company_id,industry
1776620,Retail Luxury Goods and Jewelry
29602,Biotechnology Research
34580,Higher Education
18253260,Hospitality
1594436,Hospitals and Health Care
71578611,Law Practice
932155,Advertising Services
2627812,IT Services and IT Consulting
164527,Truck Transportation
1856927,Retail
70397516,Staffing and Recruiting
729369,Staffing and Recruiting
5128510,Restaurants
15034,Hospitality
11498706,Machinery Manufacturing
19263,Software Development
164423,Software Development
3743,Accounting
96952592,Financial Services
24649,IT Services and IT Consulting
18348748,Personal Care Product Manufacturing
33125878,IT Services and IT Consulting
90411209,Wellness and Fitness Services
744453,IT Services and IT Consulting
27320,Education Administration Programs
1798546,Wellness and Fitness Services
1340385,Hospitals and Health Care
14668517,Software Development
1176781,"Appliances, Electrical, and Electronics Manufacturing"
3031014,Staffing and Recruiting
1799,Staffing and Recruiting
35545064,Facilities Services
86749409,Hospitality
4851811,Semiconductor Manufacturing
102847,IT Services and IT Consulting
1953635,Software Development
21784,IT Services and IT Consulting
5670,Manufacturing
67029,Research Services
35505451,Motor Vehicle Manufacturing
89780395,IT Services and IT Consulting
18528449,Government Administration
123361,Software Development
938659,"Appliances, Electrical, and Electronics Manufacturing"
2382910,IT Services and IT Consulting
13188,Non-profit Organizations
266094,Staffing and Recruiting
41549,Construction
101723854,Advertising Services
100153092,Staffing and Recruiting
12861,IT Services and IT Consulting
1367563,Insurance
7147,Civil Engineering
105309,Financial Services
41754,Staffing and Recruiting
822408,Higher Education
2018147,Consumer Services
35478397,"Museums, Historical Sites, and Zoos"
937112,Retail Apparel and Fashion
164731,Wellness and Fitness Services
78601632,Software Development
2180226,Government Relations Services
23063,Spectator Sports
26231,Insurance
18106243,IT Services and IT Consulting
908087,Financial Services
1382996,Financial Services
2562,Chemical Manufacturing
1038,Business Consulting and Services
13550,Accounting
12215,Insurance
3326615,IT Services and IT Consulting
798828,Advertising Services
1586,Software Development
14967,Software Development
1463851,Staffing and Recruiting
162752,Machinery Manufacturing
11364936,Hospitality
70572177,Financial Services
4839544,Motor Vehicle Manufacturing
69248309,Staffing and Recruiting
100834384,Entertainment Providers
28934351,Law Practice
13637042,IT Services and IT Consulting
166512,Facilities Services
66348854,Advertising Services
311559,Hospitals and Health Care
14632005,Staffing and Recruiting
14594141,Staffing and Recruiting
3309820,Entertainment Providers
224173,Civil Engineering
1072533,Gambling Facilities and Casinos
6486571,Education Administration Programs
1283,IT Services and IT Consulting
27292,Staffing and Recruiting
24629,Software Development
12931,Wellness and Fitness Services
20466,Book and Periodical Publishing
208137,Computers and Electronics Manufacturing
947715,IT Services and IT Consulting
256744,Entertainment Providers
35298,Telecommunications
1089558,Staffing and Recruiting
85570,Design Services
84994,"Appliances, Electrical, and Electronics Manufacturing"
13684,Banking
60813588,Law Practice
1207,Hospitals and Health Care
907307,Software Development
23375,Hospitals and Health Care
11325362,Staffing and Recruiting
121082,Manufacturing
80695222,Staffing and Recruiting
3009236,Airlines and Aviation
10269477,Food and Beverage Services
4797977,Outsourcing and Offshoring Consulting
70121,Wellness and Fitness Services
60059619,Food and Beverage Services
7532,Civil Engineering
11140,Retail Apparel and Fashion
2622,Machinery Manufacturing
905282,Truck Transportation
1300309,Retail
69067,Food and Beverage Manufacturing
162912,Pharmaceutical Manufacturing
82153,Construction
81899221,Business Consulting and Services
2204084,Software Development
6796686,Retail
28827541,Food and Beverage Services
695193,IT Services and IT Consulting
33218437,Hospitals and Health Care
3958522,Wholesale Building Materials
150419,IT Services and IT Consulting
82863388,Insurance
37516,Civil Engineering
74519793,IT Services and IT Consulting
889902,IT Services and IT Consulting
7952,Hospitals and Health Care
1915627,Education Administration Programs
61400,Staffing and Recruiting
5128,Financial Services
33522126,Real Estate
373159,IT Services and IT Consulting
4191,Media Production
71956779,Travel Arrangements
1300194,Mining
10638094,Business Consulting and Services
81878,Motor Vehicle Manufacturing
37900,Government Administration
92576702,Primary and Secondary Education
415984,Financial Services
1929,Human Resources Services
40699669,Hospitals and Health Care
20700,Retail Apparel and Fashion
15212661,Staffing and Recruiting
37897932,Hospitality
10466334,Staffing and Recruiting
503757,Insurance
76267845,IT Services and IT Consulting
65706971,Financial Services
79760947,IT Services and IT Consulting
134081,Retail
4928,Consumer Services
92537629,Financial Services
39978,Human Resources Services
62589,Hospitals and Health Care
72332830,Staffing and Recruiting
26083,Computer Hardware Manufacturing
6432276,Construction
79009037,Manufacturing
11198806,Government Administration
787339,Government Administration
162563,IT Services and IT Consulting
1133633,Hospitals and Health Care
27342,Staffing and Recruiting
5968,Wholesale Building Materials
2627350,Hospitality
55167,Banking
56728,Personal Care Product Manufacturing
34821,Individual and Family Services
888055,Media Production
164008,Software Development
59424667,Wellness and Fitness Services
2918,Retail
63696,"Appliances, Electrical, and Electronics Manufacturing"
62370,Hospitals and Health Care
35475885,Staffing and Recruiting
103841,Staffing and Recruiting
126432,Hospitality
5579526,Hospitals and Health Care
27033415,Education Administration Programs
137616,Advertising Services
8455,Banking
27227384,Hospitality
117413,Hospitality
59803,Non-profit Organizations
52950123,Food and Beverage Services
1043063,Law Practice
79335544,"Technology, Information and Internet"
10104312,Government Relations Services
1447520,Computers and Electronics Manufacturing
41088,Biotechnology Research
1027869,Staffing and Recruiting
110815,Civil Engineering
139026,Travel Arrangements
2288802,Pharmaceutical Manufacturing
16187169,Entertainment Providers
69940169,Real Estate
31464352,Software Development
57449517,Real Estate
47153,Higher Education
95045440,IT Services and IT Consulting
82824381,Non-profit Organizations
42111520,Government Administration
15211132,Software Development
2624,Higher Education
10489655,Hospitals and Health Care
4914,Retail
7322732,Recreational Facilities
2213829,Staffing and Recruiting
25452,Computer and Network Security
165938,Hospitals and Health Care
3241161,Artists and Writers
756621,Wholesale Building Materials
401896,Entertainment Providers
10159385,Staffing and Recruiting
11268368,Manufacturing
250820,IT Services and IT Consulting
2168893,Staffing and Recruiting
1379045,IT Services and IT Consulting
106584,IT Services and IT Consulting
8503,Hospitality
89875487,Consumer Services
56585682,Medical Practices
605130,Software Development
10754,Biotechnology Research
7131,Book and Periodical Publishing
4867,Higher Education
166030,IT Services and IT Consulting
1444016,Staffing and Recruiting
52047,IT Services and IT Consulting
43816,Non-profit Organizations
3728344,Software Development
1408094,Utilities
37573542,Human Resources Services
18477,Advertising Services
1360,IT Services and IT Consulting
2485931,Construction
32469,Hospitals and Health Care
7801411,Software Development
1339,Armed Forces
238664,Manufacturing
24200,Retail
7962292,Renewable Energy Semiconductor Manufacturing
2444543,Hospitals and Health Care
604967,Hospitals and Health Care
11175823,Armed Forces
20463274,IT Services and IT Consulting
162238,Facilities Services
5902134,Staffing and Recruiting
3254263,Financial Services
1358653,Hospitals and Health Care
15388,IT Services and IT Consulting
27157459,Construction
220336,Hospitality
9069775,Hospitality
3706049,Staffing and Recruiting
394497,Biotechnology Research
74063,IT Services and IT Consulting
2254693,Food and Beverage Services
10619365,Construction
99203,Consumer Services
929276,Law Practice
164356,Information Services
80908848,Staffing and Recruiting
29497,Design Services
1457175,Staffing and Recruiting
2247,Industrial Machinery Manufacturing
162655,Higher Education
261749,IT Services and IT Consulting
38923,Manufacturing
1313100,IT Services and IT Consulting
96323086,Advertising Services
2180684,Construction
17023,Retail
86166,IT Services and IT Consulting
1294698,Government Administration
142672,IT Services and IT Consulting
75041012,IT Services and IT Consulting
2334403,Retail Apparel and Fashion
47040,Staffing and Recruiting
12951519,Staffing and Recruiting
56311,Financial Services
44113,Retail
48835,Biotechnology Research
383369,Staffing and Recruiting
74942623,Motor Vehicle Manufacturing
294502,Staffing and Recruiting
21503,Retail
89695645,Staffing and Recruiting
68312323,Financial Services
96090219,Non-profit Organizations
8463119,Hospitals and Health Care
2545750,Hospitals and Health Care
13329,Medical Equipment Manufacturing
15668,Higher Education
3980,E-Learning Providers
215561,Staffing and Recruiting
15203,Civil Engineering
74604,Staffing and Recruiting
1253709,Performing Arts
11261,Civic and Social Organizations
6628798,Food and Beverage Services
3815936,Financial Services
10143362,Hospitality
8667,Financial Services
4473754,Hospitals and Health Care
94967,Staffing and Recruiting
163787,Wholesale
1139444,Non-profit Organizations
471174,Hospitals and Health Care
19107,Hospitals and Health Care
384331,Non-profit Organizations
581589,IT Services and IT Consulting
2455262,Staffing and Recruiting
47905,Chemical Manufacturing
6382861,Staffing and Recruiting
33300597,Textile Manufacturing
5379,Defense and Space Manufacturing
86424393,Business Consulting and Services
659472,Construction
1230481,Computers and Electronics Manufacturing
18037479,Financial Services
2472741,Hospitals and Health Care
71729099,Staffing and Recruiting
6369,IT Services and IT Consulting
2689946,IT Services and IT Consulting
10974065,Staffing and Recruiting
