id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
1304087,2022,Mumbai,2022/04/28,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,Kuldeep Yadav,"Wankhede Stadium, Mumbai",AK Chaudhary,PG Pathak,Nitin Menon
1304086,2022,Mumbai,2022/04/27,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0,5,Umran Malik,"Wankhede Stadium, Mumbai",CB Gaffaney,Navdeep Singh,J Madanagopal
1304085,2022,Pune,2022/04/26,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rajasthan Royals,29,0,R Parag,"Maharashtra Cricket Association Stadium, Pune",BNJ Oxenford,KN Ananthapadmanabhan,UV Gandhe
1304084,2022,Mumbai,2022/04/25,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,normal,0,Punjab Kings,11,0,S Dhawan,"Wankhede Stadium, Mumbai",M Erasmus,Tapan Sharma,PG Pathak
1304083,2022,Mumbai,2022/04/24,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,normal,0,Lucknow Super Giants,36,0,KL Rahul,"Wankhede Stadium, Mumbai",M Erasmus,HAS Khalid,VK Sharma
1304081,2022,Navi Mumbai,2022/04/23,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,normal,0,Gujarat Titans,8,0,Rashid Khan,"Dr DY Patil Sports Academy, Mumbai",KN Ananthapadmanabhan,UV Gandhe,BNJ Oxenford
1304082,2022,Mumbai,2022/04/23,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,M Jansen,"Brabourne Stadium, Mumbai",Chirra Ravikanthreddy,J Madanagopal,CB Gaffaney
1304080,2022,Mumbai,2022/04/22,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,normal,0,Rajasthan Royals,15,0,JC Buttler,"Wankhede Stadium, Mumbai",NA Patwardhan,Nitin Menon,YC Barde
1304079,2022,Navi Mumbai,2022/04/21,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,3,Mukesh Choudhary,"Dr DY Patil Sports Academy, Mumbai",BNJ Oxenford,UV Gandhe,KN Ananthapadmanabhan
1304078,2022,Mumbai,2022/04/20,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,9,Kuldeep Yadav,"Brabourne Stadium, Mumbai",RJ Tucker,Tapan Sharma,AK Chaudhary
1304077,2022,Mumbai,2022/04/19,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Royal Challengers Bangalore,18,0,F du Plessis,"Dr DY Patil Sports Academy, Mumbai",CB Gaffaney,N Pandit,J Madanagopal
1304076,2022,Mumbai,2022/04/18,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Rajasthan Royals,7,0,YS Chahal,"Brabourne Stadium, Mumbai",GR Sadashiv Iyer,VK Sharma,Nitin Menon
1304074,2022,Mumbai,2022/04/17,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,7,Umran Malik,"Dr DY Patil Sports Academy, Mumbai",PG Pathak,R Pandit,RJ Tucker
1304075,2022,Pune,2022/04/17,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0,3,DA Miller,"Maharashtra Cricket Association Stadium, Pune",KN Ananthapadmanabhan,UV Gandhe,BNJ Oxenford
1304072,2022,Mumbai,2022/04/16,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,normal,0,Lucknow Super Giants,18,0,KL Rahul,"Brabourne Stadium, Mumbai",AK Chaudhary,NA Patwardhan,Navdeep Singh
1304073,2022,Mumbai,2022/04/16,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Royal Challengers Bangalore,16,0,KD Karthik,"Wankhede Stadium, Mumbai",Chirra Ravikanthreddy,J Madanagopal,CB Gaffaney
1304071,2022,Mumbai,2022/04/15,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,7,RA Tripathi,"Brabourne Stadium, Mumbai",GR Sadashiv Iyer,VK Sharma,HAS Khalid
1304070,2022,Mumbai,2022/04/14,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,normal,0,Gujarat Titans,37,0,HH Pandya,"Dr DY Patil Sports Academy, Mumbai",CB Gaffaney,R Pandit,J Madanagopal
1304069,2022,Pune,2022/04/13,Punjab Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Punjab Kings,12,0,MA Agarwal,"Maharashtra Cricket Association Stadium, Pune",BNJ Oxenford,UV Gandhe,KN Ananthapadmanabhan
1304068,2022,Mumbai,2022/04/12,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Chennai Super Kings,23,0,S Dube,"Dr DY Patil Sports Academy, Mumbai",Nitin Menon,N Pandit,YC Barde
1304067,2022,Mumbai,2022/04/11,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,8,KS Williamson,"Dr DY Patil Sports Academy, Mumbai",Chirra Ravikanthreddy,RJ Tucker,VK Sharma
1304066,2022,Mumbai,2022/04/10,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Rajasthan Royals,3,0,YS Chahal,"Wankhede Stadium, Mumbai",AK Chaudhary,Tapan Sharma,PG Pathak
1304065,2022,Mumbai,2022/04/10,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Capitals,44,0,Kuldeep Yadav,"Brabourne Stadium, Mumbai",CB Gaffaney,J Madanagopal,HAS Khalid
1304064,2022,Pune,2022/04/09,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,Anuj Rawat,"Maharashtra Cricket Association Stadium, Pune",BNJ Oxenford,KN Ananthapadmanabhan,UV Gandhe
1304063,2022,Mumbai,2022/04/09,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,8,Abhishek Sharma,"Dr DY Patil Sports Academy, Mumbai",Navdeep Singh,Nitin Menon,YC Barde
1304062,2022,Mumbai,2022/04/08,Punjab Kings,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0,6,Shubman Gill,"Brabourne Stadium, Mumbai",AK Chaudhary,VK Sharma,PG Pathak
1304061,2022,Mumbai,2022/04/07,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,6,Q de Kock,"Dr DY Patil Sports Academy, Mumbai",RJ Tucker,Tapan Sharma,J Madanagopal
1304060,2022,Pune,2022/04/06,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,PJ Cummins,"Maharashtra Cricket Association Stadium, Pune",BNJ Oxenford,KN Ananthapadmanabhan,UV Gandhe
1304059,2022,Mumbai,2022/04/05,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,KD Karthik,"Wankhede Stadium, Mumbai",AK Chaudhary,HAS Khalid,Nitin Menon
1304058,2022,Mumbai,2022/04/04,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Lucknow Super Giants,12,0,Avesh Khan,"Dr DY Patil Sports Academy, Mumbai",J Madanagopal,Navdeep Singh,VK Sharma
1304057,2022,Mumbai,2022/04/03,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,normal,0,Punjab Kings,54,0,LS Livingstone,"Brabourne Stadium, Mumbai",RJ Tucker,YC Barde,AK Chaudhary
1304055,2022,Mumbai,2022/04/02,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,normal,0,Rajasthan Royals,23,0,JC Buttler,"Dr DY Patil Sports Academy, Mumbai",Nitin Menon,PG Pathak,VK Sharma
1304056,2022,Pune,2022/04/02,Gujarat Titans,Delhi Capitals,Delhi Capitals,field,normal,0,Gujarat Titans,14,0,LH Ferguson,"Maharashtra Cricket Association Stadium, Pune",KN Ananthapadmanabhan,UV Gandhe,BNJ Oxenford
1304054,2022,Mumbai,2022/04/01,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,UT Yadav,"Wankhede Stadium, Mumbai",AK Chaudhary,HAS Khalid,J Madanagopal
1304053,2022,Mumbai,2022/03/31,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,6,E Lewis,"Brabourne Stadium, Mumbai",RJ Tucker,VK Sharma,YC Barde
1304052,2022,Mumbai,2022/03/30,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,3,PWH de Silva,"Dr DY Patil Sports Academy, Mumbai",J Madanagopal,Navdeep Singh,Nitin Menon
1304051,2022,Pune,2022/03/29,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Rajasthan Royals,61,0,SV Samson,"Maharashtra Cricket Association Stadium, Pune",BNJ Oxenford,UV Gandhe,KN Ananthapadmanabhan
1304050,2022,Mumbai,2022/03/28,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0,5,Mohammed Shami,"Wankhede Stadium, Mumbai",PG Pathak,VK Sharma,RJ Tucker
1304048,2022,Mumbai,2022/03/27,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,Kuldeep Yadav,"Brabourne Stadium, Mumbai",RJ Tucker,HAS Khalid,J Madanagopal
1304049,2022,Mumbai,2022/03/27,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,5,OF Smith,"Dr DY Patil Sports Academy, Mumbai",Nitin Menon,YC Barde,AK Chaudhary
1304047,2022,Mumbai,2022/03/26,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,UT Yadav,"Wankhede Stadium, Mumbai",AK Chaudhary,Nitin Menon,VK Sharma
1254117,2021,Dubai,2021/10/15,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Chennai Super Kings,27,0,F du Plessis,Dubai International Cricket Stadium,Nitin Menon,RK Illingworth,S Ravi
1254116,2021,Sharjah,2021/10/13,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,3,VR Iyer,Sharjah Cricket Stadium,KN Ananthapadmanabhan,MA Gough,CB Gaffaney
1254115,2021,Sharjah,2021/10/11,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,normal,0,Kolkata Knight Riders,0,4,SP Narine,Sharjah Cricket Stadium,CB Gaffaney,VK Sharma,AK Chaudhary
1254114,2021,Dubai,2021/10/10,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,RD Gaikwad,Dubai International Cricket Stadium,Nitin Menon,RK Illingworth,MA Gough
1254088,2021,Abu Dhabi,2021/10/08,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Mumbai Indians,42,0,Ishan Kishan,"Zayed Cricket Stadium, Abu Dhabi",Tapan Sharma,VK Sharma,
1254101,2021,Dubai,2021/10/08,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,KS Bharat,Dubai International Cricket Stadium,KN Ananthapadmanabhan,Nitin Menon,K Srinivasan
1254094,2021,Dubai,2021/10/07,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,6,KL Rahul,Dubai International Cricket Stadium,K Srinivasan,RK Illingworth,AY Dandekar
1254106,2021,Sharjah,2021/10/07,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kolkata Knight Riders,86,0,Shivam Mavi,Sharjah Cricket Stadium,MA Gough,HAS Khalid,YC Barde
1254095,2021,Abu Dhabi,2021/10/06,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,4,0,KS Williamson,"Zayed Cricket Stadium, Abu Dhabi",S Ravi,UV Gandhe,CB Gaffaney
1254093,2021,Sharjah,2021/10/05,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,NM Coulter-Nile,Sharjah Cricket Stadium,AK Chaudhary,MA Gough,J Madanagopal
1254110,2021,Dubai,2021/10/04,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,3,AR Patel,Dubai International Cricket Stadium,AK Chaudhary,Nitin Menon,HAS Khalid
1254109,2021,Dubai,2021/10/03,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,6,Shubman Gill,Dubai International Cricket Stadium,J Madanagopal,MA Gough,Navdeep Singh
1254090,2021,Sharjah,2021/10/03,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,6,0,GJ Maxwell,Sharjah Cricket Stadium,KN Ananthapadmanabhan,RK Illingworth,K Srinivasan
1254112,2021,Sharjah,2021/10/02,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,AR Patel,Sharjah Cricket Stadium,AK Chaudhary,MA Gough,Nitin Menon
1254089,2021,Abu Dhabi,2021/10/02,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,RD Gaikwad,"Zayed Cricket Stadium, Abu Dhabi",CB Gaffaney,VK Sharma,Tapan Sharma
1254102,2021,Dubai,2021/10/01,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,5,KL Rahul,Dubai International Cricket Stadium,KN Ananthapadmanabhan,RK Illingworth,AY Dandekar
1254091,2021,Sharjah,2021/09/30,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,JR Hazlewood,Sharjah Cricket Stadium,Nitin Menon,YC Barde,MA Gough
1254103,2021,Dubai,2021/09/29,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,YS Chahal,Dubai International Cricket Stadium,AY Dandekar,KN Ananthapadmanabhan,RK Illingworth
1254099,2021,Abu Dhabi,2021/09/28,Punjab Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,KA Pollard,"Zayed Cricket Stadium, Abu Dhabi",S Ravi,VK Sharma,UV Gandhe
1254092,2021,Sharjah,2021/09/28,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,3,SP Narine,Sharjah Cricket Stadium,Nitin Menon,HAS Khalid,AK Chaudhary
1254100,2021,Dubai,2021/09/27,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,normal,0,Sunrisers Hyderabad,0,7,JJ Roy,Dubai International Cricket Stadium,KN Ananthapadmanabhan,Navdeep Singh,RK Illingworth
1254098,2021,Abu Dhabi,2021/09/26,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,0,Chennai Super Kings,0,2,RA Jadeja,"Zayed Cricket Stadium, Abu Dhabi",CB Gaffaney,Tapan Sharma,VK Sharma
1254108,2021,Dubai,2021/09/26,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,54,0,GJ Maxwell,Dubai International Cricket Stadium,AK Chaudhary,MA Gough,Nitin Menon
1254097,2021,Abu Dhabi,2021/09/25,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,0,Delhi Capitals,33,0,SS Iyer,"Zayed Cricket Stadium, Abu Dhabi",CB Gaffaney,UV Gandhe,S Ravi
1254107,2021,Sharjah,2021/09/25,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Punjab Kings,5,0,JO Holder,Sharjah Cricket Stadium,RK Illingworth,YC Barde,KN Ananthapadmanabhan
1254113,2021,Sharjah,2021/09/24,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,DJ Bravo,Sharjah Cricket Stadium,AK Chaudhary,Nitin Menon,MA Gough
1254096,2021,Abu Dhabi,2021/09/23,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,SP Narine,"Zayed Cricket Stadium, Abu Dhabi",S Ravi,VK Sharma,CB Gaffaney
1254105,2021,Dubai,2021/09/22,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Delhi Capitals,0,8,A Nortje,Dubai International Cricket Stadium,KN Ananthapadmanabhan,RK Illingworth,J Madanagopal
1254111,2021,Dubai,2021/09/21,Rajasthan Royals,Punjab Kings,Punjab Kings,field,normal,0,Rajasthan Royals,2,0,Kartik Tyagi,Dubai International Cricket Stadium,AK Chaudhary,MA Gough,KN Ananthapadmanabhan
1254087,2021,Abu Dhabi,2021/09/20,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,normal,0,Kolkata Knight Riders,0,9,CV Varun,"Zayed Cricket Stadium, Abu Dhabi",CB Gaffaney,S Ravi,VK Sharma
1254104,2021,Dubai,2021/09/19,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Chennai Super Kings,20,0,RD Gaikwad,Dubai International Cricket Stadium,Nitin Menon,RK Illingworth,AK Chaudhary
1254085,2021,Delhi,2021/05/02,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Rajasthan Royals,55,0,JC Buttler,"Arun Jaitley Stadium, Delhi",C Shamshuddin,CB Gaffaney,UV Gandhe
1254086,2021,Ahmedabad,2021/05/02,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,7,MA Agarwal,"Narendra Modi Stadium, Ahmedabad",AK Chaudhary,AY Dandekar,J Madanagopal
1254084,2021,Delhi,2021/05/01,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,KA Pollard,"Arun Jaitley Stadium, Delhi",KN Ananthapadmanabhan,CK Nandan,CB Gaffaney
1254083,2021,Ahmedabad,2021/04/30,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Punjab Kings,34,0,Harpreet Brar,"Narendra Modi Stadium, Ahmedabad",S Ravi,VK Sharma,J Madanagopal
1254081,2021,Delhi,2021/04/29,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,7,Q de Kock,"Arun Jaitley Stadium, Delhi",CB Gaffaney,KN Ananthapadmanabhan,C Shamshuddin
1254082,2021,Ahmedabad,2021/04/29,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,7,PP Shaw,"Narendra Modi Stadium, Ahmedabad",AK Chaudhary,YC Barde,AY Dandekar
1254080,2021,Delhi,2021/04/28,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,0,Chennai Super Kings,0,7,RD Gaikwad,"Arun Jaitley Stadium, Delhi",C Shamshuddin,CK Nandan,KN Ananthapadmanabhan
1254079,2021,Ahmedabad,2021/04/27,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Royal Challengers Bangalore,1,0,AB de Villiers,"Narendra Modi Stadium, Ahmedabad",S Ravi,VK Sharma,AK Chaudhary
1254078,2021,Ahmedabad,2021/04/26,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,EJG Morgan,"Narendra Modi Stadium, Ahmedabad",PR Reiffel,YC Barde,S Ravi
1254076,2021,Mumbai,2021/04/25,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Chennai Super Kings,69,0,RA Jadeja,"Wankhede Stadium, Mumbai",AK Chaudhary,VK Sharma,Navdeep Singh
1254077,2021,Chennai,2021/04/25,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,normal,0,,0,0,PP Shaw,"MA Chidambaram Stadium, Chepauk, Chennai",CB Gaffaney,KN Ananthapadmanabhan,Tapan Sharma
1254075,2021,Mumbai,2021/04/24,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,CH Morris,"Wankhede Stadium, Mumbai",Navdeep Singh,S Ravi,PR Reiffel
1254074,2021,Chennai,2021/04/23,Mumbai Indians,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,9,KL Rahul,"MA Chidambaram Stadium, Chepauk, Chennai",C Shamshuddin,Nitin Menon,HAS Khalid
1254073,2021,Mumbai,2021/04/22,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,10,D Padikkal,"Wankhede Stadium, Mumbai",J Madanagopal,S Ravi,VK Sharma
1254072,2021,Mumbai,2021/04/21,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Chennai Super Kings,18,0,F du Plessis,"Wankhede Stadium, Mumbai",AY Dandekar,PR Reiffel,AK Chaudhary
1254071,2021,Chennai,2021/04/21,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,normal,0,Sunrisers Hyderabad,0,9,JM Bairstow,"MA Chidambaram Stadium, Chepauk, Chennai",K Srinivasan,Nitin Menon,KN Ananthapadmanabhan
1254070,2021,Chennai,2021/04/20,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Delhi Capitals,0,6,A Mishra,"MA Chidambaram Stadium, Chepauk, Chennai",C Shamshuddin,CB Gaffaney,UV Gandhe
1254069,2021,Mumbai,2021/04/19,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,45,0,MM Ali,"Wankhede Stadium, Mumbai",PR Reiffel,VK Sharma,YC Barde
1254068,2021,Mumbai,2021/04/18,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,6,S Dhawan,"Wankhede Stadium, Mumbai",AK Chaudhary,PR Reiffel,S Ravi
1254067,2021,Chennai,2021/04/18,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,38,0,AB de Villiers,"MA Chidambaram Stadium, Chepauk, Chennai",C Shamshuddin,Nitin Menon,CB Gaffaney
1254066,2021,Chennai,2021/04/17,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Mumbai Indians,13,0,KA Pollard,"MA Chidambaram Stadium, Chepauk, Chennai",CB Gaffaney,K Srinivasan,KN Ananthapadmanabhan
1254065,2021,Mumbai,2021/04/16,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,DL Chahar,"Wankhede Stadium, Mumbai",AK Chaudhary,AY Dandekar,VK Sharma
1254064,2021,Mumbai,2021/04/15,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,JD Unadkat,"Wankhede Stadium, Mumbai",S Ravi,VK Sharma,AK Chaudhary
1254063,2021,Chennai,2021/04/14,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,6,0,GJ Maxwell,"MA Chidambaram Stadium, Chepauk, Chennai",Nitin Menon,UV Gandhe,C Shamshuddin
1254062,2021,Chennai,2021/04/13,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,10,0,RD Chahar,"MA Chidambaram Stadium, Chepauk, Chennai",C Shamshuddin,CB Gaffaney,KN Ananthapadmanabhan
1254061,2021,Mumbai,2021/04/12,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Punjab Kings,4,0,SV Samson,"Wankhede Stadium, Mumbai",AK Chaudhary,S Ravi,VK Sharma
1254060,2021,Chennai,2021/04/11,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,10,0,N Rana,"MA Chidambaram Stadium, Chepauk, Chennai",KN Ananthapadmanabhan,Nitin Menon,CB Gaffaney
1254059,2021,Mumbai,2021/04/10,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,7,S Dhawan,"Wankhede Stadium, Mumbai",AK Chaudhary,VK Sharma,S Ravi
1254058,2021,Chennai,2021/04/09,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,2,HV Patel,"MA Chidambaram Stadium, Chepauk, Chennai",KN Ananthapadmanabhan,Nitin Menon,C Shamshuddin
1237181,2020/21,,2020/11/10,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,normal,0,Mumbai Indians,0,5,TA Boult,Dubai International Cricket Stadium,CB Gaffaney,Nitin Menon,AK Chaudhary
1237180,2020/21,Abu Dhabi,2020/11/08,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,normal,0,Delhi Capitals,17,0,MP Stoinis,Sheikh Zayed Stadium,PR Reiffel,S Ravi,C Shamshuddin
1237178,2020/21,Abu Dhabi,2020/11/06,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,6,KS Williamson,Sheikh Zayed Stadium,PR Reiffel,S Ravi,VK Sharma
1237177,2020/21,,2020/11/05,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Mumbai Indians,57,0,JJ Bumrah,Dubai International Cricket Stadium,CB Gaffaney,Nitin Menon,KN Ananthapadmanabhan
1216495,2020/21,,2020/11/03,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,10,S Nadeem,Sharjah Cricket Stadium,C Shamshuddin,RK Illingworth,KN Ananthapadmanabhan
1216505,2020/21,Abu Dhabi,2020/11/02,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,6,A Nortje,Sheikh Zayed Stadium,CB Gaffaney,S Ravi,VK Sharma
