EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
149023,Shooting Permit,03/31/2014 07:00:00 AM,03/31/2014 10:00:00 PM,03/27/2014 01:56:00 PM,"Mayor's Office of Film, Theatre & Broadcasting","82 AVENUE between AUSTIN STREET and KEW GARDENS ROAD,  AUSTIN STREET between 81 AVENUE and 82 ROAD,  KEW GARDENS ROAD between 81 AVENUE and 82 ROAD,  QUEENS BOULEVARD between 83 AVENUE and VAN WYCK EXPRESSWAY,  KEW GARDENS ROAD between 83 AVENUE and 83 DRIVE,  72 ROAD between METROPOLITAN AVENUE and MANSE STREET,  MANSE STREET between 72 AVENUE and 72 ROAD,  METROPOLITAN AVENUE between 72 ROAD and 74 AVENUE",Queens,"6, 9","102, 112",Television,Episodic series,United States of America,"11375, 11415"
168182,DCAS Prep/Shoot/Wrap Permit,06/30/2014 06:00:00 AM,06/30/2014 09:00:00 PM,06/25/2014 08:03:07 AM,"Mayor's Office of Film, Theatre & Broadcasting","CHAMBERS STREET between CENTRE STREET and BROADWAY,  LAFAYETTE STREET between READE STREET and DUANE STREET,  READE STREET between ELK STREET and BROADWAY,  READE STREET between BROADWAY and WEST BROADWAY,  BROADWAY between CHAMBERS STREET and READE STREET,  CHURCH STREET between READE STREET and THOMAS STREET,  DUANE STREET between BROADWAY and CHURCH STREET,  BROADWAY between DUANE STREET and THOMAS STREET",Manhattan,1,"1, 5",Television,Pilot,United States of America,"10007, 10013"
443487,Theater Load in and Load Outs,10/21/2018 12:01:00 AM,10/21/2018 11:59:00 PM,09/26/2018 09:46:24 AM,"Mayor's Office of Film, Theatre & Broadcasting","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET",Brooklyn,1,94,Theater,Theater,United States of America,11222
446383,Shooting Permit,10/21/2018 09:30:00 AM,10/21/2018 05:00:00 PM,10/18/2018 11:21:44 AM,"Mayor's Office of Film, Theatre & Broadcasting","CORTLANDT ALLEY between WHITE STREET and WALKER STREET,  WHITE STREET between CORTLANDT ALLEY and BROADWAY,  CORTLANDT ALLEY between WHITE STREET and FRANKLIN STREET,  WEST   16 STREET between 6 AVENUE and 7 AVENUE,  WEST   17 STREET between 6 AVENUE and 7 AVENUE,  WALKER STREET between CORTLANDT ALLEY and LAFAYETTE STREET,  BROADWAY between CANAL STREET and WALKER STREET",Manhattan,"1, 4, 5","1, 13, 5",Film,Feature,United States of America,"10011, 10013"
153729,Shooting Permit,04/22/2014 06:00:00 AM,04/22/2014 10:00:00 PM,04/18/2014 03:13:54 PM,"Mayor's Office of Film, Theatre & Broadcasting","STARR AVENUE between VAN DAM STREET and BORDEN AVENUE,  34 STREET between STARR AVENUE and VAN DAM STREET,  REVIEW AVENUE between 29 STREET and 35 STREET",Queens,2,108,Television,Episodic series,United States of America,11101
166782,Shooting Permit,06/24/2014 06:00:00 AM,06/24/2014 10:00:00 PM,06/17/2014 05:11:30 PM,"Mayor's Office of Film, Theatre & Broadcasting",MARLBOROUGH ROAD between CHURCH AVENUE and ALBEMARLE ROAD,Brooklyn,14,70,Film,Feature,United States of America,11226
442083,Theater Load in and Load Outs,10/21/2018 08:00:00 AM,10/21/2018 11:59:00 PM,09/17/2018 04:17:02 PM,"Mayor's Office of Film, Theatre & Broadcasting",ASHLAND PLACE between FULTON STREET and DEKALB AVENUE,Brooklyn,2,88,Theater,Theater,United States of America,11217
69786,Shooting Permit,08/22/2012 07:00:00 AM,08/22/2012 11:00:00 PM,08/17/2012 02:21:45 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   57 STREET between 8 AVENUE and 9 AVENUE,  8 AVENUE between WEST   57 STREET and WEST   58 STREET",Manhattan,"4, 5",18,Television,Episodic series,United States of America,10019
55900,Shooting Permit,05/03/2012 09:00:00 AM,05/03/2012 07:00:00 PM,04/30/2012 11:45:57 AM,"Mayor's Office of Film, Theatre & Broadcasting","KENT AVENUE between NORTH   10 STREET and NORTH   11 STREET,  6 AVENUE between WEST   12 STREET and WEST   11 STREET",Brooklyn,"1, 2","6, 94",Commercial,Commercial,United States of America,"10011, 11211"
446352,Shooting Permit,10/21/2018 07:00:00 AM,10/21/2018 08:00:00 PM,10/18/2018 09:38:14 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 6 AVENUE and 5 AVENUE,Manhattan,5,14,Film,Feature,United States of America,10036
443040,Theater Load in and Load Outs,10/21/2018 12:01:00 AM,10/22/2018 11:59:00 PM,09/24/2018 09:48:51 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   56 STREET between 11 AVENUE and 12 AVENUE,Manhattan,4,18,Theater,Theater,United States of America,10019
446289,Theater Load in and Load Outs,10/21/2018 06:00:00 AM,10/21/2018 06:00:00 PM,10/17/2018 03:23:35 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   59 STREET between 10 AVENUE and 11 AVENUE,Manhattan,"4, 7","18, 20",Theater,Theater,United States of America,10019
71348,Theater Load in and Load Outs,09/21/2012 12:00:00 AM,09/21/2012 09:00:00 AM,09/05/2012 06:02:03 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   44 STREET between BROADWAY and 6 AVENUE,Manhattan,5,14,Television,Morning Show,United States of America,10036
446187,Theater Load in and Load Outs,10/21/2018 12:01:00 AM,10/21/2018 11:59:00 PM,10/17/2018 09:24:40 AM,"Mayor's Office of Film, Theatre & Broadcasting","11 AVENUE between WEST   55 STREET and WEST   56 STREET,  11 AVENUE between WEST   55 STREET and WEST   54 STREET",Manhattan,4,18,Theater,Theater,United States of America,10019
173315,Rigging Permit,08/13/2014 07:00:00 AM,08/13/2014 07:00:00 PM,07/23/2014 04:54:05 PM,"Mayor's Office of Film, Theatre & Broadcasting","MESEROLE AVENUE between JEWEL STREET and DIAMOND STREET,  DIAMOND STREET between MESEROLE AVENUE and CALYER STREET,  JEWEL STREET between MESEROLE AVENUE and CALYER STREET",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
446360,Shooting Permit,10/21/2018 06:00:00 AM,10/21/2018 08:00:00 PM,10/18/2018 09:59:49 AM,"Mayor's Office of Film, Theatre & Broadcasting","PARK AVENUE between EAST   52 STREET and EAST   53 STREET,  EAST   53 STREET between PARK AVENUE and LEXINGTON AVENUE,  EAST   52 STREET between PARK AVENUE and LEXINGTON AVENUE,  EAST   53 STREET between PARK AVENUE and LEXINGTON AVENUE,  EAST   52 STREET between PARK AVENUE and LEXINGTON AVENUE,  EAST   52 STREET between PARK AVENUE and 5 AVENUE,  EAST   50 STREET between PARK AVENUE and LEXINGTON AVENUE,  PARK AVENUE between EAST   51 STREET and EAST   52 STREET,  PARK AVENUE between EAST   53 STREET and EAST   54 STREET,  EAST   54 STREET between PARK AVENUE and LEXINGTON AVENUE",Manhattan,5,18,Film,Feature,United States of America,"10022, 10152"
446294,Theater Load in and Load Outs,10/21/2018 12:01:00 AM,10/21/2018 11:59:00 PM,10/17/2018 03:35:41 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   56 STREET between 7 AVENUE and 6 AVENUE,Manhattan,5,18,Theater,Theater,United States of America,"10019, 10106"
242680,Shooting Permit,08/31/2015 06:00:00 AM,08/31/2015 10:00:00 PM,08/26/2015 11:06:19 PM,"Mayor's Office of Film, Theatre & Broadcasting","JOHNSON AVENUE between VARICK AVENUE and SCOTT AVENUE,  INGRAHAM STREET between STEWART AVENUE and FLUSHING AVENUE,  STEWART AVENUE between JOHNSON AVENUE and HARRISON PLACE,  GARDNER AVENUE between JOHNSON AVENUE and FLUSHING AVENUE,  Scott Avenue between train tracks and Johnson Avenue,  RANDOLPH STREET between GARDNER AVENUE and SENECA AVENUE,  WILLOUGHBY AVENUE between IRVING AVENUE and WYCKOFF AVENUE,  FLUSHING AVENUE between IRVING AVENUE and KNICKERBOCKER AVENUE,  THAMES STREET between KNICKERBOCKER AVENUE and FLUSHING AVENUE",Brooklyn,"1, 4","83, 90",Commercial,Commercial,United States of America,11237
185662,Shooting Permit,10/22/2014 07:00:00 AM,10/22/2014 11:00:00 PM,10/20/2014 02:01:26 PM,"Mayor's Office of Film, Theatre & Broadcasting","PROVOST STREET between GREENE STREET and FREEMAN STREET,  WEST STREET between FREEMAN STREET and EAGLE STREET,  EAGLE STREET between WEST STREET and FRANKLIN STREET,  PROVOST STREET between EAGLE STREET and FREEMAN STREET",Manhattan,"1, 2","6, 94",Television,Episodic series,United States of America,"10003, 11222"
446401,Shooting Permit,10/21/2018 07:00:00 AM,10/21/2018 10:00:00 PM,10/18/2018 12:29:31 PM,"Mayor's Office of Film, Theatre & Broadcasting",OAK POINT AVENUE between BARRY STREET and CRAVEN STREET,Bronx,2,41,Television,Cable-episodic,United States of America,10474
52568,Shooting Permit,04/06/2012 06:00:00 AM,04/06/2012 08:00:00 PM,04/04/2012 02:26:41 PM,"Mayor's Office of Film, Theatre & Broadcasting",EAST   25 STREET between FOSTER AVENUE and NEWKIRK AVENUE,Brooklyn,17,67,Film,Short,United States of America,11226
94339,Shooting Permit,04/14/2013 09:00:00 AM,04/14/2013 11:00:00 PM,04/09/2013 09:21:04 AM,"Mayor's Office of Film, Theatre & Broadcasting",GROSVENOR STREET between EAST DRIVE and MARINETTE STREET,Queens,11,111,Film,Not Applicable,United States of America,11363
198669,Shooting Permit,01/21/2015 08:00:00 AM,01/22/2015 12:00:00 AM,01/16/2015 12:17:42 PM,"Mayor's Office of Film, Theatre & Broadcasting","SOUTH STREET between OLD SLIP and BROAD STREET,  BROAD STREET between WATER STREET and SOUTH STREET,  STONE STREET between WHITEHALL STREET and BROAD STREET,  BROAD STREET between PEARL STREET and WATER STREET,  WATER STREET between BROAD STREET and COENTIES SLIP,  BROAD STREET between PEARL STREET and SOUTH WILLIAM STREET,  BRIDGE STREET between STATE STREET and BROAD STREET,  WHITEHALL STREET between PEARL STREET and STATE STREET",Manhattan,1,1,Television,Episodic series,United States of America,10004
113303,Shooting Permit,07/19/2013 10:30:00 AM,07/19/2013 04:00:00 PM,07/16/2013 11:59:05 AM,"Mayor's Office of Film, Theatre & Broadcasting","VARICK STREET between NORTH MOORE STREET and FRANKLIN STREET,  VARICK STREET between FRANKLIN STREET and WEST BROADWAY",Manhattan,"1, 3","1, 9",Still Photography,Not Applicable,United States of America,"10003, 10013, 10280"
77483,Shooting Permit,11/16/2012 06:00:00 AM,11/16/2012 09:00:00 PM,11/12/2012 07:28:54 PM,"Mayor's Office of Film, Theatre & Broadcasting","CLIFTON PLACE between ST JAMES PLACE and GRAND AVENUE,  CLIFTON PLACE between GRAND AVENUE and CLASSON AVENUE,  GRAND AVENUE between LAFAYETTE AVENUE and GREENE AVENUE,  LAFAYETTE AVENUE between CLASSON AVENUE and ST JAMES PLACE,  LAFAYETTE AVENUE between ST JAMES PLACE and GRAND AVENUE,  GREENE AVENUE between GRAND AVENUE and CLASSON AVENUE,  ST JAMES PLACE between DEKALB AVENUE and LAFAYETTE AVENUE,  ST JAMES PLACE between LAFAYETTE AVENUE and GREENE AVENUE",Brooklyn,2,88,Film,Feature,United States of America,"11205, 11238"
445854,Shooting Permit,10/21/2018 06:00:00 AM,10/21/2018 07:00:00 PM,10/15/2018 10:19:59 AM,"Mayor's Office of Film, Theatre & Broadcasting","LEONARD STREET between HUDSON STREET and WEST BROADWAY,  JAY STREET between FRONT STREET and WATER STREET,  WATER STREET between PEARL STREET and JAY STREET,  WATER STREET between JAY STREET and BRIDGE STREET",Manhattan,"1, 2","1, 84",Still Photography,Not Applicable,United States of America,"10013, 11201"
446448,Shooting Permit,10/21/2018 06:00:00 AM,10/21/2018 07:00:00 PM,10/18/2018 02:53:05 PM,"Mayor's Office of Film, Theatre & Broadcasting","DRIGGS AVENUE between GRAND STREET and SOUTH    1 STREET,  SOUTH    1 STREET between DRIGGS AVENUE and ROEBLING STREET,  WEST    8 STREET between 6 AVENUE and 5 AVENUE",Brooklyn,"1, 2","6, 90",Still Photography,Not Applicable,United States of America,"10011, 11211"
43675,Shooting Permit,01/09/2012 07:00:00 AM,01/09/2012 08:00:00 PM,01/05/2012 01:03:51 PM,"Mayor's Office of Film, Theatre & Broadcasting",ALLEN STREET between EAST HOUSTON STREET and RIVINGTON STREET,Manhattan,3,"5, 7",Still Photography,Not Applicable,United States of America,10002
208094,Shooting Permit,03/18/2015 07:00:00 AM,03/18/2015 09:00:00 PM,03/14/2015 12:39:50 PM,"Mayor's Office of Film, Theatre & Broadcasting","35 STREET between 34 AVENUE and 35 AVENUE,  34 AVENUE between 35 STREET and 36 STREET",Queens,1,114,Film,Feature,United States of America,11106
241020,Shooting Permit,08/24/2015 07:00:00 AM,08/24/2015 07:00:00 PM,08/17/2015 09:43:56 AM,"Mayor's Office of Film, Theatre & Broadcasting","SOUTH STREET between MARKET SLIP and CATHERINE SLIP,  PIKE ST between SOUTH ST and MONROE ST,  SOUTH STREET between MARKET SLIP and PIKE SLIP,  NORTH   11 STREET between WYTHE AVENUE and KENT AVENUE,  KENT AVENUE between NORTH    9 STREET and NORTH   11 STREET,  N 11 STREET between KENT AVENUE and EAST RIVER,  NORTH   11 STREET between BERRY STREET and WYTHE AVENUE,  NORTH   10 STREET between BERRY STREET and WYTHE AVENUE",Manhattan,"1, 3, 8","19, 5, 7, 94",Commercial,Commercial,United States of America,"10002, 10035, 10038, 11211, 11249"
446386,Shooting Permit,10/21/2018 06:00:00 AM,10/21/2018 10:00:00 PM,10/18/2018 11:24:39 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST  104 STREET between 5 AVENUE and MADISON AVENUE,  EAST  105 STREET between MADISON AVENUE and 5 AVENUE,  5 AVENUE between EAST  104 STREET and EAST  105 STREET",Manhattan,"11, 64","22, 23",WEB,Not Applicable,United States of America,10029
148384,Shooting Permit,03/27/2014 03:00:00 PM,03/28/2014 06:00:00 AM,03/24/2014 09:09:13 PM,"Mayor's Office of Film, Theatre & Broadcasting","BRIDGE STREET between STATE STREET and BROAD STREET,  STATE STREET between BRIDGE STREET and PEARL STREET,  WHITEHALL STREET between BRIDGE STREET and PEARL STREET,  WHITEHALL STREET between PEARL STREET and WATER STREET,  PEARL STREET between BROAD STREET and COENTIES SLIP,  BROAD STREET between PEARL STREET and WATER STREET",Manhattan,1,1,Television,Pilot,United States of America,10004
132252,Shooting Permit,12/05/2013 07:00:00 AM,12/06/2013 02:00:00 AM,11/27/2013 06:48:42 PM,"Mayor's Office of Film, Theatre & Broadcasting","RIVERSIDE DRIVE between WEST   95 STREET and WEST   91 STREET,  WEST   92 STREET between RIVERSIDE DRIVE and WEST END AVENUE,  RIVERSIDE DRIVE between WEST   91 STREET and WEST   87 STREET",Manhattan,7,24,Television,Cable-episodic,United States of America,"10024, 10025"
446183,Shooting Permit,10/20/2018 04:00:00 PM,10/21/2018 01:00:00 AM,10/17/2018 08:58:27 AM,"Mayor's Office of Film, Theatre & Broadcasting","CORTELYOU ROAD between WESTMINSTER ROAD and STRATFORD ROAD,  WESTMINSTER ROAD between CORTELYOU ROAD and DORCHESTER ROAD,  CHURCH AVENUE between CONEY ISLAND AVENUE and EAST    8 STREET",Brooklyn,"12, 14","66, 70",WEB,Not Applicable,United States of America,11218
229579,Shooting Permit,06/24/2015 09:30:00 AM,06/25/2015 02:00:00 AM,06/15/2015 06:37:00 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   16 STREET between 5 AVENUE and 6 AVENUE,Manhattan,5,13,Film,Feature,United States of America,10011
124240,Shooting Permit,10/02/2013 07:00:00 AM,10/02/2013 08:00:00 PM,10/01/2013 11:45:00 AM,"Mayor's Office of Film, Theatre & Broadcasting","SHORE BLVD between DITMARS BOULEVARD and ASTORIA PARK SOUTH,  CENTER BOULEVARD between 48 AVENUE and 49 AVENUE",Queens,2,108,Commercial,Commercial,United States of America,"11101, 11109"
256975,Theater Load in and Load Outs,12/07/2015 04:00:00 AM,12/07/2015 11:30:00 PM,12/01/2015 11:51:04 AM,"Mayor's Office of Film, Theatre & Broadcasting",ASHLAND PLACE between HANSON PLACE and LAFAYETTE AVENUE,Brooklyn,2,88,Theater,Theater,United States of America,11217
446339,Shooting Permit,10/21/2018 07:00:00 AM,10/21/2018 07:00:00 PM,10/17/2018 09:00:11 PM,"Mayor's Office of Film, Theatre & Broadcasting","WASHINGTON STREET between WATTS STREET and DESBROSSES STREET,  GREENWICH STREET between WATTS STREET and DESBROSSES STREET,  GREENWICH STREET between VESTRY STREET and DESBROSSES STREET,  GREENWICH STREET between VESTRY STREET and LAIGHT STREET,  GREENWICH STREET between LAIGHT STREET and HUBERT STREET,  LAIGHT STREET between GREENWICH STREET and WASHINGTON STREET",Manhattan,1,1,Still Photography,Not Applicable,United States of America,10013
445509,Shooting Permit,10/22/2018 07:00:00 AM,10/22/2018 11:00:00 PM,10/11/2018 11:43:15 AM,"Mayor's Office of Film, Theatre & Broadcasting","DIAMOND STREET between CALYER STREET and MESEROLE AVENUE,  JEWEL STREET between CALYER STREET and MESEROLE AVENUE,  CALYER STREET between DIAMOND STREET and JEWEL STREET,  MESEROLE AVENUE between MOULTRIE STREET and HUMBOLDT STREET,  HUMBOLDT STREET between MESEROLE AVENUE and NORMAN AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
446563,Shooting Permit,10/22/2018 06:00:00 AM,10/22/2018 10:00:00 PM,10/19/2018 12:17:12 PM,"Mayor's Office of Film, Theatre & Broadcasting","1 AVENUE between EAST   35 STREET and EAST   38 STREET,  EAST   36 STREET between FDR DRIVE and 1 AVENUE,  EAST   37 STREET between FDR DRIVE and 1 AVENUE,  EAST   38 STREET between FDR DRIVE and 1 AVENUE,  1 AVENUE between EAST   37 STREET and EAST   38 STREET,  EAST   38 STREET between 1 AVENUE and 2 AVENUE,  2 AVENUE between EAST   38 STREET and EAST   39 STREET,  EAST   33 STREET between 1 AVENUE and 2 AVENUE,  EAST   37 STREET between 1 AVENUE and 2 AVENUE,  EAST   48 STREET between MADISON AVENUE and PARK AVENUE,  VANDERBILT AVENUE between EAST   44 STREET and EAST   47 STREET,  VANDERBILT AVENUE between EAST   46 STREET and EAST   47 STREET,  EAST   47 STREET between MADISON AVENUE and VANDERBILT AVENUE,  EAST   39 STREET between 1 AVENUE and 2 AVENUE",Manhattan,"5, 6","14, 17, 18",Film,Feature,United States of America,"10016, 10017"
70930,Shooting Permit,09/01/2012 07:30:00 AM,09/01/2012 07:30:00 PM,08/29/2012 06:34:39 PM,"Mayor's Office of Film, Theatre & Broadcasting",28 STREET between 36 AVENUE and 37 AVENUE,Queens,1,114,Television,Episodic series,United States of America,11106
170799,Shooting Permit,07/25/2014 06:00:00 AM,07/25/2014 10:00:00 PM,07/10/2014 08:57:00 AM,"Mayor's Office of Film, Theatre & Broadcasting","PROVOST STREET between EAGLE STREET and GREEN STREET,  FREEMAN STREET between PROVOST STREET and MCGUINNESS BOULEVARD,  GREEN STREET between PROVOST STREET and MCGUINNESS BOULEVARD",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
287891,Shooting Permit,05/19/2016 11:00:00 AM,05/20/2016 01:00:00 AM,05/17/2016 08:52:38 AM,"Mayor's Office of Film, Theatre & Broadcasting","21 AVENUE between CRESCENT STREET and 27 STREET,  27 STREET between DITMARS BOULEVARD and 21 AVENUE",Queens,1,114,Television,Cable-episodic,United States of America,11105
70494,Shooting Permit,08/31/2012 07:00:00 AM,08/31/2012 09:00:00 PM,08/24/2012 03:17:34 PM,"Mayor's Office of Film, Theatre & Broadcasting",84 STREET between 4 AVENUE and 5 AVENUE,Brooklyn,10,68,Television,Episodic series,United States of America,11209
213826,Shooting Permit,04/16/2015 10:00:00 AM,04/17/2015 12:00:00 AM,04/12/2015 08:40:18 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   18 STREET between PARK AVENUE SOUTH and IRVING PLACE,  IRVING PLACE between EAST   20 STREET and EAST   17 STREET,  IRVING PLACE between EAST   20 STREET and EAST   18 STREET",Manhattan,"5, 6",13,Television,Episodic series,United States of America,10003
75344,Theater Load in and Load Outs,10/27/2012 07:00:00 AM,10/27/2012 11:00:00 PM,10/17/2012 04:12:31 PM,"Mayor's Office of Film, Theatre & Broadcasting",SEVENTH AVENUE between WEST   56 STREET and WEST   57 STREET,Manhattan,5,18,Theater,Theater,United States of America,10019
182866,Theater Load in and Load Outs,10/28/2014 12:01:00 AM,10/29/2014 06:00:00 AM,09/25/2014 01:02:27 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   33 STREET between 7 AVENUE and 8 AVENUE,  WEST   31 STREET between 7 AVENUE and 8 AVENUE",Manhattan,5,14,Theater,Theater,United States of America,"10001, 10121"
48958,Shooting Permit,03/09/2012 04:00:00 PM,03/09/2012 11:00:00 PM,03/08/2012 02:10:51 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   21 STREET between 8 AVENUE and 9 AVENUE,Manhattan,4,10,Student,Student Film,United States of America,10011
