ID,CATEGORY
386191,e
354423,e
218457,e
354785,e
357527,t
251417,e
238324,b
384659,t
167285,t
220944,t
151178,e
310463,b
202028,e
396548,e
270292,e
58750,e
182336,e
211564,m
204919,t
412067,e
169603,e
174496,t
165770,b
171109,b
83574,b
422417,b
38771,t
414853,e
255929,b
73537,t
78597,e
414688,t
330219,b
37371,b
365524,e
267188,b
25597,t
116171,b
273460,t
307322,t
145615,e
297127,b
10572,e
392067,t
60379,b
84036,b
327146,b
56021,m
5274,b
116147,b
325326,t
88053,b
164317,t
97521,t
390366,b
375528,e
345301,t
390653,m
331327,t
201370,t
207580,m
299290,t
94231,t
129695,e
246371,b
152025,m
379218,m
376940,b
356002,m
296962,m
70573,b
49282,e
326859,b
299656,e
234734,b
403780,e
128090,b
123290,e
386172,e
341962,e
268774,t
106112,t
84510,t
347306,e
199486,e
82403,e
381,b
295608,e
244178,m
14077,t
30896,e
397347,e
351509,e
265987,e
293469,e
19368,e
258039,e
227810,e
145689,e
215441,e
67235,e
48964,e
149244,b
384628,t
48819,t
122128,t
390399,e
146162,e
9956,t
71322,t
246350,b
246391,t
124758,b
142076,e
96711,b
288480,b
28223,m
90713,b
193543,t
119810,e
150535,t
143062,b
74019,t
396327,e
247782,m
220566,t
209833,t
132448,b
86469,e
342462,e
206387,e
159989,t
185285,b
71311,t
123830,e
350291,t
249819,t
183655,e
249220,e
324802,e
101758,b
335329,t
325743,e
229018,e
190911,e
97957,t
33141,t
225974,b
384584,t
377307,b
371454,b
86393,e
301534,b
286471,t
319429,e
219103,m
357373,t
141769,t
270703,e
402464,t
391966,t
378861,t
236086,e
354207,t
282517,b
283798,t
275080,e
248865,e
142005,e
164026,b
175150,e
228818,e
73120,e
118044,t
398161,e
371271,b
187155,e
71795,t
73350,e
177466,t
133523,t
345131,t
351180,e
220426,t
101394,b
175737,e
52123,t
377027,b
158966,b
419792,t
408929,e
312406,t
301614,b
300450,b
32524,e
390741,b
220427,t
155977,b
38707,t
166191,b
48080,e
23943,m
136086,b
251822,e
9362,b
23415,e
109908,t
311244,b
309007,t
160198,t
279201,e
127884,t
5202,b
84359,b
225353,m
21055,e
112400,b
224509,t
135061,e
307733,b
228179,e
39041,t
370625,m
328751,e
324156,t
29456,b
44912,t
26765,e
105106,b
305297,t
122973,e
282268,b
250505,t
286736,t
261657,e
365604,e
267663,b
178324,e
319668,e
329405,e
257765,e
230608,b
133260,t
266155,e
319044,t
68142,m
8556,b
418573,b
1306,t
303040,t
286905,t
133766,t
40524,e
198776,e
109815,b
201143,t
69686,e
275729,b
269590,t
146975,b
253141,t
170786,b
395910,e
223921,b
166438,t
236683,e
35614,b
362141,t
184429,b
316693,e
381574,e
396564,e
416302,e
263666,b
255337,b
138763,e
120501,t
2847,e
243946,e
150805,e
377518,b
132102,b
370052,e
33792,e
228228,e
181542,t
184696,b
62586,e
192067,t
291333,t
275147,e
23125,e
264491,t
87861,b
41902,t
328314,t
140038,t
277069,b
306065,b
292490,e
60141,b
85748,e
120455,m
39325,t
150813,e
174051,t
278489,t
241513,b
207273,m
128058,b
142344,e
217849,t
317671,b
74912,e
157388,e
264038,t
181247,b
271216,e
130011,e
355537,e
232611,e
112619,b
162545,e
360472,t
191225,m
402765,t
62608,e
412939,b
203508,b
81389,e
238848,b
98498,e
398322,b
63697,m
157759,e
106681,e
150799,e
74670,e
318441,t
104294,e
228390,e
278607,t
277665,t
159629,b
338643,m
115073,e
277190,b
80329,b
71752,b
280130,e
286252,b
221246,e
220093,b
196779,b
103633,e
323772,t
64887,t
181176,b
15915,b
135628,e
59799,m
418766,b
273302,b
193018,t
277173,b
151876,e
161738,e
318964,e
376313,e
223536,b
389745,e
265513,e
180953,b
277459,b
407213,t
328689,e
374778,b
37824,b
189358,t
247138,e
39796,e
184487,b
304134,b
72461,e
166507,b
262049,e
394486,b
110261,t
412965,b
290958,b
247180,e
232141,t
75425,e
217902,t
414536,t
66430,b
375840,e
398583,b
13472,t
66722,t
177333,t
204964,t
167244,t
394887,t
356304,m
59788,m
210642,e
77007,t
41169,m
214699,t
209492,t
199656,m
198650,e
82919,e
325210,e
413242,b
61117,b
266363,m
364220,b
391146,b
282739,b
6288,e
421731,e
341588,t
43787,b
265795,b
43714,b
266545,m
94130,e
337149,e
60925,b
22521,e
341423,t
333820,m
232080,t
185393,b
224947,b
45365,t
37995,b
118588,e
312366,t
139510,b
58525,e
3851,e
78134,t
138594,e
292152,e
303174,t
77499,t
280561,e
265724,e
330144,b
378748,t
393320,b
331276,t
139387,b
258242,e
49554,e
301061,m
301460,m
208183,b
234716,b
314912,b
408392,e
172121,t
509,b
364858,t
158193,e
184916,b
186170,t
292549,e
220207,t
192084,t
418814,b
250156,t
29268,b
12243,m
154387,e
374442,b
390638,m
155616,b
362249,t
290317,b
311090,b
206379,e
208178,t
208762,t
343275,e
46662,b
247099,e
16486,t
221219,e
57107,b
342991,e
191588,b
43909,b
397385,e
299076,t
242355,e
220842,t
68384,b
121966,t
408891,t
336813,e
336601,e
355842,b
64587,t
83012,e
130621,e
224558,t
381126,e
261332,e
231840,t
215665,e
390079,e
401907,t
355756,e
260671,t
296617,e
159723,b
158763,b
395254,t
347366,e
337575,e
390881,b
189346,t
14149,t
143985,e
264698,t
362496,e
52812,t
372139,t
179035,e
229362,e
285753,b
270544,e
264321,t
41946,t
83838,b
309034,t
148316,e
201082,t
366773,m
393809,b
254642,e
285447,e
64898,t
74325,t
378384,t
307687,b
393210,e
197145,b
145106,t
258616,b
305271,t
375033,e
32257,e
158964,e
257340,e
77904,t
3349,e
24662,b
205328,t
85200,t
294353,b
419155,t
345335,t
222118,e
300977,m
77148,b
236295,e
325085,e
85138,e
271556,e
282958,b
94078,e
279908,e
280984,e
253900,t
109332,e
298202,t
263411,b
9660,b
95543,t
234750,b
295187,t
54684,e
176450,b
201914,b
249616,e
399405,t
210001,e
185289,b
258751,b
173012,e
414616,t
335178,t
408654,e
179090,e
348438,b
32103,e
306061,b
348194,m
55874,m
310500,b
162914,e
307570,b
79452,m
415209,e
3521,e
33447,e
245875,b
225254,m
52779,t
34127,m
84836,t
269925,e
127764,m
34269,m
268672,t
250618,t
266923,e
148617,m
291508,t
173238,b
42514,t
245095,b
416870,e
18238,t
44319,b
419454,t
141532,t
156140,b
199666,m
155156,e
151494,e
186984,e
138692,e
291703,t
110605,e
310434,b
105089,b
224207,t
204061,b
182231,e
73165,e
219978,e
406117,e
244533,e
172959,e
394184,b
351483,e
49826,m
262765,m
412618,b
419007,t
213672,t
48872,e
291583,t
21821,t
72910,e
358764,e
312663,t
199237,e
12559,b
188787,t
410430,b
50640,b
141985,e
383093,b
364111,m
12916,b
167160,t
53106,t
93751,e
399811,t
383615,b
282065,b
337050,e
281261,m
357234,m
413067,b
218293,e
410803,b
310735,b
326351,m
57365,t
419673,t
132256,b
376871,b
52841,t
51846,b
297198,t
403673,e
113575,t
19749,e
384404,t
342456,e
200856,t
191505,b
217552,t
268599,t
63402,e
41616,b
268310,t
408887,e
216590,t
290841,m
256101,b
135299,e
65362,e
349687,t
118241,t
39122,t
408739,e
287702,e
63004,e
140568,e
179351,e
59148,e
3390,e
203937,b
101111,b
104249,e
128672,b
88834,t
21709,t
180939,b
7576,e
4299,b
297207,b
1781,t
396546,e
164095,t
92493,b
341546,b
410592,b
19717,e
216644,m
74887,e
197824,t
104839,m
272226,m
178467,e
103929,e
242270,t
258361,e
34457,m
142887,t
192394,b
344460,b
357051,b
415730,e
98058,t
80587,b
190787,e
137467,e
385278,t
60084,b
407360,t
64534,b
208930,t
264062,t
5128,e
280609,e
360421,t
106593,e
114098,t
397881,m
124620,b
407109,t
369649,e
329006,e
289957,b
255007,t
111325,e
19095,e
355365,e
274568,e
339568,t
94518,e
203786,t
67670,e
393471,b
410849,b
89592,e
196179,b
56858,t
168680,e
108984,e
334813,b
382729,m
385642,e
268347,t
131444,e
381090,e
70889,b
239745,e
99331,e
106784,e
355747,e
416008,e
335406,t
350652,t
403398,e
383046,e
294328,b
248366,t
282529,b
152981,t
387607,b
268023,b
90058,e
399734,b
31158,t
389285,e
216118,m
210899,e
260607,t
260710,t
396394,e
346775,e
155261,m
42322,t
338538,b
373669,e
172758,t
250038,b
409843,m
336378,t
135005,e
344411,b
190463,e
160237,t
264925,t
149218,b
218383,e
115980,m
341487,t
191129,m
164224,t
101276,b
196801,b
277156,b
245889,b
252263,e
383970,b
422138,e
421610,e
113061,t
72172,t
233829,m
22279,e
8902,b
419737,t
408834,b
385390,t
261186,e
396946,e
82996,e
410612,b
134220,e
383145,b
214894,e
33122,e
101898,b
410851,b
65594,e
270776,e
1688,t
81138,b
295361,t
313065,e
381027,e
296589,e
312136,b
188749,b
416749,e
207469,m
27980,m
43109,e
217592,t
40436,e
158699,m
30632,b
174062,t
361653,m
364322,b
341863,e
55059,e
370361,e
259059,b
369920,e
198236,t
402312,b
398177,b
26775,e
13149,b
197341,t
114531,e
129901,e
154596,e
163824,b
103393,e
263468,b
146856,t
117534,t
76288,m
297410,b
405980,b
85856,e
322565,b
243425,e
85743,e
188483,b
365189,e
136693,t
220952,t
59504,m
301915,t
153005,t
58499,e
79466,m
288768,t
358074,e
319895,e
310707,b
37174,m
15892,t
98389,e
54287,e
99621,e
8504,b
267763,b
90950,b
91224,b
142976,b
391421,b
72882,e
298337,t
227694,e
219154,m
292096,e
117628,t
313000,e
334760,b
193429,t
32609,e
303472,t
100065,m
154480,e
340575,b
129222,t
175753,e
140066,t
328533,e
2007,t
92211,t
32678,e
359381,t
32857,e
324550,e
166940,t
213531,t
329730,e
34936,b
356731,b
308857,b
167410,b
58873,e
388384,t
80713,b
102463,t
418076,b
377087,b
283292,t
290717,b
39276,t
27076,e
132115,b
270072,e
74249,t
257654,e
231694,t
155216,m
175526,e
77855,t
122727,t
305800,b
115435,e
276255,b
60730,b
100113,b
26173,b
313468,e
339413,b
255969,b
271355,e
283453,t
412156,b
276301,b
385453,e
410769,t
153370,t
164488,t
19060,b
322736,b
321286,b
116279,b
300983,m
193389,t
102028,b
62167,t
76422,b
211547,b
176881,t
128960,b
309440,t
87614,b
90877,b
339181,b
362215,t
195099,e
290882,b
38954,t
274415,e
144560,b
57034,b
36010,t
301607,b
289997,b
3317,e
353193,b
43876,b
169030,e
298556,t
286607,t
337908,e
112492,b
378510,t
382275,e
251564,e
375490,e
283996,t
320111,e
317086,b
14570,e
74512,e
54769,e
208801,t
21563,t
388993,e
268554,t
282484,b
275748,b
397839,m
403009,e
310044,b
244300,m
317263,e
333679,e
33835,e
193532,t
153273,t
124518,b
61470,t
184813,b
241791,t
185278,b
145659,e
155779,b
300719,e
344043,m
31881,t
250195,t
69987,m
348378,b
341805,e
309684,t
67403,e
365161,e
164883,e
255380,b
82,b
96333,b
349689,t
337970,e
365425,e
316847,e
108390,t
240978,b
400665,m
120505,t
289582,e
148349,e
26275,t
89241,e
148988,m
14820,e
417567,b
241130,b
220546,t
66435,b
265130,e
304411,e
352983,m
184866,b
109938,t
370692,m
341291,t
401154,b
323830,t
271902,e
163805,b
263369,b
256342,t
192212,b
210439,e
407960,e
85735,e
362137,t
359944,b
392837,t
329276,e
173725,t
161682,e
325110,e
287604,e
241100,b
127165,e
378969,m
287784,e
311933,t
67641,e
105649,t
99250,e
143820,e
330418,b
230122,b
224914,t
333156,e
17920,t
159103,b
48022,e
354554,e
391959,t
398001,m
113823,t
377727,b
28964,b
346237,e
382069,e
163332,b
352792,m
107576,m
307298,t
310644,b
107588,m
269091,t
92437,t
223150,m
4849,b
172416,t
90674,b
418813,b
277760,b
188195,b
359086,e
145314,t
364296,b
259296,b
265883,e
403796,e
34228,m
137308,t
322290,b
257118,e
88313,m
316972,b
182079,t
134727,b
17034,b
104803,m
272139,m
46548,m
192665,b
410000,b
129742,e
262136,e
246780,b
158921,b
298624,t
330297,b
408665,e
389061,e
330687,t
323647,t
323169,t
340159,t
334574,b
29533,b
285326,e
279108,e
280033,e
19164,e
253849,t
368326,e
408868,e
232250,t
205956,e
77974,t
84157,b
24520,b
287144,t
173641,b
56240,b
273441,t
74528,e
197407,b
335922,t
364045,e
418081,b
189178,t
121546,b
363795,e
150465,t
195534,e
52971,t
67813,e
378010,b
295680,e
410571,b
78236,t
351752,e
250469,t
70247,b
348362,b
266287,m
396011,e
320842,e
313566,e
356874,b
338379,m
140798,e
51779,b
112371,b
125831,t
156376,b
121978,t
136310,b
108587,t
81690,t
90839,b
3460,e
271984,e
45940,e
97631,t
79944,b
167421,t
159622,b
128588,b
108326,t
209027,t
236333,e
12256,e
350646,t
248804,t
194771,e
25814,t
207739,b
376098,e
272510,b
86161,e
282138,b
392234,t
301606,b
68751,t
69824,e
287857,e
313169,e
281946,b
80296,b
55791,m
78599,e
28657,b
61497,e
385886,e
197812,t
369995,e
384285,t
409163,e
210944,e
364513,b
77250,b
137077,b
421970,e
310216,b
168031,b
146348,e
3776,e
93606,t
36748,e
77542,t
60755,b
339081,b
100995,m
6869,e
259406,b
28547,b
12157,m
328139,b
185935,t
88799,t
8684,b
214413,t
99699,e
334895,b
387128,b
34496,t
283804,t
9731,b
59726,m
35523,b
222558,e
185750,t
223600,b
321496,e
116158,b
314581,m
192502,e
207918,b
311752,t
150614,t
22720,e
380280,t
338758,b
398463,b
389296,e
366876,m
239389,t
134419,e
102381,t
63487,m
167038,t
404892,m
259669,b
199466,e
246414,t
411085,e
365030,t
149973,t
393125,b
79693,m
101907,b
140380,e
417905,b
238128,b
40124,t
387285,b
308016,b
39541,t
318847,e
393682,b
47008,b
214874,e
420901,e
40754,e
187890,m
213161,b
34892,b
325155,e
161309,e
389929,e
87170,m
92827,t
126410,e
109829,t
316982,b
236558,e
179026,e
16461,b
126193,t
263446,b
121662,b
125067,b
112577,b
127108,e
16218,b
31262,t
398321,b
17694,t
194868,e
51239,b
51860,b
220294,t
193678,t
173130,b
104695,m
199607,m
252233,e
109226,e
129620,e
91278,b
148685,m
173352,b
15399,b
18571,e
388916,e
392361,t
288671,t
378369,e
157176,e
398279,b
48747,b
375206,e
112196,b
289283,e
200207,b
62182,b
194195,e
213972,t
150230,t
354547,e
134382,e
396925,e
242199,t
410403,b
374004,e
419908,t
48210,t
128225,b
107536,e
24346,b
178817,e
125644,t
108271,t
94210,t
367642,t
19588,e
385987,e
218832,e
179697,m
404487,e
249160,e
379776,b
186559,t
257835,e
314890,b
234046,m
412319,b
348310,b
106597,e
276326,b
352497,e
203201,e
275540,m
126970,e
206444,e
350011,t
116302,b
53172,e
150547,t
24486,b
119460,e
48974,t
211493,m
166167,b
248623,t
130815,e
170977,b
137483,e
68894,t
153067,t
420156,e
327574,b
233457,e
385855,e
381073,e
411894,e
200758,b
362526,e
289663,e
248157,b
266808,m
246826,e
34514,m
76010,m
170683,m
4666,b
148569,e
273953,t
185758,b
340987,b
361567,m
355628,e
49921,b
165600,b
381642,e
38473,t
127000,e
342109,e
171923,t
42212,t
74642,e
92019,t
243027,e
31017,t
321050,e
238774,b
371977,b
421530,e
297927,b
255166,b
171763,t
107008,e
231159,b
136120,b
106934,e
354710,e
275928,b
186239,t
98617,e
269535,t
229415,e
21684,t
30813,t
293982,t
415471,e
79092,e
301618,b
153804,e
244363,m
382866,b
218390,e
332844,e
231103,b
120842,b
312465,t
57044,b
151217,e
364246,b
197576,t
377908,b
215138,e
162106,e
184256,m
186660,t
239147,t
231799,t
115429,b
265364,e
113331,t
360954,e
313629,e
197083,b
6665,e
187061,e
161182,t
116748,b
300541,e
92025,t
137982,e
93184,e
161964,e
207685,m
290105,b
189584,t
381045,e
271962,b
304469,e
343096,e
35143,b
15945,b
367136,b
112877,t
91185,b
403010,e
126840,e
246969,e
398002,m
137939,e
293700,m
114270,e
397458,e
266280,m
276674,b
57961,t
65710,e
287444,e
234378,b
289935,b
419100,t
71759,t
139633,b
19358,e
419864,t
172281,t
293415,e
162078,e
369408,e
371024,b
197127,b
126736,e
248546,t
79163,e
166547,b
270889,e
239697,t
51395,b
119586,e
371084,b
304965,m
369983,e
306436,b
270364,e
98529,e
315001,b
69651,e
270021,e
40087,e
244804,m
182795,e
166240,b
176747,b
23413,e
414401,t
228509,e
81270,b
179675,m
212761,b
79862,b
216664,m
383586,b
130056,e
379848,t
61506,b
36169,t
289185,e
143181,t
21814,t
253108,t
295778,e
40633,e
367043,b
259606,b
122758,t
181081,b
313386,e
109762,b
190938,e
400101,t
342593,e
294242,b
353846,b
49825,m
177585,t
393488,b
407833,e
152609,b
147086,t
142772,b
288025,e
145845,e
94975,m
243504,e
137479,e
291201,t
398488,b
163672,b
169384,e
249798,m
181195,b
106692,e
189578,b
302767,t
169036,e
10845,e
205119,t
408851,e
183674,e
397664,m
36855,e
2345,e
106375,e
218756,e
385266,t
401135,b
260867,t
332201,e
383979,b
293403,e
62959,e
238091,b
328844,e
181617,t
213846,t
351848,e
278953,e
62099,t
282782,b
156793,t
40032,e
311557,t
346404,e
379506,m
114624,e
46835,b
229385,e
168173,e
90861,b
227854,e
125019,b
65870,m
278405,t
213657,t
32252,e
120012,e
208927,t
420873,e
370397,e
223791,b
377970,b
112639,b
242427,e
170689,b
259745,t
303394,t
351844,e
182217,e
237875,b
203868,b
69844,e
31556,t
53253,e
193903,m
366608,e
296896,m
421734,e
4086,e
223731,b
372543,t
246925,e
378832,t
389316,e
228359,e
239010,t
267400,b
170647,m
363168,t
387536,e
290630,b
108552,t
226411,b
172676,e
295094,t
421457,e
163295,b
146312,e
294128,b
415385,e
157603,t
339965,t
154402,e
241196,b
215595,e
381326,e
244432,m
349210,b
98336,e
117802,t
10290,t
78634,e
255379,b
201951,e
279059,t
384476,t
184947,b
148115,e
376625,m
290355,b
56052,m
337022,e
303180,b
374385,b
328008,t
36658,e
347335,e
129149,t
220100,b
92225,b
348970,b
178738,e
4088,e
412439,b
236732,e
309873,t
74596,e
183172,e
217770,t
4892,b
4104,e
56820,b
86115,e
60559,b
400964,b
94983,m
34437,m
222078,e
125261,b
117642,t
48598,t
159941,b
299270,t
16573,b
392314,t
57780,t
370313,e
217118,b
40797,e
253309,t
226653,t
229731,m
235065,b
225045,m
108346,t
131048,e
83311,m
376580,m
16558,b
371961,b
243103,e
84257,b
145097,b
150008,b
339229,b
274487,e
204617,b
231480,t
335418,t
141726,t
51734,b
210984,e
279597,e
121906,t
350341,b
218738,e
202435,e
344055,m
89236,e
113634,t
120517,b
324028,t
349956,t
86367,e
39811,e
372729,t
325967,m
179299,e
57748,t
153453,b
242897,e
274298,e
132011,b
137763,e
109179,e
230976,b
264002,b
208392,b
378928,t
298684,t
118538,e
373754,e
173645,b
69751,e
213416,t
217304,t
175761,e
388738,t
134144,e
62154,t
86795,e
4149,e
336117,t
188844,t
308327,b
102567,t
105975,t
158940,b
95496,b
283484,t
326596,b
302746,t
367336,b
149552,b
136163,b
266670,m
379353,m
151747,t
305987,b
169853,e
385105,m
255289,b
342808,e
244528,m
259709,e
55758,m
241538,b
191455,b
40474,e
303041,t
28818,b
275058,e
135689,m
116076,m
314793,b
226272,b
84109,b
119225,e
214347,t
244316,m
172111,t
34043,m
383953,b
68979,t
132604,b
149772,t
260210,t
204582,b
379893,t
190032,e
402056,t
180822,b
385742,e
101935,t
89657,e
36887,e
76999,b
253226,t
317306,b
238892,t
83192,m
27254,e
320844,e
102380,t
69252,e
412255,b
241549,b
138026,e
41502,b
182206,e
382563,m
109651,b
397085,e
238977,t
234244,m
280924,e
274214,e
76072,m
366199,e
219565,b
226242,b
421287,e
19619,e
86527,e
238964,t
164359,b
418807,b
250486,t
16141,b
360526,t
13261,b
308850,t
168734,e
781,t
57457,t
371876,b
13996,t
352123,e
33530,e
231054,b
143448,t
152752,b
394390,b
82229,e
373820,e
417309,m
126980,e
184964,b
315247,b
263852,b
3750,e
271581,e
112177,b
230262,b
190489,e
258688,e
391549,b
412170,b
94301,e
387955,t
67168,e
369662,e
363581,e
94466,e
407078,t
80799,b
261314,e
312606,t
379305,e
73237,e
17537,t
266621,m
184083,e
131900,b
298699,t
278129,t
367935,t
78606,e
265840,e
335291,t
402020,t
92160,t
331024,b
239001,t
156679,t
138243,e
168277,e
207080,m
224577,t
18858,e
55730,m
295645,e
372311,t
352179,e
200850,t
96111,b
129586,t
99077,e
220790,t
319439,e
180186,m
853,b
409660,m
128410,b
259227,b
15148,e
255654,b
67864,e
33561,e
378984,m
226974,b
24762,t
257979,e
196447,b
411146,e
358357,e
67673,e
36769,e
91014,b
308195,b
78360,e
391186,b
231897,t
391866,t
55652,b
319915,e
263302,b
226824,m
243499,e
356922,b
151609,e
13580,t
240270,e
208279,b
387775,b
70836,b
419116,t
370862,m
364576,b
199227,e
62335,e
48876,e
172077,t
307452,b
28576,b
254828,m
315665,b
245721,b
345516,t
8903,b
173272,b
87581,b
47604,b
101497,b
44158,b
319831,e
196166,b
134045,t
81231,b
122739,t
395512,e
290684,b
342319,e
117685,t
403267,e
272608,b
419628,t
99613,e
144913,b
117568,t
321346,e
416903,e
226030,b
415657,e
67406,e
396033,e
314622,m
337873,e
119137,e
364244,b
210201,e
421721,e
373879,e
335215,t
168573,e
178197,e
65245,e
408706,e
129829,e
119367,e
31519,t
17567,t
265325,e
173268,b
26242,t
262696,m
152985,t
51583,t
57270,t
173395,b
347422,e
24741,b
94533,e
94645,e
11214,e
5949,t
245843,b
144498,m
94517,e
335425,t
405143,m
60807,b
270221,e
293797,m
329688,e
173564,b
185322,b
50621,b
27369,e
49183,e
422479,b
215874,e
198833,e
136088,b
21902,b
187868,m
325680,e
256020,b
205252,b
218150,e
240299,e
45041,t
158296,m
245361,b
124108,e
413646,t
240890,b
154413,e
146811,t
140996,e
81733,t
409136,e
326174,m
345494,t
350546,t
315888,t
358899,e
394421,b
132328,b
298009,b
417331,m
272935,b
124809,b
212991,b
98873,e
422400,t
166576,b
269841,e
362822,b
203175,e
273399,t
51776,b
365452,e
82792,e
15803,b
85185,t
308645,b
86742,e
365831,t
407624,t
293618,m
243551,e
411239,e
367279,b
244273,m
359859,t
152632,b
351545,e
359357,e
213955,t
89425,e
377752,b
346666,e
147033,b
88932,e
139428,b
298279,t
400503,b
371138,b
194929,e
154395,e
408176,e
401119,b
139568,e
89202,e
206771,e
51488,b
382793,b
160552,t
33595,e
61904,t
109249,e
173157,b
326021,m
247295,e
370,e
90155,m
405307,m
389070,e
330973,b
374215,e
134003,t
386577,m
263479,b
185908,t
390135,e
403567,e
117020,b
117827,t
199410,e
276309,b
294804,b
305614,b
162578,e
151830,e
21900,b
177073,t
311520,t
154303,e
346584,e
385882,e
320361,e
231465,t
373634,e
3883,e
149196,b
345609,t
117496,t
324525,e
28008,m
385538,t
356472,m
156753,t
12236,m
46942,b
164557,t
184102,m
270065,e
107395,e
120131,m
2058,e
139397,b
129231,t
358933,e
76081,m
375401,e
48601,t
265445,b
86430,e
7715,m
306041,b
373042,e
29573,b
135417,e
45482,e
306587,t
267704,b
50289,m
421884,e
133012,t
150284,t
105708,t
236695,e
70796,b
130868,e
232411,e
84382,t
407215,t
331704,t
307348,t
384752,t
125020,b
328230,t
15854,b
108883,e
92109,t
241612,b
272171,m
216271,m
404609,m
105817,t
297695,b
113204,t
64011,b
251197,e
292618,e
96981,t
307555,b
163916,b
71149,b
19084,e
410138,b
19765,e
325378,e
58495,e
210843,e
175967,e
