district,stop_time,is_arrested,fine_grained_location,stop_date,county_name,out_of_state,search_type,id,driver_race_raw,driver_race,police_department,stop_outcome,driver_age,stop_duration,search_conducted,state,county_fips,search_type_raw,driver_age_raw,contraband_found,driver_gender,violation_raw,violation,drugs_related_stop,location_raw
Zone K2,19:30,False,,2006-04-01,,True,,RI-2006-14961,H,Hispanic,900,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,F,Speeding,Speeding,False,Zone K2
Zone K1,15:05,False,,2006-04-17,,False,,RI-2006-17642,W,White,600,Citation,66.0,0-15 Min,False,RI,,,1940.0,False,M,Speeding,Speeding,False,Zone K1
Zone K1,10:46,False,,2006-04-04,,False,,RI-2006-15472,W,White,600,Citation,65.0,0-15 Min,False,RI,,,1941.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,09:55,False,,2006-04-14,,False,,RI-2006-17155,W,White,900,Citation,29.0,0-15 Min,False,RI,,,1977.0,False,F,Speeding,Speeding,False,Zone K2
Zone K1,12:17,False,,2006-02-25,,True,,RI-2006-09261,W,White,300,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone K1
Zone K1,12:58,False,,2006-01-27,,False,,RI-2006-04750,W,White,600,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,F,Speeding,Speeding,False,Zone K1
Zone K1,16:00,False,,2006-05-04,,False,,RI-2006-20501,W,White,600,Citation,54.0,0-15 Min,False,RI,,,1952.0,False,M,Speeding,Speeding,False,Zone K1
Zone X3,00:40,False,,2006-03-22,,False,,RI-2006-13218,W,White,200,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone X3
Zone X4,15:10,False,,2005-10-29,,True,,RI-2005-04312,W,White,500,Citation,20.0,0-15 Min,False,RI,,,1985.0,False,F,Speeding,Speeding,False,Zone X4
Zone K3,16:20,False,,2006-05-20,,True,,RI-2006-22598,W,White,300,Citation,58.0,0-15 Min,False,RI,,,1948.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,14:00,False,,2005-11-26,,True,,RI-2005-09087,W,White,900,Citation,19.0,0-15 Min,False,RI,,,1986.0,False,F,Speeding,Speeding,False,Zone K2
Zone X1,23:00,False,,2006-03-29,,True,,RI-2006-14546,W,White,0,Citation,64.0,0-15 Min,False,RI,,,1942.0,False,M,Speeding,Speeding,False,Zone X1
Zone K2,08:20,False,,2005-11-28,,False,,RI-2005-09449,W,White,900,N/D,19.0,0-15 Min,False,RI,,,1986.0,False,F,Other Traffic Violation,Moving violation,False,Zone K2
Zone K3,23:10,False,,2006-05-12,,True,,RI-2006-21568,N,Other,300,Citation,45.0,0-15 Min,False,RI,,,1961.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K1,12:30,False,,2006-05-26,,False,,RI-2006-23712,W,White,600,Citation,36.0,0-15 Min,False,RI,,,1970.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,02:45,False,,2006-05-02,,False,,RI-2006-20044,W,White,900,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,11:04,False,,2006-01-02,,True,,RI-2006-00198,W,White,300,Citation,33.0,0-15 Min,False,RI,,,1973.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone X1,20:10,False,,2005-10-18,,False,,RI-2005-02549,W,White,0,Warning,21.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone X1
Zone K3,14:45,False,,2006-01-12,,True,,RI-2006-02103,W,White,300,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,F,Speeding,Speeding,False,Zone K3
Zone K3,22:10,False,,2006-05-04,,False,,RI-2006-20547,W,White,300,Citation,44.0,0-15 Min,False,RI,,,1962.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,11:20,False,,2006-04-27,,False,,RI-2006-19261,W,White,500,Citation,29.0,0-15 Min,False,RI,,,1977.0,False,F,Speeding,Speeding,False,Zone X4
Zone X4,14:55,False,,2005-10-20,,False,,RI-2005-02801,W,White,600,No Action,41.0,30+ Min,False,RI,,,1964.0,False,M,Call for Service,Other,False,Zone X4
Zone K2,01:40,False,,2006-02-01,,True,,RI-2006-05658,W,White,900,Citation,40.0,0-15 Min,False,RI,,,1966.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,18:22,,,2006-04-28,,,,RI-2006-19574,,,900,,,,False,RI,,,,False,,,,False,Zone K2
Zone K3,08:10,False,,2006-05-19,,True,,RI-2006-22344,W,White,300,Citation,28.0,0-15 Min,False,RI,,,1978.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,08:44,False,,2006-01-31,,False,,RI-2006-05575,W,White,900,Citation,38.0,0-15 Min,False,RI,,,1968.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone K1,10:30,False,,2005-12-20,,True,,RI-2005-12628,W,White,600,Citation,29.0,0-15 Min,False,RI,,,1976.0,False,F,Speeding,Speeding,False,Zone K1
Zone K1,07:07,False,,2006-04-18,,False,,RI-2006-17717,B,Black,600,Citation,38.0,0-15 Min,False,RI,,,1968.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,09:00,False,,2005-10-22,,False,,RI-2005-03091,W,White,900,Citation,34.0,16-30 Min,False,RI,,,1971.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,20:51,False,,2005-10-24,,False,,RI-2005-03627,W,White,900,Citation,35.0,0-15 Min,False,RI,,,1970.0,False,M,Speeding,Speeding,False,Zone K2
Zone K1,07:10,False,,2006-04-19,,True,,RI-2006-17856,W,White,600,Citation,34.0,0-15 Min,False,RI,,,1972.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,23:00,False,,2005-12-16,,False,,RI-2005-12067,W,White,900,Citation,25.0,16-30 Min,False,RI,,,1980.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,10:06,False,,2006-05-26,,False,,RI-2006-23682,W,White,900,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K3,13:50,True,,2006-05-05,,False,,RI-2006-20640,W,White,300,Arrest Driver,19.0,16-30 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,09:00,False,,2006-05-21,,False,,RI-2006-22742,W,White,900,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,11:50,False,,2005-12-19,,True,,RI-2005-12478,W,White,900,Citation,31.0,0-15 Min,False,RI,,,1974.0,False,F,Speeding,Speeding,False,Zone K2
Zone X4,13:42,False,,2006-01-09,,True,,RI-2006-01441,W,White,500,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,00:40,False,,2006-01-16,,True,,RI-2006-02719,W,White,900,Citation,24.0,16-30 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,22:58,False,,2006-01-30,,True,,RI-2006-05532,B,Black,500,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,F,Speeding,Speeding,False,Zone K3
Zone K1,12:40,False,,2006-01-29,,False,,RI-2006-05234,W,White,600,Citation,43.0,0-15 Min,False,RI,,,1963.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,14:42,False,,2005-11-13,,False,,RI-2005-07146,W,White,900,Citation,64.0,0-15 Min,False,RI,,,1941.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,01:30,False,,2006-04-14,,True,,RI-2006-17076,W,White,300,Citation,18.0,0-15 Min,False,RI,,,1988.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,12:28,False,,2006-04-09,,True,,RI-2006-16315,W,White,600,Citation,69.0,0-15 Min,False,RI,,,1937.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,06:55,False,,2005-12-31,,False,,RI-2005-13908,B,Black,900,Citation,28.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,09:45,False,,2005-10-04,,False,,RI-2005-00637,W,White,900,Citation,18.0,0-15 Min,False,RI,,,1987.0,False,F,Speeding,Speeding,False,Zone K2
Zone K3,00:29,False,,2006-06-09,,True,,RI-2006-26197,I,Asian,300,Citation,34.0,0-15 Min,False,RI,,,1972.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,09:40,False,,2006-05-01,,True,,RI-2006-19966,W,White,600,Citation,28.0,16-30 Min,False,RI,,,1978.0,False,F,Speeding,Speeding,False,Zone K1
Zone K3,06:25,False,,2006-06-05,,False,,RI-2006-25549,B,Black,300,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,02:00,False,,2006-01-09,,True,,RI-2006-01281,W,White,300,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,00:45,,,2006-04-28,,,,RI-2006-19390,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone X4,22:44,False,,2005-12-05,,False,,RI-2005-10583,W,White,500,Citation,20.0,16-30 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,16:10,True,,2006-01-17,,True,Incident to Arrest,RI-2006-03072,W,White,300,Arrest Driver,33.0,16-30 Min,True,RI,,Incident to Arrest,1973.0,False,M,Violation of City/Town Ordinance,Other,False,Zone K3
Zone X4,12:42,False,,2005-12-10,,True,,RI-2005-11161,W,White,500,Citation,35.0,0-15 Min,False,RI,,,1970.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K1,16:10,False,,2006-01-19,,False,,RI-2006-03377,W,White,600,Citation,23.0,30+ Min,False,RI,,,1983.0,False,F,Speeding,Speeding,False,Zone K1
Zone X4,02:27,False,,2005-10-31,,False,,RI-2005-04626,B,Black,500,Citation,30.0,16-30 Min,False,RI,,,1975.0,False,M,Registration Violation,Registration/plates,False,Zone X4
Zone K3,00:30,False,,2006-03-20,,True,,RI-2006-12819,W,White,300,Citation,26.0,0-15 Min,False,RI,,,1980.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,17:00,False,,2006-02-06,,False,,RI-2006-06529,W,White,300,Citation,40.0,0-15 Min,False,RI,,,1966.0,False,F,Speeding,Speeding,False,Zone K3
Zone X4,12:30,False,,2006-04-12,,False,,RI-2006-16907,I,Asian,500,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone X3,09:55,False,,2006-03-25,,False,,RI-2006-13913,W,White,200,Citation,34.0,0-15 Min,False,RI,,,1972.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,10:30,False,,2006-05-21,,False,,RI-2006-22796,W,White,900,Citation,38.0,0-15 Min,False,RI,,,1968.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,15:00,False,,2006-03-19,,False,,RI-2006-12765,W,White,900,Warning,47.0,0-15 Min,False,RI,,,1959.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K2
Zone K3,01:15,False,,2006-04-09,,False,,RI-2006-16209,W,White,300,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone K3
Zone X4,14:10,,,2006-02-18,,,,RI-2006-08245,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone K2,08:25,False,,2006-05-03,,True,,RI-2006-20236,W,White,900,Citation,56.0,0-15 Min,False,RI,,,1950.0,False,F,Speeding,Speeding,False,Zone K2
Zone X4,00:50,,,2006-03-06,,,,RI-2006-10422,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone X4,23:40,False,,2006-04-30,,True,,RI-2006-19922,B,Black,500,Citation,27.0,0-15 Min,False,RI,,,1979.0,False,F,Speeding,Speeding,False,Zone X4
Zone X4,00:45,False,,2005-10-29,,False,,RI-2005-04145,W,White,500,Citation,26.0,0-15 Min,False,RI,,,1979.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,20:31,False,,2005-12-09,,False,,RI-2005-11101,B,Black,300,Citation,28.0,16-30 Min,False,RI,,,1977.0,False,M,Registration Violation,Registration/plates,False,Zone K3
Zone X4,02:05,,,2006-01-07,,,,RI-2006-00885,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone X4,22:25,False,,2005-09-20,,True,,RI-2005-00102,W,White,500,Citation,45.0,0-15 Min,False,RI,,,1960.0,False,M,Speeding,Speeding,False,Zone X4
Zone X4,02:15,False,,2005-10-30,,False,,RI-2005-04394,W,White,500,N/D,27.0,0-15 Min,False,RI,,,1978.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X4
Zone X4,21:40,False,,2006-03-14,,False,,RI-2006-12003,W,White,500,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone X4
Zone X4,15:00,False,,2006-06-06,,False,,RI-2006-25888,W,White,500,Citation,44.0,0-15 Min,False,RI,,,1962.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,20:07,False,,2006-02-06,,False,,RI-2006-06550,W,White,900,Citation,33.0,0-15 Min,False,RI,,,1973.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone X4,16:30,,,2006-05-29,,,,RI-2006-24493,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone K1,10:00,False,,2006-05-04,,False,,RI-2006-20402,W,White,300,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,F,Speeding,Speeding,False,Zone K1
Zone K3,16:20,False,,2006-01-14,,True,,RI-2006-02452,W,White,300,Citation,50.0,0-15 Min,False,RI,,,1956.0,False,M,Speeding,Speeding,False,Zone K3
Zone X3,15:32,False,,2005-12-01,,True,,RI-2005-09909,W,White,200,Citation,49.0,0-15 Min,False,RI,,,1956.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,14:27,False,,2006-01-09,,True,,RI-2006-01452,W,White,502,Citation,33.0,0-15 Min,False,RI,,,1973.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,23:50,False,,2006-04-07,,False,,RI-2006-16088,W,White,500,Citation,47.0,0-15 Min,False,RI,,,1959.0,False,M,Speeding,Speeding,False,Zone X4
Zone K1,20:08,False,,2006-03-24,,False,,RI-2006-13820,W,White,600,Warning,49.0,0-15 Min,False,RI,,,1957.0,False,F,Other Traffic Violation,Moving violation,False,Zone K1
Zone K2,01:00,False,,2005-11-24,,True,,RI-2005-08693,B,Black,900,Citation,19.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone K2
Zone X3,20:00,False,,2006-04-20,,False,,RI-2006-18102,W,White,200,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone X3
Zone K3,00:39,False,,2006-01-16,,True,,RI-2006-02718,B,Black,300,Citation,65.0,0-15 Min,False,RI,,,1941.0,False,M,Speeding,Speeding,False,Zone K3
Zone X3,14:50,False,,2006-03-09,,False,,RI-2006-11060,W,White,200,Citation,45.0,0-15 Min,False,RI,,,1961.0,False,F,Speeding,Speeding,False,Zone X3
Zone X3,11:55,False,,2006-03-13,,False,,RI-2006-11763,W,White,200,Citation,52.0,0-15 Min,False,RI,,,1954.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,18:10,False,,2006-02-08,,False,,RI-2006-06774,W,White,900,Citation,51.0,0-15 Min,False,RI,,,1955.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,10:45,False,,2006-01-22,,False,,RI-2006-03988,W,White,900,Citation,31.0,0-15 Min,False,RI,,,1975.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone K2,10:45,False,,2005-12-12,,False,,RI-2005-11456,W,White,900,Citation,19.0,0-15 Min,False,RI,,,1986.0,False,F,Speeding,Speeding,False,Zone K2
Zone K2,18:30,False,,2006-04-20,,False,,RI-2006-18093,W,White,900,Citation,36.0,0-15 Min,False,RI,,,1970.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,01:35,False,,2006-04-05,,False,,RI-2006-15652,W,White,500,Citation,28.0,0-15 Min,False,RI,,,1978.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone X4,01:30,True,,2005-10-01,,False,,RI-2005-00180,H,Hispanic,500,Arrest Driver,27.0,30+ Min,False,RI,,,1978.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone X4,19:45,False,,2005-12-03,,True,,RI-2005-10325,W,White,500,Citation,21.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone X4
Zone X4,00:05,False,,2005-10-17,,True,,RI-2005-02253,W,White,500,Citation,24.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,10:55,False,,2006-06-06,,False,,RI-2006-25838,W,White,900,Citation,28.0,0-15 Min,False,RI,,,1978.0,False,M,Speeding,Speeding,False,Zone K2
Zone X3,10:15,False,,2006-05-24,,False,,RI-2006-23304,W,White,200,Citation,52.0,16-30 Min,False,RI,,,1954.0,False,F,Speeding,Speeding,False,Zone X3
Zone X3,11:00,False,,2006-03-11,,False,,RI-2006-11444,B,Black,200,Citation,40.0,0-15 Min,False,RI,,,1966.0,False,M,Speeding,Speeding,False,Zone X3
Zone X4,00:20,True,,2005-10-27,,False,,RI-2005-03828,B,Black,500,Arrest Driver,43.0,16-30 Min,False,RI,,,1962.0,False,M,Registration Violation,Registration/plates,False,Zone X4
Zone K2,11:15,False,,2006-01-09,,True,,RI-2006-01395,W,White,900,Citation,50.0,0-15 Min,False,RI,,,1956.0,False,F,Speeding,Speeding,False,Zone K2
Zone K1,10:01,False,,2006-01-30,,True,,RI-2006-05389,W,White,600,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,10:35,False,,2006-01-31,,False,,RI-2006-05591,W,White,500,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,F,Speeding,Speeding,False,Zone X4
Zone X4,17:10,False,,2006-03-06,,,,RI-2006-10534,W,White,900,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K3,11:15,False,,2006-01-16,,False,,RI-2006-02816,W,White,300,Citation,36.0,0-15 Min,False,RI,,,1970.0,False,F,Speeding,Speeding,False,Zone K3
Zone X4,06:50,False,,2005-11-16,,False,,RI-2005-07515,W,White,500,Citation,25.0,0-15 Min,False,RI,,,1980.0,False,F,Other Traffic Violation,Moving violation,False,Zone X4
Zone X3,20:40,False,,2005-11-03,,False,,RI-2005-05202,B,Black,200,Citation,23.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone X3
Zone X3,13:20,False,,2006-01-15,,False,,RI-2006-02603,W,White,200,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,00:20,False,,2006-04-19,,False,,RI-2006-17825,W,White,900,Citation,39.0,0-15 Min,False,RI,,,1967.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,13:55,False,,2006-02-19,,True,,RI-2006-08365,W,White,900,Citation,59.0,0-15 Min,False,RI,,,1947.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,05:40,False,,2006-03-27,,True,,RI-2006-14125,W,White,500,Citation,62.0,0-15 Min,False,RI,,,1944.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,19:45,False,,2006-05-22,,True,,RI-2006-23086,W,White,300,Citation,26.0,0-15 Min,False,RI,,,1980.0,False,M,Speeding,Speeding,False,Zone K3
Zone X1,08:30,False,,2006-03-21,,False,,RI-2006-13024,W,White,0,Citation,29.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone X1
Zone K3,07:39,False,,2006-01-13,,False,,RI-2006-02228,W,White,300,Citation,48.0,0-15 Min,False,RI,,,1958.0,False,F,Speeding,Speeding,False,Zone K3
Zone X4,06:00,False,,2006-04-13,,False,,RI-2006-16985,W,White,500,Citation,53.0,0-15 Min,False,RI,,,1953.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,17:00,False,,2006-03-05,,True,,RI-2006-10382,W,White,300,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,F,Speeding,Speeding,False,Zone K3
Zone K2,13:28,False,,2006-01-13,,False,,RI-2006-02295,W,White,900,No Action,22.0,0-15 Min,False,RI,,,1984.0,False,M,Motorist Assist/Courtesy,Other,False,Zone K2
Zone K3,10:55,False,,2006-05-07,,True,,RI-2006-20931,W,White,300,Citation,42.0,0-15 Min,False,RI,,,1964.0,False,F,Speeding,Speeding,False,Zone K3
Zone X3,00:20,False,,2005-12-20,,False,,RI-2005-12549,W,White,200,Citation,24.0,16-30 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone X3
Zone K3,00:20,False,,2005-10-07,,False,,RI-2005-01053,W,White,300,Citation,31.0,16-30 Min,False,RI,,,1974.0,False,F,Other Traffic Violation,Moving violation,False,Zone K3
Zone K2,10:00,True,,2006-04-19,,False,,RI-2006-17893,B,Black,900,Arrest Driver,26.0,30+ Min,False,RI,,,1980.0,False,M,Registration Violation,Registration/plates,False,Zone K2
Zone K2,11:10,False,,2006-05-30,,False,,RI-2006-24618,B,Black,900,Citation,50.0,0-15 Min,False,RI,,,1956.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,20:45,False,,2006-02-09,,False,,RI-2006-07053,W,White,300,Citation,39.0,0-15 Min,False,RI,,,1967.0,False,F,Speeding,Speeding,False,Zone K3
Zone K2,03:00,False,,2005-11-01,,False,,RI-2005-04771,W,White,900,Citation,40.0,16-30 Min,False,RI,,,1965.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,06:10,False,,2006-02-04,,False,,RI-2006-06117,W,White,300,Citation,50.0,0-15 Min,False,RI,,,1956.0,False,M,Speeding,Speeding,False,Zone K3
Zone X3,22:35,True,,2006-03-29,,False,,RI-2006-14541,B,Black,200,Arrest Driver,21.0,16-30 Min,False,RI,,,1985.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X3
Zone X4,15:30,False,,2005-10-10,,False,,RI-2005-01625,W,White,500,Citation,36.0,0-15 Min,False,RI,,,1969.0,False,M,Call for Service,Other,False,Zone X4
Zone K1,01:50,False,,2005-10-09,,False,,RI-2005-01400,W,White,600,Citation,61.0,0-15 Min,False,RI,,,1944.0,False,F,Speeding,Speeding,False,Zone K1
Zone X3,00:20,False,,2005-11-06,,False,,RI-2005-05786,W,White,200,Citation,20.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone X3
Zone K3,00:55,False,,2005-12-16,,False,,RI-2005-11988,B,Black,300,Citation,19.0,0-15 Min,False,RI,,,1986.0,False,F,Registration Violation,Registration/plates,False,Zone K3
Zone X4,10:00,False,,2006-02-04,,True,,RI-2006-06170,W,White,500,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,F,Speeding,Speeding,False,Zone X4
Zone K3,01:10,False,,2005-12-29,,True,,RI-2005-13600,W,White,300,Citation,34.0,16-30 Min,False,RI,,,1971.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,13:58,False,,2006-03-18,,,,RI-2006-12558,W,White,500,Citation,35.0,0-15 Min,False,RI,,,1971.0,False,F,Speeding,Speeding,False,Zone K3
Zone K1,17:00,False,,2006-04-10,,True,,RI-2006-16649,W,White,600,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,00:25,False,,2006-06-12,,False,,RI-2006-26780,W,White,500,Citation,18.0,0-15 Min,False,RI,,,1988.0,False,F,Speeding,Speeding,False,Zone X4
Zone X4,14:30,False,,2006-05-19,,True,,RI-2006-22407,W,White,500,Citation,43.0,0-15 Min,False,RI,,,1963.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,15:00,False,,2006-05-01,,True,,RI-2006-19987,W,White,900,Citation,28.0,0-15 Min,False,RI,,,1978.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,10:40,False,,2005-10-18,,True,,RI-2005-02456,W,White,900,Citation,26.0,0-15 Min,False,RI,,,1979.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,20:10,False,,2006-06-11,,True,,RI-2006-26749,W,White,500,Citation,41.0,0-15 Min,False,RI,,,1965.0,False,M,Call for Service,Other,False,Zone X4
Zone K1,15:00,False,,2005-11-07,,False,,RI-2005-06093,W,White,600,Citation,24.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,16:30,False,,2005-12-03,,False,"Protective Frisk,Reasonable Suspicion",RI-2005-10306,H,Hispanic,500,Citation,30.0,16-30 Min,True,RI,,"Reasonable Suspicion,Terry Frisk",1975.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X4
Zone X4,20:25,False,,2006-01-21,,False,,RI-2006-03834,W,White,500,Citation,26.0,0-15 Min,False,RI,,,1980.0,False,F,Speeding,Speeding,False,Zone X4
Zone X3,10:45,False,,2006-03-07,,False,,RI-2006-10700,W,White,200,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,F,Speeding,Speeding,False,Zone X3
Zone K2,11:10,False,,2006-04-06,,False,,RI-2006-15862,W,White,900,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,F,Speeding,Speeding,False,Zone K2
Zone K2,13:40,False,,2006-04-05,,True,,RI-2006-15702,W,White,203,Citation,46.0,16-30 Min,False,RI,,,1960.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone K3,13:20,False,,2006-03-14,,True,,RI-2006-11956,I,Asian,300,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone K3
