police_department,contraband_found,driver_gender,fine_grained_location,is_arrested,county_fips,driver_age,stop_duration,drugs_related_stop,stop_time,id,stop_outcome,driver_age_raw,violation_raw,state,driver_race_raw,search_conducted,driver_race,violation,location_raw,search_type,county_name,stop_date,search_type_raw,district,out_of_state
500,False,M,,False,,31.0,16-30 Min,False,00:19,RI-2006-21485,Citation,1975.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-05-12,,Zone X4,False
900,False,F,,False,,,0-15 Min,False,10:00,RI-2006-02408,Warning,0.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-14,,Zone K2,
500,False,M,,False,,29.0,0-15 Min,False,23:15,RI-2005-01679,Citation,1976.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-10-10,,Zone X4,False
600,False,M,,True,,44.0,16-30 Min,False,22:45,RI-2005-04122,Arrest Driver,1961.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-10-28,,Zone K1,False
500,False,M,,False,,29.0,0-15 Min,False,14:30,RI-2006-05038,Citation,1977.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-01-28,,Zone X4,False
500,False,M,,False,,27.0,0-15 Min,False,00:45,RI-2005-09168,Citation,1978.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2005-11-27,,Zone X4,True
300,False,M,,False,,32.0,0-15 Min,False,09:00,RI-2006-00426,Citation,1974.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-04,,Zone K3,True
500,False,F,,False,,21.0,0-15 Min,False,00:10,RI-2006-14981,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-04-02,,Zone X4,True
600,False,M,,False,,25.0,0-15 Min,False,15:51,RI-2005-00994,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-10-06,,Zone K1,True
500,False,M,,False,,37.0,0-15 Min,False,06:20,RI-2006-01089,Citation,1969.0,Speeding,RI,H,False,Hispanic,Speeding,Zone X4,,,2006-01-08,,Zone X4,False
900,False,M,,False,,62.0,0-15 Min,False,10:00,RI-2005-07866,Citation,1943.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-11-18,,Zone K2,False
500,False,F,,False,,24.0,0-15 Min,False,23:05,RI-2005-07928,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-11-18,,Zone X4,True
600,False,F,,False,,46.0,0-15 Min,False,13:20,RI-2005-06250,Citation,1959.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-11-08,,Zone K1,False
500,False,M,,True,,29.0,16-30 Min,False,22:50,RI-2005-12534,Arrest Driver,1976.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone X4,,,2005-12-19,,Zone X4,False
200,False,M,,False,,58.0,16-30 Min,False,15:35,RI-2005-08316,Citation,1947.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-11-21,,Zone X3,True
300,False,M,,False,,24.0,0-15 Min,False,02:15,RI-2005-09424,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-28,,Zone K3,True
300,False,F,,False,,44.0,0-15 Min,False,15:35,RI-2006-07793,Citation,1962.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-02-15,,Zone K1,True
200,False,F,,False,,42.0,0-15 Min,False,15:35,RI-2005-02804,Citation,1963.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-10-20,,Zone X3,False
203,False,M,,False,,39.0,16-30 Min,False,07:14,RI-2006-09819,Citation,1967.0,Other Traffic Violation,RI,O,False,Other,Moving violation,Zone K2,,,2006-03-01,,Zone K2,True
300,False,M,,False,,22.0,16-30 Min,False,23:45,RI-2005-05773,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-05,,Zone K3,True
500,False,M,,False,,25.0,0-15 Min,False,01:10,RI-2006-17489,Citation,1981.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2006-04-16,,Zone X4,True
600,False,F,,False,,34.0,0-15 Min,False,00:20,RI-2005-01216,Citation,1971.0,Speeding,RI,B,True,Black,Speeding,Zone K1,Probable Cause,,2005-10-08,Probable Cause,Zone K1,False
200,False,M,,False,,,0-15 Min,False,09:00,RI-2006-14278,Warning,0.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-03-28,,Zone X3,False
600,False,M,,False,,45.0,0-15 Min,False,22:33,RI-2005-03635,Citation,1960.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-10-24,,Zone K1,False
500,False,F,,False,,22.0,16-30 Min,False,02:40,RI-2006-05139,Citation,1984.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-01-29,,Zone X4,False
900,False,M,,False,,48.0,0-15 Min,False,09:45,RI-2006-12713,Warning,1958.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K2,,,2006-03-19,,Zone K2,False
300,False,M,,False,,60.0,16-30 Min,False,16:30,RI-2006-02454,Citation,1946.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K3,,,2006-01-14,,Zone K3,False
200,False,M,,False,,44.0,0-15 Min,False,14:57,RI-2006-12571,Citation,1962.0,Speeding,RI,B,False,Black,Speeding,Zone X3,,,2006-03-18,,Zone X3,True
200,False,M,,False,,35.0,0-15 Min,False,13:10,RI-2006-18606,Citation,1971.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone X3,,,2006-04-23,,Zone X3,False
600,False,M,,False,,23.0,0-15 Min,False,18:30,RI-2005-09929,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-12-01,,Zone K1,True
900,False,M,,False,,29.0,0-15 Min,False,08:14,RI-2006-17122,No Action,1977.0,Motorist Assist/Courtesy,RI,B,False,Black,Other,Zone K2,,,2006-04-14,,Zone K2,False
900,False,M,,False,,26.0,0-15 Min,False,18:00,RI-2006-25489,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-06-04,,Zone K2,True
900,False,F,,False,,53.0,0-15 Min,False,13:34,RI-2005-05690,Citation,1952.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-11-05,,Zone K2,False
500,False,,,,,,,False,04:15,RI-2006-20722,,,,RI,,False,,,Zone X4,,,2006-05-06,,Zone X4,
300,False,M,,False,,25.0,0-15 Min,False,13:50,RI-2006-10502,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-03-06,,Zone K3,True
0,False,M,,False,,38.0,16-30 Min,False,17:13,RI-2005-00008,Citation,1967.0,Other Traffic Violation,RI,H,False,Hispanic,Moving violation,Zone X1,,,2005-01-18,,Zone X1,True
300,False,F,,False,,64.0,0-15 Min,False,10:40,RI-2006-07269,Citation,1942.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-11,,Zone K3,False
500,False,M,,False,,42.0,0-15 Min,False,16:35,RI-2006-14821,Citation,1964.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-03-31,,Zone X4,False
900,False,M,,False,,,0-15 Min,False,13:20,RI-2006-06503,Citation,2006.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-02-06,,Zone K2,True
600,False,M,,False,,54.0,0-15 Min,False,10:38,RI-2005-04234,Citation,1951.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-10-29,,Zone K1,True
500,False,M,,True,,33.0,16-30 Min,False,00:50,RI-2005-01058,Arrest Driver,1972.0,Speeding,RI,B,True,Black,Speeding,Zone X4,Incident to Arrest,,2005-10-07,Incident to Arrest,Zone X4,False
300,False,M,,False,,18.0,0-15 Min,False,14:00,RI-2006-00998,Citation,1988.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-07,,Zone K3,False
200,False,F,,False,,28.0,0-15 Min,False,14:50,RI-2006-15347,Citation,1978.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-04-03,,Zone X3,False
500,False,F,,False,,26.0,0-15 Min,False,13:50,RI-2006-16608,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-04-10,,Zone X4,True
300,False,M,,False,,18.0,16-30 Min,False,11:50,RI-2005-06549,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-10,,Zone K3,False
500,False,M,,True,,26.0,16-30 Min,False,02:20,RI-2005-08238,Arrest Passenger,1979.0,Equipment/Inspection Violation,RI,B,True,Black,Equipment,Zone X4,"Incident to Arrest,Inventory",,2005-11-21,"Incident to Arrest,Inventory/Tow",Zone X4,False
200,False,M,,False,,19.0,16-30 Min,False,01:20,RI-2005-04763,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-11-01,,Zone X3,False
500,True,M,,True,,23.0,16-30 Min,True,23:35,RI-2006-18134,Arrest Passenger,1983.0,Speeding,RI,W,True,White,Speeding,Zone X4,Probable Cause,,2006-04-20,Probable Cause,Zone X4,False
900,False,M,,False,,20.0,0-15 Min,False,00:25,RI-2006-11342,Citation,1986.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2006-03-11,,Zone K2,False
500,False,M,,False,,20.0,0-15 Min,False,11:50,RI-2005-01122,Citation,1985.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2005-10-07,,Zone X4,False
600,False,F,,False,,21.0,30+ Min,False,01:45,RI-2006-25539,Citation,1985.0,Suspicious Person,RI,W,False,White,Other,Zone K1,,,2006-06-05,,Zone K1,False
300,False,F,,False,,24.0,0-15 Min,False,15:00,RI-2006-01200,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-08,,Zone K3,True
200,False,M,,False,,22.0,0-15 Min,False,00:10,RI-2006-18670,Citation,1984.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X3,,,2006-04-24,,Zone X3,False
600,False,M,,False,,54.0,0-15 Min,False,17:00,RI-2005-09122,Citation,1951.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-11-26,,Zone K1,True
600,False,M,,False,,53.0,0-15 Min,False,07:57,RI-2006-06716,Citation,1953.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-02-08,,Zone K1,False
200,False,M,,False,,40.0,16-30 Min,False,23:35,RI-2005-05015,Citation,1965.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-11-02,,Zone X3,True
300,False,M,,False,,59.0,16-30 Min,False,18:00,RI-2005-07633,Citation,1946.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2005-11-16,,Zone K3,False
900,False,F,,False,,34.0,0-15 Min,False,08:25,RI-2006-24581,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-05-30,,Zone K2,False
200,False,M,,False,,43.0,0-15 Min,False,00:15,RI-2006-25103,Citation,1963.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-06-02,,Zone X3,False
900,False,M,,False,,21.0,0-15 Min,False,07:35,RI-2006-25792,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-06-06,,Zone K2,True
900,False,F,,False,,22.0,0-15 Min,False,10:15,RI-2006-17613,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-17,,Zone K2,False
600,False,M,,False,,28.0,0-15 Min,False,12:31,RI-2005-02178,Citation,1977.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-10-16,,Zone K1,True
300,False,F,,False,,31.0,0-15 Min,False,14:40,RI-2006-22243,Citation,1975.0,Registration Violation,RI,W,False,White,Registration/plates,Zone K3,,,2006-05-18,,Zone K3,False
300,False,M,,False,,22.0,0-15 Min,False,06:40,RI-2005-08495,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-23,,Zone K3,False
300,False,M,,False,,41.0,0-15 Min,False,00:30,RI-2006-14700,Citation,1965.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-03-31,,Zone K2,
0,False,,,,,,,False,23:30,RI-2006-18132,,,,RI,,False,,,Zone X1,,,2006-04-20,,Zone X1,
300,False,F,,False,,22.0,16-30 Min,False,10:50,RI-2005-00960,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-10-06,,Zone K3,True
300,False,F,,False,,20.0,16-30 Min,False,00:35,RI-2006-22034,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-05-17,,Zone K3,True
600,False,M,,False,,25.0,0-15 Min,False,12:54,RI-2006-13776,Citation,1981.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K1,,,2006-03-24,,Zone K1,False
500,False,M,,False,,23.0,0-15 Min,False,02:40,RI-2006-19408,Citation,1983.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2006-04-28,,Zone X4,True
500,False,M,,False,,21.0,0-15 Min,False,21:10,RI-2006-20669,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-05-05,,Zone X4,False
500,False,M,,False,,29.0,0-15 Min,False,21:50,RI-2006-03847,Citation,1977.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-01-21,,Zone X4,False
600,False,M,,False,,20.0,0-15 Min,False,11:48,RI-2005-13649,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-12-29,,Zone K1,False
600,False,M,,False,,27.0,0-15 Min,False,22:30,RI-2005-01497,Citation,1978.0,Speeding,RI,B,False,Black,Speeding,Zone K1,,,2005-10-09,,Zone K1,True
900,False,M,,False,,25.0,0-15 Min,False,14:30,RI-2005-07891,Citation,1980.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K2,,,2005-11-18,,Zone K2,False
300,False,M,,False,,30.0,0-15 Min,False,12:20,RI-2005-10968,Citation,1975.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-08,,Zone K3,False
300,False,M,,False,,18.0,0-15 Min,False,03:05,RI-2006-18526,Citation,1988.0,Registration Violation,RI,W,False,White,Registration/plates,Zone K3,,,2006-04-23,,Zone K3,False
500,False,F,,False,,19.0,0-15 Min,False,06:10,RI-2005-02283,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-10-17,,Zone X4,False
500,False,M,,False,,29.0,0-15 Min,False,06:10,RI-2005-02883,Citation,1976.0,Speeding,RI,H,False,Hispanic,Speeding,Zone X4,,,2005-10-21,,Zone X4,False
200,False,F,,False,,23.0,0-15 Min,False,18:10,RI-2005-10566,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-12-05,,Zone X3,False
900,False,M,,False,,23.0,0-15 Min,False,07:45,RI-2005-07522,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-11-16,,Zone K2,False
200,False,M,,False,,21.0,0-15 Min,False,16:25,RI-2006-19119,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-04-26,,Zone X3,False
500,False,F,,False,,45.0,0-15 Min,False,09:50,RI-2006-05856,Citation,1961.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-02-02,,Zone X4,True
500,False,M,,False,,23.0,0-15 Min,False,17:50,RI-2005-03214,Citation,1982.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone X4,,,2005-10-22,,Zone X4,False
500,False,F,,False,,41.0,0-15 Min,False,00:09,RI-2006-02931,Citation,1965.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2006-01-17,,Zone X4,True
500,False,M,,False,,52.0,0-15 Min,False,20:55,RI-2006-10122,Citation,1954.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-03-03,,Zone X4,False
300,False,M,,False,,50.0,0-15 Min,False,07:52,RI-2006-20903,Citation,1956.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-05-07,,Zone K3,True
300,False,M,,False,,19.0,0-15 Min,False,08:35,RI-2006-25806,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-06-06,,Zone K3,False
600,False,F,,False,,23.0,0-15 Min,False,23:30,RI-2005-09823,N/D,1982.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K1,,,2005-11-30,,Zone K1,False
900,False,M,,False,,20.0,0-15 Min,False,12:10,RI-2006-09588,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-02-27,,Zone K2,False
600,False,M,,False,,48.0,0-15 Min,False,09:25,RI-2005-10607,Citation,1957.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-12-06,,Zone K1,False
500,False,M,,False,,27.0,0-15 Min,False,09:20,RI-2006-09719,Citation,1979.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-02-28,,Zone X4,False
300,False,FF,,False,,23.0,0-15 Min,False,10:20,RI-2006-21818,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-05-15,,Zone K3,True
900,False,F,,False,,29.0,0-15 Min,False,09:30,RI-2006-18556,Warning,1977.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-23,,Zone K2,True
600,False,M,,False,,53.0,0-15 Min,False,22:30,RI-2006-13186,Citation,1953.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K1,,,2006-03-21,,Zone K1,False
000,False,M,,False,,43.0,0-15 Min,False,13:55,RI-2006-20944,Citation,1963.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2006-05-07,,Zone X1,False
500,False,M,,False,,63.0,0-15 Min,False,15:55,RI-2006-20650,Citation,1943.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-05-05,,Zone X4,True
200,False,M,,False,,19.0,0-15 Min,False,16:35,RI-2005-02211,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-10-16,,Zone X3,False
300,False,F,,False,,23.0,0-15 Min,False,23:50,RI-2005-04599,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-10-30,,Zone K3,False
600,False,M,,False,,43.0,16-30 Min,False,20:00,RI-2006-02149,Citation,1963.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-12,,Zone K1,True
500,False,M,,True,,23.0,16-30 Min,False,01:00,RI-2006-09934,Arrest Driver,1983.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X4,,,2006-03-02,,Zone X4,False
500,False,M,,False,,34.0,0-15 Min,False,06:30,RI-2006-03136,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-01-18,,Zone X4,False
500,False,F,,False,,22.0,0-15 Min,False,14:50,RI-2006-19303,Citation,1984.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone X4,,,2006-04-27,,Zone X4,False
300,False,M,,False,,26.0,0-15 Min,False,00:10,RI-2005-11979,Citation,1979.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-16,,Zone K3,False
900,False,F,,False,,53.0,0-15 Min,False,18:10,RI-2005-08889,Citation,1952.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2005-11-25,,Zone K2,False
300,False,F,,False,,41.0,0-15 Min,False,15:40,RI-2005-13209,Citation,1964.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-24,,Zone K3,True
200,False,M,,True,,26.0,0-15 Min,False,00:40,RI-2006-21367,Arrest Driver,1980.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone X3,,,2006-05-11,,Zone X3,False
300,False,M,,False,,22.0,0-15 Min,False,10:20,RI-2006-08514,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-20,,Zone K3,True
300,False,F,,False,,19.0,16-30 Min,False,12:30,RI-2005-11895,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-15,,Zone K3,True
900,False,M,,False,,22.0,0-15 Min,False,02:20,RI-2005-00757,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-10-05,,Zone K2,True
500,False,M,,False,,49.0,0-15 Min,False,08:40,RI-2006-12526,Citation,1957.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-03-18,,Zone X4,False
500,False,M,,False,,19.0,0-15 Min,False,07:48,RI-2006-09827,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-03-01,,Zone K3,False
500,False,M,,False,,42.0,0-15 Min,False,12:55,RI-2006-23978,Citation,1964.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-05-27,,Zone X4,False
000,False,M,,False,,19.0,16-30 Min,False,03:27,RI-2006-18860,Citation,1987.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone X3,,,2006-04-25,,Zone X3,False
200,False,F,,False,,23.0,0-15 Min,False,11:15,RI-2006-17513,No Action,1983.0,Motorist Assist/Courtesy,RI,W,False,White,Other,Zone X3,,,2006-04-16,,Zone X3,False
300,False,M,,False,,50.0,0-15 Min,False,13:44,RI-2006-26299,Citation,1956.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-06-09,,Zone K3,True
600,False,M,,False,,25.0,0-15 Min,False,10:05,RI-2005-08813,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-11-25,,Zone K1,False
000,False,M,,False,,32.0,0-15 Min,False,09:40,RI-2006-23467,Citation,1974.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X1,,,2006-05-25,,Zone X1,False
500,False,F,,False,,51.0,0-15 Min,False,13:40,RI-2006-05616,Citation,1955.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-01-31,,Zone X4,False
900,False,M,,False,,55.0,0-15 Min,False,09:30,RI-2006-04700,Citation,1951.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-27,,Zone K2,False
900,False,M,,False,,31.0,0-15 Min,False,00:35,RI-2006-12651,Citation,1975.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-03-19,,Zone K2,True
900,False,M,,True,,24.0,16-30 Min,False,03:10,RI-2006-08454,Arrest Driver,1982.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-02-20,,Zone K2,False
300,False,M,,False,,30.0,0-15 Min,False,13:15,RI-2005-04522,Citation,1975.0,Speeding,RI,B,False,Black,Speeding,Zone K3,,,2005-10-30,,Zone K3,True
300,False,M,,False,,20.0,0-15 Min,False,13:45,RI-2006-14496,Citation,1986.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone K3,,,2006-03-29,,Zone K3,False
000,False,M,,False,,46.0,0-15 Min,False,00:40,RI-2006-22962,Citation,1960.0,Other Traffic Violation,RI,I,False,Asian,Moving violation,Zone X1,,,2006-05-22,,Zone X1,False
600,False,M,,False,,25.0,0-15 Min,False,06:30,RI-2006-07106,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-02-10,,Zone K1,False
600,False,M,,False,,57.0,0-15 Min,False,00:00,RI-2005-00308,Citation,1948.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-10-02,,Zone K1,True
0,False,F,,False,,21.0,0-15 Min,False,00:25,RI-2006-16438,Citation,1985.0,Speeding,RI,I,False,Asian,Speeding,Zone X1,,,2006-04-10,,Zone X1,False
300,False,M,,False,,22.0,0-15 Min,False,00:25,RI-2005-03232,Citation,1983.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone K3,,,2005-10-23,,Zone K3,True
500,False,M,,False,,29.0,0-15 Min,False,13:50,RI-2006-09412,Citation,1977.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-02-26,,Zone X4,False
600,False,M,,False,,27.0,0-15 Min,False,22:30,RI-2006-19156,Citation,1979.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-04-26,,Zone K1,False
500,False,M,,False,,19.0,0-15 Min,False,02:30,RI-2005-01904,Citation,1986.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone X4,,,2005-10-13,,Zone X4,True
600,False,F,,False,,38.0,0-15 Min,False,16:55,RI-2006-07916,Citation,1968.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-02-16,,Zone K1,True
900,False,M,,False,,21.0,16-30 Min,False,23:11,RI-2006-18838,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-24,,Zone K2,False
600,False,M,,False,,30.0,0-15 Min,False,20:45,RI-2006-01741,Citation,1976.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K1,,,2006-01-10,,Zone K1,False
300,False,M,,False,,26.0,0-15 Min,False,08:15,RI-2005-06696,Citation,1979.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-11,,Zone K3,False
300,False,,,,,,,False,20:00,RI-2006-25207,,,,RI,,False,,,Zone K3,,,2006-06-02,,Zone K3,
900,False,M,,False,,22.0,0-15 Min,False,15:49,RI-2005-07156,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-11-13,,Zone K2,False
900,False,M,,False,,27.0,0-15 Min,False,01:00,RI-2006-26059,Citation,1979.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K2,,,2006-06-08,,Zone K2,False
500,False,M,,False,,27.0,0-15 Min,False,08:40,RI-2005-09221,Citation,1978.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2005-11-27,,Zone X4,False
900,False,M,,False,,41.0,0-15 Min,False,14:30,RI-2006-25653,Citation,1965.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-06-05,,Zone X4,True
300,False,F,,False,,19.0,0-15 Min,False,09:05,RI-2006-20917,Citation,1987.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2006-05-07,,Zone K3,True
