is_arrested,search_type,stop_date,driver_race_raw,stop_time,fine_grained_location,driver_age_raw,state,stop_duration,stop_outcome,county_name,search_type_raw,county_fips,out_of_state,drugs_related_stop,contraband_found,driver_gender,location_raw,violation_raw,search_conducted,driver_race,district,violation,driver_age,id,police_department
False,,2006-04-14,W,05:53,,1964.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X1,Other Traffic Violation,False,White,Zone X1,Moving violation,42.0,RI-2006-17098,0
,,2006-06-04,,02:15,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2006-25367,500
False,,2006-05-04,W,09:40,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,27.0,RI-2006-20395,500
False,,2006-04-07,O,14:00,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Other,Zone K3,Speeding,25.0,RI-2006-16030,300
False,,2006-05-19,W,14:00,,1976.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,30.0,RI-2006-22404,500
False,,2006-04-07,W,14:30,,1949.0,RI,30+ Min,Citation,,,,False,False,False,M,Zone K3,Other Traffic Violation,False,White,Zone K3,Moving violation,57.0,RI-2006-16041,300
False,,2006-03-29,W,01:40,,1963.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,43.0,RI-2006-14415,300
False,,2006-03-18,O,14:30,,1972.0,RI,16-30 Min,No Action,,,,True,False,False,M,Zone K3,Motorist Assist/Courtesy,False,Other,Zone K3,Other,34.0,RI-2006-12565,300
False,,2005-11-27,W,21:50,,1953.0,RI,0-15 Min,N/D,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,52.0,RI-2005-09394,600
False,,2006-05-28,W,17:36,,1978.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,28.0,RI-2006-24260,500
False,,2005-12-03,W,12:00,,1989.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,16.0,RI-2005-10266,200
,,2006-05-31,,08:40,,,RI,,,,,,,False,False,,Zone X1,,False,,Zone X1,,,RI-2006-24794,000
False,,2005-10-21,W,11:20,,1987.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,18.0,RI-2005-02939,900
False,,2006-01-11,W,13:00,,1970.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,36.0,RI-2006-01893,600
False,,2006-05-16,W,08:55,,1968.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,38.0,RI-2006-21944,900
False,,2005-12-13,W,10:05,,1955.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,50.0,RI-2005-11627,300
False,,2005-12-03,W,12:50,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,22.0,RI-2005-10277,500
False,,2005-10-22,W,13:15,,1983.0,RI,30+ Min,Citation,,,,True,False,False,M,Zone K3,Call for Service,False,White,Zone K3,Other,22.0,RI-2005-03175,300
False,"Probable Cause,Protective Frisk",2006-05-07,B,23:55,,1977.0,RI,30+ Min,Citation,,"Odor of Drugs/Alcohol,Probable Cause,Terry Frisk",,True,True,True,M,Zone K2,Speeding,True,Black,Zone K2,Speeding,29.0,RI-2006-20984,900
False,,2006-06-01,W,21:00,,1986.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,20.0,RI-2006-25079,500
False,,2005-12-04,B,00:25,,1988.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,Black,Zone X4,Moving violation,17.0,RI-2005-10385,500
False,,2005-12-30,W,13:45,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,34.0,RI-2005-13809,600
True,,2006-02-08,W,21:24,,1965.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,F,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,41.0,RI-2006-06784,500
False,,2005-10-22,W,10:17,,1954.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,51.0,RI-2005-03121,600
False,,2005-11-15,W,11:55,,1965.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,40.0,RI-2005-07409,200
False,,2005-11-08,W,17:40,,1946.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,59.0,RI-2005-06310,300
False,,2006-04-02,W,10:20,,1970.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,36.0,RI-2006-15031,900
,,2006-03-16,,22:51,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2006-12341,500
False,,2005-10-22,W,11:55,,1952.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,53.0,RI-2005-03163,500
False,,2006-03-07,W,10:35,,1987.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,19.0,RI-2006-10693,300
False,,2006-03-28,W,15:42,,1963.0,RI,0-15 Min,Warning,,,,False,False,False,M,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,43.0,RI-2006-14339,500
False,,2005-12-18,W,08:45,,1959.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,46.0,RI-2005-12331,900
False,,2006-04-29,W,12:10,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Registration Violation,False,White,Zone X4,Registration/plates,40.0,RI-2006-19695,500
False,,2005-12-13,W,14:45,,1978.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,27.0,RI-2005-11673,600
True,,2005-12-13,W,02:05,,1973.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,32.0,RI-2005-11586,300
False,,2006-04-13,W,10:40,,1986.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,20.0,RI-2006-17006,600
False,,2006-01-16,W,09:37,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,22.0,RI-2006-02785,600
False,,2005-10-05,W,10:15,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,26.0,RI-2005-00810,900
False,,2006-02-17,W,03:20,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,24.0,RI-2006-07991,900
False,,2006-01-17,W,14:05,,1975.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,31.0,RI-2006-03040,900
False,,2005-12-26,W,07:40,,1964.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,41.0,RI-2005-13231,500
False,,2006-03-06,W,12:05,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,34.0,RI-2006-10496,300
False,,2006-05-16,W,09:00,,1979.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,27.0,RI-2006-21946,300
False,,2006-05-21,W,14:10,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,26.0,RI-2006-22882,900
True,Incident to Arrest,2006-04-10,B,02:00,,1981.0,RI,30+ Min,Arrest Driver,,Incident to Arrest,,False,False,False,M,Zone K2,Speeding,True,Black,Zone K2,Speeding,25.0,RI-2006-16460,900
False,,2005-12-02,W,15:29,,1950.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,55.0,RI-2005-10108,900
True,,2006-05-21,W,23:12,,1982.0,RI,30+ Min,Arrest Driver,,,,True,False,False,M,Zone K3,Other Traffic Violation,False,White,Zone K3,Moving violation,24.0,RI-2006-22944,300
False,,2006-06-05,W,09:10,,1973.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,33.0,RI-2006-25584,600
False,,2006-01-11,W,09:15,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,21.0,RI-2006-01828,300
,,2005-12-27,,11:25,,,RI,,,,,,,False,False,,Zone K3,,False,,Zone K3,,,RI-2005-13370,300
False,,2006-05-02,W,08:55,,1966.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,40.0,RI-2006-20071,500
False,,2005-12-02,W,08:20,,1978.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,27.0,RI-2005-10047,900
False,,2005-11-21,W,15:55,,1952.0,RI,16-30 Min,Citation,,,,False,False,False,F,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,53.0,RI-2005-08319,500
False,,2006-02-24,W,08:48,,1969.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,37.0,RI-2006-09113,600
False,,2006-02-27,W,15:49,,1961.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,45.0,RI-2006-09631,200
False,,2006-04-24,W,16:30,,1941.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,65.0,RI-2006-18792,500
False,,2005-11-17,W,08:57,,1969.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K3,Registration Violation,False,White,Zone K3,Registration/plates,36.0,RI-2005-07699,300
False,,2005-12-19,B,21:30,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,Black,Zone K2,Speeding,18.0,RI-2005-12533,900
False,,2006-01-12,I,09:30,,1975.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,Asian,Zone K1,Speeding,31.0,RI-2006-02010,600
False,,2006-04-27,B,23:40,,1978.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,Black,Zone X4,Speeding,28.0,RI-2006-19379,500
False,,2006-03-20,W,10:46,,1965.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,41.0,RI-2006-12890,200
False,,2005-12-05,W,16:46,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,25.0,RI-2005-10561,500
False,,2005-10-18,W,12:43,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,18.0,RI-2005-02473,600
False,,2005-11-08,W,09:16,,1975.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,30.0,RI-2005-06204,900
False,Reasonable Suspicion,2006-01-29,B,14:15,,1986.0,RI,30+ Min,Citation,,Reasonable Suspicion,,False,False,False,M,Zone K3,Speeding,True,Black,Zone K3,Speeding,20.0,RI-2006-05266,300
False,,2005-11-26,B,09:45,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,Black,Zone K2,Speeding,25.0,RI-2005-09032,900
False,,2006-05-27,W,23:40,,1973.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,33.0,RI-2006-24058,300
False,,2006-03-31,W,07:20,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,24.0,RI-2006-14737,900
False,,2006-02-27,W,11:40,,1968.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,38.0,RI-2006-09580,300
False,,2006-01-10,B,17:10,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,26.0,RI-2006-01716,300
False,,2006-04-14,W,07:30,,1979.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,27.0,RI-2006-17114,500
False,,2005-11-03,W,23:40,,1942.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,63.0,RI-2005-05222,600
True,,2005-10-05,B,03:30,,1969.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,Black,Zone X4,Moving violation,36.0,RI-2005-00761,500
False,,2005-11-25,W,07:30,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,23.0,RI-2005-08775,200
False,,2005-10-07,W,06:30,,1949.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone X1,Speeding,False,White,Zone X1,Speeding,56.0,RI-2005-01077,0
False,,2006-05-29,W,06:55,,1965.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,41.0,RI-2006-24335,500
False,,2005-11-12,W,01:00,,1977.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,28.0,RI-2005-06865,500
False,,2006-03-03,W,01:15,,1950.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,56.0,RI-2006-10025,300
False,,2005-10-21,W,20:00,,1963.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,42.0,RI-2005-03007,600
False,,2005-12-18,B,01:20,,1978.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Other Traffic Violation,False,Black,Zone K3,Moving violation,27.0,RI-2005-12282,300
False,,2005-10-01,W,20:30,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,34.0,RI-2005-00286,200
False,,2006-06-02,W,06:00,,1973.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X4,Call for Service,False,White,Zone X4,Other,33.0,RI-2006-25123,500
False,,2006-06-04,W,23:30,,1972.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,34.0,RI-2006-25514,500
False,,2006-05-19,W,08:20,,1938.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,68.0,RI-2006-22347,900
False,,2006-02-04,W,10:09,,1967.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,39.0,RI-2006-06173,600
False,,2006-04-06,W,00:15,,1983.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,23.0,RI-2006-15797,200
False,,2006-04-25,W,09:25,,1938.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,68.0,RI-2006-18893,900
False,,2005-12-07,W,08:10,,1948.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,57.0,RI-2005-10771,500
False,,2006-05-01,B,23:00,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X1,Other Traffic Violation,False,Black,Zone X1,Moving violation,40.0,RI-2006-20026,000
False,,2005-12-26,B,08:05,,1973.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,Black,Zone K1,Speeding,32.0,RI-2005-13238,600
False,,2006-04-27,B,14:50,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,Black,Zone X3,Speeding,26.0,RI-2006-19302,200
False,,2005-12-30,B,07:00,,1974.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,Black,Zone K2,Speeding,31.0,RI-2005-13744,900
False,,2005-10-04,W,13:57,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,22.0,RI-2005-00672,300
True,,2006-02-04,W,16:00,,1981.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,25.0,RI-2006-06236,900
False,,2006-02-10,W,00:12,,1955.0,RI,0-15 Min,Warning,,,,False,False,False,M,Zone K3,Other Traffic Violation,False,White,Zone K3,Moving violation,51.0,RI-2006-07080,300
False,,2006-03-12,W,08:32,,1981.0,RI,0-15 Min,Warning,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,25.0,RI-2006-11597,600
False,,2006-04-21,W,00:00,,1983.0,RI,30+ Min,Citation,,,,False,False,False,F,Zone K3,Other Traffic Violation,False,White,Zone K3,Moving violation,23.0,RI-2006-18138,300
False,,2006-05-01,W,19:35,,1953.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,53.0,RI-2006-20016,300
False,,2006-01-13,L,11:20,,1976.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,Hispanic,Zone K2,Speeding,30.0,RI-2006-02276,900
False,,2006-03-22,W,14:00,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,19.0,RI-2006-13390,900
False,,2006-04-05,W,16:56,,1956.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,50.0,RI-2006-15741,200
False,,2006-01-18,W,08:30,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,24.0,RI-2006-03162,900
False,,2006-04-18,W,06:50,,1972.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,34.0,RI-2006-17711,200
False,,2006-05-26,B,02:45,,1976.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,30.0,RI-2006-23634,300
False,,2005-10-21,W,01:10,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,25.0,RI-2005-02865,500
False,,2006-05-27,W,09:15,,1958.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,48.0,RI-2006-23900,500
False,,2006-03-10,W,12:45,,1967.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,39.0,RI-2006-11251,900
False,,2005-10-23,W,20:45,,1983.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,22.0,RI-2005-03424,300
False,,2006-05-29,W,14:45,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Equipment/Inspection Violation,False,White,Zone X3,Equipment,24.0,RI-2006-24463,200
False,,2005-12-11,W,09:55,,1935.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,70.0,RI-2005-11303,200
False,,2006-05-28,W,09:50,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,24.0,RI-2006-24170,900
False,,2006-04-09,W,20:50,,1974.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,32.0,RI-2006-16413,300
False,,2006-02-05,W,20:15,,1970.0,RI,16-30 Min,Citation,,,,False,False,False,F,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,36.0,RI-2006-06382,200
False,,2005-12-12,W,22:05,,1961.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,44.0,RI-2005-11558,600
False,,2006-05-04,W,20:54,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,35.0,RI-2006-20540,900
False,,2006-01-02,W,12:50,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,20.0,RI-2006-00228,900
True,Probable Cause,2005-10-28,W,00:44,,1981.0,RI,16-30 Min,Arrest Driver,,Odor of Drugs/Alcohol,,False,True,True,M,Zone X4,Speeding,True,White,Zone X4,Speeding,24.0,RI-2005-03982,500
False,,2005-12-31,B,01:30,,1982.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,Black,Zone X4,Speeding,23.0,RI-2005-13887,500
,,2006-04-21,,16:00,,,RI,,,,,,,False,False,,Zone K3,,False,,Zone K3,,,RI-2006-18267,300
False,,2005-10-18,W,14:45,,1932.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,73.0,RI-2005-02497,300
False,,2006-01-18,W,09:00,,1967.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Other Traffic Violation,False,White,Zone K1,Moving violation,39.0,RI-2006-03165,600
False,,2006-03-08,W,03:45,,1974.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,32.0,RI-2006-10824,300
False,,2006-04-07,W,23:00,,1960.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,46.0,RI-2006-16079,500
False,,2006-05-22,W,09:25,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Registration Violation,False,White,Zone K3,Registration/plates,22.0,RI-2006-23012,300
False,,2005-11-24,W,04:10,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,21.0,RI-2005-08704,500
False,,2005-10-12,W,16:10,,1974.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,31.0,RI-2005-01849,500
False,,2006-01-04,W,23:00,,1943.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,63.0,RI-2006-00556,300
False,,2005-11-04,B,18:58,,1967.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,Black,Zone K2,Speeding,38.0,RI-2005-05435,202
False,,2006-05-16,O,21:25,,1968.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Other,Zone K3,Speeding,38.0,RI-2006-22008,300
False,,2006-01-09,W,11:40,,1984.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,22.0,RI-2006-01403,500
False,,2006-05-02,W,23:00,,1977.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,29.0,RI-2006-20202,900
False,,2006-05-15,W,01:00,,1970.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,36.0,RI-2006-21781,300
False,,2006-03-30,W,00:36,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,21.0,RI-2006-14570,300
False,,2006-05-21,B,14:30,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,Black,Zone K1,Speeding,21.0,RI-2006-22885,600
False,Incident to Arrest,2005-12-29,W,00:30,,1980.0,RI,30+ Min,Citation,,Incident to Arrest,,True,False,False,M,Zone K1,Other Traffic Violation,True,White,Zone K1,Moving violation,25.0,RI-2005-13595,600
False,,2006-04-09,B,02:40,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Other Traffic Violation,False,Black,Zone K2,Moving violation,26.0,RI-2006-16225,900
False,,2005-11-13,W,06:25,,1955.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X1,Other Traffic Violation,False,White,Zone X1,Moving violation,50.0,RI-2005-07025,0
False,,2006-04-27,B,09:50,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Other Traffic Violation,False,Black,Zone K3,Moving violation,27.0,RI-2006-19235,300
False,,2006-01-24,I,08:05,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,Asian,Zone X3,Speeding,21.0,RI-2006-04195,200
False,,2006-06-09,W,15:45,,1984.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,22.0,RI-2006-26318,300
False,,2006-05-07,W,11:54,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,22.0,RI-2006-20938,900
False,,2005-11-04,I,09:55,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,Asian,Zone X3,Speeding,19.0,RI-2005-05300,200
True,Incident to Arrest,2005-11-02,B,01:45,,1987.0,RI,30+ Min,Arrest Driver,,Incident to Arrest,,False,False,False,F,Zone X4,Registration Violation,True,Black,Zone X4,Registration/plates,18.0,RI-2005-04924,500
