salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
400,3884913460,70.0,,35.0,YEARLY,USD,BASE_SALARY
401,3884440220,,75.78,,HOURLY,USD,BASE_SALARY
402,3884912743,24.0,,20.0,HOURLY,USD,BASE_SALARY
403,3887700540,45.0,,35.0,HOURLY,USD,BASE_SALARY
404,3884430835,45.0,,40.0,HOURLY,USD,BASE_SALARY
405,3884434731,40.0,,35.0,HOURLY,USD,BASE_SALARY
406,3887707916,28.0,,28.0,HOURLY,USD,BASE_SALARY
407,3884435957,55.0,,40.0,HOURLY,USD,BASE_SALARY
408,3884923559,30.09,,19.0,HOURLY,USD,BASE_SALARY
409,3887492837,38.92,,32.8,HOURLY,USD,BASE_SALARY
410,3887709731,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
411,3884429705,32.0,,20.15,HOURLY,USD,BASE_SALARY
412,3884436262,,90000.0,,YEARLY,USD,BASE_SALARY
413,3884436367,30.0,,28.0,YEARLY,USD,BASE_SALARY
414,3884926003,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
415,3887483549,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
416,3884930335,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
417,3884912904,,20.03,,HOURLY,USD,BASE_SALARY
418,3884435808,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
419,3884924653,,55000.0,,YEARLY,USD,BASE_SALARY
420,3884932687,,16.5,,HOURLY,USD,BASE_SALARY
421,3887702406,301837.91,,167928.92,YEARLY,USD,BASE_SALARY
422,3884921716,,18.0,,HOURLY,USD,BASE_SALARY
423,3884915760,85064.0,,53165.0,YEARLY,USD,BASE_SALARY
424,3799458858,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
425,3887713280,80021.0,,61153.0,YEARLY,USD,BASE_SALARY
426,3887498742,,25.0,,HOURLY,USD,BASE_SALARY
427,3884434148,76000.0,,52000.0,YEARLY,USD,BASE_SALARY
428,3884932296,,60000.0,,YEARLY,USD,BASE_SALARY
429,3887481342,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
430,3884430793,90916.8,,77272.0,YEARLY,USD,BASE_SALARY
431,3884435811,78000.0,,70000.0,YEARLY,USD,BASE_SALARY
432,3884930163,17.81,,15.0,HOURLY,USD,BASE_SALARY
433,3887703215,90.0,,70.0,HOURLY,USD,BASE_SALARY
434,3887499131,200000.0,,130000.0,YEARLY,USD,BASE_SALARY
435,3887496402,190000.0,,160000.0,YEARLY,USD,BASE_SALARY
436,3887498634,40.0,,38.0,HOURLY,USD,BASE_SALARY
437,3884917496,95000.0,,75000.0,YEARLY,USD,BASE_SALARY
438,3884431121,23.0,,22.0,HOURLY,USD,BASE_SALARY
439,3884435954,50.0,,45.0,HOURLY,USD,BASE_SALARY
440,3884440251,,1100.0,,MONTHLY,USD,BASE_SALARY
441,3884922053,24.0,,21.0,HOURLY,USD,BASE_SALARY
442,3887707772,77000.0,,72000.0,YEARLY,USD,BASE_SALARY
443,3887705185,105960.0,,63071.0,YEARLY,USD,BASE_SALARY
444,3887706764,233000.0,,198000.0,YEARLY,USD,BASE_SALARY
445,3884440450,125000.0,,100000.0,YEARLY,USD,BASE_SALARY
446,3887707164,97864.0,,78624.0,YEARLY,USD,BASE_SALARY
447,3884436942,175000.0,,120000.0,YEARLY,USD,BASE_SALARY
448,3887702632,,85000.0,,YEARLY,USD,BASE_SALARY
449,3884436938,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
450,3887492488,90400.0,,64600.0,YEARLY,USD,BASE_SALARY
451,3884933482,120000.0,,70000.0,YEARLY,USD,BASE_SALARY
452,3884928833,,20.59,,HOURLY,USD,BASE_SALARY
453,3887715058,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
454,3884929527,,42367.0,,YEARLY,USD,BASE_SALARY
455,3884927876,,65000.0,,YEARLY,USD,BASE_SALARY
456,3884435837,26.0,,22.0,HOURLY,USD,BASE_SALARY
457,3887702161,65.0,,55.0,HOURLY,USD,BASE_SALARY
458,3884434864,139000.0,,120000.0,YEARLY,USD,BASE_SALARY
459,3884926211,25.05,,15.67,HOURLY,USD,BASE_SALARY
460,3887712103,,91.2,,HOURLY,USD,BASE_SALARY
461,3887478409,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
462,3884439351,,26.98,,HOURLY,USD,BASE_SALARY
463,3887493777,72000.0,,60000.0,YEARLY,USD,BASE_SALARY
464,3884920465,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
465,3884430958,93000.0,,90000.0,YEARLY,USD,BASE_SALARY
466,3884435219,184725.0,,103409.0,YEARLY,USD,BASE_SALARY
467,3887488971,,43.54,,HOURLY,USD,BASE_SALARY
468,3884435870,,2000.0,,MONTHLY,USD,BASE_SALARY
469,3884435804,55000.0,,40000.0,YEARLY,USD,BASE_SALARY
470,3884441085,,19.0,,HOURLY,USD,BASE_SALARY
471,3887704053,24.0,,23.0,HOURLY,USD,BASE_SALARY
472,3884929144,1500000.0,,350000.0,YEARLY,USD,BASE_SALARY
473,3884440285,,2328.0,,MONTHLY,USD,BASE_SALARY
474,3887489636,90400.0,,64600.0,YEARLY,USD,BASE_SALARY
475,3884441210,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
476,3884438195,80000.0,,65000.0,YEARLY,USD,BASE_SALARY
477,2957460032,40.0,,25.0,HOURLY,USD,BASE_SALARY
478,3884435949,300000.0,,150000.0,YEARLY,USD,BASE_SALARY
479,3884912952,,10500.0,,YEARLY,USD,BASE_SALARY
480,3884444096,70.5,,70.5,HOURLY,USD,BASE_SALARY
481,3818306840,50000.0,,40000.0,YEARLY,USD,BASE_SALARY
482,3884430789,160000.0,,65000.0,YEARLY,USD,BASE_SALARY
483,3884935167,115000.0,,90000.0,YEARLY,USD,BASE_SALARY
484,3887499908,,49.26,,HOURLY,USD,BASE_SALARY
485,3887499463,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
486,3884440411,7114.0,,5684.0,YEARLY,USD,BASE_SALARY
487,3884929854,,15.09,,HOURLY,USD,BASE_SALARY
488,3884438082,173002.0,,131800.0,YEARLY,USD,BASE_SALARY
489,3887488092,25.0,,20.0,HOURLY,USD,BASE_SALARY
490,3884921264,193785.0,,113810.0,YEARLY,USD,BASE_SALARY
491,3884440117,,50000.0,,YEARLY,USD,BASE_SALARY
492,3884926711,65.0,,60.0,YEARLY,USD,BASE_SALARY
493,3884439306,176000.0,,136000.0,YEARLY,USD,BASE_SALARY
494,3884435469,79400.0,,55600.0,YEARLY,USD,BASE_SALARY
495,3884437440,41.05,,19.75,HOURLY,USD,BASE_SALARY
496,3884443127,350000.0,,225000.0,YEARLY,USD,BASE_SALARY
497,3887498520,68000.0,,52000.0,YEARLY,USD,BASE_SALARY
498,3884441305,300000.0,,175000.0,YEARLY,USD,BASE_SALARY
499,3884922769,,55000.0,,YEARLY,USD,BASE_SALARY
500,3884432698,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
501,3884436663,87520.0,,65640.0,YEARLY,USD,BASE_SALARY
502,3887498513,80000.01,,80000.0,YEARLY,USD,BASE_SALARY
503,3884918928,139100.0,,92700.0,YEARLY,USD,BASE_SALARY
504,3884918588,60320.0,,41600.0,YEARLY,USD,BASE_SALARY
505,3887476716,165000.0,,125000.0,YEARLY,USD,BASE_SALARY
506,3884927665,118000.0,,78000.0,YEARLY,USD,BASE_SALARY
507,3884440663,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
508,3887710780,78000.0,,60000.0,YEARLY,USD,BASE_SALARY
509,3884433456,140000.0,,90000.0,YEARLY,USD,BASE_SALARY
510,3884930730,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
511,3887498518,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
512,3887499894,23.0,,19.0,HOURLY,USD,BASE_SALARY
513,3884440190,18.0,,17.0,HOURLY,USD,BASE_SALARY
514,3884937111,86000.0,,73000.0,YEARLY,USD,BASE_SALARY
515,3884923991,142300.0,,94900.0,YEARLY,USD,BASE_SALARY
516,3887497555,45.0,,40.0,HOURLY,USD,BASE_SALARY
517,3884430700,55000.0,,45000.0,YEARLY,USD,BASE_SALARY
518,3887720142,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
519,3884440862,79140.0,,52750.0,YEARLY,USD,BASE_SALARY
520,3887471749,,18.0,,HOURLY,USD,BASE_SALARY
521,3884936212,17.68,,15.0,YEARLY,USD,BASE_SALARY
522,3884918121,116000.0,,108000.0,YEARLY,USD,BASE_SALARY
523,3884441232,85.0,,80.0,HOURLY,USD,BASE_SALARY
524,3884438391,35.0,,30.0,HOURLY,USD,BASE_SALARY
525,3884923089,193785.0,,113810.0,YEARLY,USD,BASE_SALARY
526,3887491764,120.0,,110.0,HOURLY,USD,BASE_SALARY
527,3884437244,15000.0,,12500.0,MONTHLY,USD,BASE_SALARY
528,3884433270,40.0,,30.0,HOURLY,USD,BASE_SALARY
529,3884930507,,39.5,,HOURLY,USD,BASE_SALARY
530,3887717052,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
531,3887709931,75.0,,70.0,HOURLY,USD,BASE_SALARY
532,3887702334,81000.0,,63000.0,YEARLY,USD,BASE_SALARY
533,3884930600,,19.91,,HOURLY,USD,BASE_SALARY
534,3887718233,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
535,3887709158,17.0,,15.0,HOURLY,USD,BASE_SALARY
536,3887710196,,18.0,,HOURLY,USD,BASE_SALARY
537,3887499512,,167000.0,,YEARLY,USD,BASE_SALARY
538,3884931561,,19.91,,HOURLY,USD,BASE_SALARY
539,3884442081,70.0,,50.0,HOURLY,USD,BASE_SALARY
540,3884441355,600000.0,,300000.0,YEARLY,USD,BASE_SALARY
541,3884934443,17.5,,12.3,HOURLY,USD,BASE_SALARY
542,3887492930,170000.0,,150000.0,YEARLY,USD,BASE_SALARY
543,3887493369,161800.0,,121400.0,YEARLY,USD,BASE_SALARY
544,3884937056,55616.08,,52468.0,YEARLY,USD,BASE_SALARY
545,3887498252,75000.0,,66270.0,YEARLY,USD,BASE_SALARY
546,3884931344,225000.0,,150000.0,YEARLY,USD,BASE_SALARY
547,3884432826,50000.0,,35000.0,YEARLY,USD,BASE_SALARY
548,3884434338,75.0,,60.0,HOURLY,USD,BASE_SALARY
549,3884935162,180000.0,,120000.0,YEARLY,USD,BASE_SALARY
550,3884446086,27.0,,21.0,HOURLY,USD,BASE_SALARY
551,3884929674,135140.0,,92200.0,YEARLY,USD,BASE_SALARY
552,3884448112,,100000.0,,YEARLY,USD,BASE_SALARY
553,3884917704,115000.0,,70000.0,YEARLY,USD,BASE_SALARY
554,3887498537,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
555,3884927956,,32.5,,HOURLY,USD,BASE_SALARY
556,3884923990,163700.0,,109100.0,YEARLY,USD,BASE_SALARY
557,3884937064,,21.0,,HOURLY,USD,BASE_SALARY
558,3887720367,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
559,3887711646,,85.0,,HOURLY,USD,BASE_SALARY
560,3884432668,65000.0,,45000.0,YEARLY,USD,BASE_SALARY
561,3884929810,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
562,3884917608,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
563,3887487781,48.08,,10.0,HOURLY,USD,BASE_SALARY
564,3884440740,95000.0,,72000.0,YEARLY,USD,BASE_SALARY
565,3887704925,55.0,,50.0,HOURLY,USD,BASE_SALARY
566,3884915631,33.0,,28.5,HOURLY,USD,BASE_SALARY
567,3887713618,,22.0,,HOURLY,USD,BASE_SALARY
568,3884929559,,34.0,,HOURLY,USD,BASE_SALARY
569,3887705967,190000.0,,165000.0,YEARLY,USD,BASE_SALARY
570,3887715491,,20.0,,HOURLY,USD,BASE_SALARY
571,3884442175,61000.0,,51000.0,YEARLY,USD,BASE_SALARY
572,3887492692,173200.0,,128000.0,YEARLY,USD,BASE_SALARY
573,3887489705,241500.0,,173600.0,YEARLY,USD,BASE_SALARY
574,3887499730,155000.0,,120000.0,YEARLY,USD,BASE_SALARY
575,3884931298,180000.0,,120000.0,YEARLY,USD,BASE_SALARY
576,3884440199,120000.0,,115000.0,YEARLY,USD,BASE_SALARY
577,3884440668,220000.0,,113000.0,YEARLY,USD,BASE_SALARY
578,3887712534,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
579,3884931706,140000.0,,90000.0,YEARLY,USD,BASE_SALARY
580,3884436790,180000.0,,90000.0,YEARLY,USD,BASE_SALARY
581,3884441297,55.0,,45.0,HOURLY,USD,BASE_SALARY
582,3817454364,60000.0,,40000.0,YEARLY,USD,BASE_SALARY
583,3887476865,22.0,,20.0,HOURLY,USD,BASE_SALARY
584,3887493949,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
585,3884939387,92000.0,,69000.0,YEARLY,USD,BASE_SALARY
586,3884931432,4518.0,,3609.0,MONTHLY,USD,BASE_SALARY
587,3884443704,111715.0,,94957.0,YEARLY,USD,BASE_SALARY
588,3887718301,235400.0,,128400.0,YEARLY,USD,BASE_SALARY
589,3887498651,,31.5,,HOURLY,USD,BASE_SALARY
590,3884931359,,65000.0,,YEARLY,USD,BASE_SALARY
591,3884441321,27.51,,19.71,HOURLY,USD,BASE_SALARY
592,3887499469,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
593,3884443053,75000.0,,75000.0,YEARLY,USD,BASE_SALARY
594,3884937037,80000.0,,58000.0,YEARLY,USD,BASE_SALARY
595,3887495228,52.0,,50.0,HOURLY,USD,BASE_SALARY
596,3887497971,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
597,3884922128,122000.0,,90000.0,YEARLY,USD,BASE_SALARY
598,3887712815,235000.0,,205000.0,YEARLY,USD,BASE_SALARY
599,3884443636,265000.0,,240000.0,YEARLY,USD,BASE_SALARY
600,3884927834,,27.88,,HOURLY,USD,BASE_SALARY
601,3887719200,27.0,,26.0,HOURLY,USD,BASE_SALARY
602,3887714296,62750.0,,60000.0,YEARLY,USD,BASE_SALARY
603,3887714064,,60.58,,HOURLY,USD,BASE_SALARY
604,3884438402,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
605,3887491998,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
606,3884440307,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
607,3884441744,88789.54,,65627.05,YEARLY,USD,BASE_SALARY
608,3884442997,62300.0,,53500.0,YEARLY,USD,BASE_SALARY
609,3887701435,,85000.0,,YEARLY,USD,BASE_SALARY
610,3887719063,83300.0,,47500.0,YEARLY,USD,BASE_SALARY
611,3887499931,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
612,3884438447,125000.0,,75000.0,YEARLY,USD,BASE_SALARY
613,3887492705,180000.0,,120000.0,YEARLY,USD,BASE_SALARY
614,3887713407,210100.0,,143250.0,YEARLY,USD,BASE_SALARY
615,3884441922,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
616,3884431809,34.0,,27.0,HOURLY,USD,BASE_SALARY
617,3884437017,37800.0,,26500.0,YEARLY,USD,BASE_SALARY
618,3884928390,245000.0,,220000.0,YEARLY,USD,BASE_SALARY
619,3884931744,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
620,3887702039,40.96,,27.31,HOURLY,USD,BASE_SALARY
621,3887485953,151200.0,,120960.0,YEARLY,USD,BASE_SALARY
622,3884442235,,35.74,,HOURLY,USD,BASE_SALARY
623,3887717110,145000.0,,100000.0,YEARLY,USD,BASE_SALARY
624,3884435756,,85596.92,,YEARLY,USD,BASE_SALARY
625,3884929496,,60000.0,,YEARLY,USD,BASE_SALARY
626,3887700826,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
627,3884443249,27.0,,20.0,HOURLY,USD,BASE_SALARY
628,3887711618,135000.0,,115000.0,YEARLY,USD,BASE_SALARY
629,3887836569,,111900.0,,YEARLY,USD,BASE_SALARY
630,3884929863,76000.0,,55000.0,YEARLY,USD,BASE_SALARY
631,3887833690,,111900.0,,YEARLY,USD,BASE_SALARY
632,3887702144,,60000.0,,YEARLY,USD,BASE_SALARY
633,3887717163,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
634,3887701386,60.0,,30.0,HOURLY,USD,BASE_SALARY
635,3887482985,,65.0,,HOURLY,USD,BASE_SALARY
636,3884440738,22.5,,15.0,HOURLY,USD,BASE_SALARY
637,3887701243,,25.0,,HOURLY,USD,BASE_SALARY
638,3884804017,150000.0,,114000.0,YEARLY,USD,BASE_SALARY
639,3887706153,,26.45,,HOURLY,USD,BASE_SALARY
640,3887718027,125000.0,,75000.0,YEARLY,USD,BASE_SALARY
641,3884937083,45000.0,,42500.0,YEARLY,USD,BASE_SALARY
642,3887723032,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
643,3884434985,,23.3,,HOURLY,USD,BASE_SALARY
644,3884441131,123625.0,,77265.0,YEARLY,USD,BASE_SALARY
645,3884925377,70000.0,,64000.0,YEARLY,USD,BASE_SALARY
646,3884989732,,21.65,,HOURLY,USD,BASE_SALARY
647,3884439918,17.0,,10.0,HOURLY,USD,BASE_SALARY
648,3884440207,26.0,,23.0,HOURLY,USD,BASE_SALARY
649,3887713459,,27.49,,HOURLY,USD,BASE_SALARY
650,3884936882,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
651,3887711968,200000.0,,100000.0,YEARLY,USD,BASE_SALARY
652,3887491585,,70000.0,,YEARLY,USD,BASE_SALARY
653,3884498748,,40000.0,,YEARLY,USD,BASE_SALARY
654,3884443406,,66000.0,,YEARLY,USD,BASE_SALARY
655,3884441269,35.0,,32.0,HOURLY,USD,BASE_SALARY
656,3884441798,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
657,3884435971,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
658,3884440724,,7000.0,,MONTHLY,USD,BASE_SALARY
659,3885319731,,48.0,,HOURLY,USD,BASE_SALARY
660,3887712965,,107.0,,HOURLY,USD,BASE_SALARY
661,3884934018,180000.0,,120000.0,YEARLY,USD,BASE_SALARY
662,3884435307,100000.0,,50000.0,YEARLY,USD,BASE_SALARY
663,3884921825,1500000.0,,350000.0,YEARLY,USD,BASE_SALARY
664,3884935981,,35.0,,HOURLY,USD,BASE_SALARY
665,3884913814,,14.28,,HOURLY,USD,BASE_SALARY
666,3884437833,,57.0,,HOURLY,USD,BASE_SALARY
667,3887700222,21.0,,16.0,HOURLY,USD,BASE_SALARY
668,3884938001,18.0,,17.0,YEARLY,USD,BASE_SALARY
669,3884800655,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
670,3887720633,101157.0,,91850.0,YEARLY,USD,BASE_SALARY
671,3884923969,,23.0,,HOURLY,USD,BASE_SALARY
672,3884989903,204300.0,,105100.0,YEARLY,USD,BASE_SALARY
673,3884992250,288200.0,,154900.0,YEARLY,USD,BASE_SALARY
674,3884987969,,48.0,,HOURLY,USD,BASE_SALARY
675,3884437718,300000.0,,150000.0,YEARLY,USD,BASE_SALARY
676,3887713467,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
677,3884431578,150000.0,,50000.0,YEARLY,USD,BASE_SALARY
678,3884430611,40.0,,35.0,HOURLY,USD,BASE_SALARY
679,3887717076,80248.0,,63108.0,YEARLY,USD,BASE_SALARY
680,3884443116,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
681,3884434778,90885.0,,60590.0,YEARLY,USD,BASE_SALARY
682,3884440484,40000.0,,36000.0,YEARLY,USD,BASE_SALARY
683,3887701285,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
684,3887714492,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
685,3887837475,,57200.0,,YEARLY,USD,BASE_SALARY
686,3887495730,23.46,,17.0,HOURLY,USD,BASE_SALARY
687,3884992282,312800.0,,160800.0,YEARLY,USD,BASE_SALARY
688,3884447051,278900.0,,151400.0,YEARLY,USD,BASE_SALARY
689,3884434786,27.82,,21.0,HOURLY,USD,BASE_SALARY
690,3884441539,127700.0,,71100.0,YEARLY,USD,BASE_SALARY
691,3884438814,210000.0,,168000.0,YEARLY,USD,BASE_SALARY
692,3884927791,180000.0,,120000.0,YEARLY,USD,BASE_SALARY
693,3887700424,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
694,3884498718,135000.0,,125000.0,YEARLY,USD,BASE_SALARY
695,3884934463,71000.0,,63000.0,YEARLY,USD,BASE_SALARY
696,3884934668,,40.0,,HOURLY,USD,BASE_SALARY
697,3884439201,,26.0,,HOURLY,USD,BASE_SALARY
698,3884438294,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
699,3887720847,75000.0,,55000.0,YEARLY,USD,BASE_SALARY
700,3884438493,61000.0,,51000.0,YEARLY,USD,BASE_SALARY
701,3884444769,102284.0,,48152.0,YEARLY,USD,BASE_SALARY
702,3884934417,197300.0,,123300.0,YEARLY,USD,BASE_SALARY
703,3887836565,,57200.0,,YEARLY,USD,BASE_SALARY
704,3884927478,45.0,,40.0,HOURLY,USD,BASE_SALARY
705,3887717075,225000.0,,190000.0,YEARLY,USD,BASE_SALARY
706,3887837646,150000.0,,125000.0,HOURLY,USD,BASE_SALARY
707,3885313795,,25.0,,HOURLY,USD,BASE_SALARY
708,3884436740,210000.0,,170000.0,YEARLY,USD,BASE_SALARY
709,3884992257,247600.0,,136000.0,YEARLY,USD,BASE_SALARY
710,3887724269,25.0,,22.0,HOURLY,USD,BASE_SALARY
711,3884925055,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
712,3884991630,157700.0,,62700.0,YEARLY,USD,BASE_SALARY
713,3884432630,78270.0,,65603.0,YEARLY,USD,BASE_SALARY
714,3887710940,100.0,,80.0,HOURLY,USD,BASE_SALARY
715,3884916952,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
716,3884449075,203550.0,,118000.0,YEARLY,USD,BASE_SALARY
717,3887480540,,42000.0,,YEARLY,USD,BASE_SALARY
718,3884433381,55.0,,50.0,HOURLY,USD,BASE_SALARY
719,3884444137,47512.5,,34000.0,YEARLY,USD,BASE_SALARY
720,3884439612,61000.0,,51000.0,YEARLY,USD,BASE_SALARY
721,3884437737,21.5,,19.0,HOURLY,USD,BASE_SALARY
722,3884433400,70000.0,,55000.0,YEARLY,USD,BASE_SALARY
723,3887710180,18.0,,16.0,HOURLY,USD,BASE_SALARY
724,3884925689,132041.0,,78749.0,YEARLY,USD,BASE_SALARY
725,3887838234,,21.0,,HOURLY,USD,BASE_SALARY
726,3887724050,,20.5,,HOURLY,USD,BASE_SALARY
727,3887710924,120000.0,,100.0,YEARLY,USD,BASE_SALARY
728,3887723184,,100000.0,,YEARLY,USD,BASE_SALARY
729,3884920204,23.0,,20.0,HOURLY,USD,BASE_SALARY
730,3887714858,115900.0,,70200.0,YEARLY,USD,BASE_SALARY
731,3887714081,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
732,3887499468,43.84,,35.71,HOURLY,USD,BASE_SALARY
733,3887712929,65000.0,,50000.0,YEARLY,USD,BASE_SALARY
734,3887485884,55000.0,,45000.0,YEARLY,USD,BASE_SALARY
735,3887475210,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
736,3884917499,,26.0,,HOURLY,USD,BASE_SALARY
737,3887485935,63.0,,60.0,HOURLY,USD,BASE_SALARY
738,3887836568,,112200.0,,YEARLY,USD,BASE_SALARY
739,3884933108,,15.87,,HOURLY,USD,BASE_SALARY
740,3884499921,,17.0,,HOURLY,USD,BASE_SALARY
741,3884931402,160200.0,,96100.0,YEARLY,USD,BASE_SALARY
742,3887721538,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
743,3887700426,44.0,,37.0,HOURLY,USD,BASE_SALARY
744,3884497788,33.15,,22.86,HOURLY,USD,BASE_SALARY
745,3887712308,25.5,,15.5,HOURLY,USD,BASE_SALARY
746,3884497786,144525.0,,91760.0,YEARLY,USD,BASE_SALARY
747,3887836567,,105400.0,,YEARLY,USD,BASE_SALARY
748,3884810065,60.0,,55.0,YEARLY,USD,BASE_SALARY
749,3887714531,217400.0,,145000.0,YEARLY,USD,BASE_SALARY
750,3887712543,65.0,,60.0,HOURLY,USD,BASE_SALARY
751,3884801313,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
752,3884437429,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
753,3887486882,,75000.0,,YEARLY,USD,BASE_SALARY
754,3887715311,,350000.0,,YEARLY,USD,BASE_SALARY
755,3884444606,,30.45,,HOURLY,USD,BASE_SALARY
756,3887836563,,127600.0,,YEARLY,USD,BASE_SALARY
757,3884440201,37.0,,30.0,HOURLY,USD,BASE_SALARY
758,3884443227,19.2,,15.25,HOURLY,USD,BASE_SALARY
759,3884439453,,19.6,,HOURLY,USD,BASE_SALARY
760,3884927660,118000.0,,78000.0,YEARLY,USD,BASE_SALARY
761,3884992269,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
762,3884934254,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
763,3887712744,46.0,,40.0,HOURLY,USD,BASE_SALARY
764,3884442008,142140.0,,96655.2,YEARLY,USD,BASE_SALARY
765,3884802693,,14.0,,HOURLY,USD,BASE_SALARY
766,3884439718,116688.0,,81681.0,YEARLY,USD,BASE_SALARY
767,3884995003,201200.0,,103400.0,YEARLY,USD,BASE_SALARY
768,3884439949,18.3,,17.3,HOURLY,USD,BASE_SALARY
769,3884442267,10893.0,,8130.0,MONTHLY,USD,BASE_SALARY
770,3887711707,63000.0,,47000.0,YEARLY,USD,BASE_SALARY
771,3884917418,33.0,,22.0,HOURLY,USD,BASE_SALARY
772,3884447170,54.0,,44.0,HOURLY,USD,BASE_SALARY
773,3884800887,18.0,,17.0,HOURLY,USD,BASE_SALARY
774,3887838191,,118600.0,,YEARLY,USD,BASE_SALARY
775,3884802338,24.0,,18.0,HOURLY,USD,BASE_SALARY
776,3887836599,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
777,3884439565,30.0,,20.0,HOURLY,USD,BASE_SALARY
778,3884439807,140000.0,,120899.0,YEARLY,USD,BASE_SALARY
779,3884438526,142166.0,,88854.0,YEARLY,USD,BASE_SALARY
780,3885389087,115000.0,,95000.0,YEARLY,USD,BASE_SALARY
781,3884430691,20.98,,15.88,HOURLY,USD,BASE_SALARY
782,3884929758,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
783,3884437568,,80.0,,HOURLY,USD,BASE_SALARY
784,3887719033,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
785,3887704073,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
786,3884431507,70000.0,,59000.0,YEARLY,USD,BASE_SALARY
787,3884994069,279900.0,,144000.0,YEARLY,USD,BASE_SALARY
788,3884801356,38.0,,30.0,HOURLY,USD,BASE_SALARY
789,3887499504,24.63,,17.5,HOURLY,USD,BASE_SALARY
790,3884498692,47.26,,29.54,HOURLY,USD,BASE_SALARY
791,3884933425,155000.0,,120000.0,YEARLY,USD,BASE_SALARY
792,3887496501,115000.0,,110000.0,YEARLY,USD,BASE_SALARY
793,3884442838,240000.0,,180000.0,YEARLY,USD,BASE_SALARY
794,3884434907,,25.0,,HOURLY,USD,BASE_SALARY
795,3887718353,115900.0,,70200.0,YEARLY,USD,BASE_SALARY
796,3884429892,98400.0,,65600.0,YEARLY,USD,BASE_SALARY
797,3884497757,21.16,,15.0,HOURLY,USD,BASE_SALARY
798,3884434262,50.0,,40.0,HOURLY,USD,BASE_SALARY
799,3884435813,68000.0,,55000.0,YEARLY,USD,BASE_SALARY
800,3887723078,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
801,3884440391,114904.0,,81910.0,YEARLY,USD,BASE_SALARY
802,3884441097,45.0,,40.0,HOURLY,USD,BASE_SALARY
803,3884440822,,78000.0,,YEARLY,USD,BASE_SALARY
