"assignment_id","assignment_name","start_date","end_date","budget","region","impact_score"
267,"Assignment_267","2020-01-31T00:00:00.000","2020-07-05T00:00:00.000",-7740.48,"North",5.09
268,"Assignment_268","2021-08-04T00:00:00.000","2021-05-17T00:00:00.000",37961.52,"East",9.49
269,"Assignment_269","2020-03-19T00:00:00.000","2020-07-22T00:00:00.000",-40406.71,"North",5.06
270,"Assignment_270","2021-06-27T00:00:00.000","2021-08-14T00:00:00.000",22844.14,"North",2.14
271,"Assignment_271","2020-10-30T00:00:00.000","2021-11-04T00:00:00.000",96624.27,"South",9.17
272,"Assignment_272","2020-06-03T00:00:00.000","2021-04-26T00:00:00.000",81475.79,"East",1.05
273,"Assignment_273","2020-07-21T00:00:00.000","2021-07-07T00:00:00.000",723.84,"West",7.83
274,"Assignment_274","2020-05-10T00:00:00.000","2021-05-15T00:00:00.000",94235.52,"West",1.08
275,"Assignment_275","2021-12-03T00:00:00.000","2022-06-16T00:00:00.000",-15244.76,"North",5.17
276,"Assignment_276","2021-07-22T00:00:00.000","2022-11-02T00:00:00.000",92397.82,"South",2.85
277,"Assignment_277","2020-12-31T00:00:00.000","2021-07-29T00:00:00.000",91206.66,"West",9.56
278,"Assignment_278","2021-10-13T00:00:00.000","2022-02-18T00:00:00.000",69880.39,"West",4.57
279,"Assignment_279","2021-12-01T00:00:00.000","2022-06-04T00:00:00.000",44567.19,"East",1.28
280,"Assignment_280","2021-12-14T00:00:00.000","2022-09-20T00:00:00.000",81143.19,"South",7.99
281,"Assignment_281","2021-03-18T00:00:00.000","2021-07-26T00:00:00.000",-6046.96,"North",3.85
282,"Assignment_282","2020-11-05T00:00:00.000","2020-02-07T00:00:00.000",77341.53,"West",6.76
283,"Assignment_283","2021-06-25T00:00:00.000","2022-01-23T00:00:00.000",42681.5,"East",4.65
284,"Assignment_284","2021-06-06T00:00:00.000","2022-05-21T00:00:00.000",-48014.47,"East",4.95
285,"Assignment_285","2020-06-06T00:00:00.000","2021-04-30T00:00:00.000",2085.03,"East",3.37
286,"Assignment_286","2021-08-19T00:00:00.000","2022-02-20T00:00:00.000",-27778.87,"East",8.09
287,"Assignment_287","2020-02-15T00:00:00.000","2020-07-19T00:00:00.000",97274.41,"East",5.17
288,"Assignment_288","2021-09-04T00:00:00.000","2021-12-19T00:00:00.000",21755.55,"South",1.36
289,"Assignment_289","2021-06-09T00:00:00.000","2021-11-25T00:00:00.000",24608.7,"East",9.5
290,"Assignment_290","2020-05-02T00:00:00.000","2020-12-25T00:00:00.000",45920.88,"South",5.47
291,"Assignment_291","2021-10-18T00:00:00.000","2022-09-26T00:00:00.000",5287.69,"East",5.37
292,"Assignment_292","2020-05-05T00:00:00.000","2020-10-17T00:00:00.000",-29464.96,"North",4.12
293,"Assignment_293","2020-09-22T00:00:00.000","2021-04-17T00:00:00.000",73317.66,"South",6.72
294,"Assignment_294","2021-02-15T00:00:00.000","2021-12-30T00:00:00.000",-21522.81,"North",4.61
295,"Assignment_295","2020-07-13T00:00:00.000","2021-02-03T00:00:00.000",26697.85,"West",7.75
296,"Assignment_296","2020-04-01T00:00:00.000","2020-10-15T00:00:00.000",-16352.45,"South",8.89
297,"Assignment_297","2021-04-08T00:00:00.000","2022-03-11T00:00:00.000",-35323.33,"East",5.41
298,"Assignment_298","2021-12-16T00:00:00.000","2022-10-01T00:00:00.000",79328.73,"East",6.87
299,"Assignment_299","2020-12-09T00:00:00.000","2021-05-17T00:00:00.000",95937.92,"South",3.66
300,"Assignment_300","2021-05-31T00:00:00.000","2022-03-19T00:00:00.000",94125.2,"West",6.63
301,"Assignment_301","2020-05-15T00:00:00.000","2020-11-22T00:00:00.000",-85983.32,"East",6.72
302,"Assignment_302","2020-01-11T00:00:00.000","2020-11-02T00:00:00.000",66107.1,"South",5.61
303,"Assignment_303","2021-01-01T00:00:00.000","2021-05-17T00:00:00.000",-28.23,"South",2.44
304,"Assignment_304","2021-06-13T00:00:00.000","2021-11-25T00:00:00.000",-37834.79,"East",7.53
305,"Assignment_305","2020-11-14T00:00:00.000","2021-04-18T00:00:00.000",11086.18,"East",3.88
306,"Assignment_306","2021-11-30T00:00:00.000","2022-06-24T00:00:00.000",-15164.88,"West",4.49
307,"Assignment_307","2021-03-18T00:00:00.000","2021-10-27T00:00:00.000",-30126.85,"East",8.66
308,"Assignment_308","2021-11-10T00:00:00.000","2022-05-28T00:00:00.000",-41985.92,"South",7.13
309,"Assignment_309","2021-01-30T00:00:00.000","2021-10-10T00:00:00.000",58839.15,"North",1.74
310,"Assignment_310","2021-12-13T00:00:00.000","2022-06-10T00:00:00.000",-48285.88,"South",6.09
311,"Assignment_311","2020-08-29T00:00:00.000","2021-08-25T00:00:00.000",65587.11,"South",1.78
312,"Assignment_312","2021-05-19T00:00:00.000","2021-11-08T00:00:00.000",-27958,"West",6.81
313,"Assignment_313","2020-10-04T00:00:00.000","2020-12-16T00:00:00.000",-38071.69,"East",4.55
314,"Assignment_314","2020-10-28T00:00:00.000","2021-07-20T00:00:00.000",-36559.54,"East",8.32
315,"Assignment_315","2021-10-12T00:00:00.000","2022-08-13T00:00:00.000",50807.17,"West",8.02
316,"Assignment_316","2021-05-25T00:00:00.000","2022-03-30T00:00:00.000",-13194.92,"East",10
317,"Assignment_317","2020-07-13T00:00:00.000","2020-12-21T00:00:00.000",13080.92,"North",3.69
318,"Assignment_318","2020-04-29T00:00:00.000","2020-08-20T00:00:00.000",33605.32,"North",2.58
319,"Assignment_319","2021-11-03T00:00:00.000","2021-08-25T00:00:00.000",79082.68,"South",2.67
320,"Assignment_320","2021-06-20T00:00:00.000","2022-04-27T00:00:00.000",59056.64,"South",6.39
321,"Assignment_321","2020-01-10T00:00:00.000","2020-08-01T00:00:00.000",-9450.81,"South",4.01
322,"Assignment_322","2020-12-21T00:00:00.000","2021-01-20T00:00:00.000",-30277.58,"West",9.16
323,"Assignment_323","2021-07-29T00:00:00.000","2022-02-28T00:00:00.000",-41693.85,"North",1.71
324,"Assignment_324","2020-03-02T00:00:00.000","2020-05-23T00:00:00.000",-4760.2,"North",7.88
325,"Assignment_325","2020-09-17T00:00:00.000","2021-02-18T00:00:00.000",-10682.28,"South",5.41
326,"Assignment_326","2021-07-28T00:00:00.000","2021-12-23T00:00:00.000",18421.09,"West",6.74
327,"Assignment_327","2020-02-05T00:00:00.000","2020-04-01T00:00:00.000",52492.2,"South",6.29
328,"Assignment_328","2021-02-26T00:00:00.000","2022-01-30T00:00:00.000",54343.82,"East",5.77
329,"Assignment_329","2020-08-06T00:00:00.000","2021-06-07T00:00:00.000",-7472.17,"North",7.29
330,"Assignment_330","2020-04-14T00:00:00.000","2020-09-28T00:00:00.000",6989.04,"South",5.91
331,"Assignment_331","2020-05-07T00:00:00.000","2020-08-19T00:00:00.000",-22827.36,"West",9.3
332,"Assignment_332","2021-08-14T00:00:00.000","2022-07-21T00:00:00.000",68281.83,"South",5.97
333,"Assignment_333","2021-01-09T00:00:00.000","2021-11-30T00:00:00.000",-41472.79,"North",9.28
334,"Assignment_334","2020-09-30T00:00:00.000","2021-02-03T00:00:00.000",54549.59,"East",8.26
335,"Assignment_335","2021-04-18T00:00:00.000","2022-01-20T00:00:00.000",66804.31,"East",8.63
336,"Assignment_336","2020-08-11T00:00:00.000","2020-11-13T00:00:00.000",66611.13,"North",9.08
337,"Assignment_337","2021-07-06T00:00:00.000","2021-07-20T00:00:00.000",-11086.62,"South",2.82
338,"Assignment_338","2020-10-05T00:00:00.000","2021-02-28T00:00:00.000",6071.97,"North",4.08
339,"Assignment_339","2021-04-03T00:00:00.000","2021-06-05T00:00:00.000",38139.95,"West",9.09
340,"Assignment_340","2021-11-23T00:00:00.000","2022-05-31T00:00:00.000",-9076.71,"West",2.34
341,"Assignment_341","2021-05-07T00:00:00.000","2021-11-25T00:00:00.000",5627.92,"South",5.41
342,"Assignment_342","2021-10-25T00:00:00.000","2022-01-30T00:00:00.000",-20441.86,"North",1.94
343,"Assignment_343","2021-04-27T00:00:00.000","2021-07-24T00:00:00.000",18978.38,"West",2.37
344,"Assignment_344","2020-12-04T00:00:00.000","2020-08-28T00:00:00.000",-43308.15,"East",6.3
345,"Assignment_345","2021-07-09T00:00:00.000","2021-11-05T00:00:00.000",69969.38,"South",4.56
346,"Assignment_346","2020-08-29T00:00:00.000","2021-01-08T00:00:00.000",-38456.53,"West",4.81
347,"Assignment_347","2020-10-28T00:00:00.000","2021-06-03T00:00:00.000",27825.27,"South",5.57
348,"Assignment_348","2021-04-08T00:00:00.000","2022-05-30T00:00:00.000",-3978.49,"East",6.95
349,"Assignment_349","2020-11-17T00:00:00.000","2021-05-06T00:00:00.000",36631.44,"East",5.49
350,"Assignment_350","2021-10-05T00:00:00.000","2022-02-12T00:00:00.000",93915,"East",4.08
351,"Assignment_351","2021-05-20T00:00:00.000","2021-09-25T00:00:00.000",46835.54,"South",2.74
352,"Assignment_352","2020-03-03T00:00:00.000","2020-05-12T00:00:00.000",-44695.63,"East",5.18
353,"Assignment_353","2020-01-02T00:00:00.000","2020-12-12T00:00:00.000",14560.37,"West",4.38
354,"Assignment_354","2021-06-04T00:00:00.000","2022-01-06T00:00:00.000",26502.53,"East",8.34
355,"Assignment_355","2020-05-29T00:00:00.000","2020-08-03T00:00:00.000",30426.62,"West",1.14
356,"Assignment_356","2021-06-26T00:00:00.000","2022-01-19T00:00:00.000",52208.88,"South",6.13
357,"Assignment_357","2020-09-16T00:00:00.000","2021-12-08T00:00:00.000",-8360.59,"East",6.57
358,"Assignment_358","2020-05-04T00:00:00.000","2020-08-30T00:00:00.000",-30670.92,"North",9.89
359,"Assignment_359","2020-04-07T00:00:00.000","2020-08-12T00:00:00.000",8901.35,"West",8.97
360,"Assignment_360","2020-06-22T00:00:00.000","2021-06-19T00:00:00.000",93460.86,"West",5.66
361,"Assignment_361","2021-05-10T00:00:00.000","2022-02-03T00:00:00.000",-21930.37,"North",3.6
362,"Assignment_362","2020-12-14T00:00:00.000","2021-11-24T00:00:00.000",85597.59,"West",1.09
363,"Assignment_363","2020-10-21T00:00:00.000","2021-08-16T00:00:00.000",31570.89,"North",3.17
364,"Assignment_364","2021-05-07T00:00:00.000","2022-06-12T00:00:00.000",18536.71,"West",8.63
365,"Assignment_365","2021-10-11T00:00:00.000","2022-07-03T00:00:00.000",82306.21,"East",9.76
366,"Assignment_366","2021-06-07T00:00:00.000","2021-09-16T00:00:00.000",18790.59,"South",7.31
367,"Assignment_367","2021-03-17T00:00:00.000","2021-10-20T00:00:00.000",58625.15,"East",6.43
368,"Assignment_368","2021-11-10T00:00:00.000","2022-08-27T00:00:00.000",9853.8,"West",6.46
369,"Assignment_369","2020-11-17T00:00:00.000","2021-08-27T00:00:00.000",85606.66,"North",6.85
370,"Assignment_370","2020-01-25T00:00:00.000","2020-09-06T00:00:00.000",53503.75,"East",1.02
371,"Assignment_371","2020-11-08T00:00:00.000","2021-11-06T00:00:00.000",54943.31,"East",4.33
372,"Assignment_372","2021-11-08T00:00:00.000","2022-08-10T00:00:00.000",-841.94,"South",3.96
373,"Assignment_373","2021-06-29T00:00:00.000","2021-12-06T00:00:00.000",63516.8,"North",9.8
374,"Assignment_374","2021-03-16T00:00:00.000","2021-04-16T00:00:00.000",45409.16,"North",1.01
375,"Assignment_375","2020-11-20T00:00:00.000","2021-08-27T00:00:00.000",-13996.96,"North",7.63
376,"Assignment_376","2021-08-22T00:00:00.000","2021-10-11T00:00:00.000",-25919.18,"West",4.65
377,"Assignment_377","2021-05-29T00:00:00.000","2022-05-01T00:00:00.000",69458.72,"East",1.58
378,"Assignment_378","2021-07-04T00:00:00.000","2021-08-19T00:00:00.000",93874.99,"North",4.25
379,"Assignment_379","2020-02-06T00:00:00.000","2020-12-18T00:00:00.000",18720.82,"East",2.15
380,"Assignment_380","2020-05-08T00:00:00.000","2021-01-16T00:00:00.000",38647.62,"North",1.34
381,"Assignment_381","2020-11-12T00:00:00.000","2021-01-12T00:00:00.000",78658.4,"South",7.15
382,"Assignment_382","2020-02-19T00:00:00.000","2020-05-22T00:00:00.000",18583.52,"North",1.22
383,"Assignment_383","2020-07-20T00:00:00.000","2020-09-13T00:00:00.000",92781.17,"North",1.11
384,"Assignment_384","2021-06-28T00:00:00.000","2022-12-02T00:00:00.000",36362.67,"South",4.83
385,"Assignment_385","2020-05-02T00:00:00.000","2020-11-24T00:00:00.000",73115.07,"East",2.18
386,"Assignment_386","2020-12-12T00:00:00.000","2021-12-11T00:00:00.000",86326.56,"North",5.02
387,"Assignment_387","2021-02-13T00:00:00.000","2021-05-25T00:00:00.000",72328.57,"North",4.29
388,"Assignment_388","2021-11-18T00:00:00.000","2022-03-04T00:00:00.000",-26087.83,"South",1.92
389,"Assignment_389","2021-01-13T00:00:00.000","2021-08-13T00:00:00.000",44334.77,"West",6.76
390,"Assignment_390","2021-12-06T00:00:00.000","2022-05-23T00:00:00.000",9765.14,"West",6.85
391,"Assignment_391","2021-03-12T00:00:00.000","2021-11-01T00:00:00.000",-40593.06,"South",6.8
392,"Assignment_392","2021-04-14T00:00:00.000","2021-10-21T00:00:00.000",13604.84,"East",8.78
393,"Assignment_393","2021-08-09T00:00:00.000","2021-11-19T00:00:00.000",-11197.39,"South",1.06
394,"Assignment_394","2020-01-01T00:00:00.000","2020-10-15T00:00:00.000",77355.75,"North",1.25
395,"Assignment_395","2021-11-17T00:00:00.000","2022-04-25T00:00:00.000",-45004.31,"North",5.71
396,"Assignment_396","2020-01-31T00:00:00.000","2020-05-23T00:00:00.000",93847.41,"East",5.19
397,"Assignment_397","2021-01-19T00:00:00.000","2021-03-18T00:00:00.000",3305.33,"South",9.92
398,"Assignment_398","2020-09-10T00:00:00.000","2021-01-17T00:00:00.000",3506.03,"East",4.22
399,"Assignment_399","2020-08-30T00:00:00.000","2020-11-15T00:00:00.000",-47550.72,"South",4.5
400,"Assignment_400","2021-12-10T00:00:00.000","2022-04-03T00:00:00.000",-22215.15,"North",8.52
401,"Assignment_401","2020-12-28T00:00:00.000","2021-09-10T00:00:00.000",10188.93,"North",6.61
402,"Assignment_402","2020-02-08T00:00:00.000","2020-10-14T00:00:00.000",89393.71,"East",1.64
403,"Assignment_403","2021-09-20T00:00:00.000","2022-02-01T00:00:00.000",-35057.76,"South",1.52
404,"Assignment_404","2021-01-10T00:00:00.000","2022-07-25T00:00:00.000",91795.23,"North",5.76
405,"Assignment_405","2021-10-11T00:00:00.000","2022-07-30T00:00:00.000",80423.28,"North",4.57
406,"Assignment_406","2021-09-23T00:00:00.000","2022-06-28T00:00:00.000",18124.36,"South",7.62
407,"Assignment_407","2020-11-18T00:00:00.000","2021-02-22T00:00:00.000",-994.87,"East",6.65
408,"Assignment_408","2020-05-26T00:00:00.000","2021-02-26T00:00:00.000",-15088.38,"East",1
409,"Assignment_409","2021-02-03T00:00:00.000","2021-10-02T00:00:00.000",42169.71,"East",1.15
410,"Assignment_410","2021-05-06T00:00:00.000","2022-04-13T00:00:00.000",-45038.81,"West",8.56
411,"Assignment_411","2020-05-03T00:00:00.000","2020-12-17T00:00:00.000",-47659.09,"East",2.48
412,"Assignment_412","2021-10-12T00:00:00.000","2021-11-27T00:00:00.000",14319.36,"East",6.13
413,"Assignment_413","2021-07-17T00:00:00.000","2021-11-08T00:00:00.000",-39788.89,"North",9.46
414,"Assignment_414","2020-04-11T00:00:00.000","2020-10-18T00:00:00.000",-12208.85,"South",9.7
415,"Assignment_415","2020-01-12T00:00:00.000","2020-10-22T00:00:00.000",-16825.86,"East",8.6
416,"Assignment_416","2020-11-08T00:00:00.000","2021-10-22T00:00:00.000",-12021.32,"West",9
417,"Assignment_417","2021-06-11T00:00:00.000","2022-02-02T00:00:00.000",-30341.72,"North",9.15
418,"Assignment_418","2020-11-20T00:00:00.000","2021-10-18T00:00:00.000",-48194.57,"East",1.69
419,"Assignment_419","2020-09-02T00:00:00.000","2020-12-14T00:00:00.000",-32677.36,"East",8.72
420,"Assignment_420","2020-03-01T00:00:00.000","2020-06-15T00:00:00.000",42772.04,"West",4.74
421,"Assignment_421","2020-06-14T00:00:00.000","2020-10-05T00:00:00.000",96138.43,"West",1.38
422,"Assignment_422","2020-01-12T00:00:00.000","2020-07-05T00:00:00.000",98551.75,"North",5.8
423,"Assignment_423","2021-07-11T00:00:00.000","2021-09-30T00:00:00.000",11358.11,"West",2.05
424,"Assignment_424","2021-08-09T00:00:00.000","2022-03-06T00:00:00.000",-25556.84,"East",1.71
425,"Assignment_425","2020-01-02T00:00:00.000","2020-12-16T00:00:00.000",45814.26,"South",5.21
426,"Assignment_426","2021-10-01T00:00:00.000","2022-08-02T00:00:00.000",23545.8,"West",3.83
427,"Assignment_427","2021-08-06T00:00:00.000","2022-05-16T00:00:00.000",98411.47,"East",8.93
428,"Assignment_428","2021-02-14T00:00:00.000","2021-08-27T00:00:00.000",-40204.37,"North",3.84
429,"Assignment_429","2021-04-20T00:00:00.000","2022-03-13T00:00:00.000",67485.17,"South",8.4
430,"Assignment_430","2020-03-16T00:00:00.000","2021-02-19T00:00:00.000",-6740.23,"North",1.04
431,"Assignment_431","2020-05-27T00:00:00.000","2021-03-22T00:00:00.000",-13787.21,"East",9.54
432,"Assignment_432","2020-04-02T00:00:00.000","2020-11-21T00:00:00.000",49375.69,"South",1.49
433,"Assignment_433","2021-04-17T00:00:00.000","2021-10-13T00:00:00.000",-13090.52,"North",3.37
434,"Assignment_434","2021-05-19T00:00:00.000","2022-01-30T00:00:00.000",49878.87,"East",1.22
435,"Assignment_435","2020-03-06T00:00:00.000","2021-05-26T00:00:00.000",27596.28,"North",9.63
436,"Assignment_436","2021-11-09T00:00:00.000","2022-06-24T00:00:00.000",13613.35,"West",1.47
437,"Assignment_437","2020-08-22T00:00:00.000","2020-11-14T00:00:00.000",33203.17,"East",4.14
438,"Assignment_438","2020-08-05T00:00:00.000","2021-05-16T00:00:00.000",-6942.27,"South",6.97
439,"Assignment_439","2021-06-18T00:00:00.000","2022-03-01T00:00:00.000",55986.21,"East",3.9
440,"Assignment_440","2020-05-21T00:00:00.000","2020-10-07T00:00:00.000",12228.53,"South",1.07
441,"Assignment_441","2020-03-18T00:00:00.000","2020-07-14T00:00:00.000",4081.83,"West",3.17
442,"Assignment_442","2021-01-04T00:00:00.000","2021-04-01T00:00:00.000",74298.54,"North",7.43
443,"Assignment_443","2021-10-25T00:00:00.000","2022-11-10T00:00:00.000",88745.04,"South",4.4
444,"Assignment_444","2021-12-17T00:00:00.000","2022-03-22T00:00:00.000",-43098.9,"North",8.38
445,"Assignment_445","2020-11-04T00:00:00.000","2021-08-25T00:00:00.000",-15105.95,"East",7.65
446,"Assignment_446","2021-05-02T00:00:00.000","2022-03-27T00:00:00.000",2277.91,"East",6.27
447,"Assignment_447","2020-04-03T00:00:00.000","2021-01-13T00:00:00.000",72244.97,"South",1.85
448,"Assignment_448","2020-01-17T00:00:00.000","2020-06-08T00:00:00.000",97823.71,"West",9.84
449,"Assignment_449","2020-08-01T00:00:00.000","2021-12-06T00:00:00.000",95345.76,"East",5.69
450,"Assignment_450","2021-12-10T00:00:00.000","2022-09-06T00:00:00.000",85742.25,"North",3.34
451,"Assignment_451","2020-12-17T00:00:00.000","2021-04-18T00:00:00.000",-5516.56,"East",6.42
452,"Assignment_452","2021-09-13T00:00:00.000","2022-08-27T00:00:00.000",98801.69,"East",7.36
453,"Assignment_453","2021-09-07T00:00:00.000","2022-02-20T00:00:00.000",-12586.99,"West",5.21
454,"Assignment_454","2020-03-30T00:00:00.000","2021-01-10T00:00:00.000",-34114.08,"North",6.78
455,"Assignment_455","2021-10-31T00:00:00.000","2021-10-12T00:00:00.000",92642.89,"South",1.97
456,"Assignment_456","2020-07-18T00:00:00.000","2021-05-01T00:00:00.000",-14986.96,"East",8.87
457,"Assignment_457","2020-04-13T00:00:00.000","2020-06-02T00:00:00.000",53465.24,"East",7.13
458,"Assignment_458","2021-05-22T00:00:00.000","2021-10-27T00:00:00.000",-41246.55,"East",7.96
459,"Assignment_459","2021-08-02T00:00:00.000","2021-03-31T00:00:00.000",59606.36,"West",2.02
460,"Assignment_460","2021-09-26T00:00:00.000","2022-06-25T00:00:00.000",82258.03,"East",5.67
461,"Assignment_461","2021-05-20T00:00:00.000","2022-04-11T00:00:00.000",-9134.47,"East",7.23
462,"Assignment_462","2021-05-15T00:00:00.000","2021-12-03T00:00:00.000",6858.53,"South",5.7
463,"Assignment_463","2020-09-26T00:00:00.000","2021-06-26T00:00:00.000",6144.43,"South",1.89
464,"Assignment_464","2020-03-30T00:00:00.000","2021-01-02T00:00:00.000",62318.24,"North",1.55
465,"Assignment_465","2021-11-08T00:00:00.000","2022-10-22T00:00:00.000",-14328.91,"South",6.54
466,"Assignment_466","2020-04-29T00:00:00.000","2020-07-04T00:00:00.000",-24222.04,"North",8.17
467,"Assignment_467","2020-08-04T00:00:00.000","2020-12-28T00:00:00.000",17393.75,"South",9.97
468,"Assignment_468","2021-10-23T00:00:00.000","2022-12-03T00:00:00.000",-4329.74,"North",6.11
469,"Assignment_469","2020-01-15T00:00:00.000","2021-01-07T00:00:00.000",75878.37,"North",3.07
470,"Assignment_470","2020-02-02T00:00:00.000","2020-08-11T00:00:00.000",-14338.73,"East",4.65
471,"Assignment_471","2020-02-01T00:00:00.000","2020-12-02T00:00:00.000",25358.42,"West",1.96
472,"Assignment_472","2020-08-06T00:00:00.000","2021-12-04T00:00:00.000",91387.54,"North",4.72
473,"Assignment_473","2021-12-06T00:00:00.000","2021-11-05T00:00:00.000",45099.65,"West",8.56
474,"Assignment_474","2020-07-20T00:00:00.000","2021-05-08T00:00:00.000",80093.41,"East",4.51
475,"Assignment_475","2021-03-09T00:00:00.000","2021-04-19T00:00:00.000",91031.45,"North",1.47
476,"Assignment_476","2020-09-01T00:00:00.000","2020-10-07T00:00:00.000",62614.73,"North",2.49
477,"Assignment_477","2020-11-10T00:00:00.000","2021-04-16T00:00:00.000",54936.26,"West",7.03
478,"Assignment_478","2021-12-29T00:00:00.000","2022-09-28T00:00:00.000",95194.83,"East",7.22
