"donor_id","donor_name","donor_type"
3545,"Donor_3545","Organization"
3546,"Donor_3546","Organization"
3547,"Donor_3547","Organization"
3548,"Donor_3548","Organization"
3549,"Donor_3549","Organization"
3550,"Donor_3550","Organization"
3551,"Donor_3551","Individual"
3552,"Donor_3552","Organization"
3553,"Donor_3553","Corporate"
3554,"Donor_3554","Corporate"
3555,"Donor_3555","Organization"
3556,"Donor_3556","Individual"
3557,"Donor_3557","Organization"
3558,"Donor_3558","Organization"
3559,"Donor_3559","Organization"
3560,"Donor_3560","Organization"
3561,"Donor_3561","Individual"
3562,"Donor_3562","Corporate"
3563,"Donor_3563","Corporate"
3564,"Donor_3564","Corporate"
3565,"Donor_3565","Corporate"
3566,"Donor_3566","Corporate"
3567,"Donor_3567","Corporate"
3568,"Donor_3568","Individual"
3569,"Donor_3569","Organization"
3570,"Donor_3570","Individual"
3571,"Donor_3571","Individual"
3572,"Donor_3572","Individual"
3573,"Donor_3573","Individual"
3574,"Donor_3574","Individual"
3575,"Donor_3575","Individual"
3576,"Donor_3576","Organization"
3577,"Donor_3577","Individual"
3578,"Donor_3578","Individual"
3579,"Donor_3579","Corporate"
3580,"Donor_3580","Corporate"
3581,"Donor_3581","Organization"
3582,"Donor_3582","Individual"
3583,"Donor_3583","Corporate"
3584,"Donor_3584","Individual"
3585,"Donor_3585","Corporate"
3586,"Donor_3586","Corporate"
3587,"Donor_3587","Corporate"
3588,"Donor_3588","Corporate"
3589,"Donor_3589","Individual"
3590,"Donor_3590","Organization"
3591,"Donor_3591","Corporate"
3592,"Donor_3592","Corporate"
3593,"Donor_3593","Organization"
3594,"Donor_3594","Individual"
3595,"Donor_3595","Corporate"
3596,"Donor_3596","Organization"
3597,"Donor_3597","Individual"
3598,"Donor_3598","Individual"
3599,"Donor_3599","Individual"
3600,"Donor_3600","Individual"
3601,"Donor_3601","Individual"
3602,"Donor_3602","Corporate"
3603,"Donor_3603","Corporate"
3604,"Donor_3604","Individual"
3605,"Donor_3605","Organization"
3606,"Donor_3606","Individual"
3607,"Donor_3607","Corporate"
3608,"Donor_3608","Organization"
3609,"Donor_3609","Corporate"
3610,"Donor_3610","Corporate"
3611,"Donor_3611","Organization"
3612,"Donor_3612","Individual"
3613,"Donor_3613","Individual"
3614,"Donor_3614","Corporate"
3615,"Donor_3615","Organization"
3616,"Donor_3616","Organization"
3617,"Donor_3617","Corporate"
3618,"Donor_3618","Organization"
3619,"Donor_3619","Corporate"
3620,"Donor_3620","Organization"
3621,"Donor_3621","Individual"
3622,"Donor_3622","Corporate"
3623,"Donor_3623","Organization"
3624,"Donor_3624","Organization"
3625,"Donor_3625","Organization"
3626,"Donor_3626","Corporate"
3627,"Donor_3627","Organization"
3628,"Donor_3628","Organization"
3629,"Donor_3629","Organization"
3630,"Donor_3630","Corporate"
3631,"Donor_3631","Corporate"
3632,"Donor_3632","Individual"
3633,"Donor_3633","Corporate"
3634,"Donor_3634","Corporate"
3635,"Donor_3635","Corporate"
3636,"Donor_3636","Individual"
3637,"Donor_3637","Individual"
3638,"Donor_3638","Organization"
3639,"Donor_3639","Corporate"
3640,"Donor_3640","Organization"
3641,"Donor_3641","Organization"
3642,"Donor_3642","Organization"
3643,"Donor_3643","Corporate"
3644,"Donor_3644","Corporate"
3645,"Donor_3645","Individual"
3646,"Donor_3646","Individual"
3647,"Donor_3647","Organization"
3648,"Donor_3648","Organization"
3649,"Donor_3649","Corporate"
3650,"Donor_3650","Individual"
3651,"Donor_3651","Organization"
3652,"Donor_3652","Organization"
3653,"Donor_3653","Individual"
3654,"Donor_3654","Corporate"
3655,"Donor_3655","Organization"
3656,"Donor_3656","Corporate"
3657,"Donor_3657","Organization"
3658,"Donor_3658","Corporate"
3659,"Donor_3659","Organization"
3660,"Donor_3660","Organization"
3661,"Donor_3661","Organization"
3662,"Donor_3662","Corporate"
3663,"Donor_3663","Individual"
3664,"Donor_3664","Corporate"
3665,"Donor_3665","Corporate"
3666,"Donor_3666","Corporate"
3667,"Donor_3667","Organization"
3668,"Donor_3668","Organization"
3669,"Donor_3669","Corporate"
3670,"Donor_3670","Corporate"
3671,"Donor_3671","Organization"
3672,"Donor_3672","Individual"
3673,"Donor_3673","Organization"
3674,"Donor_3674","Organization"
3675,"Donor_3675","Corporate"
3676,"Donor_3676","Corporate"
3677,"Donor_3677","Organization"
3678,"Donor_3678","Corporate"
3679,"Donor_3679","Organization"
3680,"Donor_3680","Individual"
3681,"Donor_3681","Corporate"
3682,"Donor_3682","Individual"
3683,"Donor_3683","Organization"
3684,"Donor_3684","Individual"
3685,"Donor_3685","Corporate"
3686,"Donor_3686","Individual"
3687,"Donor_3687","Corporate"
3688,"Donor_3688","Individual"
3689,"Donor_3689","Corporate"
3690,"Donor_3690","Organization"
3691,"Donor_3691","Individual"
3692,"Donor_3692","Individual"
3693,"Donor_3693","Individual"
3694,"Donor_3694","Corporate"
3695,"Donor_3695","Individual"
3696,"Donor_3696","Individual"
3697,"Donor_3697","Corporate"
3698,"Donor_3698","Corporate"
3699,"Donor_3699","Individual"
3700,"Donor_3700","Individual"
3701,"Donor_3701","Corporate"
3702,"Donor_3702","Individual"
3703,"Donor_3703","Individual"
3704,"Donor_3704","Organization"
3705,"Donor_3705","Organization"
3706,"Donor_3706","Individual"
3707,"Donor_3707","Organization"
3708,"Donor_3708","Organization"
3709,"Donor_3709","Corporate"
3710,"Donor_3710","Individual"
3711,"Donor_3711","Individual"
3712,"Donor_3712","Organization"
3713,"Donor_3713","Organization"
3714,"Donor_3714","Individual"
3715,"Donor_3715","Corporate"
3716,"Donor_3716","Individual"
3717,"Donor_3717","Corporate"
3718,"Donor_3718","Individual"
3719,"Donor_3719","Individual"
3720,"Donor_3720","Corporate"
3721,"Donor_3721","Corporate"
3722,"Donor_3722","Corporate"
3723,"Donor_3723","Corporate"
3724,"Donor_3724","Corporate"
3725,"Donor_3725","Corporate"
3726,"Donor_3726","Corporate"
3727,"Donor_3727","Organization"
3728,"Donor_3728","Individual"
3729,"Donor_3729","Corporate"
3730,"Donor_3730","Organization"
3731,"Donor_3731","Individual"
3732,"Donor_3732","Individual"
3733,"Donor_3733","Individual"
3734,"Donor_3734","Organization"
3735,"Donor_3735","Organization"
3736,"Donor_3736","Individual"
3737,"Donor_3737","Organization"
3738,"Donor_3738","Organization"
3739,"Donor_3739","Corporate"
3740,"Donor_3740","Organization"
3741,"Donor_3741","Individual"
3742,"Donor_3742","Individual"
3743,"Donor_3743","Organization"
3744,"Donor_3744","Organization"
3745,"Donor_3745","Individual"
3746,"Donor_3746","Individual"
3747,"Donor_3747","Organization"
3748,"Donor_3748","Organization"
3749,"Donor_3749","Corporate"
3750,"Donor_3750","Individual"
3751,"Donor_3751","Organization"
3752,"Donor_3752","Organization"
3753,"Donor_3753","Organization"
3754,"Donor_3754","Individual"
3755,"Donor_3755","Corporate"
3756,"Donor_3756","Organization"
3757,"Donor_3757","Corporate"
3758,"Donor_3758","Individual"
3759,"Donor_3759","Corporate"
3760,"Donor_3760","Corporate"
3761,"Donor_3761","Corporate"
3762,"Donor_3762","Individual"
3763,"Donor_3763","Individual"
3764,"Donor_3764","Organization"
3765,"Donor_3765","Organization"
3766,"Donor_3766","Organization"
3767,"Donor_3767","Corporate"
3768,"Donor_3768","Corporate"
3769,"Donor_3769","Corporate"
3770,"Donor_3770","Individual"
3771,"Donor_3771","Organization"
3772,"Donor_3772","Individual"
3773,"Donor_3773","Corporate"
3774,"Donor_3774","Organization"
3775,"Donor_3775","Individual"
3776,"Donor_3776","Organization"
3777,"Donor_3777","Organization"
3778,"Donor_3778","Organization"
3779,"Donor_3779","Corporate"
3780,"Donor_3780","Corporate"
3781,"Donor_3781","Organization"
3782,"Donor_3782","Corporate"
3783,"Donor_3783","Individual"
3784,"Donor_3784","Individual"
3785,"Donor_3785","Individual"
3786,"Donor_3786","Corporate"
3787,"Donor_3787","Organization"
3788,"Donor_3788","Individual"
3789,"Donor_3789","Individual"
3790,"Donor_3790","Corporate"
3791,"Donor_3791","Corporate"
3792,"Donor_3792","Corporate"
3793,"Donor_3793","Organization"
3794,"Donor_3794","Organization"
3795,"Donor_3795","Corporate"
3796,"Donor_3796","Individual"
3797,"Donor_3797","Corporate"
3798,"Donor_3798","Individual"
3799,"Donor_3799","Corporate"
3800,"Donor_3800","Organization"
3801,"Donor_3801","Individual"
3802,"Donor_3802","Organization"
3803,"Donor_3803","Individual"
3804,"Donor_3804","Individual"
3805,"Donor_3805","Corporate"
3806,"Donor_3806","Individual"
3807,"Donor_3807","Corporate"
3808,"Donor_3808","Organization"
3809,"Donor_3809","Corporate"
3810,"Donor_3810","Organization"
3811,"Donor_3811","Organization"
3812,"Donor_3812","Corporate"
3813,"Donor_3813","Individual"
3814,"Donor_3814","Organization"
3815,"Donor_3815","Individual"
3816,"Donor_3816","Organization"
3817,"Donor_3817","Organization"
3818,"Donor_3818","Organization"
3819,"Donor_3819","Corporate"
3820,"Donor_3820","Corporate"
3821,"Donor_3821","Organization"
3822,"Donor_3822","Corporate"
3823,"Donor_3823","Corporate"
3824,"Donor_3824","Organization"
3825,"Donor_3825","Organization"
3826,"Donor_3826","Corporate"
3827,"Donor_3827","Corporate"
3828,"Donor_3828","Organization"
3829,"Donor_3829","Corporate"
3830,"Donor_3830","Organization"
3831,"Donor_3831","Individual"
3832,"Donor_3832","Organization"
3833,"Donor_3833","Organization"
3834,"Donor_3834","Organization"
3835,"Donor_3835","Individual"
3836,"Donor_3836","Organization"
3837,"Donor_3837","Organization"
3838,"Donor_3838","Organization"
3839,"Donor_3839","Individual"
3840,"Donor_3840","Individual"
3841,"Donor_3841","Corporate"
3842,"Donor_3842","Individual"
3843,"Donor_3843","Organization"
3844,"Donor_3844","Organization"
3845,"Donor_3845","Corporate"
3846,"Donor_3846","Corporate"
3847,"Donor_3847","Organization"
3848,"Donor_3848","Corporate"
3849,"Donor_3849","Individual"
3850,"Donor_3850","Organization"
3851,"Donor_3851","Organization"
3852,"Donor_3852","Individual"
3853,"Donor_3853","Organization"
3854,"Donor_3854","Organization"
3855,"Donor_3855","Individual"
3856,"Donor_3856","Corporate"
3857,"Donor_3857","Organization"
3858,"Donor_3858","Individual"
3859,"Donor_3859","Individual"
3860,"Donor_3860","Corporate"
3861,"Donor_3861","Corporate"
3862,"Donor_3862","Organization"
3863,"Donor_3863","Individual"
3864,"Donor_3864","Organization"
3865,"Donor_3865","Individual"
3866,"Donor_3866","Individual"
3867,"Donor_3867","Organization"
3868,"Donor_3868","Organization"
3869,"Donor_3869","Individual"
3870,"Donor_3870","Individual"
3871,"Donor_3871","Organization"
3872,"Donor_3872","Corporate"
3873,"Donor_3873","Individual"
3874,"Donor_3874","Corporate"
3875,"Donor_3875","Organization"
3876,"Donor_3876","Corporate"
3877,"Donor_3877","Corporate"
3878,"Donor_3878","Individual"
3879,"Donor_3879","Individual"
3880,"Donor_3880","Corporate"
3881,"Donor_3881","Individual"
3882,"Donor_3882","Corporate"
3883,"Donor_3883","Corporate"
3884,"Donor_3884","Organization"
3885,"Donor_3885","Corporate"
3886,"Donor_3886","Organization"
3887,"Donor_3887","Individual"
3888,"Donor_3888","Corporate"
3889,"Donor_3889","Organization"
3890,"Donor_3890","Organization"
3891,"Donor_3891","Organization"
3892,"Donor_3892","Corporate"
3893,"Donor_3893","Individual"
3894,"Donor_3894","Corporate"
3895,"Donor_3895","Individual"
3896,"Donor_3896","Organization"
3897,"Donor_3897","Corporate"
3898,"Donor_3898","Organization"
3899,"Donor_3899","Individual"
3900,"Donor_3900","Organization"
3901,"Donor_3901","Organization"
3902,"Donor_3902","Individual"
3903,"Donor_3903","Individual"
3904,"Donor_3904","Organization"
3905,"Donor_3905","Individual"
3906,"Donor_3906","Corporate"
3907,"Donor_3907","Corporate"
3908,"Donor_3908","Individual"
3909,"Donor_3909","Corporate"
3910,"Donor_3910","Organization"
3911,"Donor_3911","Individual"
3912,"Donor_3912","Corporate"
3913,"Donor_3913","Individual"
3914,"Donor_3914","Corporate"
3915,"Donor_3915","Individual"
3916,"Donor_3916","Organization"
3917,"Donor_3917","Organization"
3918,"Donor_3918","Individual"
3919,"Donor_3919","Corporate"
3920,"Donor_3920","Corporate"
3921,"Donor_3921","Individual"
3922,"Donor_3922","Corporate"
3923,"Donor_3923","Corporate"
3924,"Donor_3924","Individual"
3925,"Donor_3925","Corporate"
3926,"Donor_3926","Organization"
3927,"Donor_3927","Corporate"
3928,"Donor_3928","Individual"
3929,"Donor_3929","Individual"
3930,"Donor_3930","Individual"
3931,"Donor_3931","Organization"
3932,"Donor_3932","Corporate"
3933,"Donor_3933","Individual"
3934,"Donor_3934","Individual"
3935,"Donor_3935","Individual"
3936,"Donor_3936","Corporate"
3937,"Donor_3937","Corporate"
3938,"Donor_3938","Corporate"
3939,"Donor_3939","Corporate"
3940,"Donor_3940","Corporate"
3941,"Donor_3941","Corporate"
3942,"Donor_3942","Individual"
3943,"Donor_3943","Organization"
3944,"Donor_3944","Individual"
3945,"Donor_3945","Organization"
3946,"Donor_3946","Individual"
3947,"Donor_3947","Individual"
3948,"Donor_3948","Organization"
3949,"Donor_3949","Individual"
3950,"Donor_3950","Organization"
3951,"Donor_3951","Organization"
3952,"Donor_3952","Organization"
3953,"Donor_3953","Individual"
3954,"Donor_3954","Corporate"
3955,"Donor_3955","Individual"
3956,"Donor_3956","Individual"
3957,"Donor_3957","Organization"
3958,"Donor_3958","Organization"
3959,"Donor_3959","Corporate"
3960,"Donor_3960","Organization"
3961,"Donor_3961","Corporate"
3962,"Donor_3962","Individual"
3963,"Donor_3963","Organization"
3964,"Donor_3964","Individual"
3965,"Donor_3965","Corporate"
3966,"Donor_3966","Corporate"
3967,"Donor_3967","Corporate"
3968,"Donor_3968","Individual"
3969,"Donor_3969","Corporate"
3970,"Donor_3970","Corporate"
3971,"Donor_3971","Individual"
3972,"Donor_3972","Individual"
3973,"Donor_3973","Corporate"
3974,"Donor_3974","Organization"
3975,"Donor_3975","Corporate"
3976,"Donor_3976","Organization"
3977,"Donor_3977","Individual"
3978,"Donor_3978","Individual"
3979,"Donor_3979","Individual"
3980,"Donor_3980","Individual"
3981,"Donor_3981","Individual"
3982,"Donor_3982","Individual"
3983,"Donor_3983","Individual"
3984,"Donor_3984","Organization"
3985,"Donor_3985","Corporate"
3986,"Donor_3986","Corporate"
3987,"Donor_3987","Individual"
3988,"Donor_3988","Individual"
3989,"Donor_3989","Individual"
3990,"Donor_3990","Corporate"
3991,"Donor_3991","Organization"
3992,"Donor_3992","Organization"
3993,"Donor_3993","Organization"
3994,"Donor_3994","Corporate"
3995,"Donor_3995","Organization"
3996,"Donor_3996","Individual"
3997,"Donor_3997","Individual"
3998,"Donor_3998","Corporate"
3999,"Donor_3999","Organization"
4000,"Donor_4000","Corporate"
4001,"Donor_4001","Corporate"
4002,"Donor_4002","Organization"
4003,"Donor_4003","Organization"
4004,"Donor_4004","Individual"
4005,"Donor_4005","Organization"
4006,"Donor_4006","Organization"
4007,"Donor_4007","Individual"
4008,"Donor_4008","Individual"
4009,"Donor_4009","Individual"
4010,"Donor_4010","Individual"
4011,"Donor_4011","Organization"
4012,"Donor_4012","Corporate"
4013,"Donor_4013","Corporate"
4014,"Donor_4014","Corporate"
4015,"Donor_4015","Individual"
4016,"Donor_4016","Organization"
4017,"Donor_4017","Corporate"
4018,"Donor_4018","Organization"
4019,"Donor_4019","Organization"
4020,"Donor_4020","Individual"
4021,"Donor_4021","Individual"
4022,"Donor_4022","Organization"
4023,"Donor_4023","Organization"
4024,"Donor_4024","Organization"
4025,"Donor_4025","Organization"
4026,"Donor_4026","Organization"
4027,"Donor_4027","Organization"
4028,"Donor_4028","Individual"
4029,"Donor_4029","Organization"
4030,"Donor_4030","Organization"
4031,"Donor_4031","Corporate"
4032,"Donor_4032","Corporate"
4033,"Donor_4033","Corporate"
4034,"Donor_4034","Individual"
4035,"Donor_4035","Organization"
4036,"Donor_4036","Individual"
4037,"Donor_4037","Organization"
4038,"Donor_4038","Individual"
4039,"Donor_4039","Individual"
4040,"Donor_4040","Individual"
4041,"Donor_4041","Individual"
4042,"Donor_4042","Corporate"
4043,"Donor_4043","Individual"
4044,"Donor_4044","Individual"
4045,"Donor_4045","Organization"
4046,"Donor_4046","Organization"
4047,"Donor_4047","Corporate"
4048,"Donor_4048","Individual"
4049,"Donor_4049","Organization"
4050,"Donor_4050","Individual"
4051,"Donor_4051","Individual"
4052,"Donor_4052","Individual"
4053,"Donor_4053","Organization"
4054,"Donor_4054","Organization"
4055,"Donor_4055","Individual"
4056,"Donor_4056","Individual"
4057,"Donor_4057","Individual"
4058,"Donor_4058","Organization"
4059,"Donor_4059","Individual"
4060,"Donor_4060","Corporate"
4061,"Donor_4061","Individual"
4062,"Donor_4062","Corporate"
4063,"Donor_4063","Organization"
4064,"Donor_4064","Individual"
4065,"Donor_4065","Organization"
4066,"Donor_4066","Corporate"
4067,"Donor_4067","Organization"
4068,"Donor_4068","Organization"
4069,"Donor_4069","Organization"
4070,"Donor_4070","Individual"
4071,"Donor_4071","Organization"
4072,"Donor_4072","Corporate"
4073,"Donor_4073","Individual"
4074,"Donor_4074","Corporate"
4075,"Donor_4075","Corporate"
4076,"Donor_4076","Individual"
4077,"Donor_4077","Organization"
4078,"Donor_4078","Organization"
4079,"Donor_4079","Organization"
4080,"Donor_4080","Organization"
4081,"Donor_4081","Organization"
4082,"Donor_4082","Corporate"
4083,"Donor_4083","Corporate"
4084,"Donor_4084","Individual"
4085,"Donor_4085","Organization"
4086,"Donor_4086","Organization"
4087,"Donor_4087","Organization"
4088,"Donor_4088","Corporate"
4089,"Donor_4089","Individual"
4090,"Donor_4090","Organization"
4091,"Donor_4091","Individual"
4092,"Donor_4092","Corporate"
4093,"Donor_4093","Organization"
4094,"Donor_4094","Corporate"
4095,"Donor_4095","Organization"
4096,"Donor_4096","Individual"
4097,"Donor_4097","Organization"
4098,"Donor_4098","Organization"
4099,"Donor_4099","Corporate"
4100,"Donor_4100","Individual"
4101,"Donor_4101","Individual"
4102,"Donor_4102","Organization"
4103,"Donor_4103","Corporate"
4104,"Donor_4104","Organization"
4105,"Donor_4105","Corporate"
4106,"Donor_4106","Organization"
4107,"Donor_4107","Organization"
4108,"Donor_4108","Corporate"
4109,"Donor_4109","Organization"
4110,"Donor_4110","Individual"
4111,"Donor_4111","Individual"
4112,"Donor_4112","Corporate"
4113,"Donor_4113","Corporate"
4114,"Donor_4114","Organization"
4115,"Donor_4115","Organization"
4116,"Donor_4116","Individual"
4117,"Donor_4117","Corporate"
4118,"Donor_4118","Corporate"
4119,"Donor_4119","Individual"
4120,"Donor_4120","Corporate"
4121,"Donor_4121","Organization"
4122,"Donor_4122","Corporate"
4123,"Donor_4123","Corporate"
4124,"Donor_4124","Organization"
4125,"Donor_4125","Organization"
4126,"Donor_4126","Individual"
4127,"Donor_4127","Individual"
4128,"Donor_4128","Individual"
4129,"Donor_4129","Corporate"
4130,"Donor_4130","Organization"
4131,"Donor_4131","Corporate"
4132,"Donor_4132","Organization"
4133,"Donor_4133","Organization"
4134,"Donor_4134","Corporate"
4135,"Donor_4135","Corporate"
4136,"Donor_4136","Corporate"
4137,"Donor_4137","Organization"
4138,"Donor_4138","Organization"
4139,"Donor_4139","Corporate"
4140,"Donor_4140","Organization"
4141,"Donor_4141","Organization"
4142,"Donor_4142","Corporate"
4143,"Donor_4143","Organization"
4144,"Donor_4144","Individual"
4145,"Donor_4145","Corporate"
4146,"Donor_4146","Individual"
4147,"Donor_4147","Individual"
4148,"Donor_4148","Individual"
4149,"Donor_4149","Individual"
4150,"Donor_4150","Individual"
4151,"Donor_4151","Individual"
4152,"Donor_4152","Corporate"
4153,"Donor_4153","Corporate"
4154,"Donor_4154","Organization"
4155,"Donor_4155","Corporate"
4156,"Donor_4156","Individual"
4157,"Donor_4157","Corporate"
4158,"Donor_4158","Individual"
4159,"Donor_4159","Individual"
4160,"Donor_4160","Corporate"
4161,"Donor_4161","Individual"
4162,"Donor_4162","Individual"
4163,"Donor_4163","Individual"
4164,"Donor_4164","Individual"
4165,"Donor_4165","Individual"
4166,"Donor_4166","Corporate"
4167,"Donor_4167","Individual"
4168,"Donor_4168","Corporate"
4169,"Donor_4169","Corporate"
4170,"Donor_4170","Corporate"
4171,"Donor_4171","Corporate"
4172,"Donor_4172","Corporate"
4173,"Donor_4173","Individual"
4174,"Donor_4174","Corporate"
4175,"Donor_4175","Corporate"
4176,"Donor_4176","Organization"
4177,"Donor_4177","Corporate"
4178,"Donor_4178","Corporate"
4179,"Donor_4179","Organization"
4180,"Donor_4180","Corporate"
4181,"Donor_4181","Individual"
4182,"Donor_4182","Corporate"
4183,"Donor_4183","Organization"
4184,"Donor_4184","Corporate"
4185,"Donor_4185","Individual"
4186,"Donor_4186","Corporate"
4187,"Donor_4187","Individual"
4188,"Donor_4188","Individual"
4189,"Donor_4189","Organization"
4190,"Donor_4190","Organization"
4191,"Donor_4191","Individual"
4192,"Donor_4192","Corporate"
4193,"Donor_4193","Organization"
4194,"Donor_4194","Organization"
4195,"Donor_4195","Individual"
4196,"Donor_4196","Organization"
4197,"Donor_4197","Corporate"
4198,"Donor_4198","Organization"
4199,"Donor_4199","Corporate"
4200,"Donor_4200","Individual"
4201,"Donor_4201","Individual"
4202,"Donor_4202","Organization"
4203,"Donor_4203","Organization"
4204,"Donor_4204","Individual"
4205,"Donor_4205","Organization"
4206,"Donor_4206","Organization"
4207,"Donor_4207","Corporate"
4208,"Donor_4208","Organization"
4209,"Donor_4209","Individual"
4210,"Donor_4210","Individual"
4211,"Donor_4211","Individual"
4212,"Donor_4212","Corporate"
4213,"Donor_4213","Organization"
4214,"Donor_4214","Corporate"
4215,"Donor_4215","Individual"
4216,"Donor_4216","Individual"
4217,"Donor_4217","Individual"
4218,"Donor_4218","Individual"
4219,"Donor_4219","Corporate"
4220,"Donor_4220","Individual"
4221,"Donor_4221","Corporate"
4222,"Donor_4222","Organization"
4223,"Donor_4223","Organization"
4224,"Donor_4224","Organization"
4225,"Donor_4225","Corporate"
4226,"Donor_4226","Organization"
4227,"Donor_4227","Organization"
4228,"Donor_4228","Individual"
4229,"Donor_4229","Individual"
4230,"Donor_4230","Corporate"
4231,"Donor_4231","Corporate"
4232,"Donor_4232","Organization"
4233,"Donor_4233","Individual"
4234,"Donor_4234","Individual"
4235,"Donor_4235","Organization"
4236,"Donor_4236","Organization"
4237,"Donor_4237","Organization"
4238,"Donor_4238","Corporate"
4239,"Donor_4239","Corporate"
4240,"Donor_4240","Individual"
4241,"Donor_4241","Individual"
4242,"Donor_4242","Individual"
4243,"Donor_4243","Corporate"
4244,"Donor_4244","Individual"
4245,"Donor_4245","Individual"
4246,"Donor_4246","Individual"
4247,"Donor_4247","Corporate"
4248,"Donor_4248","Corporate"
4249,"Donor_4249","Organization"
4250,"Donor_4250","Individual"
4251,"Donor_4251","Corporate"
4252,"Donor_4252","Individual"
4253,"Donor_4253","Corporate"
4254,"Donor_4254","Organization"
4255,"Donor_4255","Corporate"
4256,"Donor_4256","Corporate"
4257,"Donor_4257","Individual"
4258,"Donor_4258","Individual"
4259,"Donor_4259","Individual"
4260,"Donor_4260","Corporate"
4261,"Donor_4261","Individual"
4262,"Donor_4262","Individual"
4263,"Donor_4263","Organization"
4264,"Donor_4264","Individual"
4265,"Donor_4265","Individual"
4266,"Donor_4266","Corporate"
4267,"Donor_4267","Organization"
4268,"Donor_4268","Individual"
4269,"Donor_4269","Individual"
4270,"Donor_4270","Corporate"
4271,"Donor_4271","Individual"
4272,"Donor_4272","Individual"
4273,"Donor_4273","Individual"
4274,"Donor_4274","Organization"
4275,"Donor_4275","Organization"
4276,"Donor_4276","Organization"
4277,"Donor_4277","Individual"
4278,"Donor_4278","Corporate"
4279,"Donor_4279","Corporate"
4280,"Donor_4280","Individual"
4281,"Donor_4281","Corporate"
4282,"Donor_4282","Corporate"
4283,"Donor_4283","Corporate"
4284,"Donor_4284","Organization"
4285,"Donor_4285","Corporate"
4286,"Donor_4286","Organization"
4287,"Donor_4287","Individual"
4288,"Donor_4288","Individual"
4289,"Donor_4289","Corporate"
4290,"Donor_4290","Organization"
4291,"Donor_4291","Organization"
4292,"Donor_4292","Individual"
4293,"Donor_4293","Organization"
4294,"Donor_4294","Individual"
4295,"Donor_4295","Corporate"
4296,"Donor_4296","Organization"
4297,"Donor_4297","Individual"
4298,"Donor_4298","Organization"
4299,"Donor_4299","Individual"
4300,"Donor_4300","Corporate"
4301,"Donor_4301","Organization"
4302,"Donor_4302","Organization"
4303,"Donor_4303","Organization"
4304,"Donor_4304","Organization"
4305,"Donor_4305","Individual"
4306,"Donor_4306","Corporate"
4307,"Donor_4307","Corporate"
4308,"Donor_4308","Individual"
4309,"Donor_4309","Corporate"
4310,"Donor_4310","Organization"
4311,"Donor_4311","Corporate"
4312,"Donor_4312","Organization"
4313,"Donor_4313","Organization"
4314,"Donor_4314","Organization"
4315,"Donor_4315","Organization"
4316,"Donor_4316","Individual"
4317,"Donor_4317","Corporate"
4318,"Donor_4318","Organization"
4319,"Donor_4319","Organization"
4320,"Donor_4320","Individual"
4321,"Donor_4321","Corporate"
4322,"Donor_4322","Individual"
4323,"Donor_4323","Organization"
4324,"Donor_4324","Organization"
4325,"Donor_4325","Corporate"
4326,"Donor_4326","Individual"
4327,"Donor_4327","Corporate"
4328,"Donor_4328","Organization"
4329,"Donor_4329","Individual"
4330,"Donor_4330","Organization"
4331,"Donor_4331","Corporate"
4332,"Donor_4332","Organization"
4333,"Donor_4333","Individual"
4334,"Donor_4334","Organization"
4335,"Donor_4335","Corporate"
4336,"Donor_4336","Organization"
4337,"Donor_4337","Organization"
4338,"Donor_4338","Corporate"
4339,"Donor_4339","Corporate"
4340,"Donor_4340","Organization"
4341,"Donor_4341","Corporate"
4342,"Donor_4342","Individual"
4343,"Donor_4343","Organization"
4344,"Donor_4344","Corporate"
4345,"Donor_4345","Organization"
4346,"Donor_4346","Individual"
4347,"Donor_4347","Individual"
4348,"Donor_4348","Corporate"
4349,"Donor_4349","Organization"
4350,"Donor_4350","Individual"
4351,"Donor_4351","Individual"
4352,"Donor_4352","Organization"
4353,"Donor_4353","Individual"
4354,"Donor_4354","Individual"
4355,"Donor_4355","Individual"
4356,"Donor_4356","Individual"
4357,"Donor_4357","Individual"
4358,"Donor_4358","Corporate"
4359,"Donor_4359","Individual"
4360,"Donor_4360","Individual"
4361,"Donor_4361","Organization"
4362,"Donor_4362","Organization"
4363,"Donor_4363","Corporate"
4364,"Donor_4364","Corporate"
4365,"Donor_4365","Individual"
4366,"Donor_4366","Organization"
4367,"Donor_4367","Individual"
4368,"Donor_4368","Organization"
4369,"Donor_4369","Corporate"
4370,"Donor_4370","Individual"
4371,"Donor_4371","Individual"
4372,"Donor_4372","Corporate"
4373,"Donor_4373","Organization"
4374,"Donor_4374","Corporate"
4375,"Donor_4375","Individual"
4376,"Donor_4376","Organization"
4377,"Donor_4377","Individual"
4378,"Donor_4378","Corporate"
4379,"Donor_4379","Organization"
4380,"Donor_4380","Individual"
4381,"Donor_4381","Organization"
4382,"Donor_4382","Organization"
4383,"Donor_4383","Organization"
4384,"Donor_4384","Organization"
4385,"Donor_4385","Corporate"
4386,"Donor_4386","Individual"
4387,"Donor_4387","Individual"
4388,"Donor_4388","Individual"
4389,"Donor_4389","Corporate"
4390,"Donor_4390","Individual"
4391,"Donor_4391","Organization"
4392,"Donor_4392","Individual"
4393,"Donor_4393","Organization"
4394,"Donor_4394","Organization"
4395,"Donor_4395","Organization"
4396,"Donor_4396","Corporate"
4397,"Donor_4397","Individual"
4398,"Donor_4398","Corporate"
4399,"Donor_4399","Organization"
4400,"Donor_4400","Individual"
4401,"Donor_4401","Corporate"
