CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15996,4670,5,114.88000000000001,3,1,3,313,Medium Value3
15998,4618,5,733.42,2,1,1,211,2High Value
16000,4584,1,2771.3999999999996,1,4,1,141,1Low Value
16003,4611,5,511.83000000000004,2,1,1,211,2High Value
16005,4594,4,99.64,1,2,3,123,High Value3
16006,4793,1,23.099999999999998,4,4,4,444,444
16007,4629,4,384.52,2,2,1,221,Medium Value1
16008,4605,3,97.30000000000001,2,2,3,223,Medium Value3
16009,4614,3,201.20999999999995,2,2,2,222,Medium Value2
16010,4827,3,30.849999999999998,4,2,4,424,Low Value4
16011,4590,15,680.8999999999999,1,1,1,111,High Value1
16012,4617,3,113.79,2,2,3,223,Medium Value3
16013,4589,24,8886.72,1,1,1,111,High Value1
16014,4734,2,136.86,4,3,2,432,4Medium Value
16015,4585,3,96.25999999999999,1,2,3,123,High Value3
16016,4585,7,213.18000000000004,1,1,2,112,High Value2
16017,4629,1,12.0,2,4,4,244,244
16018,4621,2,170.97,2,3,2,232,2Medium Value
16019,4628,8,816.59,2,1,1,211,2High Value
16020,4598,2,206.29,1,3,2,132,1Medium Value
16022,4842,1,110.58,4,4,3,443,4Lost
16023,4628,3,51.139999999999986,2,2,4,224,Medium Value4
16024,4594,1,79.81,1,4,3,143,1Lost
16025,4611,1,84.9,2,4,3,243,2Lost
16026,4625,1,42.36,2,4,4,244,244
16027,4719,3,176.25,3,2,2,322,Medium Value2
16029,4626,23,14748.470000000001,2,1,1,211,2High Value
16030,4891,1,77.2,4,4,3,443,4Lost
16031,4674,2,98.71,3,3,3,333,Lost3
16033,4587,17,1933.6100000000001,1,1,1,111,High Value1
16034,4790,2,76.35,4,2,3,423,Low Value3
16036,4669,2,162.09,3,2,2,322,Medium Value2
16037,4851,3,270.70000000000005,4,2,2,422,4Medium Value
16038,4589,2,171.50000000000003,1,2,2,122,High Value2
16040,4647,3,436.15000000000003,3,2,1,321,Medium Value1
16041,4723,1,208.79999999999998,4,4,2,442,4Low Value
16042,4604,4,211.93,2,2,2,222,Medium Value2
16043,4619,4,130.7,2,2,3,223,Medium Value3
16045,4701,4,358.9599999999999,3,2,1,321,Medium Value1
16049,4622,3,181.09,2,2,2,222,Medium Value2
16050,4755,1,32.519999999999996,4,4,4,444,444
16052,4636,1,60.5,3,4,3,343,3Lost
16053,4614,2,171.13000000000002,2,2,2,222,Medium Value2
16054,4727,1,98.97999999999999,4,4,3,443,4Lost
16055,4802,1,60.65,4,4,3,443,4Lost
16056,4627,1,166.07999999999998,2,4,2,242,2Low Value
16057,4598,5,574.4,1,1,1,111,High Value1
16059,4653,4,200.25,3,2,2,322,Medium Value2
16062,4591,4,298.94,1,2,2,122,High Value2
16063,4842,1,57.10000000000001,4,4,4,444,444
16066,4598,4,185.62,1,2,2,122,High Value2
16070,4604,2,164.70000000000002,2,2,2,222,Medium Value2
16071,4626,1,58.540000000000006,2,4,4,244,244
16072,4870,1,162.85,4,4,2,442,4Low Value
16076,4585,8,524.97,1,1,1,111,High Value1
16079,4598,3,533.88,1,2,1,121,High Value1
16080,4663,1,41.6,3,4,4,344,344
16081,4638,4,476.89,3,2,1,321,Medium Value1
16083,4682,1,235.79999999999995,3,4,2,342,3Low Value
16084,4881,1,194.25,4,4,2,442,4Low Value
16085,4605,5,236.17,2,1,2,212,2High Value
16086,4641,3,120.64,3,2,3,323,Medium Value3
16091,4736,1,15.0,4,4,4,444,444
16092,4696,3,146.39999999999998,3,2,2,322,Medium Value2
16093,4688,1,17.0,3,4,4,344,344
16094,4593,3,224.62,1,2,2,122,High Value2
16096,4846,1,64.98,4,4,3,443,4Lost
16097,4822,1,55.3,4,4,4,444,444
16098,4669,4,390.45000000000005,3,2,1,321,Medium Value1
16099,4719,2,109.50000000000001,3,2,3,323,Medium Value3
16101,4652,1,266.98,3,4,2,342,3Low Value
16102,4624,3,423.36,2,2,1,221,Medium Value1
16103,4589,5,238.54,1,1,2,112,High Value2
16104,4643,1,73.9,3,4,3,343,3Lost
16105,4830,1,20.4,4,4,4,444,444
16106,4647,1,28.28,3,4,4,344,344
16107,4685,2,392.40000000000003,3,2,1,321,Medium Value1
16108,4666,1,279.00000000000006,3,4,2,342,3Low Value
16109,4800,1,47.64,4,4,4,444,444
16110,4627,3,312.14000000000004,2,2,2,222,Medium Value2
16112,4915,1,4.5600000000000005,4,4,4,444,444
16113,4765,1,44.199999999999996,4,4,4,444,444
16114,4752,1,34.650000000000006,4,4,4,444,444
16115,4591,8,352.29999999999995,1,1,1,111,High Value1
16116,4793,1,167.82,4,4,2,442,4Low Value
16117,4771,1,23.729999999999997,4,4,4,444,444
16119,4590,2,80.4,1,2,3,123,High Value3
16120,4641,3,248.48000000000002,3,2,2,322,Medium Value2
16121,4639,2,204.67000000000004,3,2,2,322,Medium Value2
16122,4694,2,72.72,3,2,3,323,Medium Value3
16123,4633,1,30.0,3,4,4,344,344
16124,4899,1,33.9,4,4,4,444,444
16126,4611,4,1079.7500000000002,2,2,1,221,Medium Value1
16127,4621,1,202.48000000000002,2,4,2,242,2Low Value
16128,4599,4,373.66,1,2,1,121,High Value1
16131,4633,5,616.52,3,1,1,311,3High Value
16133,4585,24,1716.15,1,1,1,111,High Value1
16134,4603,2,63.3,2,2,3,223,Medium Value3
16135,4844,1,61.95,4,4,3,443,4Lost
16136,4641,3,186.66000000000003,3,2,2,322,Medium Value2
16139,4600,2,87.7,1,2,3,123,High Value3
16140,4647,1,78.98,3,4,3,343,3Lost
16141,4670,1,117.49,3,4,3,343,3Lost
16142,4831,1,160.38,4,4,2,442,4Low Value
16143,4585,5,266.6,1,1,2,112,High Value2
16145,4590,11,743.1300000000001,1,1,1,111,High Value1
16146,4785,2,135.49,4,2,3,423,Low Value3
16147,4715,1,55.5,3,4,4,344,344
16148,4878,1,76.32000000000001,4,4,3,443,4Lost
16149,4586,1,48.8,1,4,4,144,144
16150,4624,4,298.5,2,2,2,222,Medium Value2
16152,4850,1,193.5,4,4,2,442,4Low Value
16153,4631,5,367.29,2,1,1,211,2High Value
16156,4590,7,503.99,1,1,1,111,High Value1
16157,4597,2,132.15,1,2,3,123,High Value3
16159,4863,1,45.0,4,4,4,444,444
16160,4667,1,86.94,3,4,3,343,3Lost
16161,4583,17,1034.95,1,1,1,111,High Value1
16163,4814,1,415.00000000000006,4,4,1,441,4Low Value
16164,4599,3,259.76,1,2,2,122,High Value2
16168,4615,14,979.1600000000001,2,1,1,211,2High Value
16169,4590,4,363.02,1,2,1,121,High Value1
16170,4632,6,174.82000000000002,2,1,2,212,2High Value
16172,4677,5,206.12,3,1,2,312,3High Value
16173,4597,6,360.58000000000004,1,1,1,111,High Value1
16174,4708,3,565.95,3,2,1,321,Medium Value1
16175,4676,4,159.90999999999997,3,2,2,322,Medium Value2
16177,4632,1,34.8,2,4,4,244,244
16178,4720,1,48.0,3,4,4,344,344
16179,4642,1,20.28,3,4,4,344,344
16180,4682,7,1966.55,3,1,1,311,3High Value
16181,4655,1,19.8,3,4,4,344,344
16182,4654,2,556.8,3,2,1,321,Medium Value1
16183,4649,1,107.13,3,4,3,343,3Lost
16184,4646,5,196.24,3,1,2,312,3High Value
16185,4598,2,114.44999999999999,1,2,3,123,High Value3
16186,4604,10,697.9200000000001,2,1,1,211,2High Value
16187,4613,14,1435.37,2,1,1,211,2High Value
16188,4626,4,170.86,2,2,2,222,Medium Value2
16189,4597,1,29.95,1,4,4,144,144
16190,4622,1,89.85,2,4,3,243,2Lost
16191,4584,11,1645.34,1,1,1,111,High Value1
16193,4818,1,15.0,4,4,4,444,444
16198,4657,1,117.30000000000001,3,4,3,343,3Lost
16200,4586,2,124.0,1,2,3,123,High Value3
16201,4585,4,281.6,1,2,2,122,High Value2
16202,4942,1,30.119999999999997,4,4,4,444,444
16203,4640,2,68.4,3,2,3,323,Medium Value3
16204,4605,1,66.75,2,4,3,243,2Lost
16205,4612,4,196.11999999999995,2,2,2,222,Medium Value2
16206,4636,4,88.25999999999999,3,2,3,323,Medium Value3
16207,4607,1,46.9,2,4,4,244,244
16208,4626,2,84.96000000000001,2,2,3,223,Medium Value3
16209,4670,5,1486.77,3,1,1,311,3High Value
16210,4583,9,1582.1800000000003,1,1,1,111,High Value1
16211,4670,1,37.6,3,4,4,344,344
16212,4601,2,189.3,2,2,2,222,Medium Value2
16213,4660,1,27.6,3,4,4,344,344
16214,4752,3,147.72,4,2,2,422,4Medium Value
16215,4662,1,60.900000000000006,3,4,3,343,3Lost
16216,4849,1,157.63,4,4,2,442,4Low Value
16217,4817,2,30.650000000000002,4,2,4,424,Low Value4
16218,4611,5,753.4200000000001,2,1,1,211,2High Value
16221,4618,2,87.50000000000001,2,2,3,223,Medium Value3
16222,4900,1,175.25,4,4,2,442,4Low Value
16224,4639,4,269.88000000000005,3,2,2,322,Medium Value2
16225,4731,4,162.19,4,2,2,422,4Medium Value
16226,4789,2,148.5,4,2,2,422,4Medium Value
16229,4669,2,278.26,3,2,2,322,Medium Value2
16230,4771,2,94.7,4,2,3,423,Low Value3
16232,4625,4,145.0,2,2,2,222,Medium Value2
16233,4653,1,39.84,3,4,4,344,344
16235,4622,4,198.34,2,1,2,212,2High Value
16236,4660,1,30.759999999999998,3,4,4,344,344
16239,4771,1,90.6,4,4,3,443,4Lost
16240,4606,2,764.1199999999999,2,2,1,221,Medium Value1
16241,4591,10,467.71000000000004,1,1,1,111,High Value1
16242,4590,7,784.98,1,1,1,111,High Value1
16243,4615,2,155.83999999999997,2,2,2,222,Medium Value2
16244,4793,1,105.9,4,4,3,443,4Lost
16245,4605,3,270.15999999999997,2,2,2,222,Medium Value2
16247,4752,1,24.810000000000002,4,4,4,444,444
16248,4643,1,17.700000000000003,3,4,4,344,344
16249,4634,4,316.44999999999993,3,1,2,312,3High Value
16250,4843,1,35.4,4,4,4,444,444
16253,4648,2,863.9900000000001,3,2,1,321,Medium Value1
16255,4598,7,444.35,1,1,1,111,High Value1
16256,4848,1,204.3,4,4,2,442,4Low Value
16257,4758,1,21.95,4,4,4,444,444
16258,4627,5,978.17,2,1,1,211,2High Value
16260,4632,1,386.15,2,4,1,241,2Low Value
16261,4599,4,125.98000000000003,1,1,3,113,High Value3
16265,4591,9,1165.8899999999999,1,1,1,111,High Value1
16266,4655,5,178.97,3,1,2,312,3High Value
16268,4653,2,203.44000000000003,3,2,2,322,Medium Value2
16270,4935,1,271.0,4,4,2,442,4Low Value
16271,4597,4,218.37,1,1,2,112,High Value2
16272,4698,1,85.44999999999999,3,4,3,343,3Lost
16275,4778,1,148.01,4,4,2,442,4Low Value
16276,4758,1,117.0,4,4,3,443,4Lost
16278,4682,1,67.9,3,4,3,343,3Lost
16279,4603,3,252.30999999999997,2,2,2,222,Medium Value2
16281,4654,1,544.6800000000001,3,4,1,341,3Low Value
16282,4921,1,12.7,4,4,4,444,444
16283,4587,5,388.97,1,1,1,111,High Value1
16284,4613,2,162.8,2,2,2,222,Medium Value2
16292,4703,1,74.78,3,4,3,343,3Lost
16293,4603,9,438.65000000000003,2,1,1,211,2High Value
16295,4606,3,131.65,2,2,3,223,Medium Value3
16297,4850,1,45.5,4,4,4,444,444
16298,4604,3,163.24,2,2,2,222,Medium Value2
16302,4708,1,66.72,3,4,3,343,3Lost
16303,4607,3,767.6600000000001,2,2,1,221,Medium Value1
16305,4720,1,130.6,3,3,3,333,Lost3
16306,4883,2,136.37,4,2,3,423,Low Value3
16309,4688,2,174.52,3,2,2,322,Medium Value2
16311,4599,2,145.59000000000003,1,2,2,122,High Value2
16313,4631,1,51.900000000000006,2,3,4,234,234
16315,4912,1,40.8,4,3,4,434,Lost4
16316,4646,6,758.55,3,1,1,311,3High Value
16317,4701,3,255.51000000000002,3,2,2,322,Medium Value2
16318,4617,1,17.700000000000003,2,3,4,234,234
16322,4583,2,59.32,1,2,3,123,High Value3
16323,4778,1,207.50000000000003,4,3,2,432,4Medium Value
16324,4710,2,76.87,3,2,3,323,Medium Value3
16325,4628,3,118.50000000000001,2,2,3,223,Medium Value3
16326,4587,13,647.8400000000001,1,1,1,111,High Value1
16327,4596,5,704.3700000000001,1,1,1,111,High Value1
16330,4599,3,42.330000000000005,1,2,4,124,High Value4
16332,4610,7,337.52999999999986,2,1,1,211,2High Value
16333,4589,11,8417.36,1,1,1,111,High Value1
16337,4618,1,49.65,2,3,4,234,234
16338,4739,1,11.9,4,3,4,434,Lost4
16339,4866,1,29.3,4,3,4,434,Lost4
16340,4689,1,160.04999999999998,3,3,2,332,3Medium Value
16341,4606,3,255.84999999999997,2,2,2,222,Medium Value2
16342,4657,2,69.15,3,2,3,323,Medium Value3
16343,4598,2,49.76,1,2,4,124,High Value4
16344,4740,1,101.10000000000001,4,3,3,433,Lost3
16345,4626,1,111.80000000000001,2,3,3,233,2Lost
16347,4593,2,147.33,1,2,2,122,High Value2
16348,4614,7,274.14,2,1,2,212,2High Value
16349,4872,1,15.379999999999999,4,3,4,434,Lost4
16350,4603,4,178.2,2,1,2,212,2High Value
16351,4914,1,19.5,4,3,4,434,Lost4
16352,4599,2,80.6,1,2,3,123,High Value3
16353,4589,10,1494.9500000000003,1,1,1,111,High Value1
16354,4655,1,112.5,3,3,3,333,Lost3
16356,4779,2,44.71000000000001,4,2,4,424,Low Value4
16357,4615,3,152.07,2,2,2,222,Medium Value2
16358,4583,4,400.02000000000004,1,1,1,111,High Value1
16359,4676,7,258.85,3,1,2,312,3High Value
16360,4586,6,726.4100000000001,1,1,1,111,High Value1
16361,4591,4,130.0,1,1,3,113,High Value3
16362,4614,3,91.0,2,2,3,223,Medium Value3
16363,4635,1,15.0,3,3,4,334,Lost4
16364,4593,2,196.91,1,2,2,122,High Value2
16365,4599,5,562.8500000000001,1,1,1,111,High Value1
16366,4600,1,35.400000000000006,1,3,4,134,134
16367,4619,2,192.68,2,2,2,222,Medium Value2
16368,4584,2,109.45,1,2,3,123,High Value3
16369,4600,3,350.2999999999999,1,2,1,121,High Value1
16370,4664,4,270.98,3,1,2,312,3High Value
16372,4615,2,65.55,2,2,3,223,Medium Value3
16374,4648,2,77.64,3,2,3,323,Medium Value3
16376,4590,2,213.62,1,2,2,122,High Value2
16377,4849,1,390.0,4,3,1,431,4Medium Value
16378,4878,2,106.4,4,2,3,423,Low Value3
16379,4586,4,402.36,1,1,1,111,High Value1
16380,4643,1,238.15,3,3,2,332,3Medium Value
16383,4656,2,103.3,3,2,3,323,Medium Value3
16384,4845,1,80.25,4,3,3,433,Lost3
16385,4642,2,70.34,3,2,3,323,Medium Value3
16386,4610,1,43.230000000000004,2,3,4,234,234
16389,4635,4,255.7,3,1,2,312,3High Value
16392,4851,1,90.11999999999999,4,3,3,433,Lost3
16393,4584,12,502.34000000000003,1,1,1,111,High Value1
16394,4638,5,339.77000000000004,3,1,1,311,3High Value
16395,4642,5,335.05000000000007,3,1,1,311,3High Value
16398,4736,2,215.75000000000003,4,2,2,422,4Medium Value
16399,4601,2,81.3,2,2,3,223,Medium Value3
16400,4676,1,50.88,3,3,4,334,Lost4
16401,4583,11,1199.9699999999998,1,1,1,111,High Value1
16403,4894,1,15.0,4,3,4,434,Lost4
16404,4652,1,126.85000000000001,3,3,3,333,Lost3
16406,4600,1,48.32000000000001,1,3,4,134,134
16407,4594,9,366.99999999999994,1,1,1,111,High Value1
16409,4618,5,327.24,2,1,2,212,2High Value
16411,4601,1,25.660000000000004,2,3,4,234,234
16412,4635,1,26.3,3,3,4,334,Lost4
16413,4638,1,61.64999999999999,3,3,3,333,Lost3
16414,4603,2,52.4,2,2,4,224,Medium Value4
16415,4626,1,16.13,2,3,4,234,234
16416,4608,3,349.71999999999997,2,2,1,221,Medium Value1
16418,4626,3,119.75999999999999,2,2,3,223,Medium Value3
16419,4710,5,238.55,3,1,2,312,3High Value
16422,4599,38,6592.33,1,1,1,111,High Value1
16423,4606,1,77.34,2,3,3,233,2Lost
16424,4773,1,15.9,4,3,4,434,Lost4
16425,4884,1,30.6,4,3,4,434,Lost4
16426,4584,10,358.62,1,1,1,111,High Value1
16427,4845,2,40.08,4,2,4,424,Low Value4
16429,4688,1,284.55,3,3,2,332,3Medium Value
16431,4795,3,95.38,4,2,3,423,Low Value3
16432,4646,1,19.919999999999998,3,3,4,334,Lost4
16433,4610,1,40.6,2,3,4,234,234
16434,4611,7,334.92,2,1,1,211,2High Value
16438,4587,4,71.63,1,1,3,113,High Value3
16440,4589,5,550.5,1,1,1,111,High Value1
16441,4649,2,80.3,3,2,3,323,Medium Value3
16442,4583,3,76.62000000000002,1,2,3,123,High Value3
16444,4628,4,108.00000000000001,2,1,3,213,Medium Value3
16445,4615,1,46.26,2,3,4,234,234
16446,4787,1,1.25,4,3,4,434,Lost4
16447,4717,1,72.35000000000001,3,3,3,333,Lost3
16448,4780,1,20.64,4,3,4,434,Lost4
16449,4779,2,137.84,4,2,2,422,4Medium Value
16450,4731,1,66.06,4,3,3,433,Lost3
16451,4669,1,126.32000000000001,3,3,3,333,Lost3
16454,4626,1,1.0,2,3,4,234,234
16455,4645,5,296.45,3,1,2,312,3High Value
16456,4681,4,288.54,3,1,2,312,3High Value
16457,4800,1,17.700000000000003,4,3,4,434,Lost4
16458,4584,18,699.5699999999999,1,1,1,111,High Value1
16460,4610,3,108.71,2,2,3,223,Medium Value3
16461,4759,1,26.749999999999996,4,3,4,434,Lost4
16462,4655,1,68.0,3,3,3,333,Lost3
16463,4603,4,252.59000000000003,2,1,2,212,2High Value
16464,4601,3,341.71999999999997,2,2,1,221,Medium Value1
16466,4615,7,384.90999999999997,2,1,1,211,2High Value
16468,4656,1,74.9,3,3,3,333,Lost3
16469,4605,4,143.82000000000002,2,1,2,212,2High Value
16470,4633,4,267.48,3,1,2,312,3High Value
16471,4856,1,36.2,4,3,4,434,Lost4
16473,4746,3,51.0,4,2,4,424,Low Value4
16474,4589,6,336.62,1,1,1,111,High Value1
16475,4670,3,167.1,3,2,2,322,Medium Value2
16477,4645,5,503.70000000000005,3,1,1,311,3High Value
16478,4607,2,67.98,2,2,3,223,Medium Value3
16479,4592,2,59.63,1,2,3,123,High Value3
16480,4657,1,203.26,3,3,2,332,3Medium Value
16482,4597,1,48.42,1,3,4,134,134
16483,4774,1,58.55,4,3,4,434,Lost4
16484,4772,1,71.7,4,3,3,433,Lost3
16485,4659,1,63.22,3,3,3,333,Lost3
16488,4615,3,72.88000000000001,2,2,3,223,Medium Value3
16491,4628,1,264.5,2,3,2,232,2Medium Value
16493,4661,3,454.93,3,2,1,321,Medium Value1
16494,4878,1,188.16000000000003,4,3,2,432,4Medium Value
16495,4585,2,118.80999999999999,1,2,3,123,High Value3
16496,4590,3,352.85,1,2,1,121,High Value1
16497,4631,5,343.44,2,1,1,211,2High Value
16498,4743,2,19.8,4,2,4,424,Low Value4
16499,4942,2,122.60000000000001,4,2,3,423,Low Value3
16500,4912,1,165.0,4,3,2,432,4Medium Value
16503,4688,4,302.1,3,1,2,312,3High Value
16504,4607,1,120.68,2,3,3,233,2Lost
16506,4622,1,19.799999999999997,2,3,4,234,234
16509,4878,1,117.55000000000001,4,3,3,433,Lost3
16511,4603,3,251.50000000000003,2,2,2,222,Medium Value2
16513,4601,1,106.1,2,3,3,233,2Lost
16515,4634,5,316.54999999999995,3,1,2,312,3High Value
16516,4612,1,15.6,2,3,4,234,234
16517,4859,1,33.0,4,3,4,434,Lost4
16518,4643,2,150.57999999999998,3,2,2,322,Medium Value2
16519,4607,1,25.0,2,3,4,234,234
16520,4768,2,63.85,4,2,3,423,Low Value3
16523,4583,17,1698.6399999999996,1,1,1,111,High Value1
16525,4619,16,2205.2400000000002,2,1,1,211,2High Value
16526,4753,1,10.0,4,3,4,434,Lost4
16527,4663,1,61.400000000000006,3,3,3,333,Lost3
16528,4585,1,23.520000000000003,1,3,4,134,134
16529,4772,1,40.800000000000004,4,3,4,434,Lost4
16531,4604,7,276.61,2,1,2,212,2High Value
16532,4599,1,2232.0,1,3,1,131,1Medium Value
16533,4601,3,264.70000000000005,2,2,2,222,Medium Value2
16535,4587,1,79.58,1,3,3,133,1Lost
16536,4692,1,107.80000000000001,3,3,3,333,Lost3
16539,4584,3,327.21000000000004,1,2,2,122,High Value2
16542,4635,1,79.89999999999999,3,3,3,333,Lost3
16546,4872,1,70.2,4,3,3,433,Lost3
16549,4592,10,767.74,1,1,1,111,High Value1
16550,4690,4,334.05,3,1,2,312,3High Value
16551,4677,3,169.5,3,2,2,322,Medium Value2
16552,4824,1,17.700000000000003,4,3,4,434,Lost4
16553,4745,7,931.0,4,1,1,411,4High Value
16554,4624,3,224.04999999999998,2,2,2,222,Medium Value2
16555,4617,2,37.86,2,2,4,224,Medium Value4
16556,4648,7,510.56999999999994,3,1,1,311,3High Value
16557,4719,1,12.5,3,3,4,334,Lost4
16558,4582,17,1738.5900000000001,1,1,1,111,High Value1
16560,4608,2,141.97,2,2,2,222,Medium Value2
16561,4587,2,76.22,1,2,3,123,High Value3
16563,4635,1,341.82,3,3,1,331,3Medium Value
16565,4946,1,155.85,4,3,2,432,4Medium Value
16566,4774,1,29.7,4,3,4,434,Lost4
16567,4776,2,155.61,4,2,2,422,4Medium Value
16569,4585,1,10.5,1,3,4,134,134
16570,4597,8,807.65,1,1,1,111,High Value1
16571,4608,3,214.61999999999998,2,2,2,222,Medium Value2
16572,4709,3,137.55,3,2,2,322,Medium Value2
16573,4666,2,118.35,3,2,3,323,Medium Value3
16574,4653,1,121.79999999999998,3,3,3,333,Lost3
16581,4764,1,10.2,4,3,4,434,Lost4
16582,4695,1,180.12,3,3,2,332,3Medium Value
16584,4662,1,44.760000000000005,3,3,4,334,Lost4
16586,4830,1,178.2,4,3,2,432,4Medium Value
16587,4814,1,90.15,4,3,3,433,Lost3
16589,4653,2,74.9,3,2,3,323,Medium Value3
16591,4650,1,44.550000000000004,3,3,4,334,Lost4
16592,4586,10,826.25,1,1,1,111,High Value1
16593,4632,2,63.15,2,2,3,223,Medium Value3
16594,4657,1,44.44,3,3,4,334,Lost4
16595,4643,1,91.83999999999999,3,3,3,333,Lost3
16596,4597,1,16.6,1,3,4,134,134
16597,4586,1,63.5,1,3,3,133,1Lost
16598,4867,1,21.599999999999998,4,3,4,434,Lost4
16600,4586,4,204.78000000000003,1,1,2,112,High Value2
16601,4622,1,58.410000000000004,2,3,4,234,234
16602,4618,1,148.20000000000002,2,3,2,232,2Medium Value
16603,4656,2,133.25,3,2,3,323,Medium Value3
16607,4599,11,473.43999999999994,1,1,1,111,High Value1
16609,4597,7,871.0500000000001,1,1,1,111,High Value1
16610,4801,1,9.959999999999999,4,3,4,434,Lost4
16611,4768,1,17.54,4,3,4,434,Lost4
16612,4614,4,208.2,2,1,2,212,2High Value
16613,4652,1,170.2,3,3,2,332,3Medium Value
16614,4764,1,52.08,4,3,4,434,Lost4
16616,4597,2,60.400000000000006,1,2,3,123,High Value3
16617,4817,1,68.7,4,3,3,433,Lost3
16618,4613,4,779.31,2,1,1,211,2High Value
16620,4585,2,40.3,1,2,4,124,High Value4
16621,4633,2,152.05,3,2,2,322,Medium Value2
16624,4662,2,190.44,3,2,2,322,Medium Value2
16625,4856,1,55.44,4,3,4,434,Lost4
16626,4582,13,883.68,1,1,1,111,High Value1
16627,4661,1,47.19,3,3,4,334,Lost4
16628,4611,5,274.94,2,1,2,212,2High Value
16629,4655,2,153.75,3,2,2,322,Medium Value2
16633,4599,6,519.4399999999999,1,1,1,111,High Value1
16637,4614,4,290.45,2,1,2,212,2High Value
16638,4681,7,308.3,3,1,2,312,3High Value
16639,4613,3,483.45,2,2,1,221,Medium Value1
16641,4687,1,88.34,3,3,3,333,Lost3
16642,4586,2,164.04000000000002,1,2,2,122,High Value2
16643,4827,1,117.01,4,3,3,433,Lost3
16644,4759,2,181.94,4,2,2,422,4Medium Value
16647,4751,2,74.04,4,2,3,423,Low Value3
16648,4624,1,29.999999999999996,2,3,4,234,234
16650,4653,1,60.599999999999994,3,3,3,333,Lost3
16652,4640,4,1071.29,3,1,1,311,3High Value
16653,4598,2,199.70000000000002,1,2,2,122,High Value2
16654,4723,2,126.91,4,2,3,423,Low Value3
16655,4599,6,707.1399999999999,1,1,1,111,High Value1
16656,4624,9,1889.16,2,1,1,211,2High Value
16657,4591,4,137.27,1,1,2,112,High Value2
16659,4771,1,20.4,4,3,4,434,Lost4
16660,4598,3,731.9,1,2,1,121,High Value1
16665,4944,1,23.4,4,3,4,434,Lost4
16666,4601,1,54.21,2,3,4,234,234
16667,4650,2,146.13000000000002,3,2,2,322,Medium Value2
16668,4597,2,30.599999999999998,1,2,4,124,High Value4
16669,4605,2,392.33,2,2,1,221,Medium Value1
16670,4612,9,896.1699999999998,2,1,1,211,2High Value
16672,4584,11,1149.5,1,1,1,111,High Value1
16674,4636,2,46.49,3,2,4,324,Medium Value4
16676,4615,4,362.54,2,1,1,211,2High Value
16678,4584,11,773.52,1,1,1,111,High Value1
16680,4625,1,56.9,2,3,4,234,234
16681,4659,4,171.42,3,1,2,312,3High Value
16682,4586,4,469.2,1,1,1,111,High Value1
16684,4586,18,14708.960000000001,1,1,1,111,High Value1
16685,4643,2,65.38,3,2,3,323,Medium Value3
16686,4629,7,637.1100000000002,2,1,1,211,2High Value
16688,4583,4,222.72,1,1,2,112,High Value2
16689,4657,2,53.64000000000001,3,2,4,324,Medium Value4
16690,4654,1,69.93,3,3,3,333,Lost3
16692,4838,2,158.5,4,2,2,422,4Medium Value
16693,4650,2,101.60000000000001,3,2,3,323,Medium Value3
16696,4795,1,213.3,4,3,2,432,4Medium Value
16697,4823,1,8.25,4,3,4,434,Lost4
16698,4835,1,204.0,4,3,2,432,4Medium Value
16700,4590,12,946.0,1,1,1,111,High Value1
16701,4590,10,1000.31,1,1,1,111,High Value1
16705,4582,14,2294.3399999999997,1,1,1,111,High Value1
16706,4619,3,72.61999999999999,2,2,3,223,Medium Value3
16708,4627,1,183.0,2,3,2,232,2Medium Value
16709,4666,4,538.5,3,1,1,311,3High Value
16710,4601,9,420.54,2,1,1,211,2High Value
16711,4608,2,256.08,2,2,2,222,Medium Value2
16712,4600,9,570.25,1,1,1,111,High Value1
16713,4600,13,1308.1200000000001,1,1,1,111,High Value1
16714,4899,2,170.8,4,2,2,422,4Medium Value
16715,4660,1,3.8,3,3,4,334,Lost4
16716,4848,1,166.8,4,3,2,432,4Medium Value
16717,4605,5,690.3700000000001,2,1,1,211,2High Value
16719,4596,6,268.17999999999995,1,1,2,112,High Value2
16720,4608,1,21.25,2,3,4,234,234
16721,4844,1,87.82000000000001,4,3,3,433,Lost3
16722,4599,11,823.98,1,1,1,111,High Value1
16723,4689,1,87.35000000000001,3,3,3,333,Lost3
16725,4884,5,147.37,4,1,2,412,4High Value
16726,4608,4,249.07,2,1,2,212,2High Value
16727,4946,1,28.85,4,3,4,434,Lost4
16728,4628,4,172.04999999999998,2,1,2,212,2High Value
16729,4620,20,1462.8100000000002,2,1,1,211,2High Value
16730,4634,3,123.86999999999999,3,2,3,323,Medium Value3
16732,4613,1,144.12,2,3,2,232,2Medium Value
16734,4634,2,78.85999999999999,3,2,3,323,Medium Value3
16735,4660,4,385.80000000000007,3,1,1,311,3High Value
16739,4758,1,86.8,4,3,3,433,Lost3
16742,4628,1,464.9,2,3,1,231,2Medium Value
16743,4611,7,541.14,2,1,1,211,2High Value
16744,4593,7,189.49999999999997,1,1,2,112,High Value2
16745,4668,17,1721.96,3,1,1,311,3High Value
16746,4586,16,1090.93,1,1,1,111,High Value1
16747,4619,2,190.87,2,2,2,222,Medium Value2
16748,4599,5,343.90000000000003,1,1,1,111,High Value1
16750,4626,5,187.32999999999998,2,1,2,212,2High Value
16751,4612,1,177.24,2,3,2,232,2Medium Value
