year,country_id,gdp,population,nobel_prize_winners
2014-01-01,54,1455035089,912164,
2014-01-01,55,523666333.3,72778,
2014-01-01,56,66065015410,10405844,
2014-01-01,57,1.01726E+11,15903112,
2014-01-01,58,3.0553E+11,91812566,
2014-01-01,59,22585841200,6281189,
2014-01-01,60,21736500713,1129424,
2014-01-01,61,,,
2014-01-01,62,26224622451,1314545,
2014-01-01,63,55612228234,97366774,
2014-01-01,64,317999400,104015,
2014-01-01,65,4483416340,885806,
2014-01-01,66,2.72609E+11,5461512,
2014-01-01,67,2.85217E+12,66316092,1
2014-01-01,68,18179666879,1875713,
2014-01-01,69,833249466.8,1917852,
2014-01-01,70,16509305828,3727000,
2014-01-01,71,3.89061E+12,80982500,2
2014-01-01,72,39086625009,26962563,
2014-01-01,73,3.02283E+12,64613160,1
2014-01-01,74,2.3703E+11,10892413,
2014-01-01,75,911481481.5,106360,
2014-01-01,76,5531000000,160967,
2014-01-01,77,58722323918,15923559,
2014-01-01,78,8765067644,11805509,
2014-01-01,79,1053512334,1725744,
2014-01-01,80,3077086276,763393,
2014-01-01,81,8776350790,10572466,
2014-01-01,82,19756494435,8809216,
2014-01-01,83,2.91459E+11,7229500,
2014-01-01,84,1.40118E+11,9866468,
2014-01-01,85,17304033021,327386,
2014-01-01,86,2.03913E+12,1293859294,
2014-01-01,87,,,
2014-01-01,88,8.90815E+11,255131116,
2014-01-01,89,4.34475E+11,78411092,
2014-01-01,90,2.58099E+11,4657740,
2014-01-01,91,3.08417E+11,8215700,
2014-01-01,92,2.15173E+12,60789140,
2014-01-01,93,13897723431,2862087,
2014-01-01,94,4.85041E+12,127276000,3
2014-01-01,95,35826925775,8809306,
2014-01-01,96,2.21416E+11,17288285,
2014-01-01,97,61448046802,46024250,
2014-01-01,98,178869298.7,110458,
2014-01-01,99,7386891336,1821800,
2014-01-01,100,7468096567,5835500,
2014-01-01,101,13268458232,6576397,
2014-01-01,102,31335013752,1993782,
2014-01-01,103,47833413749,5603279,
2014-01-01,104,2614576996,2145785,
2014-01-01,105,2013000000,4390737,
2014-01-01,106,41142722414,6204108,
2014-01-01,107,6657170923,37127,
2014-01-01,108,48516371721,2932367,
2014-01-01,109,66327344189,556319,
2014-01-01,110,11362272838,2077495,
2014-01-01,111,10673516673,23589801,
2014-01-01,112,6054750320,17068838,
2014-01-01,113,3.38062E+11,30228017,
2014-01-01,114,3697351597,408247,
2014-01-01,115,14388360064,16962846,
2014-01-01,116,11234045376,434558,
2014-01-01,117,183121300,52898,
2014-01-01,118,5391475277,4063920,
2014-01-01,119,12803445934,1260934,
2014-01-01,120,1.31439E+12,124221600,
2014-01-01,121,7983271111,3556397,
2014-01-01,122,,38132,
2014-01-01,123,12226514722,2923896,
2014-01-01,124,4587926231,621810,
2014-01-01,125,1.09881E+11,34318082,
2014-01-01,126,16961117243,27212382,
2014-01-01,127,65446402659,51924182,
2014-01-01,128,12786078008,2370992,
2014-01-01,129,20002968838,28323241,
2014-01-01,130,8.79635E+11,16865008,
2014-01-01,131,2.00955E+11,4509700,
2014-01-01,132,11880438824,6013997,
2014-01-01,133,8229732168,19148219,
2014-01-01,134,5.68499E+11,176460502,
2014-01-01,135,,25116363,
2014-01-01,136,4.99339E+11,5137232,2
2014-01-01,137,81076723017,3960925,
2014-01-01,138,2.44361E+11,185546257,
2014-01-01,139,245560300,21094,
2014-01-01,140,,,
2014-01-01,141,49921464400,3903986,
2014-01-01,142,23060047128,7755785,
2014-01-01,143,30881166852,6552584,
2014-01-01,144,2.01081E+11,30973354,
2014-01-01,145,2.84585E+11,100102249,
2014-01-01,146,5.4518E+11,38011735,
2014-01-01,147,2.2963E+11,10401062,
2014-01-01,148,1.02446E+11,3534874,
2014-01-01,149,2.06225E+11,2374419,
2014-01-01,150,,,
2014-01-01,151,1.99493E+11,19908979,
2014-01-01,152,2.06366E+12,143819666,
2014-01-01,153,8016591928,11345357,
2014-01-01,154,847778185.2,53739,
2014-01-01,155,1551921037,176421,
2014-01-01,156,725185185.2,109357,
2014-01-01,157,803589511.8,192290,
2014-01-01,158,1845561895,32657,
2014-01-01,159,348941656.8,191266,
2014-01-01,160,7.5635E+11,30776722,
2014-01-01,161,15304363138,14546111,
2014-01-01,162,44210806366,7130576,
2014-01-01,163,1342997306,91359,
2014-01-01,164,5015157816,7079162,
2014-01-01,165,3.11539E+11,5469724,
2014-01-01,166,1.00948E+11,5418649,
2014-01-01,167,49904928335,2061980,
2014-01-01,168,1172268296,575504,
2014-01-01,169,6568443573,13513125,
2014-01-01,170,3.50905E+11,54539571,
2014-01-01,171,1.41133E+12,50746659,
2014-01-01,172,15099661017,11530971,
2014-01-01,173,1.37691E+12,46480882,
2014-01-01,174,79359306576,20771000,
2014-01-01,175,82151588419,37737913,
2014-01-01,176,5240606061,547928,
2014-01-01,177,4377293816,1295097,
2014-01-01,178,5.73818E+11,9696110,
2014-01-01,179,7.09183E+11,8188649,
2014-01-01,180,,19203090,
2014-01-01,181,9236309138,8362745,
2014-01-01,182,48219734752,52234869,
2014-01-01,183,4.07339E+11,68416772,
2014-01-01,184,4045377828,1212814,
2014-01-01,185,4482880424,7228915,
2014-01-01,186,443911052.3,105782,
2014-01-01,187,27199856454,1354493,
2014-01-01,188,47587913059,11143908,
2014-01-01,189,9.34186E+11,77030628,
2014-01-01,190,43524210526,5466241,
2014-01-01,191,37290587.5,10908,
2014-01-01,192,27291880327,38833338,
2014-01-01,193,1.33503E+11,45271947,
2014-01-01,194,4.03137E+11,9070867,
2014-01-01,195,1.74276E+13,318622525,3
2014-01-01,196,3624000000,107884,
2014-01-01,197,57236013086,3419546,
2014-01-01,198,63067077179,30757700,
2014-01-01,199,4.82359E+11,30738378,
2014-01-01,200,1.86205E+11,92544915,
2014-01-01,201,43228582065,26246327,
2014-01-01,202,27150630607,15620974,
2014-01-01,203,15891049200,15411675,
2015-01-01,1,19215562179,33736494,
2015-01-01,2,11386931490,2880703,
2015-01-01,3,1.65874E+11,39871528,
2015-01-01,4,659000000,55537,
2015-01-01,5,2811489409,78014,
2015-01-01,6,1.02621E+11,27859305,
2015-01-01,7,1364863037,99923,
2015-01-01,8,5.94749E+11,43417765,
2015-01-01,9,10553337673,2916950,
2015-01-01,10,,104341,
2015-01-01,11,1.34903E+12,23850784,
2015-01-01,12,3.82066E+11,8642699,
2015-01-01,13,53074370486,9649341,
2015-01-01,14,11792300000,386838,
2015-01-01,15,31125851064,1371855,
2015-01-01,16,1.95079E+11,161200886,
2015-01-01,17,4584150000,284217,
2015-01-01,18,56454734397,9489616,
2015-01-01,19,4.5504E+11,11274196,
2015-01-01,20,1778567600,359288,
2015-01-01,21,8291155881,10575952,
2015-01-01,22,,65239,
2015-01-01,23,33000198263,10724705,
2015-01-01,24,16209702864,3535961,
2015-01-01,25,14420551446,2209197,
2015-01-01,26,1.80221E+12,205962108,
2015-01-01,27,,30113,
2015-01-01,28,12930394938,417542,
2015-01-01,29,50199104511,7177991,
2015-01-01,30,10419303761,18110624,
2015-01-01,31,3066681387,10199270,
2015-01-01,32,18049954289,15517635,
2015-01-01,33,30916218544,22834522,
2015-01-01,34,1.55962E+12,35832513,1
2015-01-01,35,1596154666,532913,
2015-01-01,36,,59963,
2015-01-01,37,1583776806,4546100,
2015-01-01,38,10985793715,14009413,
2015-01-01,39,2.43999E+11,17762681,
2015-01-01,40,1.10647E+13,1371220000,1
2015-01-01,41,,,
2015-01-01,42,2.9152E+11,48228697,
2015-01-01,43,565689764.6,777424,
2015-01-01,44,8553154580,4995648,
2015-01-01,45,37917704900,76196619,
2015-01-01,46,,,
2015-01-01,47,54775972989,4807852,
2015-01-01,48,33145096414,23108472,
2015-01-01,49,49425513611,4203604,
2015-01-01,50,87132800000,11461432,
2015-01-01,51,19676167240,1160985,
2015-01-01,52,1.8683E+11,10546059,
2015-01-01,53,3.01298E+11,5683483,
2015-01-01,54,1633741923,927414,
2015-01-01,55,535095851.9,73162,
2015-01-01,56,68802092021,10528394,
2015-01-01,57,99290381000,16144368,
2015-01-01,58,3.32698E+11,93778172,
2015-01-01,59,23166030400,6312478,
2015-01-01,60,13180194733,1175389,
2015-01-01,61,,,
2015-01-01,62,22566956982,1315407,
2015-01-01,63,64464547915,99873033,
2015-01-01,64,315179700,104433,
2015-01-01,65,4362128146,892149,
2015-01-01,66,2.32465E+11,5479531,
2015-01-01,67,2.43821E+12,66593366,
2015-01-01,68,14377389786,1930175,
2015-01-01,69,907655651.5,1977590,
2015-01-01,70,13993546732,3717100,
2015-01-01,71,3.37561E+12,81686611,
2015-01-01,72,37338430643,27582821,
2015-01-01,73,2.88557E+12,65128861,2
2015-01-01,74,1.95542E+11,10820883,
2015-01-01,75,997007925.9,106823,
2015-01-01,76,5697000000,161797,
2015-01-01,77,63767597194,16252429,
2015-01-01,78,8857789706,12091533,
2015-01-01,79,1047808175,1770526,
2015-01-01,80,3166029056,768514,
2015-01-01,81,8724656126,10711061,
2015-01-01,82,20979767785,8960829,
2015-01-01,83,3.09384E+11,7291300,
2015-01-01,84,1.22879E+11,9843028,
2015-01-01,85,16942247374,330815,
2015-01-01,86,2.10239E+12,1309053980,
2015-01-01,87,,,
2015-01-01,88,8.60854E+11,258162113,
2015-01-01,89,3.85874E+11,79360487,
2015-01-01,90,2.90617E+11,4701957,
2015-01-01,91,2.99094E+11,8380100,
2015-01-01,92,1.83287E+12,60730582,
2015-01-01,93,14186886643,2871934,
2015-01-01,94,4.39498E+12,127141000,2
2015-01-01,95,37517410282,9159302,
2015-01-01,96,1.84388E+11,17542806,
2015-01-01,97,64007293815,47236259,
2015-01-01,98,169140560.4,112407,
2015-01-01,99,6439946767,1801800,
2015-01-01,100,6678178340,5956900,
2015-01-01,101,14390391264,6663967,
2015-01-01,102,26972863394,1977527,
2015-01-01,103,49459296463,5851479,
2015-01-01,104,2505879960,2174645,
2015-01-01,105,2034000000,4499621,
2015-01-01,106,29274816454,6234955,
2015-01-01,107,6289165410,37403,
2015-01-01,108,41508609233,2904910,
2015-01-01,109,57784495265,569604,
2015-01-01,110,10051659161,2079308,
2015-01-01,111,9744243531,24234088,
2015-01-01,112,6373201160,17573607,
2015-01-01,113,2.96434E+11,30723155,
2015-01-01,114,4006531188,418403,
2015-01-01,115,13100058100,17467905,
2015-01-01,116,10574026838,445053,
2015-01-01,117,179697900,52994,
2015-01-01,118,4844223107,4182341,
2015-01-01,119,11692287066,1262605,
2015-01-01,120,1.16962E+12,125890949,
2015-01-01,121,6512899540,3554108,
2015-01-01,122,,38307,
2015-01-01,123,11749620620,2976877,
2015-01-01,124,4052913386,622159,
2015-01-01,125,1.00593E+11,34803322,
2015-01-01,126,14798399862,28010691,
2015-01-01,127,59687373958,52403669,
2015-01-01,128,11769045772,2425561,
2015-01-01,129,21410840909,28656282,
2015-01-01,130,7.57999E+11,16939923,
2015-01-01,131,1.77621E+11,4595700,
2015-01-01,132,12611087031,6082035,
2015-01-01,133,7251323996,19896965,
2015-01-01,134,4.81066E+11,181181744,
2015-01-01,135,,25243917,
2015-01-01,136,3.86663E+11,5190239,
2015-01-01,137,68905071521,4199810,
2015-01-01,138,2.70556E+11,189380513,
2015-01-01,139,293082900,21288,
2015-01-01,140,,,
2015-01-01,141,54315722500,3969249,
2015-01-01,142,20638636035,7919825,
2015-01-01,143,27282581336,6639119,
2015-01-01,144,1.89927E+11,31376671,
2015-01-01,145,2.92774E+11,101716359,
2015-01-01,146,4.77356E+11,37986412,
2015-01-01,147,1.9942E+11,10358076,
2015-01-01,148,1.03144E+11,3473177,
2015-01-01,149,1.64641E+11,2481539,
2015-01-01,150,,,
2015-01-01,151,1.77911E+11,19815481,
2015-01-01,152,1.3684E+12,144096870,
2015-01-01,153,8277613194,11629553,
2015-01-01,154,878281518.5,54288,
2015-01-01,155,1649142630,177206,
2015-01-01,156,756666666.7,109455,
2015-01-01,157,803985809.2,193759,
2015-01-01,158,1569258068,32960,
2015-01-01,159,315520894.9,195553,
2015-01-01,160,6.5427E+11,31557144,
2015-01-01,161,13640668374,14976994,
2015-01-01,162,37160332465,7095383,
2015-01-01,163,1375604279,93419,
2015-01-01,164,4218723875,7237025,
2015-01-01,165,3.04098E+11,5535002,
2015-01-01,166,87501423882,5423801,
2015-01-01,167,43072415017,2063531,
2015-01-01,168,1154650066,587482,
2015-01-01,169,6631336625,13908129,
2015-01-01,170,3.17741E+11,55291225,
2015-01-01,171,1.38276E+12,51014947,
2015-01-01,172,10906867790,11882136,
2015-01-01,173,1.19779E+12,46444832,
2015-01-01,174,80554807486,20966000,
2015-01-01,175,97156119150,38647803,
2015-01-01,176,4826587058,553208,
2015-01-01,177,4020275298,1319011,
2015-01-01,178,4.97918E+11,9799186,
2015-01-01,179,6.79289E+11,8282396,
2015-01-01,180,,18734987,
2015-01-01,181,7853450374,8548651,
2015-01-01,182,45623490992,53879957,
2015-01-01,183,4.01399E+11,68657600,
2015-01-01,184,3104426021,1240977,
2015-01-01,185,4087775415,7416802,
2015-01-01,186,435438217.3,106364,
2015-01-01,187,24402499451,1360092,
2015-01-01,188,43156708809,11273661,
2015-01-01,189,8.59797E+11,78271472,
2015-01-01,190,35799628571,5565284,
2015-01-01,191,35556038.82,11001,
2015-01-01,192,27102650472,40144870,
2015-01-01,193,91030959455,45154029,
2015-01-01,194,3.58135E+11,9154302,
2015-01-01,195,1.81207E+13,321039839,5
2015-01-01,196,3765000000,107710,
2015-01-01,197,53274304222,3431552,
2015-01-01,198,66903804143,31298900,
2015-01-01,199,,31155134,
2015-01-01,200,1.93241E+11,93571567,
2015-01-01,201,34602480339,26916207,
2015-01-01,202,21154394546,16100587,
2015-01-01,203,16304667800,15777451,
2016-01-01,1,19469022208,34656032,
2016-01-01,2,11883682171,2876101,
2016-01-01,3,1.59049E+11,40606052,
2016-01-01,4,658000000,55599,
2016-01-01,5,2877311947,77281,
2016-01-01,6,95337203468,28813463,
2016-01-01,7,1460144704,100963,
2016-01-01,8,5.54861E+11,43847430,
2016-01-01,9,10546135160,2924816,
2016-01-01,10,,104822,
2016-01-01,11,1.20804E+12,24210809,
2016-01-01,12,3.908E+11,8736668,
2016-01-01,13,37867518957,9757812,
2016-01-01,14,11838800000,391232,
2016-01-01,15,32152686170,1425171,
2016-01-01,16,2.21415E+11,162951560,
2016-01-01,17,4529050000,284996,
2016-01-01,18,47722657821,9501534,
2016-01-01,19,4.67546E+11,11331422,
2016-01-01,20,1820158550,366954,
2016-01-01,21,8573159697,10872298,
2016-01-01,22,,65341,
2016-01-01,23,33941126194,10887882,
2016-01-01,24,16911088174,3516816,
2016-01-01,25,15648700274,2250260,
2016-01-01,26,1.79399E+12,207652865,
2016-01-01,27,,30661,
2016-01-01,28,11400653960,423196,
2016-01-01,29,53240893665,7127822,
2016-01-01,30,11448781714,18646433,
2016-01-01,31,3007029030,10524117,
2016-01-01,32,20016747754,15762370,
2016-01-01,33,32217537943,23439189,
2016-01-01,34,1.53577E+12,36264604,
2016-01-01,35,1638927336,539560,
2016-01-01,36,,60765,
2016-01-01,37,1755468137,4594621,
2016-01-01,38,9412034269,14452543,
2016-01-01,39,2.50036E+11,17909754,
2016-01-01,40,1.1191E+13,1378665000,
2016-01-01,41,,,
2016-01-01,42,2.80091E+11,48653419,
2016-01-01,43,616654490.4,795601,
2016-01-01,44,7833508879,5125821,
2016-01-01,45,34991160100,78736153,
2016-01-01,46,,,
2016-01-01,47,56988989897,4857274,
2016-01-01,48,36374849865,23695919,
2016-01-01,49,51338524831,4174349,
2016-01-01,50,,11475982,
2016-01-01,51,20153871681,1170125,
2016-01-01,52,1.95305E+11,10566332,
2016-01-01,53,3.069E+11,5728010,
2016-01-01,54,1764268469,942333,
2016-01-01,55,581484037,73543,
2016-01-01,56,72342967648,10648791,
2016-01-01,57,98613972000,16385068,
2016-01-01,58,3.32928E+11,95688681,
2016-01-01,59,23912227500,6344722,
2016-01-01,60,11259559879,1221490,
2016-01-01,61,,,
2016-01-01,62,23337907619,1315790,
2016-01-01,63,73000980434,102403196,
2016-01-01,64,329895600,104937,
2016-01-01,65,4671313315,898760,
2016-01-01,66,2.38678E+11,5495303,
2016-01-01,67,2.46513E+12,66859768,1
2016-01-01,68,14014278017,1979786,
2016-01-01,69,962797146.5,2038501,
2016-01-01,70,14378016732,3719300,
2016-01-01,71,3.4778E+12,82348669,
2016-01-01,72,42803583022,28206728,
2016-01-01,73,2.65085E+12,65595565,
2016-01-01,74,1.92691E+11,10775971,
2016-01-01,75,1056188593,107317,
2016-01-01,76,5793000000,162896,
2016-01-01,77,68663653469,16582469,
2016-01-01,78,9275886117,12395924,
2016-01-01,79,1178204501,1815698,
2016-01-01,80,3504024213,773303,
2016-01-01,81,7970649131,10847334,
2016-01-01,82,21643936939,9112867,
2016-01-01,83,3.20881E+11,7336600,
2016-01-01,84,1.25817E+11,9814023,
2016-01-01,85,20304098101,335439,
2016-01-01,86,2.27423E+12,1324171354,
2016-01-01,87,,,
2016-01-01,88,9.32256E+11,261115456,
2016-01-01,89,4.18977E+11,80277428,
2016-01-01,90,3.04819E+11,4755335,
2016-01-01,91,3.17748E+11,8546000,
2016-01-01,92,1.85938E+12,60627498,
2016-01-01,93,14056908749,2881355,
2016-01-01,94,4.94927E+12,126994511,1
2016-01-01,95,38654727746,9455802,
2016-01-01,96,1.37278E+11,17794055,
2016-01-01,97,70875289605,48461567,
2016-01-01,98,181551516.5,114395,
2016-01-01,99,6715486726,1816200,
2016-01-01,100,6813092066,6079500,
2016-01-01,101,15805707154,6758353,
2016-01-01,102,27571513793,1959537,
2016-01-01,103,49598825982,6006668,
2016-01-01,104,2291319972,2203821,
2016-01-01,105,2101000000,4613823,
2016-01-01,106,32257171354,6293253,
2016-01-01,107,,37666,
2016-01-01,108,42773029835,2868231,
2016-01-01,109,58631324559,582014,
2016-01-01,110,10745787406,2081206,
2016-01-01,111,10001193315,24894551,
2016-01-01,112,5433038647,18091575,
2016-01-01,113,2.96536E+11,31187265,
2016-01-01,114,4222767413,427756,
2016-01-01,115,14034980334,17994837,
2016-01-01,116,11279535398,455356,
2016-01-01,117,194497900,53066,
2016-01-01,118,4739298311,4301018,
2016-01-01,119,12232463656,1263473,
2016-01-01,120,1.07691E+12,127540423,
2016-01-01,121,6795741776,3551954,
2016-01-01,122,,38499,
2016-01-01,123,11183458131,3027398,
2016-01-01,124,4374130531,622303,
2016-01-01,125,1.03606E+11,35276786,
2016-01-01,126,11014862242,28829476,
2016-01-01,127,63225097051,52885223,
2016-01-01,128,11309232188,2479713,
2016-01-01,129,21131983246,28982771,
2016-01-01,130,7.77228E+11,17030314,1
2016-01-01,131,1.89286E+11,4693200,
2016-01-01,132,13184989878,6149928,
2016-01-01,133,7606749314,20672987,
2016-01-01,134,4.04653E+11,185989640,
2016-01-01,135,,25368620,
2016-01-01,136,3.71075E+11,5234519,
2016-01-01,137,66824447334,4424762,
2016-01-01,138,2.78655E+11,193203476,
2016-01-01,139,302699800,21503,
2016-01-01,140,,,
2016-01-01,141,57820916600,4034119,
2016-01-01,142,19904808312,8084991,
2016-01-01,143,27424071373,6725308,
2016-01-01,144,1.9164E+11,31773839,
2016-01-01,145,3.04889E+11,103320222,
2016-01-01,146,4.714E+11,37970087,
2016-01-01,147,2.05184E+11,10325452,
2016-01-01,148,1.05035E+11,3406520,
2016-01-01,149,1.52452E+11,2569804,
2016-01-01,150,,,
2016-01-01,151,1.87806E+11,19702332,
2016-01-01,152,1.28473E+12,144342396,
2016-01-01,153,8475681533,11917508,
2016-01-01,154,909854629.6,54821,
2016-01-01,155,1667078704,178015,
2016-01-01,156,765555555.6,109643,
2016-01-01,157,786356314.8,195125,
2016-01-01,158,1590707965,33203,
2016-01-01,159,354238109.3,199910,
2016-01-01,160,6.44936E+11,32275687,
2016-01-01,161,14683747154,15411614,
2016-01-01,162,38299854688,7058322,
2016-01-01,163,1425929444,94677,
2016-01-01,164,3556036535,7396190,
2016-01-01,165,3.09764E+11,5607283,
2016-01-01,166,89768598023,5430798,
2016-01-01,167,44708598649,2065042,
2016-01-01,168,1232699140,599419,
2016-01-01,169,6752653099,14317996,
2016-01-01,170,2.95763E+11,56015473,
2016-01-01,171,1.4148E+12,51245707,
2016-01-01,172,2904114903,12230730,
2016-01-01,173,1.23726E+12,46484062,
2016-01-01,174,81788375090,21203000,
2016-01-01,175,95584380032,39578828,
2016-01-01,176,3278425328,558368,
2016-01-01,177,3720649375,1343098,
2016-01-01,178,5.1446E+11,9923085,
2016-01-01,179,6.68745E+11,8373338,
2016-01-01,180,,18430453,
2016-01-01,181,6951657159,8734951,
2016-01-01,182,47388395823,55572201,
2016-01-01,183,4.11755E+11,68863514,
2016-01-01,184,2521007679,1268671,
2016-01-01,185,4388569576,7606374,
2016-01-01,186,401562006.2,107122,
2016-01-01,187,22320008403,1364962,
2016-01-01,188,42062549395,11403248,
2016-01-01,189,8.63722E+11,79512426,
2016-01-01,190,36179885714,5662544,
2016-01-01,191,36572611.89,11097,
2016-01-01,192,24078931744,41487965,
2016-01-01,193,93270479389,45004645,
2016-01-01,194,3.57045E+11,9269612,
2016-01-01,195,1.86245E+13,323405935,4
2016-01-01,196,,107510,
2016-01-01,197,52687612262,3444006,
2016-01-01,198,67067565989,31847900,
2016-01-01,199,,31568179,
2016-01-01,200,2.05276E+11,94569072,
2016-01-01,201,18213328571,27584213,
2016-01-01,202,20954754378,16591390,
2016-01-01,203,16619960400,16150362,
