generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead
380.0,581.0,0.0,4583.0,5407.0,320.0,0.0,0.0,0.0,0.0,1011.0,1589.0,0.0,5056.0,52.0,99.0,4116.0,274.0,0.0,6512.0,3929.0,6448.0,30617.0,31118.0,45.76
397.0,431.0,0.0,4228.0,4538.0,321.0,0.0,0.0,0.0,95.0,1109.0,1378.0,0.0,6077.0,51.0,95.0,59.0,311.0,0.0,6810.0,47.0,6848.0,25704.0,25787.0,45.9
468.0,0.0,0.0,3869.0,3098.0,391.0,0.0,0.0,0.0,154.0,1499.0,2487.0,0.0,7080.0,81.0,67.0,5201.0,162.0,0.0,8453.0,5033.0,8501.0,29472.0,29620.0,39.94
272.0,406.0,0.0,3710.0,3083.0,221.0,0.0,0.0,0.0,240.0,860.0,1209.0,0.0,6033.0,52.0,98.0,1903.0,287.0,0.0,4828.0,1682.0,4927.0,24170.0,24086.0,42.97
360.0,835.0,0.0,6378.0,5644.0,315.0,0.0,0.0,0.0,0.0,968.0,2215.0,0.0,7111.0,76.0,97.0,1944.0,323.0,0.0,8258.0,1826.0,8196.0,36911.0,36081.0,53.75
355.0,736.0,0.0,7613.0,5910.0,323.0,0.0,0.0,0.0,55.0,702.0,3424.0,0.0,6988.0,64.0,110.0,4165.0,304.0,0.0,1084.0,4055.0,1389.0,34393.0,34196.0,74.3
377.0,755.0,0.0,5901.0,5546.0,332.0,0.0,0.0,0.0,0.0,731.0,3314.0,0.0,6963.0,56.0,101.0,460.0,330.0,0.0,3902.0,201.0,3931.0,29781.0,29880.0,74.42
315.0,0.0,0.0,3705.0,1308.0,229.0,0.0,0.0,0.0,993.0,732.0,2326.0,0.0,6783.0,54.0,81.0,5186.0,299.0,0.0,6181.0,5248.0,6218.0,27850.0,27227.0,35.0
549.0,873.0,0.0,5042.0,5992.0,313.0,0.0,0.0,0.0,18.0,578.0,1765.0,0.0,6895.0,81.0,66.0,587.0,242.0,0.0,2684.0,783.0,2737.0,25356.0,25762.0,58.1
380.0,901.0,0.0,6407.0,5928.0,283.0,0.0,0.0,0.0,0.0,906.0,4434.0,0.0,6976.0,54.0,91.0,5003.0,300.0,0.0,1783.0,4998.0,1895.0,34599.0,35215.0,46.89
314.0,230.0,0.0,3680.0,1072.0,298.0,0.0,0.0,0.0,257.0,1757.0,6299.0,0.0,5086.0,29.0,78.0,4220.0,195.0,0.0,3571.0,4039.0,3488.0,26841.0,26444.0,21.51
518.0,417.0,0.0,4078.0,4725.0,282.0,0.0,0.0,0.0,779.0,1071.0,4414.0,0.0,6096.0,84.0,74.0,285.0,265.0,0.0,3389.0,444.0,3385.0,29261.0,29158.0,39.5
385.0,763.0,0.0,6045.0,5390.0,298.0,0.0,0.0,0.0,306.0,588.0,447.0,0.0,5967.0,58.0,86.0,167.0,338.0,0.0,4526.0,180.0,4352.0,25092.0,25121.0,48.83
530.0,948.0,0.0,6020.0,7223.0,362.0,0.0,0.0,0.0,377.0,677.0,3042.0,0.0,6671.0,82.0,66.0,4357.0,262.0,0.0,5094.0,4351.0,5251.0,34769.0,34819.0,60.5
257.0,0.0,0.0,2997.0,1005.0,274.0,0.0,0.0,0.0,86.0,1443.0,5012.0,0.0,5083.0,25.0,80.0,5654.0,249.0,0.0,4742.0,5672.0,4689.0,26476.0,26950.0,25.72
338.0,187.0,0.0,4193.0,2699.0,304.0,0.0,0.0,0.0,1002.0,980.0,929.0,0.0,7110.0,60.0,93.0,9.0,262.0,0.0,8239.0,6.0,8339.0,25627.0,25649.0,40.55
345.0,963.0,0.0,9659.0,7053.0,331.0,0.0,0.0,0.0,48.0,464.0,1213.0,0.0,5050.0,11.0,101.0,45.0,269.0,0.0,1223.0,17.0,1218.0,27051.0,27265.0,68.0
397.0,0.0,0.0,2869.0,1085.0,323.0,0.0,0.0,0.0,764.0,1610.0,5198.0,0.0,7104.0,90.0,64.0,889.0,168.0,0.0,13650.0,994.0,13880.0,31420.0,32004.0,12.4
462.0,0.0,0.0,3380.0,1529.0,325.0,0.0,0.0,0.0,1473.0,1785.0,3822.0,0.0,6776.0,87.0,75.0,4483.0,215.0,0.0,6216.0,4203.0,6300.0,30163.0,29714.0,29.69
519.0,763.0,0.0,4747.0,5213.0,260.0,0.0,0.0,0.0,4.0,1112.0,1435.0,0.0,7104.0,81.0,75.0,717.0,264.0,0.0,4966.0,641.0,5287.0,28561.0,28482.0,43.97
357.0,892.0,0.0,10634.0,5778.0,289.0,0.0,0.0,0.0,0.0,696.0,1455.0,0.0,5052.0,55.0,91.0,1594.0,298.0,0.0,7146.0,1284.0,7292.0,33419.0,33648.0,63.69
332.0,585.0,0.0,5022.0,4505.0,320.0,0.0,0.0,0.0,0.0,1209.0,1830.0,0.0,5051.0,56.0,96.0,5344.0,247.0,0.0,2749.0,5452.0,2759.0,31474.0,31535.0,49.48
510.0,536.0,0.0,3823.0,5588.0,276.0,0.0,0.0,0.0,1083.0,852.0,841.0,0.0,7104.0,82.0,73.0,2931.0,240.0,0.0,6917.0,3286.0,6877.0,28390.0,27967.0,40.8
432.0,0.0,0.0,3293.0,1873.0,280.0,0.0,0.0,0.0,1985.0,1395.0,4800.0,0.0,7112.0,93.0,68.0,180.0,202.0,0.0,8480.0,106.0,8555.0,24310.0,24448.0,14.13
393.0,0.0,0.0,3854.0,2393.0,214.0,0.0,0.0,0.0,188.0,794.0,1246.0,0.0,6998.0,56.0,86.0,4800.0,315.0,0.0,4533.0,4639.0,4584.0,25897.0,26016.0,37.24
347.0,414.0,0.0,3735.0,2941.0,308.0,0.0,0.0,0.0,1073.0,761.0,606.0,0.0,5671.0,59.0,87.0,175.0,294.0,0.0,8191.0,142.0,8123.0,24780.0,24694.0,40.86
350.0,629.0,0.0,6166.0,5223.0,311.0,0.0,0.0,0.0,158.0,1312.0,3885.0,0.0,6152.0,57.0,88.0,1042.0,245.0,0.0,4332.0,1159.0,4224.0,30960.0,31371.0,48.25
332.0,0.0,0.0,4137.0,1484.0,237.0,0.0,0.0,0.0,1729.0,1676.0,3319.0,0.0,5066.0,59.0,97.0,11.0,313.0,0.0,4225.0,162.0,4159.0,20610.0,20264.0,32.6
315.0,983.0,0.0,14082.0,7183.0,299.0,0.0,0.0,0.0,0.0,687.0,4582.0,0.0,5060.0,61.0,96.0,562.0,311.0,0.0,2966.0,862.0,3028.0,35858.0,35456.0,71.1
346.0,0.0,0.0,4142.0,2878.0,248.0,0.0,0.0,0.0,216.0,688.0,861.0,0.0,6971.0,55.0,65.0,689.0,328.0,0.0,4356.0,673.0,4330.0,22883.0,22673.0,37.27
387.0,742.0,0.0,5667.0,6827.0,309.0,0.0,0.0,0.0,134.0,904.0,2134.0,0.0,7112.0,53.0,93.0,7.0,336.0,0.0,3742.0,8.0,3803.0,28024.0,28131.0,59.83
354.0,536.0,0.0,7131.0,6037.0,284.0,0.0,0.0,0.0,0.0,1234.0,3663.0,0.0,6469.0,15.0,104.0,21.0,346.0,0.0,5157.0,19.0,5157.0,33658.0,33712.0,61.97
394.0,771.0,0.0,6411.0,4847.0,286.0,0.0,0.0,0.0,0.0,883.0,2898.0,0.0,6959.0,53.0,81.0,5230.0,311.0,0.0,3826.0,5146.0,3776.0,32446.0,33100.0,45.0
361.0,631.0,0.0,4934.0,2350.0,236.0,0.0,0.0,0.0,209.0,1340.0,1600.0,0.0,6000.0,55.0,102.0,100.0,322.0,0.0,1279.0,238.0,1266.0,21498.0,21368.0,56.69
352.0,923.0,0.0,4272.0,5323.0,288.0,0.0,0.0,0.0,2.0,530.0,742.0,0.0,7013.0,55.0,87.0,493.0,301.0,0.0,2712.0,311.0,2780.0,24243.0,24281.0,38.98
338.0,899.0,0.0,4391.0,5525.0,171.0,0.0,0.0,0.0,1294.0,468.0,563.0,0.0,7100.0,56.0,95.0,2468.0,272.0,0.0,1437.0,2495.0,1475.0,23645.0,23427.0,46.51
376.0,443.0,0.0,5673.0,5714.0,290.0,0.0,0.0,0.0,0.0,801.0,1620.0,0.0,6978.0,56.0,102.0,508.0,319.0,0.0,5514.0,369.0,4574.0,29530.0,29573.0,64.0
318.0,0.0,0.0,4089.0,1138.0,234.0,0.0,0.0,0.0,2916.0,1165.0,1488.0,0.0,7091.0,38.0,56.0,52.0,159.0,0.0,7750.0,0.0,7887.0,19490.0,19282.0,14.35
358.0,299.0,0.0,4074.0,4463.0,235.0,0.0,0.0,0.0,577.0,538.0,1674.0,0.0,7000.0,54.0,81.0,3164.0,316.0,0.0,972.0,3299.0,990.0,24247.0,24477.0,38.71
380.0,619.0,0.0,6043.0,3725.0,241.0,0.0,0.0,0.0,0.0,1492.0,4327.0,0.0,6082.0,60.0,94.0,41.0,328.0,0.0,5805.0,95.0,4832.0,32275.0,32084.0,62.19
381.0,0.0,0.0,4516.0,1536.0,303.0,0.0,0.0,0.0,311.0,1416.0,3565.0,0.0,7094.0,65.0,97.0,840.0,248.0,0.0,8048.0,694.0,8461.0,30915.0,30327.0,49.59
488.0,667.0,0.0,4979.0,4983.0,377.0,0.0,0.0,0.0,946.0,987.0,1984.0,0.0,6097.0,85.0,77.0,36.0,261.0,0.0,3234.0,7.0,3235.0,26583.0,26402.0,37.69
375.0,899.0,0.0,8864.0,5111.0,346.0,0.0,0.0,0.0,55.0,367.0,957.0,0.0,5958.0,54.0,102.0,202.0,296.0,0.0,2158.0,170.0,2227.0,27005.0,26902.0,50.97
451.0,627.0,0.0,4592.0,4677.0,260.0,0.0,0.0,0.0,991.0,956.0,1365.0,0.0,7098.0,46.0,74.0,136.0,226.0,0.0,8373.0,20.0,8444.0,27181.0,26853.0,40.84
345.0,664.0,0.0,8238.0,5176.0,269.0,0.0,0.0,0.0,205.0,988.0,4585.0,0.0,6984.0,53.0,96.0,316.0,307.0,0.0,3603.0,613.0,4619.0,31871.0,33141.0,66.66
522.0,0.0,0.0,4571.0,3257.0,404.0,0.0,0.0,0.0,688.0,1158.0,4706.0,0.0,6087.0,88.0,82.0,49.0,209.0,0.0,9157.0,23.0,9186.0,30471.0,30665.0,40.5
389.0,0.0,0.0,2740.0,1051.0,253.0,0.0,0.0,0.0,677.0,1230.0,6636.0,0.0,3735.0,94.0,58.0,80.0,136.0,0.0,14785.0,2.0,14964.0,30893.0,31361.0,17.0
344.0,587.0,0.0,7076.0,4590.0,323.0,0.0,0.0,0.0,44.0,666.0,1368.0,0.0,7057.0,62.0,104.0,28.0,304.0,0.0,8634.0,44.0,7577.0,30470.0,30589.0,70.0
384.0,912.0,0.0,10252.0,6101.0,338.0,0.0,0.0,0.0,0.0,410.0,765.0,0.0,5959.0,51.0,107.0,104.0,337.0,0.0,1482.0,111.0,1477.0,26866.0,26844.0,60.53
538.0,0.0,0.0,3745.0,2448.0,363.0,0.0,0.0,0.0,2219.0,1278.0,4675.0,0.0,6674.0,96.0,76.0,4235.0,220.0,0.0,8808.0,3656.0,8737.0,31663.0,31751.0,32.5
386.0,958.0,0.0,6834.0,4776.0,310.0,0.0,0.0,0.0,0.0,1231.0,5063.0,0.0,6938.0,60.0,98.0,872.0,273.0,0.0,1799.0,1947.0,1824.0,33878.0,34462.0,58.56
294.0,568.0,0.0,4935.0,6536.0,293.0,0.0,0.0,0.0,39.0,718.0,1137.0,0.0,7103.0,55.0,105.0,30.0,269.0,0.0,11875.0,16.0,11814.0,31723.0,31226.0,69.48
302.0,235.0,0.0,4465.0,3772.0,213.0,0.0,0.0,0.0,1.0,1468.0,2378.0,0.0,6102.0,58.0,84.0,14.0,294.0,0.0,11919.0,10.0,10626.0,31459.0,31965.0,64.12
355.0,620.0,0.0,4106.0,4605.0,213.0,0.0,0.0,0.0,39.0,649.0,1347.0,0.0,5056.0,57.0,82.0,637.0,211.0,0.0,7066.0,551.0,7255.0,27440.0,28211.0,48.0
282.0,495.0,0.0,5073.0,3738.0,279.0,0.0,0.0,0.0,13.0,806.0,662.0,0.0,6038.0,61.0,97.0,1496.0,331.0,0.0,5138.0,1220.0,4626.0,25195.0,25196.0,62.99
483.0,320.0,0.0,4601.0,5252.0,269.0,0.0,0.0,0.0,1663.0,919.0,672.0,0.0,7101.0,44.0,73.0,60.0,208.0,0.0,2793.0,0.0,2729.0,20505.0,21642.0,43.93
417.0,481.0,0.0,4903.0,5462.0,384.0,0.0,0.0,0.0,80.0,956.0,2465.0,0.0,7006.0,40.0,65.0,4911.0,147.0,0.0,2471.0,4455.0,2570.0,28825.0,29039.0,54.48
497.0,940.0,0.0,7192.0,7849.0,413.0,0.0,0.0,0.0,0.0,629.0,1481.0,0.0,6665.0,89.0,65.0,1011.0,250.0,0.0,6867.0,1016.0,6913.0,34378.0,34745.0,62.1
510.0,710.0,0.0,4253.0,6822.0,281.0,0.0,0.0,0.0,914.0,713.0,660.0,0.0,6008.0,90.0,60.0,512.0,263.0,0.0,1250.0,632.0,1266.0,21215.0,21411.0,45.79
530.0,493.0,0.0,4384.0,4639.0,359.0,0.0,0.0,0.0,1082.0,483.0,528.0,0.0,7095.0,87.0,72.0,19.0,224.0,0.0,6588.0,9.0,6585.0,25680.0,25299.0,43.84
527.0,951.0,0.0,4909.0,6982.0,304.0,0.0,0.0,0.0,0.0,613.0,1884.0,0.0,6310.0,87.0,66.0,5302.0,281.0,0.0,1377.0,5298.0,1346.0,29652.0,29307.0,61.38
367.0,201.0,0.0,3188.0,1567.0,174.0,0.0,0.0,0.0,3947.0,1061.0,716.0,0.0,7105.0,55.0,76.0,35.0,321.0,0.0,12629.0,97.0,12730.0,23471.0,23160.0,38.6
390.0,920.0,0.0,6806.0,5372.0,331.0,0.0,0.0,0.0,0.0,1400.0,2281.0,0.0,7111.0,65.0,99.0,3360.0,280.0,0.0,5378.0,2845.0,5554.0,36120.0,36003.0,59.01
317.0,203.0,0.0,3665.0,2705.0,321.0,0.0,0.0,0.0,5.0,1342.0,3038.0,0.0,5806.0,54.0,104.0,2570.0,235.0,0.0,9376.0,2847.0,9118.0,31572.0,31663.0,47.32
299.0,0.0,0.0,3747.0,1339.0,206.0,0.0,0.0,0.0,338.0,1704.0,5406.0,0.0,5416.0,55.0,90.0,389.0,301.0,0.0,13676.0,353.0,13167.0,31064.0,31101.0,33.3
385.0,443.0,0.0,8752.0,4509.0,337.0,0.0,0.0,0.0,0.0,989.0,2417.0,0.0,6285.0,46.0,97.0,2774.0,313.0,0.0,1871.0,2645.0,2026.0,32225.0,32207.0,67.53
435.0,0.0,0.0,3419.0,1001.0,205.0,0.0,0.0,0.0,2852.0,1253.0,1167.0,0.0,7097.0,80.0,64.0,87.0,117.0,0.0,7823.0,110.0,7818.0,21601.0,21125.0,29.48
358.0,0.0,0.0,4292.0,3311.0,236.0,0.0,0.0,0.0,102.0,728.0,1063.0,0.0,7050.0,58.0,103.0,661.0,326.0,0.0,8129.0,993.0,8448.0,25129.0,24867.0,61.24
458.0,654.0,0.0,4189.0,6469.0,251.0,0.0,0.0,0.0,194.0,797.0,2559.0,0.0,5105.0,82.0,66.0,5051.0,275.0,0.0,2185.0,5209.0,2246.0,27113.0,26716.0,53.61
372.0,651.0,0.0,4318.0,6171.0,215.0,0.0,0.0,0.0,237.0,723.0,953.0,0.0,6956.0,58.0,82.0,105.0,304.0,0.0,2765.0,63.0,2799.0,24399.0,24273.0,42.26
284.0,389.0,0.0,5393.0,4359.0,243.0,0.0,0.0,0.0,27.0,1639.0,2808.0,0.0,4060.0,57.0,106.0,1517.0,260.0,0.0,1262.0,1658.0,1699.0,26342.0,26127.0,63.61
351.0,882.0,0.0,7137.0,5751.0,285.0,0.0,0.0,0.0,0.0,400.0,1218.0,0.0,6031.0,59.0,82.0,22.0,308.0,0.0,1418.0,1.0,1434.0,24767.0,24660.0,61.11
387.0,924.0,0.0,8734.0,4756.0,325.0,0.0,0.0,0.0,0.0,1211.0,3956.0,0.0,7106.0,61.0,93.0,29.0,300.0,0.0,4760.0,78.0,4706.0,37159.0,36927.0,59.8
338.0,912.0,0.0,5123.0,5466.0,324.0,0.0,0.0,0.0,0.0,666.0,3080.0,0.0,6972.0,55.0,80.0,684.0,259.0,0.0,7216.0,740.0,6949.0,34227.0,33852.0,44.7
473.0,524.0,0.0,4993.0,6088.0,347.0,0.0,0.0,0.0,0.0,559.0,1548.0,0.0,5970.0,90.0,72.0,4697.0,263.0,0.0,6035.0,4154.0,6063.0,31653.0,31006.0,54.0
373.0,0.0,0.0,2216.0,1091.0,244.0,0.0,0.0,0.0,2889.0,1105.0,4065.0,0.0,3736.0,93.0,48.0,20.0,148.0,0.0,11542.0,1.0,11558.0,22411.0,22636.0,4.0
385.0,661.0,0.0,6641.0,6823.0,328.0,0.0,0.0,0.0,0.0,669.0,3303.0,0.0,6950.0,56.0,87.0,1065.0,317.0,0.0,3071.0,1118.0,3016.0,33855.0,33730.0,46.69
500.0,645.0,0.0,4735.0,4694.0,228.0,0.0,0.0,0.0,603.0,668.0,1609.0,0.0,5002.0,85.0,67.0,594.0,241.0,0.0,4984.0,363.0,5181.0,22243.0,22685.0,43.44
405.0,450.0,0.0,5589.0,5317.0,338.0,0.0,0.0,0.0,224.0,1271.0,2322.0,0.0,6066.0,66.0,105.0,3579.0,326.0,0.0,9818.0,2982.0,9168.0,34247.0,33496.0,56.34
538.0,733.0,0.0,4430.0,6193.0,390.0,0.0,0.0,0.0,288.0,604.0,455.0,0.0,6706.0,85.0,72.0,21.0,234.0,0.0,5604.0,8.0,5491.0,27139.0,26613.0,47.17
435.0,0.0,0.0,3957.0,1989.0,241.0,0.0,0.0,0.0,1883.0,1445.0,3635.0,0.0,6969.0,82.0,58.0,4803.0,154.0,0.0,3774.0,4625.0,3484.0,26431.0,25534.0,33.6
564.0,534.0,0.0,3616.0,4101.0,351.0,0.0,0.0,0.0,2127.0,514.0,569.0,0.0,6612.0,86.0,69.0,471.0,262.0,0.0,6078.0,401.0,6085.0,23309.0,22602.0,40.89
338.0,0.0,0.0,3758.0,1602.0,246.0,0.0,0.0,0.0,628.0,1047.0,1625.0,0.0,6961.0,58.0,79.0,4414.0,244.0,0.0,8228.0,4398.0,8177.0,26956.0,27958.0,29.0
273.0,0.0,0.0,3005.0,962.0,267.0,0.0,0.0,0.0,457.0,1452.0,4964.0,0.0,5081.0,23.0,75.0,5409.0,253.0,0.0,5378.0,5359.0,5208.0,25780.0,26572.0,26.94
397.0,732.0,0.0,8966.0,6586.0,325.0,0.0,0.0,0.0,0.0,961.0,3669.0,0.0,7109.0,68.0,97.0,4507.0,298.0,0.0,4498.0,4410.0,4469.0,38970.0,38956.0,64.63
316.0,0.0,0.0,3245.0,1364.0,152.0,0.0,0.0,0.0,4358.0,1191.0,1557.0,0.0,6803.0,57.0,64.0,81.0,267.0,0.0,13186.0,131.0,13162.0,22808.0,22874.0,10.1
382.0,298.0,0.0,4489.0,6098.0,219.0,0.0,0.0,0.0,406.0,1159.0,1808.0,0.0,6330.0,51.0,98.0,20.0,321.0,0.0,1147.0,31.0,1472.0,22914.0,22826.0,55.01
236.0,0.0,0.0,3359.0,783.0,283.0,0.0,0.0,0.0,3283.0,1812.0,4312.0,0.0,6074.0,53.0,91.0,17.0,278.0,0.0,13406.0,6.0,12857.0,27637.0,27513.0,25.36
307.0,228.0,0.0,4106.0,3551.0,211.0,0.0,0.0,0.0,1.0,1458.0,2718.0,0.0,6099.0,57.0,83.0,17.0,292.0,0.0,13281.0,80.0,11544.0,29108.0,29698.0,67.31
218.0,0.0,0.0,3748.0,746.0,317.0,0.0,0.0,0.0,2956.0,1703.0,4371.0,0.0,7100.0,53.0,72.0,482.0,262.0,0.0,7717.0,433.0,7707.0,23548.0,23392.0,17.37
363.0,938.0,0.0,4936.0,5698.0,287.0,0.0,0.0,0.0,555.0,584.0,693.0,0.0,6935.0,55.0,91.0,61.0,306.0,0.0,4215.0,98.0,4249.0,25984.0,26000.0,37.69
263.0,0.0,0.0,3881.0,1162.0,300.0,0.0,0.0,0.0,405.0,1824.0,4638.0,0.0,6040.0,26.0,82.0,2894.0,317.0,0.0,12554.0,3064.0,12151.0,33952.0,33869.0,36.89
397.0,190.0,0.0,3713.0,2489.0,224.0,0.0,0.0,0.0,2339.0,914.0,703.0,0.0,7116.0,58.0,97.0,18.0,319.0,0.0,5545.0,5.0,5596.0,22642.0,22557.0,43.4
547.0,0.0,0.0,3763.0,2120.0,258.0,0.0,0.0,0.0,2109.0,560.0,1408.0,0.0,6681.0,90.0,69.0,187.0,250.0,0.0,7238.0,296.0,7333.0,21640.0,21476.0,42.0
390.0,965.0,0.0,11055.0,3205.0,342.0,0.0,0.0,0.0,0.0,449.0,1505.0,0.0,6814.0,58.0,100.0,3226.0,304.0,0.0,1549.0,3178.0,1548.0,30826.0,30905.0,51.98
407.0,560.0,0.0,4973.0,3709.0,289.0,0.0,0.0,0.0,197.0,1018.0,1306.0,0.0,7105.0,59.0,102.0,26.0,296.0,0.0,5257.0,11.0,5255.0,25292.0,25573.0,48.69
390.0,636.0,0.0,5838.0,4421.0,270.0,0.0,0.0,0.0,0.0,816.0,3987.0,0.0,6952.0,57.0,86.0,3221.0,319.0,0.0,1753.0,3767.0,1638.0,30729.0,30094.0,43.0
508.0,316.0,0.0,4634.0,4317.0,405.0,0.0,0.0,0.0,0.0,990.0,3382.0,0.0,5053.0,87.0,83.0,502.0,178.0,0.0,7566.0,426.0,7486.0,29466.0,29904.0,50.6
374.0,0.0,0.0,5185.0,2865.0,284.0,0.0,0.0,0.0,1656.0,1130.0,2050.0,0.0,4017.0,75.0,69.0,33.0,155.0,0.0,6005.0,21.0,5805.0,19771.0,20279.0,37.4
497.0,909.0,0.0,4242.0,5801.0,323.0,0.0,0.0,0.0,54.0,1604.0,5111.0,0.0,6969.0,84.0,65.0,5019.0,160.0,0.0,661.0,4823.0,636.0,30531.0,30488.0,47.96
490.0,317.0,0.0,4643.0,5918.0,286.0,0.0,0.0,0.0,519.0,966.0,1363.0,0.0,7100.0,43.0,73.0,85.0,224.0,0.0,3297.0,24.0,3262.0,23448.0,25305.0,55.57
350.0,658.0,0.0,12040.0,6353.0,299.0,0.0,0.0,0.0,0.0,805.0,6173.0,0.0,7104.0,59.0,110.0,90.0,274.0,0.0,7007.0,161.0,7013.0,39468.0,39898.0,94.22
360.0,568.0,0.0,3971.0,3914.0,313.0,0.0,0.0,0.0,291.0,1004.0,919.0,0.0,7107.0,57.0,84.0,28.0,270.0,0.0,3164.0,5.0,3209.0,24150.0,24296.0,41.19
345.0,0.0,0.0,4039.0,1615.0,265.0,0.0,0.0,0.0,1410.0,1219.0,1623.0,0.0,7093.0,40.0,55.0,81.0,158.0,0.0,7507.0,18.0,7630.0,20203.0,20332.0,20.53
348.0,727.0,0.0,10867.0,5091.0,338.0,0.0,0.0,0.0,0.0,450.0,2113.0,0.0,5423.0,59.0,89.0,253.0,298.0,0.0,8708.0,284.0,8680.0,33359.0,32737.0,63.7
392.0,766.0,0.0,6906.0,5310.0,327.0,0.0,0.0,0.0,0.0,670.0,1856.0,0.0,6988.0,59.0,108.0,4665.0,268.0,0.0,2437.0,4561.0,2488.0,33873.0,33163.0,75.0
366.0,736.0,0.0,7447.0,4622.0,238.0,0.0,0.0,0.0,128.0,652.0,1450.0,0.0,6979.0,58.0,94.0,631.0,323.0,0.0,6279.0,426.0,6368.0,30257.0,30438.0,72.3
233.0,0.0,0.0,3215.0,1062.0,262.0,0.0,0.0,0.0,96.0,1836.0,5929.0,0.0,7095.0,58.0,77.0,4283.0,200.0,0.0,9069.0,3819.0,8928.0,32816.0,32865.0,27.53
403.0,0.0,0.0,3390.0,1770.0,391.0,0.0,0.0,0.0,79.0,1467.0,3776.0,0.0,7088.0,84.0,59.0,672.0,166.0,0.0,8735.0,647.0,8826.0,26412.0,26270.0,28.0
332.0,888.0,0.0,10295.0,5141.0,327.0,0.0,0.0,0.0,197.0,364.0,436.0,0.0,5954.0,52.0,103.0,4066.0,291.0,0.0,2001.0,3221.0,2039.0,30959.0,31168.0,51.93
526.0,964.0,0.0,7312.0,7740.0,384.0,0.0,0.0,0.0,583.0,610.0,1531.0,0.0,5933.0,87.0,66.0,776.0,270.0,0.0,2010.0,551.0,2036.0,27225.0,27175.0,61.69
275.0,0.0,0.0,5683.0,1556.0,221.0,0.0,0.0,0.0,1.0,1155.0,3501.0,0.0,6070.0,57.0,97.0,31.0,311.0,0.0,5406.0,50.0,5302.0,30140.0,30042.0,67.83
319.0,0.0,0.0,4510.0,1695.0,300.0,0.0,0.0,0.0,0.0,1280.0,3114.0,0.0,7063.0,58.0,86.0,551.0,251.0,0.0,6452.0,585.0,6525.0,27996.0,28000.0,39.75
329.0,900.0,0.0,4703.0,5955.0,171.0,0.0,0.0,0.0,0.0,587.0,3128.0,0.0,7101.0,58.0,93.0,63.0,263.0,0.0,3609.0,29.0,3395.0,29131.0,29180.0,60.69
305.0,0.0,0.0,2988.0,1175.0,257.0,0.0,0.0,0.0,1728.0,997.0,2047.0,0.0,6998.0,58.0,75.0,4354.0,227.0,0.0,7085.0,4499.0,7117.0,25847.0,25168.0,23.7
406.0,428.0,0.0,5223.0,5395.0,319.0,0.0,0.0,0.0,198.0,553.0,407.0,0.0,5040.0,15.0,92.0,33.0,275.0,0.0,7369.0,13.0,7364.0,22806.0,23023.0,49.31
229.0,0.0,0.0,3751.0,1401.0,278.0,0.0,0.0,0.0,55.0,1754.0,5897.0,0.0,7097.0,52.0,82.0,1494.0,196.0,0.0,9799.0,1612.0,9488.0,30025.0,30656.0,19.9
385.0,895.0,0.0,13996.0,6206.0,326.0,0.0,0.0,0.0,0.0,454.0,1058.0,0.0,5979.0,53.0,101.0,102.0,327.0,0.0,847.0,170.0,883.0,30098.0,30446.0,67.6
290.0,0.0,0.0,4563.0,2401.0,264.0,0.0,0.0,0.0,0.0,1495.0,2256.0,0.0,6007.0,56.0,101.0,688.0,197.0,0.0,5361.0,479.0,5895.0,25728.0,25632.0,55.11
392.0,0.0,0.0,4355.0,2660.0,241.0,0.0,0.0,0.0,126.0,743.0,1052.0,0.0,6977.0,56.0,86.0,766.0,320.0,0.0,8109.0,648.0,8083.0,25927.0,25941.0,39.86
407.0,0.0,0.0,3391.0,1270.0,268.0,0.0,0.0,0.0,1781.0,1378.0,3184.0,0.0,7108.0,94.0,62.0,441.0,207.0,0.0,5457.0,387.0,5469.0,22720.0,23004.0,20.22
464.0,0.0,0.0,2569.0,1713.0,317.0,0.0,0.0,0.0,195.0,1557.0,6478.0,0.0,6921.0,92.0,61.0,336.0,210.0,0.0,12032.0,455.0,11958.0,32145.0,32638.0,25.15
387.0,985.0,0.0,11695.0,6307.0,352.0,0.0,0.0,0.0,0.0,575.0,2868.0,0.0,5046.0,66.0,110.0,170.0,307.0,0.0,10524.0,186.0,10409.0,37749.0,37231.0,75.75
340.0,0.0,0.0,9812.0,6319.0,302.0,0.0,0.0,0.0,1.0,1265.0,3951.0,0.0,5044.0,59.0,97.0,201.0,282.0,0.0,6250.0,214.0,6113.0,34177.0,34684.0,69.47
317.0,974.0,0.0,9401.0,6872.0,281.0,0.0,0.0,0.0,0.0,694.0,3419.0,0.0,6465.0,57.0,107.0,499.0,294.0,0.0,7366.0,594.0,7326.0,35387.0,34817.0,68.56
347.0,419.0,0.0,6692.0,4063.0,292.0,0.0,0.0,0.0,114.0,1733.0,3107.0,0.0,4969.0,49.0,111.0,3794.0,245.0,0.0,2407.0,3624.0,2704.0,31917.0,31688.0,64.67
