work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size
2023,MI,FT,Data Analyst,135000,USD,135000,US,M
2023,MI,FT,Data Analyst,105500,USD,105500,US,M
2023,MI,FT,Data Analyst,65000,GBP,78990,GB,M
2023,MI,FT,Data Analyst,36050,GBP,43809,GB,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,M
2023,MI,FT,Data Engineer,95000,USD,95000,US,M
2023,MI,FT,Machine Learning Engineer,145000,USD,145000,US,M
2023,MI,FT,Machine Learning Engineer,87000,USD,87000,US,M
2023,MI,FT,Data Engineer,95000,USD,95000,ES,M
2023,MI,FT,Data Engineer,80000,USD,80000,ES,M
2023,MI,FT,Data Analyst,116000,USD,116000,US,M
2023,MI,FT,Data Analyst,72000,USD,72000,US,M
2023,MI,FT,Data Engineer,105000,USD,105000,US,M
2023,MI,FT,Data Engineer,70000,USD,70000,US,M
2023,MI,FT,Data Analyst,120000,USD,120000,US,M
2023,MI,FT,Data Analyst,80000,USD,80000,US,M
2023,MI,FT,Machine Learning Engineer,219000,USD,219000,US,L
2023,MI,FT,Data Analyst,150000,USD,150000,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,M
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,M
2023,MI,FT,Machine Learning Engineer,140000,USD,140000,US,M
2023,MI,FT,Data Scientist,187500,USD,187500,US,M
2023,MI,FT,Data Scientist,165000,USD,165000,US,M
2023,MI,FT,Machine Learning Research Engineer,60000,GBP,72914,GB,L
2023,MI,FT,Machine Learning Engineer,89700,GBP,109006,GB,M
2023,MI,FT,Machine Learning Engineer,55250,GBP,67141,GB,M
2023,MI,FT,Research Engineer,120000,USD,120000,US,M
2023,MI,FT,Research Engineer,100000,USD,100000,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,M
2023,MI,FT,Data Scientist,120000,USD,120000,US,M
2023,MI,FT,Data Scientist,105000,USD,105000,US,M
2023,MI,FT,Machine Learning Engineer,62000,GBP,75344,GB,M
2023,MI,FT,Machine Learning Engineer,52000,GBP,63192,GB,M
2023,MI,FT,Machine Learning Engineer,48000,GBP,58331,GB,M
2023,MI,FT,Machine Learning Engineer,38000,GBP,46178,GB,M
2023,MI,FT,Data Analyst,150000,USD,150000,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,M
2023,MI,FT,Data Scientist,130000,USD,130000,US,M
2023,MI,FT,Data Scientist,90000,USD,90000,US,M
2023,SE,FT,Principal Data Scientist,80000,EUR,85847,ES,L
2023,SE,FT,Data Scientist,175000,USD,175000,CA,M
2023,SE,FT,Data Scientist,120000,USD,120000,CA,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,L
2023,SE,FT,Data Scientist,219000,USD,219000,CA,M
2023,SE,FT,Data Scientist,141000,USD,141000,CA,M
2023,SE,FT,Data Scientist,147100,USD,147100,US,M
2023,SE,FT,Data Scientist,90700,USD,90700,US,M
2023,SE,FT,Data Analyst,130000,USD,130000,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,M
2023,SE,FT,Data Modeler,147100,USD,147100,US,M
2023,SE,FT,Data Modeler,90700,USD,90700,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,M
2023,SE,FT,Data Scientist,150000,USD,150000,US,M
2023,SE,FT,Research Engineer,275000,USD,275000,DE,M
2023,SE,FT,Research Engineer,174000,USD,174000,DE,M
2023,SE,FT,Analytics Engineer,230000,USD,230000,GB,M
2023,SE,FT,Analytics Engineer,143200,USD,143200,GB,M
2023,SE,FT,Business Intelligence Engineer,225000,USD,225000,US,M
2023,SE,FT,Business Intelligence Engineer,156400,USD,156400,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,M
2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,M
2023,SE,FT,Data Strategist,90000,USD,90000,CA,M
2023,SE,FT,Data Strategist,72000,USD,72000,CA,M
2023,SE,FT,Data Engineer,253200,USD,253200,US,M
2023,SE,FT,Data Engineer,90700,USD,90700,US,M
2023,SE,FT,Computer Vision Engineer,342810,USD,342810,US,M
2023,SE,FT,Computer Vision Engineer,184590,USD,184590,US,M
2023,SE,FT,Data Engineer,270703,USD,270703,US,M
2023,SE,FT,Data Engineer,221484,USD,221484,US,M
2023,SE,FT,Data Scientist,212750,USD,212750,US,M
2023,SE,FT,Data Scientist,185000,USD,185000,US,M
2023,SE,FT,Data Scientist,262000,USD,262000,US,M
2023,SE,FT,Data Scientist,245000,USD,245000,US,M
2023,SE,FT,Data Scientist,275300,USD,275300,US,M
2023,SE,FT,Data Scientist,183500,USD,183500,US,M
2023,SE,FT,Data Scientist,218500,USD,218500,US,M
2023,SE,FT,Data Scientist,199098,USD,199098,US,M
2023,SE,FT,Data Engineer,203300,USD,203300,US,M
2023,SE,FT,Data Engineer,123600,USD,123600,US,M
2023,SE,FT,Research Engineer,189110,USD,189110,US,M
2023,SE,FT,Research Engineer,139000,USD,139000,US,M
2023,SE,FT,Data Engineer,231500,USD,231500,US,M
2023,SE,FT,Data Engineer,166000,USD,166000,US,M
2023,SE,FT,Data Scientist,172500,USD,172500,US,M
2023,SE,FT,Data Scientist,110500,USD,110500,US,M
2023,SE,FT,Data Engineer,238000,USD,238000,US,M
2023,SE,FT,Data Engineer,176000,USD,176000,US,M
2023,SE,FT,Data Engineer,237000,USD,237000,US,M
2023,SE,FT,Data Engineer,201450,USD,201450,US,M
2023,SE,FT,Applied Scientist,309400,USD,309400,US,L
2023,SE,FT,Applied Scientist,159100,USD,159100,US,L
2023,SE,FT,Data Engineer,115000,USD,115000,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,M
2023,SE,FT,Data Scientist,237000,USD,237000,US,M
2023,SE,FT,Data Scientist,201450,USD,201450,US,M
2023,SE,FT,Computer Vision Engineer,280000,USD,280000,US,M
2023,SE,FT,Computer Vision Engineer,210000,USD,210000,US,M
2023,SE,FT,Data Architect,280100,USD,280100,US,M
2023,SE,FT,Data Architect,168100,USD,168100,US,M
2023,SE,FT,Data Engineer,193500,USD,193500,US,M
2023,SE,FT,Data Engineer,139000,USD,139000,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,M
2023,SE,FT,Business Intelligence Engineer,185900,USD,185900,US,M
2023,SE,FT,Business Intelligence Engineer,129300,USD,129300,US,M
2023,SE,FT,Data Engineer,225000,USD,225000,US,M
2023,SE,FT,Data Engineer,175000,USD,175000,US,M
2023,SE,FT,Data Engineer,185000,USD,185000,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,M
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,M
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,M
2023,SE,FT,Data Scientist,105000,USD,105000,US,M
2023,SE,FT,Data Scientist,70000,USD,70000,US,M
2023,SE,FT,Data Engineer,217000,USD,217000,US,M
2023,SE,FT,Data Engineer,185000,USD,185000,US,M
2023,SE,FT,Data Analyst,202800,USD,202800,US,L
2023,SE,FT,Data Analyst,104300,USD,104300,US,L
2023,SE,FT,Data Analyst,145000,USD,145000,US,M
2023,SE,FT,Data Analyst,65000,USD,65000,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,M
2023,SE,FT,Data Engineer,179170,USD,179170,US,M
2023,SE,FT,Data Engineer,94300,USD,94300,US,M
2023,SE,FT,Analytics Engineer,152500,USD,152500,US,M
2023,SE,FT,Analytics Engineer,116450,USD,116450,US,M
2023,SE,FT,Data Engineer,247300,USD,247300,US,M
2023,SE,FT,Data Engineer,133800,USD,133800,US,M
2023,SE,FT,Research Engineer,203000,USD,203000,US,M
2023,SE,FT,Research Engineer,133000,USD,133000,US,M
2023,SE,FT,Data Scientist,150000,USD,150000,US,M
2023,SE,FT,Data Scientist,120000,USD,120000,US,M
2023,SE,FT,Analytics Engineer,289800,USD,289800,US,M
2023,SE,FT,Analytics Engineer,214000,USD,214000,US,M
2023,SE,FT,Analytics Engineer,179820,USD,179820,US,M
2023,SE,FT,Analytics Engineer,143860,USD,143860,US,M
2023,SE,FT,Machine Learning Engineer,283200,USD,283200,US,M
2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,M
2023,SE,FT,Analytics Engineer,289800,USD,289800,US,M
2023,SE,FT,Analytics Engineer,214200,USD,214200,US,M
2023,SE,FT,Data Engineer,185900,USD,185900,US,M
2023,SE,FT,Data Engineer,129300,USD,129300,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,M
2023,SE,FT,Data Engineer,161800,USD,161800,US,M
2023,SE,FT,Data Engineer,141600,USD,141600,US,M
2023,SE,FT,Machine Learning Engineer,342300,USD,342300,US,L
2023,SE,FT,Machine Learning Engineer,176100,USD,176100,US,L
2023,SE,FT,Data Scientist,138784,USD,138784,US,M
2023,SE,FT,Data Scientist,83270,USD,83270,US,M
2023,SE,FT,Data Analyst,204500,USD,204500,US,M
2023,SE,FT,Data Analyst,138900,USD,138900,US,M
2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,M
2023,SE,FT,Machine Learning Engineer,212200,USD,212200,US,M
2023,SE,FT,Data Engineer,95000,USD,95000,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,M
2023,SE,FT,Data Scientist,195000,USD,195000,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,M
2023,SE,FT,Analytics Engineer,230000,USD,230000,US,M
2023,SE,FT,Analytics Engineer,143200,USD,143200,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,M
2023,SE,FT,Data Analyst,168400,USD,168400,US,M
2023,SE,FT,Data Analyst,105200,USD,105200,US,M
2023,SE,FT,Applied Scientist,309400,USD,309400,US,L
2023,SE,FT,Applied Scientist,159100,USD,159100,US,L
2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,M
2023,SE,FT,Analytics Engineer,150000,USD,150000,US,M
2023,SE,FT,Analytics Engineer,120000,USD,120000,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,L
2023,SE,FT,Data Analyst,45000,GBP,54685,CF,M
2023,SE,FT,Data Analyst,35000,GBP,42533,CF,M
2023,SE,FT,Data Engineer,241000,USD,241000,US,M
2023,SE,FT,Data Engineer,155000,USD,155000,US,M
2023,SE,FT,Data Engineer,220000,USD,220000,US,M
2023,SE,FT,Data Engineer,190000,USD,190000,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,M
2023,SE,FT,Data Scientist,228000,USD,228000,US,M
2023,SE,FT,Data Scientist,186000,USD,186000,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,M
2023,SE,FT,Data Architect,180000,USD,180000,US,M
2023,SE,FT,Data Architect,115000,USD,115000,US,M
2023,SE,FT,Data Architect,200000,USD,200000,US,M
2023,SE,FT,Data Architect,115000,USD,115000,US,M
2023,SE,FT,Data DevOps Engineer,50000,EUR,53654,FR,S
2023,SE,FT,Data Engineer,200000,USD,200000,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,M
2023,SE,FT,Computer Vision Engineer,215000,USD,215000,US,M
2023,SE,FT,Computer Vision Engineer,170000,USD,170000,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,M
2023,SE,FT,Data Scientist,224000,USD,224000,CA,M
2023,SE,FT,Data Scientist,176000,USD,176000,CA,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,M
2023,SE,FT,Applied Data Scientist,100000,AUD,68318,FI,M
2023,SE,FT,Data Analyst,140000,USD,140000,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,M
2023,SE,FT,Data Engineer,128000,USD,128000,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,M
2023,SE,FT,Data Engineer,185000,USD,185000,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,M
2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,M
2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,M
2023,SE,FT,Data Scientist,250000,USD,250000,US,M
2023,SE,FT,Data Scientist,162500,USD,162500,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,M
2023,SE,FT,Data Scientist,203500,USD,203500,US,M
2023,SE,FT,Data Scientist,152000,USD,152000,US,M
2023,SE,FT,Data Scientist,239000,USD,239000,US,L
2023,SE,FT,Data Scientist,122900,USD,122900,US,L
2023,SE,FT,Data Scientist,237000,USD,237000,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,M
2023,SE,FT,Data Science Manager,191765,USD,191765,US,M
2023,SE,FT,Data Science Manager,134236,USD,134236,US,M
2023,SE,FT,Analytics Engineer,190000,USD,190000,US,M
2023,SE,FT,Analytics Engineer,112000,USD,112000,US,M
2023,SE,FT,Data Analyst,135000,USD,135000,US,M
2023,SE,FT,Data Analyst,105500,USD,105500,US,M
2023,SE,FT,Research Engineer,293000,USD,293000,US,M
2023,SE,FT,Research Engineer,185000,USD,185000,US,M
2023,SE,FT,Data Analyst,80000,USD,80000,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,M
2023,SE,FT,Data Engineer,220000,USD,220000,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,M
2023,SE,FT,Data Analyst,200000,USD,200000,US,M
2023,SE,FT,Data Analyst,148500,USD,148500,US,M
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,M
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,M
2023,SE,FT,Data Engineer,240500,USD,240500,US,L
2023,SE,FT,Data Engineer,123700,USD,123700,US,L
2023,SE,FT,Analytics Engineer,152900,USD,152900,US,M
2023,SE,FT,Analytics Engineer,117100,USD,117100,US,M
2023,SE,FT,Analytics Engineer,173000,USD,173000,US,M
2023,SE,FT,Analytics Engineer,113000,USD,113000,US,M
2023,SE,FT,Applied Scientist,260000,USD,260000,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,L
2023,SE,FT,Applied Scientist,260000,USD,260000,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,L
2023,SE,FT,Research Scientist,130000,USD,130000,US,M
2023,SE,FT,Research Scientist,110000,USD,110000,US,M
2023,SE,FT,Applied Scientist,205000,USD,205000,US,M
2023,SE,FT,Applied Scientist,184000,USD,184000,US,M
2023,SE,FT,Data Analyst,149500,USD,149500,US,M
2023,SE,FT,Data Analyst,127075,USD,127075,US,M
2023,SE,FT,Data Scientist,195000,USD,195000,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,M
2023,SE,FT,Data Engineer,219535,USD,219535,US,M
2023,SE,FT,Data Engineer,146115,USD,146115,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,M
2023,SE,FT,Data Scientist,135000,USD,135000,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,M
2023,SE,FT,Data Scientist,199000,USD,199000,US,M
2023,SE,FT,Data Scientist,162000,USD,162000,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,L
2023,SE,FT,Data Analyst,187000,USD,187000,US,M
2023,SE,FT,Data Analyst,128000,USD,128000,US,M
2023,SE,FT,Research Scientist,210000,USD,210000,US,M
2023,SE,FT,Research Scientist,136000,USD,136000,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,M
2023,SE,FT,Data Engineer,179000,USD,179000,US,M
2023,SE,FT,Data Engineer,109000,USD,109000,US,M
2023,SE,FT,Data Scientist,245000,USD,245000,US,M
2023,SE,FT,Data Scientist,180000,USD,180000,US,M
2023,SE,FT,Data Analyst,142000,USD,142000,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,M
2023,SE,FT,Data Manager,198800,USD,198800,US,M
2023,SE,FT,Data Manager,105200,USD,105200,US,M
2023,SE,FT,Data Analyst,125000,USD,125000,US,M
2023,SE,FT,Data Analyst,112000,USD,112000,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,M
2023,SE,FT,Data Scientist,155000,USD,155000,US,M
2023,SE,FT,Data Manager,115000,USD,115000,US,M
2023,SE,FT,Data Manager,86000,USD,86000,US,M
2023,SE,FT,Data Scientist,165000,USD,165000,US,M
2023,SE,FT,Data Scientist,140000,USD,140000,US,M
2023,SE,FT,Data Analyst,139000,USD,139000,US,M
2023,SE,FT,Data Analyst,106000,USD,106000,US,M
2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,S
2023,SE,FT,Data Architect,250500,USD,250500,US,M
2023,SE,FT,Data Architect,159500,USD,159500,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,M
2023,SE,FT,Data Analyst,140000,USD,140000,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,M
2023,SE,FT,Data Analyst,175000,USD,175000,CA,M
2023,SE,FT,Data Analyst,135000,USD,135000,CA,M
2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,M
2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,M
2023,SE,FT,Data Engineer,222000,USD,222000,US,M
2023,SE,FT,Data Engineer,175000,USD,175000,US,M
2023,SE,FT,Data Scientist,203000,USD,203000,US,M
2023,SE,FT,Data Scientist,133200,USD,133200,US,M
2023,SE,FT,Data Engineer,221000,USD,221000,US,M
2023,SE,FT,Data Engineer,147000,USD,147000,US,M
2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,M
2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,M
2023,SE,FT,Data Scientist,185900,USD,185900,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,M
2023,SE,FT,Data Scientist,238000,USD,238000,US,M
2023,SE,FT,Data Scientist,156000,USD,156000,US,M
2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,M
2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,M
2023,SE,FT,Data Scientist,140000,USD,140000,US,M
2023,SE,FT,Data Scientist,110000,USD,110000,US,M
2023,SE,FT,Data Engineer,240000,USD,240000,US,M
2023,SE,FT,Data Engineer,183600,USD,183600,US,M
2023,SE,FT,Data Engineer,250000,USD,250000,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,M
2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,M
2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,M
2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,M
2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,M
2023,SE,FT,Data Analyst,155000,USD,155000,US,M
2023,SE,FT,Data Analyst,106000,USD,106000,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,M
2023,SE,FT,Data Scientist,157750,USD,157750,US,M
2023,SE,FT,Data Scientist,104650,USD,104650,US,M
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,M
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,M
2023,SE,FT,Data Analyst,105000,USD,105000,US,M
2023,SE,FT,Data Analyst,90000,USD,90000,US,M
2023,SE,FT,Analytics Engineer,179820,USD,179820,US,M
2023,SE,FT,Analytics Engineer,143860,USD,143860,US,M
2023,SE,FT,Data Analyst,135000,USD,135000,US,M
2023,SE,FT,Data Analyst,105500,USD,105500,US,M
2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,M
2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,M
2023,SE,FT,Data Scientist,252000,USD,252000,US,M
2023,SE,FT,Data Scientist,154000,USD,154000,US,M
2023,SE,FT,Data Scientist,191765,USD,191765,US,M
2023,SE,FT,Data Scientist,134236,USD,134236,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,M
2023,SE,FT,Data Scientist,237000,USD,237000,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,M
2023,SE,FT,Data Analyst,80000,USD,80000,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,M
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,M
2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,M
2023,SE,FT,Data Analyst,208450,USD,208450,US,M
2023,SE,FT,Data Analyst,170550,USD,170550,US,M
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,M
2023,SE,FT,Data Scientist,200000,USD,200000,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,M
2023,SE,FT,Data Scientist,171250,USD,171250,IE,M
2023,SE,FT,Data Scientist,113750,USD,113750,IE,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,L
2023,SE,FT,Applied Scientist,260000,USD,260000,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,L
2023,SE,FT,Data Analyst,153600,USD,153600,US,M
2023,SE,FT,Data Analyst,100500,USD,100500,US,M
2023,SE,FT,Applied Scientist,205000,USD,205000,US,M
2023,SE,FT,Applied Scientist,184000,USD,184000,US,M
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,M
2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,M
2023,SE,FT,Data Engineer,203100,USD,203100,US,M
2023,SE,FT,Data Engineer,114500,USD,114500,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,M
2023,SE,FT,Data Scientist,258000,USD,258000,CA,M
2023,SE,FT,Data Scientist,190000,USD,190000,CA,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,M
2023,SE,FT,Data Scientist,135000,USD,135000,US,M
2023,SE,FT,Data Scientist,195000,USD,195000,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,M
2023,SE,FT,Data Analyst,80000,USD,80000,US,M
2023,SE,FT,Data Engineer,223250,USD,223250,US,M
2023,SE,FT,Data Engineer,178600,USD,178600,US,M
2023,SE,FT,Data Scientist,297300,USD,297300,US,M
2023,SE,FT,Data Scientist,198200,USD,198200,US,M
2023,SE,FT,Data Scientist,200000,USD,200000,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,M
2023,SE,FT,Data Scientist,317070,USD,317070,US,M
2023,SE,FT,Data Scientist,170730,USD,170730,US,M
2023,SE,FT,Data Engineer,128000,USD,128000,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,M
2023,SE,FT,AI Developer,108000,USD,108000,UA,M
2023,SE,FT,AI Developer,60000,USD,60000,UA,M
2023,SE,FT,Data Engineer,171250,USD,171250,US,M
2023,SE,FT,Data Engineer,113750,USD,113750,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,M
2023,SE,FT,Data Scientist,225000,USD,225000,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,M
2023,SE,FT,Data Engineer,230000,USD,230000,US,M
2023,SE,FT,Data Engineer,124500,USD,124500,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,M
2023,SE,FT,Data Analyst,175000,USD,175000,US,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,M
2023,SE,FT,Data Analyst,148700,USD,148700,US,M
2023,SE,FT,Data Analyst,125600,USD,125600,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,M
