,Unnamed: 0,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
3089,3089,175829165,Giày Một vải Đời-thường tím than,"       Giày Một vải Đời-thường tím than   Một có 02 dòng giày   -- Đời-thường : không dây, không ràng buộc - xỏ nhanh, êm nhẹ suốt ngày dài   -- Đời-mới : có dây, dành cho người yêu sự chỉn chu...",720000,720000,dropship,Một,0,0.0,0,True,Một đôi giày,507,8,0,False,Root,0
3800,3800,157652913,Dép Xăng Đan Chaco Nam Dép Chaco Nam Giày Sandal Mã D150,"       Dép chaco nam cỡ 38-43 đế ko nhăn ko lún.   Shop sẽ gửi hàng theo thông tin đơn hàng của khách đặt, Quý khách vui lòng không đặt 1 đằng ghi chú 1 nẻo hoặc đặt mẫu này nhắn tin yêu cầu đổi ...",180000,180000,dropship,OEM,0,0.0,0,True,Giày Thái Lan,608,5,0,False,Root,2
4022,4022,17016368,Giày tây nam buộc dây vàng da bò cao cấp TH - GT038,THÔNG TIN CHI TIẾT SẢN PHẨM:Giày tây nam buộc dây vàng da bò cao cấp TH - GT038Xuất xứ : Việt NamMàu : vàng Size: 38-------43KHÁCH HÀNG KHI MUA SẢN PHẨM GIÀY DA ĐƯỢC TẶNG MỘT ĐÔI  TẤT CHẤT LIỆU C...,499000,499000,dropship,OEM,1,5.0,0,True,Giày Trường Hải,1568,5,13359,False,Thời Trang,1
1919,1919,149910659,Dép xỏ ngón nam da bò thật TiTi ĐÔ cao cấp DNA2163a,"Dép xỏ ngón nam da bò thật TiTi ĐÔ cao cấp DNA2163a- Giày Dép Được Gia Công Tại Xưởng Shop- Hoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả.+ THÔNG TIN SẢN PHẨM...",414000,279000,dropship,OEM,0,0.0,0,True,TiTi ĐÔ Shop,635,7,7469,False,Dép nam xỏ ngón,0
903,903,125158315,GIÀY TÂY LƯỜI NAM - GIÀY NAM CÔNG SỞ - CHẤT DA CỰC MỀM - ĐẾ KHÂU CHẮC CHẮN - MÃ L143 ĐEN LÌ,"       - Giày Tây lười nam da lì công sở   - Giày TÂY lười nam công sở được thiết kế tinh tế , sang trọng với lớp keo chắc chắn   - Giày lười nam được làm từ chất liệu da PU CAO CẤP, không bị nổ...",198000,198000,dropship,OEM,0,0.0,0,True,Giày Chất Store,719,5,0,False,Root,0
4502,4502,184492778,Giày thể thao nam màu trắng gót in hình thánh giá Phong Cách,"THÔNG TIN SẢN PHẨM️ Chất liệu: Da PU  mềm mại thoáng khí bền đẹp theo thời gian️ Đế giày được làm bằng chất liệu cao su đúc nguyên khối chắc chắn có khắc họa tiết để tăng độ ma sát, chống trơn trượt.️...",115000,115000,dropship,OEM,5,4.0,0,True,haiquynh06,426,2,0,False,Giày thể thao nam cổ cao,8
109,109,257790492,Dép tổ ong màu xanh dương,"Dép tổ ong sản xuất tại xưởng.Chất liệu bền bỉ.Giá thành rẻ, hợp lí. Nâng bước vững đôi chân...",39000,39000,dropship,OEM,0,0.0,0,False,AIB Company,118,5,0,False,Dép nam quai ngang,0
4912,4912,249021706,"Lót giày da nỉ HIM STORE 98 - chất liệu nỉ êm, mịn - tự tin khi đi công tác cho anh chị công sở","Mô tả sản phẩm: Lót giày da nỉ HIM STORE 98 với chất liệu da nỉ giúp bàn chân êm ái, mềm mịn. 1. Thông tin sản phẩm:  - Tên sản phẩm: Lót giày da nỉ HIM STORE 98- Chất liệu: Da nỉ - Màu sắc: Đen h...",27000,27000,dropship,OEM,0,0.0,0,False,HIM STORE 98,167,2,0,False,Miếng lót giày nam,0
5380,5380,135370236,"Chai Làm Sạch Giày Dép Túi Xách, Lọ Xịt Chà Trắng Giày Dép","       *Thông tin sản phẩm:   – Giúp tẩy trắng mà vẫn giữ an toàn cho da giày, da túi xách;   – Dung tích 75ml tiện dụng, dễ mang đi xa.   – Sản phẩm là phụ kiện cần có cho mỗi gia đình hay dân...",54000,27000,dropship,OEM,0,0.0,0,False,Ngôi Nhà Hiện Đại,682,7,0,False,Root,0
3948,3948,191657189,Giày nam Derby công sở da bò nappa cao cấp G113- Bụi leather- hộp sang trọng - Bảo hành 12 tháng,...,840000,565000,dropship,Bụi Leather,3,4.3,0,True,BỤI LEATHER OFFICIAL,419,7,0,False,Giày tây nam có dây,10
3113,3113,101292419, Giày lười nam - Slip on nam vải - Mã LY89X,"   Mã sản phẩm: LY89X    Chất liệu: vải mềm co dãn, đế cao su mềm    Size: 39-43    Kiểu dáng: form giầy nhỏ, gọn   ---------    SLIP ON - ĐÔI GIÀY KHÔNG NÊN THIẾU TRONG TỦ GIÀY CỦA BẠN  ...",350000,350000,dropship,OEM,0,0.0,0,True,82SHOES,838,8,9370,False,Giày - Dép nam,0
4820,4820,102798071," Giày Nam Sneaker Nam Cực Chất, 3 Màu Trắng - Đen - Nâu - ( H66 )","        CAM KÊT HÀNG Y HÌNH    HỖ TRỢ ĐỔI SIZE ĐỔI MÀU, ĐỔI MẪU NẾU KHÁCH HÀNG MUỐN.   Giày Nam Sneaker - Giày Thể Thao Nam Cực Chất Mẫu Mới HOT 2020 - H66 hàng mới về siêu chất lượng   Đây là ...",169000,169000,dropship,OEM,0,0.0,0,True,solomonshoes,831,9,0,False,Root,0
2488,2488,164023672,giày bot da nam cổ cao phom chealse boots chuẩn âu sang trọng lịch lãm dễ dang phối đồ có thể kết hợp lót tăng cao,       giày bot da nam cổ cao phom chealse boots chuẩn âu sang trọng lịch lãm dễ dang phối đồ có thể kết hợp lót tăng cao   CHI TIẾT SẢN PHẨM   - Chất liệu da loại 1 cao cấp nguyên tấm da 3 lớp ...,289000,289000,dropship,OEM,0,0.0,0,True,shopgiaynamtriviet,567,3,0,False,Root,1
2535,2535,26729663,Giày Boots Nam Da Bò Lộn Cao Cấp Mã G34 ,"Giày Tây Nam Da Bò G01 - Đen mang lại trải nghiệm êm ái cho đôi chân bạn, hoàn hảo cho việc đi chơi hay dã ngoại.Là sản phẩm được sản xuất từ chất liệu da bò bền đẹp, không gây cảm giác đau chân khi...",299000,299000,dropship,OEM,0,0.0,0,True,Giày Thái Lan,1481,5,0,False,Thời Trang,0
807,807,88818771,Giày lười giày mọi nam da bóng kiểu dáng hàn quốc đai én,"       Trẻ trung, năng động, nam tính và sành điệu cùng Giày lười nam da bóng   . Tông đen sang trọng, đẳng cấp cùng chất liệu da PU cao cấp, mềm mại, không mang đến cảm giác đau chân khi phải di...",210000,210000,dropship,OEM,0,0.0,0,True,Giày da thật 24H,890,7,0,False,Root,0
1322,1322,170743482,Giày nam - giày cao su lao động màu nâu bền đẹp,       Chào Anh/Chị   ️Mẫu ảnh bên shop chụp ảnh thật nên các Anh/Chị yên tâm 100% như hình nhé.   ️Hãy INBOX ( Nhắn tin) cho shop để lấy size CHUẨN nha .   Shop cam kết hàng chuẩn xịn giá hợp ...,42160,42160,dropship,OEM,1,4.0,0,False,shop Văn Lang,540,6,0,False,Root,5
4246,4246,181362223,Giày Tây Nam Da Bò Sáp CRAZY HORSE Đế Tăng Chiều Cao 2cm Giày Công Sở Phong Cách Retro Cổ Điển Full Box - B21 Shoemaker,"Giày tây nam Da bò sáp Crazy Horse Phong cách thời trang đầy cá tính và sành điệu.Nhiều người cứ tưởng sáp ngựa điên thì phải là da ngựa. Thực chất, đó là da bò được bôi một loại sáp có tên là “ngựa đ...",1845000,1845000,dropship,B21 B21 SHOEMAKER,0,0.0,0,True,B21 Shoemaker Official,481,8,26772,False,Giày tây nam có dây,0
3984,3984,205766372,Giày tây nam Derby Dr Martens 1461 MAD wax Crazy Horse da bò sáp ngựa điên cao cấp giá rẻ nhất tại hà nội,Giày tây nam Derby 1461 MAD wax Crazy Horse  cao cấp giá rẻ nhất tại hà nội1461 là đôi giày nhất-định-phải-có trong mọi tủ đồ của tín đồ mê giày classic.Với 1461 bạn có thể linh hoạt lựa chọn outfit...,980000,680000,dropship,OEM,0,0.0,0,True,MAD Shoes,300,5,0,False,Giày tây nam có dây,0
4757,4757,115691932,"Lót da bò cao cấp chống được hôi chân, thấm hút mồ hôi cực tốt, thoả mái khi mang giày - LG01","- Chất liệu da bò cao cấp, thấm hút mồ hôi cực tốt, chống hôi chân.- Lót da siêu mềm, mang êm chân và thoải mái cả ngày- Sử dụng được cho tất cả mọi loại giày. - Có 2 màu: Đen và nâu đều là những t...",125000,125000,dropship,OEM,12,4.3,0,True,Deen,776,4,0,False,Miếng lót giày nam,76
3648,3648,94957570,"Giày sandal/ dép quai hậu thời trang nam đế mềm nhẹ thoáng khí êm phiên bản Hàn Quốc mã 58019-S, mã 58432, mã 58020"," Dép quai hậu thời trang đế mềm thoáng khí êm phiên bản Hàn Quốc mã 58019-S, mã 58432, 58020Thông tin sản phẩm:Chất liệu mặt dép: vải LycraKiểu dáng: dép quai hậuMàu sắc: Màu ĐenKích Thước: 38 -&...",899000,559000,dropship,OEM,5,4.6,0,True,Mua Là Thích,864,24,0,False,Giày sandals nam quai ngang,12
4327,4327,132079842,Giày Tây Nam Buộc Dây Màu Đen ,       №1: MÔ TẢ SẢN PHẨM   Θ Giới Tính : Nam   Θ Số Giày : 39 40 41 42 43   Θ Loại Khóa Giày : Dây Buộc   Θ Chất Liệu Đế Giày : Tổng Hợp   Θ Chất Liệu Thân Giày : Giả Da   Θ Chất Liệu Mũi G...,118800,118800,dropship,OEM,1,1.0,0,True,Pumboo,691,8,0,False,Root,2
5609,5609,38075091,"Combo 5 chai xịt tẩy trắng giày dép, túi xách","Thiết kế chai nhỏ tiện dụng, dễ mang đi xa.Một chai dung dịch nhỏ gọn với dạng lọ đứng giúp bạn cầm và sử dụng dễ dàng.Sản phẩm sẽ không làm ảnh hưởng tới chất liệu da và không làm hại tới sức khỏe củ...",51318,51318,dropship,OEM,0,0.0,0,False,Cửa hàng Mạnh Dũng,1410,1,0,False,Vệ sinh giày,0
2874,2874,252262688,Giày Lười Bé Trai NATIVE Jefferson Junior,"- Native Jefferson được sản xuất bằng chất liệu nhựa EVA êm ái, trọng lượng siêu nhẹ, không thấm nước và có thể vệ sinh một cách dễ dàng.- Thiết kế đục lỗ đặc trưng mang đến sự thoáng mát, thoải mái....",1000000,1000000,dropship,Native,0,0.0,0,True,SHOOZ,146,4,0,False,Giày lười nhựa nam,0
4786,4786,90024419,"Lót giày nam thiết kế dạng tổ ong thông hơi, thoáng khí PETTINO-TX01-TRẮNG-43-TẶNG","Cả nam và nữ đều sử dụng được.Thiết kế dạng lưới tổ ongGiúp đôi lót ôm sát chân cực kỳ chắc chắnÊm chân, thoải mái, ngăn được mùi hôi chân.Khử mùi hôi chân hiệu quả- Bề mặt thấm hút tốt, giúp chân ...",20000,20000,dropship,Pettino,10,4.7,0,False,Pettino,886,8,0,False,Miếng lót giày nam,32
4301,4301,109787336,Giầy tây nam công sở 20498,"       ️ THÔNG TIN SẢN PHẨM:   • Giày với thiết kế trẻ trung, năng động và cũng rất sang trọng.   • Giày được may tỉ mỉ chắc chắn đến từng đường chỉ .   • Dễ phối với các loại quần vải, quần th...",582100,523600,dropship,OEM,0,0.0,0,True,ĐỒ DA THÀNH LONG TLG,801,7,14017,False,Giày tây nam có dây,1
4390,4390,118573311,"Giày nam cổ cao, giày bốt nam phối chữ phong cách, sành điệu cao cấp QA - 386","I. THÔNG TIN SẢN PHẨM– Chất liệu: da– Chất liệu đế: Cao su nguyên chất– Màu sắc: Đen - ĐỎ - TRẮNG– Size: 39 - 44– Form giày ôm chân, thiết kế trẻ trung, hiện đạiII. TÍNH NĂNG– Chất liệu da cao ...",175000,175000,dropship,	OEM,8,4.3,0,True,QUANG ANH FASHION,754,6,0,False,Giày thể thao nam cổ cao,33
2087,2087,140965768,Dép tông lào nam nữ 36-43 dép xỏ ngón chất,"       Thương hiệu : No Brand   Kích Thước : Size Nam nữ 36-43   Màu Sắc : Trắng   Kiểu Dáng :Trẻ Trung, Kiểu Dáng Thời Trang Phong Cách   Thiết Kế : Form Dép thời trang năng động, kiểu dáng t...",25000,25000,dropship,OEM,0,0.0,0,False,Shop Phương Bảo,663,7,0,False,Root,8
3799,3799,20097868,Giày Sandal Nam Chaco Đế Cứng Không Nhăn CH305,"Giày Sandal Quai Hậu Kiểu Dáng Hàn Quốc Đem mang lại trải nghiệm êm ái cho đôi chân bạn.Chất liệu thân thiện với môi trường nước, hoàn hảo cho việc đi chơi biển hay lội suối, dã ngoại.Đế dép làm bằ...",99000,99000,dropship,OEM,2,4.5,0,False,Teramo store,1551,7,0,False,Thời Trang,7
1728,1728,116624674,Giày nhựa đi mưa bít mũi,"       GIÀY NHỰA DẺO LỖ TỔ ONG ĐI MUA BÍT MŨI   - Chất liệu: nhựa PV siêu dẻo, mềm, xốp siêu nhẹ đi êm chân, rất bền, không bị ngấm nước.   - Màu sắc : màu xanh than và màu xám   - Thiết kế: dạ...",39000,39000,dropship,OEM,0,0.0,0,False,Giày Dép Thùy Phan,768,4,0,False,Dép nam đi trong nhà,15
1467,1467,35224619,GIÀY THỂ THAO TRẮNG ĐỘN ĐẾ CỰC ĐẸP,"GIÀY THỂ THAO TRẮNG ĐỘN ĐẾ CỰC ĐẸPChất liệu da cao cấp đi cực êmĐế độn cao 4,5 cm, mang vào cực tôn dángGót nhung đen sang chảnh là điểm nhấn chính của sản phẩmĐế giày cao su đúc nguyên khối chống...",159000,159000,dropship,OEM,2,3.0,0,True,GIÀY THỂ THAO 22,1432,6,0,False,Root,17
5400,5400,107801685,Bàn chải đánh giày phiên bản hình bầu dục XIMO (XBCDG05),"THÔNG TIN SẢN PHẨMChất liệu: tay cầm làm bằng gỗ tự nhiên + phần chả làm bằng lông bờm ngựa.Kích thước: 5cm x 2.7cm.Thiết kế nhỏ gọn, dễ sử dụng.Có 2 màu: màu gỗ, màu gỗ sẫm.TÁC DỤNG, TÍNH NĂNGBàn c...",50000,35000,dropship,Ximo,17,4.8,0,False,PHỤ KIỆN GIÀY XIMO,811,6,0,False,Vệ sinh giày,65
3570,3570,150759459,Giày Sandal Nam The Bily Quai Ngang - Màu Đen BL03D,"Giày Sandal The Bily là hàng việt nam được sản xuất theo công nghệ cao và hàng đầu tại Việt Nam. Mặt đế nhiều rãnh, thoáng khí với công nghệ đế Phylon cải tiến tạo cảm giác êm ái khi di chuyển và nhẹ....",339000,339000,dropship,THE BILY,18,4.8,0,True,THE BILY STORE,633,8,9075,True,Giày sandals nam quai ngang,61
2868,2868,252262174,Giày Lười Bé Trai NATIVE Jefferson Print Junior,"- Native Jefferson được sản xuất bằng chất liệu nhựa EVA êm ái, trọng lượng siêu nhẹ, không thấm nước và có thể vệ sinh một cách dễ dàng.- Thiết kế đục lỗ đặc trưng mang đến sự thoáng mát, thoải mái....",1500000,1500000,dropship,Native,0,0.0,0,True,SHOOZ,146,4,0,False,Giày lười nhựa nam,0
1292,1292,115768968,Giày Da Nam Cao Cấp Da Lộn Có Chuông - Mã g014,"       *Mẫu g014 là mẫu Giày Da Nam Giá Rẻ bán chạy nhất của shop hiện nay.   - Mẫu giày da nam này phù hợp với khách hàng tuổi từ 18-38   - Đế giày da nam làm từ cao su bền chắc, có độ bám cao....",199000,199000,dropship,OEM,1,5.0,0,True,Giày da VN24H,775,5,0,False,Root,3
1580,1580,20997254,Giày sneaker thời trang - GV9,"Giày Lười Vải Nam được thiết kế theo phong cách trẻ trung và năng động, phù hợp với mọi địa hình di chuyển.Chất liệu vải cao cấp, bền đẹp.Đế bằng cao su tạo cảm giác êm ái, thoải mái khi vận động....",99000,99000,dropship,OEM,0,0.0,0,False,GH Store,1538,2,0,False,Thời Trang,0
2187,2187,125614188,Dép xỏ ngón nam da bò cao cấp HKT168,"Chất liệu: Quai da bò thật 100%Size: 38 - 43Đế Cao: 1 cmĐế cao su nhẹ êm chống trơnSản phẩm được bảo hành 1 nămKiểu dáng thời trang, dễ phối đồThiết kế đơn giản, trang nhã và thanh...",400000,279000,dropship,OEM,0,0.0,0,True,Giày dép HKT Cao Cấp,717,5,0,False,Dép nam xỏ ngón,0
5280,5280,146494092,Keo Dán Giày Dép Siêu Chắc 10g,"       Keo dán giày dép siêu tiện dụng và chắc chắn, giúp bạn gái dễ dàng gắn giày dép bị hở miệng, rách quai.   Keo được sản xuất với công thức liên kết linh hoạt giúp cho keo có đủ khoảng thời ...",23000,20000,dropship,OEM,0,0.0,0,False,Cửa Hàng Tiện Ích Tuấn Phong,642,4,539,False,Root,0
1488,1488,122712190,"Giày Thể Thao Nam Sneaker, Hot Trend, Đế Đen, Đi Rất Bền Mẫu G186","THÔNG TIN SẢN PHẨMChất liệu bề mặt: Vải sợi dệt thoáng khí cao cấpChất liệu đế: Cao su nguyên chấtKiểu dáng: Thể thao, dây buộc, Sneaker namMàu sắc: Đen – ĐỏSize: 39, 40, 41, 42, 43...",80000,49000,dropship,OEM,0,0.0,0,False,Giày thủ đô,728,7,0,False,Giày thể thao nam cổ thấp,5
1183,1183,97585634,GIÀY LƯỜI NAM - ĐẾ CAO 3CM - CHẤT DA PU CAO CẤP NGANG DA BÒ - MÃ L179 - HÀNG VIỆT NAM,       GIÀY LƯỜI NAM TỰ SẢN XUẤT - MIỄN TRUNG GIAN - GIÁ TẠI XƯỞNG   xƯỞNG CAM KẾT:   + ẢNH THẬT 100% ( tự chụp)   + KHÔNG VỪA ĐỔI SIZE   +Da mềm đế khâu chắc chắn.   ------------------------...,210000,210000,dropship,OEM,1,4.0,0,True,Giày da thật 24H,851,5,0,False,Root,3
4851,4851,13606297,Lót giày tăng chiều cao silicon mềm 2 lớp 4cm,"Cấu tạo bằng chất liệu Silicon cực mềm, giúp sử dụng êm chân khác hoàn toàn với các loại độn nâng chiều cao hiện nayThiết kế theo các lớp giúp bạn dễ dàng tháo lắp và điều chỉnh độ cao từ 1,5cm 2,5cm...",35000,35000,dropship,OEM,0,0.0,0,False,Bách Hóa VInh Đạt,1618,5,0,False,Thời Trang,3
809,809,125271484,Giày Da nam cực chất xả kho giá gốc- giày lười nam-mã l184,"       CAM KẾT HÀNG KHÔNG CHUẨN HOÀN TIỀN TRONG 3 NGÀY   GIÀY DA NAM chất liệu da êm mềm khi di chuyển nhiều.   - Sản xuất tại VN bởi XƯỞNG GIÀY NAM GIÁ SỈ   - Da PU cao cấp, đế cao su đúc   -...",210000,210000,dropship,OEM,0,0.0,0,True,Giày da thật 24H,719,4,0,False,Root,0
63,63,167489224,Dép tổ ong xịn màu xám siêu bền dép nhựa nam chống trơn trượt dép nam quai nganh dép nhựa mang lao động dép đi biển,"       Dép tổ ong màu xám loại xịn   Thương hiệu: Hải Yến   Size: 38, 39, 40, 41, 42   Màu sắc: xám   Dép tổ ong huyền thoại, màu xám sạch sẽ, chất liệu nhựa PVC PP siêu bền, êm ái chống trơn ...",43500,43500,dropship,OEM,0,0.0,0,False,Gia dụng Hưng Phát Đạt,495,5,1181,False,Root,13
3379,3379,249184299,sandal đồng nai ( xăn đan nữ ) đế trắng quai hậu dù size từ 35 nữ đến 42 nữ đủ màu đủ size ib chọn thêm,     ...,89999,89999,dropship,OEM,0,0.0,0,False,LYNA Sandal,166,4,2409,False,Root,0
