"country_name","country_code","indicator_name","indicator_code","debt"
"Bosnia and Herzegovina","BIH","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",1682608000
"Botswana","BWA","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",53337570.1
"Botswana","BWA","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",24028273.8
"Botswana","BWA","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",7903563.5
"Botswana","BWA","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",1316332.2
"Botswana","BWA","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",884447.5
"Botswana","BWA","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",125652344.5
"Botswana","BWA","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",52021237.9
"Botswana","BWA","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",23103826.3
"Botswana","BWA","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",133555908
"Botswana","BWA","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",53337570.1
"Botswana","BWA","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",23988273.8
"Botswana","BWA","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",4440000
"Botswana","BWA","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",40000
"Botswana","BWA","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",4440000
"Botswana","BWA","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",40000
"Botswana","BWA","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",137995908
"Brazil","BRA","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",4092388651.4
"Brazil","BRA","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",17001653109.2
"Brazil","BRA","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",10952236000
"Brazil","BRA","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",2097380010.6
"Brazil","BRA","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",1179125278.8
"Brazil","BRA","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",333237826.9
"Brazil","BRA","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",1940858500
"Brazil","BRA","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",2550410063.2
"Brazil","BRA","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",6538835248.6
"Brazil","BRA","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",964149852.8
"Brazil","BRA","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",1846318920.2
"Brazil","BRA","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",2514318741.6
"Brazil","BRA","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",1949113519.8
"Brazil","BRA","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",706029298.9
"Brazil","BRA","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",4611698752.2
"Brazil","BRA","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",3128238798.6
"Brazil","BRA","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",1039267125.8
"Brazil","BRA","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",35119003750
"Brazil","BRA","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",613421000
"Brazil","BRA","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",43598697498.6
"Brazil","BRA","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",964149852.8
"Brazil","BRA","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",5010149983.4
"Brazil","BRA","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",90041840304.1
"Brazil","BRA","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",41831444053.3
"Bulgaria","BGR","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",15032935.4
"Bulgaria","BGR","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",1012039083.1
"Bulgaria","BGR","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",743516000
"Bulgaria","BGR","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",35764202.8
"Bulgaria","BGR","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",6012379.2
"Bulgaria","BGR","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Bulgaria","BGR","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",204322342.4
"Bulgaria","BGR","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",234043.4
"Bulgaria","BGR","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",87548.9
"Bulgaria","BGR","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",228993019.8
"Bulgaria","BGR","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",15032935.4
"Bulgaria","BGR","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",58100812.6
"Bulgaria","BGR","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",264757222.6
"Bulgaria","BGR","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",15032935.4
"Bulgaria","BGR","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",64113191.8
"Bulgaria","BGR","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",234043.4
"Bulgaria","BGR","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",204409891.3
"Bulgaria","BGR","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",1883205166.2
"Bulgaria","BGR","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",1618213900.2
"Burkina Faso","BFA","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",617436227.2
"Burkina Faso","BFA","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",42083630.7
"Burkina Faso","BFA","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",27371336
"Burkina Faso","BFA","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",90915960.2
"Burkina Faso","BFA","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",7382485.5
"Burkina Faso","BFA","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",119510893
"Burkina Faso","BFA","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",526520267
"Burkina Faso","BFA","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",34701145.2
"Burkina Faso","BFA","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",146882229
"Burkina Faso","BFA","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",617436227.2
"Burkina Faso","BFA","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",42083630.7
"Burkina Faso","BFA","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",146882229
"Burundi","BDI","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",64846467.3
"Burundi","BDI","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",2573479.6
"Burundi","BDI","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",10461498.5
"Burundi","BDI","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",42339024.4
"Burundi","BDI","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",520425.7
"Burundi","BDI","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",16115111.8
"Burundi","BDI","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",22507442.9
"Burundi","BDI","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",2053053.9
"Burundi","BDI","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",26576610.3
"Burundi","BDI","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",64846467.3
"Burundi","BDI","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",2573479.6
"Burundi","BDI","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",26576610.3
"Cabo Verde","CPV","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",109582071.9
"Cabo Verde","CPV","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",21568390.7
"Cabo Verde","CPV","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",11767654.3
"Cabo Verde","CPV","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",37178444.8
"Cabo Verde","CPV","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",4216236.3
"Cabo Verde","CPV","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",15990666.7
"Cabo Verde","CPV","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",27099862.5
"Cabo Verde","CPV","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",10062127
"Cabo Verde","CPV","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",39970124.9
"Cabo Verde","CPV","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",45303764.6
"Cabo Verde","CPV","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",7290027.4
"Cabo Verde","CPV","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",51737779.2
"Cabo Verde","CPV","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",82482209.4
"Cabo Verde","CPV","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",11506263.7
"Cabo Verde","CPV","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",15990666.7
"Cabo Verde","CPV","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",27099862.5
"Cabo Verde","CPV","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",10062127
"Cabo Verde","CPV","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",67728445.9
"Cambodia","KHM","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",642047150.8
"Cambodia","KHM","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",183222625.4
"Cambodia","KHM","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",93702000
"Cambodia","KHM","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",223300273.6
"Cambodia","KHM","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",476683829.4
"Cambodia","KHM","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",63836683.2
"Cambodia","KHM","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",72307001.79999998
"Cambodia","KHM","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",165363321.4
"Cambodia","KHM","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",25683942.2
"Cambodia","KHM","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",295607275.4
"Cambodia","KHM","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",642047150.8
"Cambodia","KHM","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",89520625.4
"Cambodia","KHM","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",775955981.2999998
"Cambodia","KHM","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",480348705.9
"Cameroon","CMR","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",18186662060.4
"Cameroon","CMR","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",280795576.4
"Cameroon","CMR","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",23235000
"Cameroon","CMR","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",9999925153.3
"Cameroon","CMR","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",17090544247.5
"Cameroon","CMR","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",120877158.5
"Cameroon","CMR","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Cameroon","CMR","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",65222000
"Cameroon","CMR","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",128608183.9
"Cameroon","CMR","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",196167124.8
"Cameroon","CMR","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",20590696.1
"Cameroon","CMR","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",152095968.1
"Cameroon","CMR","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",850036788.1
"Cameroon","CMR","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",45124721.8
"Cameroon","CMR","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",10152021121.4
"Cameroon","CMR","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",17940581035.6
"Cameroon","CMR","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",166001880.3
"Cameroon","CMR","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",21809210.5
"Cameroon","CMR","""PPG, other private creditors (DIS, current US$)""","DT.DIS.PROP.CD",49913900
"Cameroon","CMR","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",5746000
"Cameroon","CMR","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",150417394.4
"Cameroon","CMR","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",246081024.8
"Cameroon","CMR","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",91558696.1
"Cameroon","CMR","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",10404814960.2
"Cameroon","CMR","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",102376444.4
"Central African Republic","CAF","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",53717612.9
"Central African Republic","CAF","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",2354220.8
"Central African Republic","CAF","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",8462062.9
"Central African Republic","CAF","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",19477551.6
"Central African Republic","CAF","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",860961
"Central African Republic","CAF","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",2241813.8
"Central African Republic","CAF","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",34240061.3
"Central African Republic","CAF","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",1373259.8
"Central African Republic","CAF","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",10703876.7
"Central African Republic","CAF","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",53717612.9
"Central African Republic","CAF","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",2234220.8
"Central African Republic","CAF","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",400000
"Central African Republic","CAF","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",120000
"Central African Republic","CAF","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",400000
"Central African Republic","CAF","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",120000
"Central African Republic","CAF","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",11103876.7
"Chad","TCD","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",207090418.3
"Chad","TCD","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",139946001.3
"Chad","TCD","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",82357214.9
"Chad","TCD","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",27987660.9
"Chad","TCD","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",11882770.9
"Chad","TCD","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",11033.6
"Chad","TCD","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",4797.2
"Chad","TCD","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",95738709.5
"Chad","TCD","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",179102757.4
"Chad","TCD","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",15590433.2
"Chad","TCD","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",178095924.4
"Chad","TCD","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",207090418.3
"Chad","TCD","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",27473204.1
"Chad","TCD","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",0
"Chad","TCD","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",112468000
"Chad","TCD","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",11033.6
"Chad","TCD","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",112472797.2
"Chad","TCD","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",178106958
"China","CHN","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",15692563746.1
"China","CHN","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",17866548651.4
"China","CHN","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",14142718751.6
"China","CHN","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",6532446441.9
"China","CHN","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",514898407.1
"China","CHN","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",9834677000
"China","CHN","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",1224249000
"China","CHN","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",4046243298.5
"China","CHN","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",3777050273.3
"China","CHN","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",969933090
"China","CHN","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",2615723714.1
"China","CHN","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",3079501272.1
"China","CHN","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",858406974.7999998
"China","CHN","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",9148170156
"China","CHN","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",3079501272.1
"China","CHN","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",1373305381.9
"China","CHN","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",796544167.3999999
"China","CHN","""PPG, other private creditors (DIS, current US$)""","DT.DIS.PROP.CD",334012200.7
"China","CHN","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",156342427.9
"China","CHN","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",14677464465.9
"China","CHN","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",4111062474
"China","CHN","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",2350524517.9
