id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,id
12575,1049,1059,2473221,2473233,118,36,20,14029,106,132,1356,1,0,70,0.0485,0.5227,0.45,0.014,0.3571,0.9524,0.0,2.0719,1.2787,1.301,-0.55,-0.081,0.4366,0,0,0,0,0,1,0,12575
14709,39,192,507537,507548,11388,572,216,1302540,36,141,1402,0,1,40,0.0556,0.4568,0.9558,0.1091,0.2739,0.3482,0.0,4.0564,2.1847,2.1703,-0.0442,-0.0951,1.0,0,0,1,0,0,0,0,14709
17065,619,630,430948,430980,178,20,23,17124,84,126,1358,1,0,100,0.9231,0.2464,0.3478,0.0074,0.5,1.0,1.0,2.2504,1.0,1.3617,0.6522,-0.2033,0.463,1,0,0,0,0,0,0,17065
13601,386,394,3962284,3962304,253,24,32,14320,51,93,1654,1,0,69,0.4538,0.3333,0.375,0.0066,0.5833,1.0,1.0,2.4031,1.0414,1.5051,0.625,-0.4588,0.633,1,0,0,0,0,0,0,13601
19206,539,563,949136,949144,184,49,27,22478,104,125,1356,1,0,70,0.1247,0.2596,0.56,0.0206,0.5405,1.0,1.0,2.2601,1.4472,1.4314,0.44,-0.1127,0.7659,0,1,0,0,0,0,0,19206
18962,145,174,712491,712528,419,76,55,43551,114,135,1358,0,1,40,0.2068,0.5904,0.8095,0.0218,0.5686,0.9273,1.0,2.6222,1.5682,1.7404,0.1905,-0.0171,0.9998,0,1,0,0,0,0,0,18962
1698,565,567,3377629,347860,69,8,15,6337,93,127,1694,1,0,60,0.5235,0.25,0.5333,0.0052,1.0,1.0,1.0,1.8389,0.8451,1.1761,0.4667,-0.1828,0.2288,0,0,0,0,0,1,0,1698
1835,9,21,173070,173236,949,91,103,105560,93,127,1690,1,0,70,0.1102,0.4155,0.2632,0.011,0.2619,0.9778,1.0,2.9912,1.1761,2.0086,0.7368,-0.1463,0.9999,0,0,0,0,0,0,1,1835
11892,253,279,3522485,3522508,345,90,79,45673,99,133,1360,0,1,200,0.3181,0.0707,0.4839,0.0301,0.6809,0.5732,1.0,2.5378,1.5682,1.4914,0.5161,-0.1038,0.9998,0,0,0,0,0,1,0,11892
13320,39,194,7754878,7754931,5706,205,117,590664,40,126,1358,0,1,40,0.0574,0.358,0.3829,0.1141,0.7561,0.5114,0.0,3.7563,2.1818,1.8261,-0.6171,-0.1933,1.0,0,0,1,0,0,0,0,13320
3595,1235,1258,9007,9033,265,117,94,248809,94,132,1354,1,0,70,0.1443,0.6322,0.4533,0.0303,0.4318,0.6364,1.0,2.4232,1.6128,1.8751,0.5467,-0.1426,0.9999,0,1,0,0,0,0,0,3595
6541,1051,1063,3787187,3787204,114,20,20,11126,84,124,1362,1,0,80,0.442,0.4,0.45,0.0066,0.65,1.0,1.0,2.0569,0.9542,1.301,0.55,-0.2356,0.3068,0,0,0,0,0,1,0,6541
4388,905,916,31984,31995,55,10,9,5483,81,126,1692,1,0,300,0.8809,0.2778,0.8889,0.0053,0.9,1.0,0.0,1.7404,0.9542,0.9031,-0.1111,-0.1762,0.1773,0,0,0,0,0,0,1,4388
1042,1174,1185,1227758,1227777,67,9,12,6860,83,124,1686,1,0,70,0.3545,0.3929,0.25,0.0041,0.6667,1.0,1.0,1.8129,0.8451,1.0792,0.75,-0.1956,0.215,1,0,0,0,0,0,0,1042
8980,13,25,1436808,1436820,137,11,24,14618,108,127,1333,0,1,40,0.0519,0.3148,0.625,0.0049,0.7273,1.0,1.0,2.1367,0.9031,1.3802,0.375,-0.0836,0.3601,0,0,0,0,0,0,0,8980
12123,649,661,508236,508253,34,28,7,47737,105,127,1356,1,0,70,0.9546,0.3846,0.1539,0.014,0.8929,0.4444,0.0,1.5315,1.2787,0.6021,-0.8461,-0.095,0.257,0,1,0,0,0,0,0,12123
8586,1098,1117,79690,79360,68,23,13,7579,79,111,1364,1,0,70,0.8331,0.4902,0.9167,0.0123,0.7391,1.0,0.0,1.8325,1.2305,1.1139,-0.0833,-0.2715,0.2432,0,0,0,0,0,1,0,8586
5018,39,196,2894140,2897219,6294,248,128,618605,48,127,1356,0,1,40,0.0604,0.3564,0.3721,0.1114,0.7178,0.4894,0.0,3.7794,2.1931,1.8195,-0.6279,-0.1887,1.0,0,0,1,0,0,0,0,5018
13971,41,216,1740121,1740188,5702,262,135,588714,48,126,1358,0,1,40,0.0604,0.4063,0.4343,0.1261,0.6337,0.4853,0.0,3.7555,2.233,1.8195,-0.5657,-0.1863,1.0,0,0,1,0,0,0,0,13971
17137,172,179,2124816,2124840,117,20,15,11979,99,124,1354,1,0,70,0.2227,0.4333,0.5333,0.0089,0.6,1.0,1.0,2.0682,1.0792,1.1761,0.4667,-0.1688,0.2288,0,1,0,0,0,0,0,17137
9901,1644,1661,1170219,1170812,105,18,9,14369,40,78,1692,1,0,70,0.2047,0.2333,0.75,0.0071,0.5625,1.0,0.0,2.0212,1.0792,0.9542,-0.25,-0.5528,0.3241,0,0,0,0,0,1,0,9901
15676,919,929,4020581,4020686,55,10,11,7114,113,141,1364,1,0,100,0.6431,0.2546,0.9091,0.0066,0.9,1.0,1.0,1.7404,0.9542,1.0414,0.0909,-0.0683,0.2173,0,0,0,0,0,1,0,15676
1433,438,455,1063504,1063527,76,21,12,8170,105,127,1360,1,0,80,0.6441,0.5098,0.5294,0.0125,0.8095,0.6667,0.0,1.8808,1.2305,0.9542,-0.4706,-0.0989,0.2699,0,0,0,0,0,1,0,1433
11019,9,14,4309441,4309470,234,13,39,23207,99,127,1623,0,1,100,0.0107,0.4145,0.1539,0.0037,0.3846,1.0,1.0,2.3692,0.699,1.5911,0.8461,-0.1243,0.3882,0,0,0,0,0,0,1,11019
12513,803,825,639848,639857,501,61,60,44883,75,125,1356,0,1,40,0.0603,0.4632,0.15,0.0088,0.1436,0.9821,1.0,2.6998,1.0792,1.716,0.85,-0.2663,0.9685,1,0,0,0,0,0,0,12513
5623,1134,1126,61614,61648,780,41,35,83627,90,134,1694,1,0,70,0.3171,0.4818,0.5185,0.0199,0.6585,0.5185,0.0,2.8921,1.4314,1.4472,-0.4815,-0.1243,0.9997,0,0,0,0,0,0,1,5623
16933,581,592,1578116,1578129,112,34,16,12348,108,132,1364,1,0,80,0.2183,0.5702,0.6316,0.0161,0.7097,0.75,0.0,2.0492,1.3424,0.9542,-0.3684,-0.0891,0.3601,0,0,0,0,0,0,1,16933
7922,41,192,1448373,1448535,11089,593,115,1270726,31,141,1402,0,1,40,0.0585,0.5793,0.9669,0.1077,0.5071,0.5313,0.0,4.0449,2.179,2.1644,-0.0331,-0.0945,1.0,0,0,1,0,0,0,0,7922
377,616,622,11741688,11741833,175,21,21,21649,61,118,1360,0,1,40,0.0308,0.3534,0.4762,0.0059,0.5714,1.0,1.0,2.243,0.9031,1.3222,0.5238,-0.2463,0.3509,0,0,0,0,0,0,1,377
357,623,632,2030688,2030738,390,24,27,40498,95,133,1687,0,1,100,0.9808,0.2969,0.3333,0.0071,0.4167,1.0,1.0,2.5911,1.0792,1.4314,0.6667,-0.1162,0.8299,0,0,0,0,1,0,0,357
13447,724,733,83249,83253,17,7,4,2267,105,132,1358,0,1,50,0.8792,0.4333,0.8333,0.0044,0.8571,1.0,0.0,1.2305,0.7782,0.699,-0.1667,-0.0773,0.14,0,0,0,0,0,0,1,13447
7471,1066,1083,66522,66578,123,38,22,15858,112,134,1372,1,0,100,0.4047,0.5188,0.7368,0.0102,0.5263,0.8636,1.0,2.0899,1.1461,1.2787,0.2632,-0.0522,0.4399,0,0,0,0,0,1,0,7471
14268,39,190,1174946,1175131,6294,188,125,685447,41,125,1358,0,1,40,0.0575,0.3681,0.3974,0.1035,0.7472,0.5402,0.0,3.7989,2.1761,1.8451,-0.6026,-0.1879,1.0,0,0,1,0,0,0,0,14268
12240,441,456,838654,838663,56,9,15,6345,114,140,1696,1,0,60,0.6196,0.375,0.6667,0.0047,0.8889,0.5833,0.0,1.7482,0.9031,0.8451,-0.3333,0.0086,0.1773,0,0,0,0,0,0,1,12240
5337,619,630,492452,492514,1506,251,103,178741,106,143,1364,0,1,100,0.9076,0.4194,0.0519,0.0081,0.097,0.9921,1.0,3.1778,1.0414,2.0043,0.9481,-0.0606,1.0,0,0,0,0,1,0,0,5337
4706,1219,1238,2528213,2528283,145,30,18,14538,87,119,1362,0,1,40,0.0206,0.5833,0.6667,0.0176,0.8,0.6667,0.0,2.1644,1.3802,1.2553,-0.3333,-0.213,0.633,0,0,0,0,0,0,1,4706
1441,39,211,1682722,1682891,10986,572,370,1245114,38,127,1402,0,1,40,0.0556,0.5432,0.9483,0.123,0.2834,0.3846,0.0,4.0391,2.2355,2.233,-0.0517,-0.0988,1.0,0,0,1,0,0,0,0,1441
13198,39,216,2566935,2566997,6309,253,137,660291,38,127,1358,0,1,40,0.0574,0.4433,0.3835,0.1303,0.6996,0.4671,0.0,3.803,2.248,1.8195,-0.6165,-0.1853,1.0,0,0,1,0,0,0,0,13198
6315,1200,1220,949306,949493,2243,262,168,297086,113,143,1394,0,1,220,0.2094,0.6763,0.4343,0.0391,0.2214,0.6548,1.0,3.3508,1.8195,1.9494,0.5657,-0.0206,1.0,0,0,0,0,0,0,1,6315
8922,1034,1045,10343919,10343928,69,9,9,8847,111,135,1690,1,0,60,0.7772,0.275,0.8,0.0074,0.8889,1.0,0.0,1.8389,1.0,0.9542,-0.2,-0.0488,0.1852,0,0,0,0,0,1,0,8922
9948,803,818,435980,4369727,359,38,33,38401,91,132,1356,1,0,70,0.8135,0.5876,0.25,0.0081,0.3158,0.9394,1.0,2.5551,1.0414,1.5185,0.75,-0.1407,0.9549,0,0,0,0,0,0,1,9948
2234,1603,1614,707122,707137,515,15,49,41622,49,84,1687,0,1,150,0.0012,0.4463,0.2857,0.0071,0.8,1.0,1.0,2.7118,1.0792,1.6902,0.7143,-0.455,0.9216,0,0,0,0,0,0,1,2234
4286,9,24,9754896,9754906,235,28,34,23778,74,119,1627,1,0,60,0.0997,0.3729,0.3684,0.0083,0.6191,1.0,1.0,2.3766,1.1461,1.5315,0.6316,-0.2328,0.8612,0,0,0,0,0,0,1,4286
1713,1331,1344,40184,40195,137,33,17,16891,84,124,1366,1,0,80,0.3658,0.3618,0.7391,0.0136,0.6364,1.0,0.0,2.1367,1.3617,1.2305,-0.2609,-0.2397,0.6438,0,0,0,0,0,1,0,1713
14845,1067,1088,928256,928264,139,38,32,16504,78,127,1364,0,1,175,0.4047,0.6078,0.3778,0.01,0.3846,0.913,1.0,2.143,1.2305,1.4624,0.6222,-0.1561,0.6173,0,0,0,0,0,0,1,14845
18377,1365,1382,939827,939860,304,43,57,39648,104,119,1362,0,1,40,0.013,0.3965,0.2121,0.0158,0.3273,0.9,1.0,2.4728,1.3617,1.6628,0.7879,-0.1594,0.8952,0,0,0,0,0,1,0,18377
16400,552,597,964339,964360,6156,258,293,723643,106,140,1356,1,0,200,0.5292,0.7612,0.7382,0.0536,0.4562,0.5484,1.0,3.7863,1.8633,2.1703,0.2618,-0.0702,1.0,0,0,0,0,0,0,1,16400
7712,39,218,1512277,1512467,10941,755,444,1270726,27,141,1400,0,1,40,0.0586,0.5488,0.4,0.1286,0.5686,0.3678,0.0,4.0609,2.2529,1.1139,-0.6,-0.0979,1.0,0,0,1,0,0,0,0,7712
9520,143,166,1294504,1294539,536,34,43,68349,119,141,1374,0,1,40,0.195,0.4267,0.6,0.0095,0.3823,0.9524,1.0,2.7292,1.1139,1.5563,0.4,0.0086,0.9519,0,0,0,0,0,0,0,9520
2252,827,828,10391495,10391507,17,9,6,2167,111,143,1356,0,1,50,0.9411,0.4167,0.5714,0.0044,0.8148,0.9583,0.0,1.2305,0.7782,0.699,-0.4286,-0.0125,0.1622,0,0,0,1,0,0,0,2252
1968,819,829,612201,612252,68,8,7,7104,81,109,1688,1,0,60,0.7204,0.4286,0.8571,0.0044,0.75,1.0,1.0,1.8325,0.7782,0.8451,0.1429,-0.2772,0.1499,0,0,0,0,0,1,0,1968
1805,1588,1602,3874199,3874261,110,14,10,18593,64,97,1652,1,0,70,0.0619,0.5167,0.7143,0.0125,0.7857,1.0,0.0,2.0414,1.3222,1.0,-0.2857,-0.4478,0.2532,0,1,0,0,0,0,0,1805
3710,542,564,88576,88613,308,43,23,37264,95,124,1692,1,0,70,0.7467,0.6387,0.4783,0.0158,0.6053,0.7188,0.0,2.4885,1.415,1.3617,-0.5217,-0.1315,0.8778,0,0,0,0,0,0,1,3710
6455,547,588,1469856,1469884,2406,166,85,29350,80,132,1356,1,0,100,0.6517,0.7516,0.2892,0.0531,0.8649,0.5366,0.0,3.3813,1.8573,1.6902,-0.7108,-0.2575,1.0,0,0,0,0,0,0,1,6455
3200,16,26,252936,252958,138,20,25,17836,97,132,1352,1,0,70,0.0236,0.48,0.4,0.0074,0.45,1.0,1.0,2.1399,1.0,1.3979,0.6,-0.0916,0.4138,0,1,0,0,0,0,0,3200
4577,647,667,4235272,4235283,125,19,14,15483,112,133,1364,0,1,100,0.4595,0.5385,0.7143,0.0103,0.7368,0.8571,0.0,2.0969,1.1461,1.1461,-0.2857,-0.0489,0.2901,0,0,0,0,0,0,1,4577
7682,39,190,1814642,1814708,9484,705,155,1011426,36,135,1404,0,1,40,0.0556,0.5167,0.9206,0.1071,0.2598,0.4189,1.0,3.9815,2.1761,2.1903,0.0794,-0.159,1.0,0,0,1,0,0,0,0,7682
18623,1215,1227,2451285,2451296,130,15,17,16916,99,134,1694,0,1,300,0.1475,0.3987,0.3595,0.0088,0.8,1.0,1.0,2.1139,1.0792,1.2305,0.6405,-0.0582,0.2901,1,0,0,0,0,0,0,18623
6834,745,757,1311801,1311817,138,19,19,16028,68,132,1374,0,1,120,0.8885,0.3104,0.7826,0.0095,0.6842,1.0,1.0,2.1399,1.1139,1.2787,0.2174,-0.1581,0.3787,0,0,0,0,0,1,0,6834
11346,1343,1352,2287245,2287276,110,14,18,11447,86,116,1366,1,0,100,0.4182,0.4394,0.7222,0.0081,0.7857,1.0,1.0,2.0414,1.0414,1.2553,0.2778,-0.2359,0.3882,0,0,0,0,0,0,1,11346
8348,810,824,3264755,3264786,359,30,30,61966,106,126,1360,0,1,130,0.7844,0.437,0.8,0.0147,0.5,0.9667,1.0,2.5551,1.301,1.4771,0.2,-0.1094,0.9747,0,0,0,0,0,1,0,8348
4202,1299,1305,409986,410023,145,21,45,16692,90,119,1353,0,1,185,0.0619,0.2657,0.2857,0.0059,0.381,0.9333,1.0,2.1614,0.9031,1.6233,0.7143,-0.1705,0.3725,0,0,0,0,0,0,1,4202
11520,531,542,1453635,1465360,442,27,31,47204,95,124,1354,1,0,70,0.1443,0.4931,0.3726,0.0086,0.3636,1.0,1.0,2.6702,1.0792,1.4914,0.6274,-0.1743,0.9361,0,0,0,0,0,0,1,11520
4828,1220,1228,5427410,5427424,140,16,16,14830,108,127,1372,0,1,40,0.4785,0.3472,0.6667,0.008,0.8125,0.9375,1.0,2.1461,1.1139,1.1761,0.3333,-0.0786,0.3601,0,0,0,0,0,1,0,4828
2718,780,782,718602,718617,56,14,15,6886,81,116,1687,1,0,200,0.9047,0.3232,0.4706,0.0047,0.7143,0.8333,1.0,1.7482,0.9031,1.2305,0.5294,-0.2978,0.2699,0,0,0,0,0,0,1,2718
12730,621,632,1488612,1488636,170,15,31,20124,104,127,1362,0,1,40,0.4978,0.3316,0.4,0.0073,0.7333,1.0,1.0,2.2304,1.0,1.4914,0.6,-0.0902,0.4138,0,0,0,0,0,1,0,12730
10501,519,528,1589431,1589443,99,18,14,10286,84,124,1364,0,1,40,0.7665,0.3472,0.9231,0.0103,0.9444,0.8571,0.0,1.9956,1.2305,1.0792,-0.0769,-0.2395,0.2739,0,0,0,0,0,0,1,10501
2958,39,221,1586862,1587011,6776,243,131,688633,40,124,1358,0,1,40,0.0575,0.387,0.4103,0.1318,0.7012,0.5285,0.0,3.8122,2.2529,1.8195,-0.5897,-0.1907,1.0,0,0,1,0,0,0,0,2958
1256,693,705,425925,425936,70,10,12,8051,101,126,1710,0,1,100,0.9764,0.375,0.6667,0.0047,0.8,1.0,1.0,1.8451,0.9031,1.0792,0.3333,-0.1078,0.2018,0,0,0,0,0,0,1,1256
2420,779,803,3787187,3787204,353,39,24,34230,84,119,1362,1,0,80,0.8234,0.5366,0.8095,0.0176,0.6389,0.7083,0.0,2.5478,1.3617,1.2305,-0.1905,-0.2387,0.5903,0,0,0,0,0,1,0,2420
14633,614,622,2670756,2670772,68,12,10,6861,97,132,1352,0,1,50,0.6143,0.2429,0.7,0.0052,0.5833,1.0,1.0,1.8325,0.8451,1.0,0.3,-0.1211,0.1753,0,0,0,0,0,1,0,14633
6075,6,17,41184,41201,124,25,22,13678,99,134,1353,0,1,200,0.0088,0.4121,0.4545,0.0081,0.44,1.0,1.0,2.0934,1.0414,1.3424,0.5454,-0.0689,0.3663,0,0,0,0,0,1,0,6075
2640,41,192,1511165,1511591,11510,617,372,1398637,34,141,1402,0,1,40,0.0585,0.5942,0.962,0.1077,0.2459,0.4492,0.0,4.062,2.179,2.2175,-0.038,-0.1077,1.0,0,0,1,0,0,0,0,2640
222,1325,1339,2615295,2615309,119,14,14,12560,78,132,1362,0,1,40,0.0648,0.3214,0.8571,0.0088,0.8571,1.0,1.0,2.0756,1.0792,1.1461,0.1429,-0.1797,0.2901,0,0,0,0,0,0,1,222
16413,1145,1159,4639384,4639402,563,96,107,600689,96,127,1360,1,0,80,0.0676,0.5245,0.4444,0.0206,0.5306,0.5907,0.0,2.7235,1.4472,1.4472,-0.5556,-0.1409,0.9905,0,0,0,0,0,1,0,16413
15283,1633,1642,2086458,2086470,88,11,11,9917,88,124,1692,1,0,70,0.0591,0.2988,0.8182,0.0053,0.8182,1.0,1.0,1.9445,0.9542,1.0414,0.1818,-0.1721,0.2051,0,0,0,0,0,0,1,15283
14244,1051,1064,5169308,5169335,76,17,17,9155,110,134,1366,0,1,40,0.7254,0.6338,0.9375,0.0081,0.6471,0.9412,1.0,1.8808,1.0414,1.2041,0.0625,-0.0294,0.2712,0,0,0,0,0,1,0,14244
2652,1608,1637,5492048,5492060,196,32,23,6243,36,94,1692,1,0,80,0.2991,0.5225,0.7826,0.0184,0.8649,0.7059,1.0,2.2967,1.3979,1.2553,0.2174,-0.5282,0.7254,0,0,0,0,0,0,1,2652
15641,5,17,4118358,4118372,205,24,27,21031,82,126,1687,1,0,80,0.7694,0.2727,0.2727,0.0053,0.375,1.0,1.0,2.3117,0.9542,1.4472,0.7273,-0.2223,0.4913,0,0,0,0,0,1,0,15641
12789,449,588,2013457,2013541,9927,417,107,1096282,36,135,1358,0,1,40,0.6613,0.6342,0.0821,0.0781,0.9578,0.6602,0.0,3.9968,2.0253,2.0294,-0.9179,-0.2153,1.0,0,0,1,0,0,0,0,12789
8746,757,766,3626796,3626816,133,18,14,14830,91,125,1360,0,1,40,0.9575,0.2387,0.7143,0.0073,0.7222,1.0,1.0,2.1239,1.1139,1.1461,0.2857,-0.1355,0.2532,0,0,0,0,0,1,0,8746
7791,1066,1085,678588,678588,184,34,18,20199,100,118,1364,1,0,69,0.4106,0.5258,0.6923,0.0125,0.7273,0.6667,0.0,2.2648,1.2305,1.2305,-0.3077,-0.1435,0.6268,0,1,0,0,0,0,0,7791
12973,1078,1089,7754878,7754931,60,11,10,5907,90,118,1690,1,0,60,0.8532,0.2556,0.9,0.0066,0.8182,1.0,1.0,1.7781,0.9542,1.0,0.0,-0.1824,0.1862,0,0,0,0,0,1,0,12973
12157,475,482,64701,64720,113,13,13,11979,55,212,1387,0,1,40,0.5772,0.3231,1.0,0.0095,0.8667,1.0,1.0,2.0531,1.1139,1.1139,0.0,0.46,0.2914,0,0,0,0,0,0,0,12157
17973,556,564,212793,212803,115,12,14,11562,74,126,1308,0,1,40,0.6417,0.2727,0.6429,0.0066,0.75,1.0,1.0,2.0607,0.9542,1.1461,0.3571,-0.2021,0.2359,0,0,0,0,0,1,0,17973
1336,1251,1258,844903,844932,119,17,17,7164,76,111,1353,0,1,40,0.1431,0.3285,0.6765,0.0053,0.8824,1.0,1.0,2.0756,0.9542,1.2305,0.3235,-0.2424,0.2739,0,0,0,0,0,1,0,1336
1402,446,493,686245,686304,52,28,11,6302,109,143,1356,1,0,70,0.734,0.5185,0.4815,0.0199,1.0,0.7647,0.0,1.716,1.4314,0.8451,-0.5185,-0.0052,0.1862,0,0,0,0,0,0,1,1402
113,9,18,1622520,1622524,52,11,11,6481,97,124,1356,1,0,70,0.0133,0.2727,0.6364,0.0052,0.6364,1.0,1.0,1.716,0.8451,1.0414,0.3636,-0.1752,0.1822,0,1,0,0,0,0,0,113
5359,603,614,219960,219966,128,12,16,16441,70,100,1364,0,1,40,0.6166,0.3875,0.625,0.0037,0.5833,1.0,1.0,2.1072,0.699,1.2041,0.375,-0.3288,0.2792,1,0,0,0,0,0,0,5359
7346,747,758,735496,735528,194,16,21,21380,96,127,1687,1,0,80,0.8969,0.2361,0.381,0.0047,0.5,1.0,1.0,2.2878,0.9031,1.3222,0.6191,-0.1403,0.2901,1,0,0,0,0,0,0,7346
15100,736,742,598090,598094,11,9,8,11126,120,135,1360,0,1,50,0.8542,0.4479,0.3333,0.0044,0.6667,0.75,0.0,1.0414,0.7782,0.7782,-0.6667,0.0016,0.1262,0,0,0,0,0,0,1,15100
12536,57,64,1146657,1146672,84,13,18,8292,108,127,1352,0,1,40,0.0371,0.3333,0.3333,0.0044,0.4615,1.0,1.0,1.9243,0.7782,1.2553,0.6667,-0.079,0.215,0,0,0,0,0,1,0,12536
17234,824,832,1035255,1035264,45,9,7,4633,95,134,1690,1,0,70,0.8003,0.1746,0.8889,0.0053,1.0,1.0,0.0,1.6532,0.9542,0.9031,-0.1111,-0.1229,0.1773,0,0,0,0,0,0,1,17234
18898,1233,1245,956972,956991,126,24,23,14697,109,126,1373,0,1,40,0.3913,0.3065,0.3478,0.0095,0.8095,1.0,1.0,2.1004,1.1139,1.3617,0.6522,-0.0629,0.3125,0,0,1,0,0,0,0,18898
3572,241,360,938265,938349,2027,178,118,241083,38,108,1360,0,1,40,0.2801,0.667,0.4167,0.0553,0.2352,0.6377,0.0,3.3068,1.8751,1.8808,-0.5833,-0.3705,1.0,0,0,1,0,0,1,0,3572
17352,920,928,48235,48244,32,9,8,6430,128,164,1387,0,1,40,0.6619,0.1719,1.0,0.0058,0.8889,1.0,0.5,1.5051,0.9031,0.9031,0.0,0.1693,0.1622,0,0,0,0,0,1,0,17352
3589,621,632,579795,579857,2108,68,204,240091,115,143,1358,0,1,40,0.9546,0.4277,0.9623,0.036,0.5686,0.8261,1.0,3.5034,1.6902,2.29,0.0377,-0.0332,1.0,0,0,0,0,0,1,0,3589
10994,312,322,589740,589752,68,14,10,8808,114,141,1352,0,1,40,0.3794,0.2444,0.9,0.0074,0.7143,1.0,0.0,1.8325,1.0,0.9542,-0.1,-0.0236,0.1954,0,0,0,0,0,1,0,10994
18981,1206,1216,1120537,1120571,261,14,27,24220,107,127,1358,0,1,40,0.0,0.3151,0.2857,0.0066,0.6429,1.0,1.0,2.4166,0.9542,1.4314,0.7143,-0.0971,0.5345,1,0,0,0,0,0,0,18981
16766,1164,1185,1009978,1009999,118,26,22,13193,82,108,1364,1,0,80,0.3187,0.5278,0.95,0.0147,0.7692,0.9091,0.0,2.0719,1.301,1.0,-0.05,-0.2744,0.4729,0,0,0,0,0,0,1,16766
16168,41,194,1424299,1424367,11510,634,387,1361903,33,141,1402,0,1,40,0.0585,0.505,0.3846,0.1086,0.2464,0.4351,1.0,4.062,2.1818,2.2148,0.6154,-0.0944,1.0,0,0,1,0,0,0,0,16168
18549,57,65,1389276,1389283,85,11,11,5267,78,103,1690,1,0,70,0.0735,0.2525,0.9091,0.006,0.7273,1.0,1.0,1.9294,1.0,1.0414,0.0909,-0.3013,0.2173,0,0,0,0,0,1,0,18549
8355,779,796,799291,799301,230,31,38,23706,73,124,1358,0,1,40,0.8203,0.3155,0.3158,0.014,0.7308,1.0,1.0,2.3636,1.2787,1.5798,0.6842,-0.2493,0.5212,0,0,0,0,0,1,0,8355
13916,853,864,270702,271826,463,26,31,49848,61,125,1687,1,0,200,0.3348,0.4471,0.8333,0.0103,0.5385,0.9677,1.0,2.6628,1.2305,1.4771,0.1667,-0.2245,0.8299,0,0,0,0,0,0,1,13916
953,1037,1055,2669665,2669677,836,68,39,99456,106,127,1364,0,1,175,0.4433,0.4201,0.9286,0.0096,0.3165,0.9583,1.0,2.935,1.1139,1.5441,0.0714,-0.0885,0.9999,0,0,0,0,1,0,0,953
6076,691,713,4822354,4822392,208,44,22,23267,87,127,1694,1,0,80,0.8203,0.4313,0.2105,0.0225,0.8636,0.5102,0.0,2.3181,1.5798,1.3424,-0.7895,-0.1846,0.6839,0,0,0,0,0,1,0,6076
3547,604,608,2098521,2098591,63,14,11,5448,84,127,1694,1,0,80,0.8789,0.4619,1.0,0.0067,0.8571,1.0,0.5,1.7993,1.0414,1.0414,0.0,-0.1703,0.2051,0,0,0,0,0,1,0,3547
15234,805,811,1436089,1436092,16,6,4,2034,120,141,1358,0,1,50,0.8118,0.2,0.8,0.0037,0.8333,1.0,0.0,1.2041,0.699,0.6021,-0.2,0.031,0.14,0,0,0,1,0,0,0,15234
2556,41,189,4680348,4680372,8957,639,387,1035586,27,141,1402,0,1,40,0.0585,0.5526,0.0837,0.1051,0.1566,0.4894,1.0,3.963,2.1399,2.2601,0.9173,-0.1033,1.0,0,0,1,0,0,0,0,2556
11765,51,108,5367324,5367377,1685,171,129,150146,61,101,1352,0,1,40,0.0743,0.4144,0.4343,0.0282,0.4211,0.9612,1.0,3.2217,1.5798,2.0934,0.5657,-0.3797,1.0,0,1,0,0,0,0,0,11765
14034,0,18,657468,657502,714,87,107,73055,90,127,1692,0,1,90,0.0,0.4946,0.0863,0.0177,0.1505,0.9923,1.0,2.8507,1.4771,2.0294,0.9137,-0.1675,0.9987,0,0,0,0,0,0,1,14034
12550,39,218,4401486,4401544,6661,310,138,666077,41,124,1358,0,1,40,0.0604,0.475,0.40128,0.1311,0.5783,0.4187,0.0,3.8603,2.2504,1.8261,-0.5982,-0.19,1.0,0,0,1,0,0,0,0,12550
16512,1028,1036,3283148,3283163,78,17,14,7384,87,124,1692,1,0,80,0.7771,0.2467,0.7857,0.0065,0.6471,1.0,1.0,1.8921,1.0414,1.1461,0.2143,-0.2145,0.2712,0,0,0,0,0,0,0,16512
3210,756,780,679386,679391,267,21,26,26356,79,106,1353,1,0,300,0.9236,0.516,0.7143,0.0096,0.3636,0.92,1.0,2.4265,1.1139,1.415,0.2857,-0.2745,0.5461,0,0,0,0,0,0,1,3210
6501,1687,1696,419960,419973,87,15,11,6884,77,101,1696,1,0,60,0.0047,0.2091,0.9091,0.0071,0.8,1.0,1.0,1.9395,1.0792,1.0414,0.0909,-0.315,0.2173,0,0,0,0,0,1,0,6501
13582,1586,1598,1194800,1194814,196,35,17,20590,85,125,1656,1,0,60,0.0948,0.4167,0.7143,0.0091,0.5143,0.5882,0.0,2.2923,1.1761,1.0,-0.2857,-0.2167,0.5212,0,0,0,0,0,1,0,13582
