"garage_id","user_id","user_type","start_plugin","start_plugin_hour","end_plugout","end_plugout_hour","el_kwh","duration_hours","month_plugin","weekdays_plugin"
"Bl2","Bl2-1","Private","2019-02-19T15:07:00.000",15,"2019-02-19T17:40:00.000",17,9.15,2.555,"Feb","Tuesday"
"Bl2","Bl2-5","Private","2019-02-19T16:21:00.000",16,"2019-02-19T18:44:00.000",18,8.32,2.379722222,"Feb","Tuesday"
"AsO2","AsO2-1","Private","2019-02-19T16:51:00.000",16,"2019-02-20T08:01:00.000",8,15.13,15.17194444,"Feb","Tuesday"
"Bl2","Bl2-1","Private","2019-02-19T18:15:00.000",18,"2019-02-19T21:51:00.000",21,8.23,3.603333333,"Feb","Tuesday"
"AdO1","AdO1-2","Private","2019-02-19T18:49:00.000",18,"2019-02-20T12:21:00.000",12,11.69,17.52805556,"Feb","Tuesday"
"AdO3","AdO3-2","Private","2019-02-19T19:40:00.000",19,"2019-02-20T12:29:00.000",12,16.43,16.81666667,"Feb","Tuesday"
"Bl2","Bl2-4","Private","2019-02-19T20:06:00.000",20,"2019-02-20T10:32:00.000",10,16.52,14.42583333,"Feb","Tuesday"
"Bl2","Bl2-5","Private","2019-02-19T21:01:00.000",21,"2019-02-20T07:16:00.000",7,4.55,10.23944444,"Feb","Tuesday"
"AdO1","AdO1-1","Private","2019-02-19T21:48:00.000",21,"2019-02-20T06:29:00.000",6,17.56,8.691944444,"Feb","Tuesday"
"Bl2","Bl2-1","Private","2019-02-19T21:51:00.000",21,"2019-02-20T09:36:00.000",9,0.96,11.75555556,"Feb","Tuesday"
"Bl2","Bl2-1","Private","2019-02-20T11:54:00.000",11,"2019-02-20T15:14:00.000",15,11.97,3.324722222,"Feb","Wednesday"
"UT9","Share-14","Shared","2019-02-20T15:22:00.000",15,"2019-02-20T20:28:00.000",20,16.14,5.091111111,"Feb","Wednesday"
"Bl2","Bl2-5","Private","2019-02-20T16:00:00.000",16,"2019-02-20T16:48:00.000",16,2.88,0.810833333,"Feb","Wednesday"
"Bl2","Bl2-5","Private","2019-02-20T17:26:00.000",17,"2019-02-20T20:21:00.000",20,9.96,2.914722222,"Feb","Wednesday"
"Bl2","Bl2-1","Private","2019-02-20T18:42:00.000",18,"2019-02-20T21:02:00.000",21,7.04,2.346944444,"Feb","Wednesday"
"Bl2","Bl2-5","Private","2019-02-20T20:49:00.000",20,"2019-02-21T02:52:00.000",2,4.05,6.050555556,"Feb","Wednesday"
"Bl2","Bl2-6","Private","2019-02-21T10:58:00.000",10,"2019-02-21T17:22:00.000",17,6.99,6.392777778,"Feb","Thursday"
"Bl2","Bl2-2","Private","2019-02-21T13:07:00.000",13,"2019-02-22T12:22:00.000",12,9.51,23.24638889,"Feb","Thursday"
"AdO1","AdO1-2","Private","2019-02-21T16:44:00.000",16,"2019-02-22T10:20:00.000",10,4.9,17.59,"Feb","Thursday"
"Bl2","Bl2-1","Private","2019-02-21T18:27:00.000",18,"2019-02-22T12:22:00.000",12,11.78,17.91138889,"Feb","Thursday"
"Bl2","Bl2-6","Private","2019-02-21T19:44:00.000",19,"2019-02-22T12:24:00.000",12,7.51,16.66277778,"Feb","Thursday"
"AsO2","AsO2-1","Private","2019-02-22T10:57:00.000",10,"2019-02-25T07:14:00.000",7,18.48,68.2825,"Feb","Friday"
"AdO3","AdO3-2","Private","2019-02-22T18:35:00.000",18,"2019-02-22T19:43:00.000",19,4.22,1.133333333,"Feb","Friday"
"Bl2","Bl2-2","Private","2019-02-22T20:31:00.000",20,"2019-02-23T08:11:00.000",8,20.12,11.6725,"Feb","Friday"
"Bl2","Bl2-1","Private","2019-02-22T21:10:00.000",21,"2019-02-23T09:14:00.000",9,7.47,12.06555556,"Feb","Friday"
"AdO3","AdO3-2","Private","2019-02-23T01:13:00.000",1,"2019-02-24T15:28:00.000",15,17.6,38.24555556,"Feb","Saturday"
"AdO1","AdO1-2","Private","2019-02-23T17:01:00.000",17,"2019-02-24T16:34:00.000",16,7.41,23.555,"Feb","Saturday"
"AdO1","AdO1-1","Private","2019-02-23T17:25:00.000",17,"2019-02-24T08:49:00.000",8,16.37,15.40222222,"Feb","Saturday"
"Bl2","Bl2-6","Private","2019-02-23T21:45:00.000",21,"2019-02-25T09:08:00.000",9,13.55,35.38027778,"Feb","Saturday"
"Bl2","Bl2-1","Private","2019-02-23T21:48:00.000",21,"2019-02-24T13:50:00.000",13,10.28,16.03694444,"Feb","Saturday"
"Bl2","Bl2-5","Private","2019-02-24T18:18:00.000",18,"2019-02-25T07:18:00.000",7,9.27,12.99194444,"Feb","Sunday"
"UT9","Share-12","Shared","2019-02-24T19:21:00.000",19,"2019-02-25T06:03:00.000",6,30.86,10.70361111,"Feb","Sunday"
"Bl2","Bl2-2","Private","2019-02-24T22:12:00.000",22,"2019-02-25T07:02:00.000",7,0.36,8.832777778,"Feb","Sunday"
"Bl2","Share-8","Shared","2019-02-25T00:49:00.000",0,"2019-02-25T12:42:00.000",12,27.05,11.89333333,"Feb","Monday"
"Bl2","Bl2-2","Private","2019-02-25T14:50:00.000",14,"2019-02-25T17:57:00.000",17,11.23,3.115277778,"Feb","Monday"
"AsO2","AsO2-1","Private","2019-02-25T16:27:00.000",16,"2019-02-26T07:32:00.000",7,13.19,15.095,"Feb","Monday"
"Bl2","Bl2-5","Private","2019-02-25T17:44:00.000",17,"2019-02-25T20:27:00.000",20,9.74,2.724444444,"Feb","Monday"
"Bl2","Bl2-1","Private","2019-02-25T18:36:00.000",18,"2019-02-26T10:13:00.000",10,9.45,15.61555556,"Feb","Monday"
"Bl2","Bl2-6","Private","2019-02-26T10:32:00.000",10,"2019-02-27T11:20:00.000",11,12.97,24.79527778,"Feb","Tuesday"
"AdO3","AdO3-3","Private","2019-02-26T15:50:00.000",15,"2019-02-27T07:21:00.000",7,17.71,15.51277778,"Feb","Tuesday"
"Bl2","Bl2-5","Private","2019-02-26T16:22:00.000",16,"2019-02-26T16:47:00.000",16,1.43,0.411666667,"Feb","Tuesday"
"AsO2","AsO2-1","Private","2019-02-26T16:53:00.000",16,"2019-02-27T07:07:00.000",7,12.84,14.24083333,"Feb","Tuesday"
"Bl2","Bl2-5","Private","2019-02-26T17:31:00.000",17,"2019-02-26T19:05:00.000",19,5.54,1.551666667,"Feb","Tuesday"
"Bl2","Bl2-1","Private","2019-02-26T19:53:00.000",19,"2019-02-27T08:28:00.000",8,8.74,12.5875,"Feb","Tuesday"
"Bl2","Bl2-4","Private","2019-02-26T20:11:00.000",20,"2019-02-27T09:56:00.000",9,18.03,13.73861111,"Feb","Tuesday"
"Bl2","Bl2-5","Private","2019-02-26T22:44:00.000",22,"2019-02-27T06:50:00.000",6,6.22,8.102777778,"Feb","Tuesday"
"UT9","Share-14","Shared","2019-02-26T23:30:00.000",23,"2019-02-27T10:25:00.000",10,15.23,10.92277778,"Feb","Tuesday"
"Bl2","Bl2-5","Private","2019-02-27T07:36:00.000",7,"2019-02-27T09:38:00.000",9,7.22,2.02,"Feb","Wednesday"
"Bl2","Bl2-5","Private","2019-02-27T11:27:00.000",11,"2019-02-27T16:50:00.000",16,6,5.3925,"Feb","Wednesday"
"AsO2","Share-6","Shared","2019-02-27T18:37:00.000",18,"2019-02-27T21:00:00.000",21,12.89,2.380833333,"Feb","Wednesday"
"AdO3","AdO3-3","Private","2019-02-27T18:54:00.000",18,"2019-02-28T06:42:00.000",6,8.25,11.81277778,"Feb","Wednesday"
"AsO2","AsO2-1","Private","2019-02-27T20:44:00.000",20,"2019-02-28T07:21:00.000",7,12.99,10.61111111,"Feb","Wednesday"
"Bl2","Bl2-1","Private","2019-02-28T15:16:00.000",15,"2019-02-28T17:10:00.000",17,6.82,1.896944444,"Feb","Thursday"
"AsO2","AsO2-1","Private","2019-02-28T16:21:00.000",16,"2019-03-01T07:19:00.000",7,13.74,14.97166667,"Feb","Thursday"
"Bl2","Bl2-1","Shared","2019-02-28T16:47:00.000",16,"2019-02-28T18:21:00.000",18,3.44,1.572222222,"Feb","Thursday"
"UT9","Share-12","Shared","2019-02-28T17:10:00.000",17,"2019-02-28T21:35:00.000",21,27.26,4.406111111,"Feb","Thursday"
"AdO1","AdO1-2","Private","2019-02-28T17:44:00.000",17,"2019-03-01T10:01:00.000",10,5.61,16.28638889,"Feb","Thursday"
"Bl2","Bl2-1","Private","2019-02-28T18:04:00.000",18,"2019-02-28T18:29:00.000",18,1.49,0.419444444,"Feb","Thursday"
"AdO1","AdO1-3","Private","2019-02-28T19:02:00.000",19,"2019-03-01T09:56:00.000",9,19.48,14.90222222,"Feb","Thursday"
"Bl2","Bl2-1","Private","2019-02-28T20:59:00.000",20,"2019-03-01T06:55:00.000",6,17.22,9.9425,"Feb","Thursday"
"AdO1","AdO1-1","Private","2019-02-28T21:47:00.000",21,"2019-03-01T06:27:00.000",6,15.39,8.653055556,"Feb","Thursday"
"Bl2","Bl2-1","Private","2019-03-01T15:41:00.000",15,"2019-03-01T16:34:00.000",16,2.65,0.878333333,"Mar","Friday"
"AdO3","AdO3-2","Private","2019-03-01T17:53:00.000",17,"2019-03-01T22:16:00.000",22,8.06,4.385277778,"Mar","Friday"
"Bl2","Bl2-5","Private","2019-03-01T18:05:00.000",18,"2019-03-01T18:58:00.000",18,3.14,0.884166667,"Mar","Friday"
"AsO2","AsO2-1","Private","2019-03-01T18:22:00.000",18,"2019-03-02T11:00:00.000",11,15.87,16.64361111,"Mar","Friday"
"AdO1","AdO1-3","Private","2019-03-01T19:01:00.000",19,"2019-03-03T15:08:00.000",15,18.46,44.12305556,"Mar","Friday"
"Bl2","Bl2-5","Private","2019-03-01T19:27:00.000",19,"2019-03-01T21:50:00.000",21,8.53,2.381666667,"Mar","Friday"
"Bl2","Bl2-4","Private","2019-03-01T20:00:00.000",20,"2019-03-02T15:56:00.000",15,20.35,19.94111111,"Mar","Friday"
"Bl2","Bl2-1","Private","2019-03-01T20:58:00.000",20,"2019-03-02T08:26:00.000",8,11.5,11.47611111,"Mar","Friday"
"AdO1","AdO1-1","Private","2019-03-01T22:04:00.000",22,"2019-03-02T06:38:00.000",6,17.91,8.556666667,"Mar","Friday"
"UT9","Share-6","Shared","2019-03-01T22:23:00.000",22,"2019-03-02T01:30:00.000",1,17.21,3.118888889,"Mar","Friday"
"Bl2","Bl2-5","Private","2019-03-01T22:26:00.000",22,"2019-03-02T14:22:00.000",14,6.28,15.94638889,"Mar","Friday"
"AdO3","AdO3-2","Private","2019-03-01T23:56:00.000",23,"2019-03-03T12:28:00.000",12,15.78,36.53416667,"Mar","Friday"
"AsO2","Share-4","Shared","2019-03-02T09:22:00.000",9,"2019-03-02T16:24:00.000",16,6.96,7.038333333,"Mar","Saturday"
"Bl2","Bl2-2","Private","2019-03-02T10:18:00.000",10,"2019-03-02T12:22:00.000",12,7.26,2.075,"Mar","Saturday"
"AdO3","AdO3-4","Private","2019-03-02T13:38:00.000",13,"2019-03-02T16:53:00.000",16,21.72,3.248888889,"Mar","Saturday"
"AdO1","AdO1-1","Private","2019-03-02T15:37:00.000",15,"2019-03-02T18:43:00.000",18,11.22,3.088611111,"Mar","Saturday"
"Bl2","Bl2-1","Private","2019-03-02T17:25:00.000",17,"2019-03-02T18:33:00.000",18,4.07,1.135833333,"Mar","Saturday"
"AdO1","AdO1-2","Private","2019-03-02T17:57:00.000",17,"2019-03-03T14:46:00.000",14,5.97,20.81361111,"Mar","Saturday"
"Bl2","Bl2-5","Private","2019-03-02T18:10:00.000",18,"2019-03-02T18:53:00.000",18,2.55,0.723333333,"Mar","Saturday"
"Bl2","Bl2-5","Private","2019-03-02T19:26:00.000",19,"2019-03-03T00:28:00.000",0,8.9,5.045833333,"Mar","Saturday"
"Bl2","Bl2-1","Private","2019-03-02T19:42:00.000",19,"2019-03-03T09:01:00.000",9,12.48,13.3175,"Mar","Saturday"
"AdO1","AdO1-1","Private","2019-03-02T21:25:00.000",21,"2019-03-03T11:15:00.000",11,12.52,13.83111111,"Mar","Saturday"
"AsO2","Share-4","Shared","2019-03-03T12:55:00.000",12,"2019-03-03T16:37:00.000",16,6.65,3.704166667,"Mar","Sunday"
"Bl2","Bl2-5","Private","2019-03-03T13:17:00.000",13,"2019-03-03T16:16:00.000",16,7.15,2.975833333,"Mar","Sunday"
"Bl2","Bl2-2","Private","2019-03-03T13:35:00.000",13,"2019-03-03T15:15:00.000",15,6.05,1.679722222,"Mar","Sunday"
"UT9","Share-12","Shared","2019-03-03T13:40:00.000",13,"2019-03-04T06:08:00.000",6,31.93,16.4575,"Mar","Sunday"
"AdO3","AdO3-3","Private","2019-03-03T14:27:00.000",14,"2019-03-04T08:25:00.000",8,21.09,17.97194444,"Mar","Sunday"
"AdO1","AdO1-1","Private","2019-03-03T15:04:00.000",15,"2019-03-04T09:34:00.000",9,12.62,18.50944444,"Mar","Sunday"
"AdO1","AdO1-2","Private","2019-03-03T18:45:00.000",18,"2019-03-04T18:40:00.000",18,3.81,23.91694444,"Mar","Sunday"
"Bl2","Bl2-5","Private","2019-03-03T19:15:00.000",19,"2019-03-03T20:28:00.000",20,4.35,1.219166667,"Mar","Sunday"
"Bl2","Bl2-2","Private","2019-03-03T21:33:00.000",21,"2019-03-04T10:36:00.000",10,13.36,13.05277778,"Mar","Sunday"
"Bl2","Share-8","Shared","2019-03-03T23:04:00.000",23,"2019-03-04T08:19:00.000",8,15.42,9.245277778,"Mar","Sunday"
"Bl2","Bl2-5","Private","2019-03-03T23:29:00.000",23,"2019-03-04T07:07:00.000",7,9.6,7.631111111,"Mar","Sunday"
"AdO1","AdO1-3","Private","2019-03-04T17:19:00.000",17,"2019-03-05T07:23:00.000",7,19.97,14.07,"Mar","Monday"
"AsO2","AsO2-1","Private","2019-03-04T17:20:00.000",17,"2019-03-05T07:12:00.000",7,12.27,13.855,"Mar","Monday"
"Bl2","Bl2-5","Private","2019-03-04T19:22:00.000",19,"2019-03-04T20:19:00.000",20,3.37,0.948888889,"Mar","Monday"
"Bl2","Bl2-1","Private","2019-03-04T20:24:00.000",20,"2019-03-05T05:46:00.000",5,11.26,9.373055556,"Mar","Monday"
"Bl2","Bl2-5","Private","2019-03-04T20:45:00.000",20,"2019-03-04T21:44:00.000",21,3.48,0.978333333,"Mar","Monday"
"Bl2","Bl2-5","Private","2019-03-04T22:13:00.000",22,"2019-03-05T07:03:00.000",7,8.02,8.828333333,"Mar","Monday"
"AsO2","AsO2-1","Private","2019-03-05T16:19:00.000",16,"2019-03-06T07:19:00.000",7,14.05,14.99472222,"Mar","Tuesday"
"AdO1","AdO1-3","Private","2019-03-05T17:17:00.000",17,"2019-03-06T07:21:00.000",7,19.15,14.06805556,"Mar","Tuesday"
"AdO3","AdO3-2","Private","2019-03-05T21:05:00.000",21,"2019-03-06T13:06:00.000",13,13.9,16.01805556,"Mar","Tuesday"
"AdO1","AdO1-2","Private","2019-03-05T21:53:00.000",21,"2019-03-06T09:57:00.000",9,13.33,12.07805556,"Mar","Tuesday"
"AdO1","AdO1-1","Private","2019-03-05T21:53:00.000",21,"2019-03-06T06:32:00.000",6,21.28,8.660555556,"Mar","Tuesday"
"Bl2","Share-8","Shared","2019-03-05T22:38:00.000",22,"2019-03-06T11:04:00.000",11,13.04,12.44944444,"Mar","Tuesday"
"Bl2","Bl2-5","Private","2019-03-06T16:08:00.000",16,"2019-03-06T16:47:00.000",16,2.35,0.663055556,"Mar","Wednesday"
"AdO3","AdO3-2","Private","2019-03-06T17:18:00.000",17,"2019-03-07T18:33:00.000",18,8.74,25.25166667,"Mar","Wednesday"
"Bl2","Bl2-5","Private","2019-03-06T17:38:00.000",17,"2019-03-06T18:18:00.000",18,2.36,0.666111111,"Mar","Wednesday"
"Bl2","Bl2-1","Private","2019-03-06T17:47:00.000",17,"2019-03-07T11:44:00.000",11,11.61,17.93555556,"Mar","Wednesday"
"AdO1","AdO1-3","Private","2019-03-06T18:20:00.000",18,"2019-03-06T18:46:00.000",18,1.5,0.433888889,"Mar","Wednesday"
"AsO2","AsO2-1","Private","2019-03-06T18:42:00.000",18,"2019-03-12T06:58:00.000",6,13.95,132.2583333,"Mar","Wednesday"
"AdO1","AdO1-2","Private","2019-03-06T18:46:00.000",18,"2019-03-07T09:59:00.000",9,3.97,15.22111111,"Mar","Wednesday"
"Bl2","Bl2-5","Private","2019-03-06T18:59:00.000",18,"2019-03-06T20:22:00.000",20,4.94,1.389444444,"Mar","Wednesday"
"UT9","Share-12","Shared","2019-03-06T19:19:00.000",19,"2019-03-07T08:08:00.000",8,25.68,12.80833333,"Mar","Wednesday"
"Bl2","Bl2-2","Private","2019-03-06T20:00:00.000",20,"2019-03-07T12:40:00.000",12,11.57,16.66805556,"Mar","Wednesday"
"Bl2","Bl2-5","Private","2019-03-06T20:58:00.000",20,"2019-03-06T21:23:00.000",21,1.49,0.423888889,"Mar","Wednesday"
"AdO1","AdO1-3","Private","2019-03-06T21:09:00.000",21,"2019-03-07T09:57:00.000",9,10.54,12.795,"Mar","Wednesday"
"AdO1","AdO1-1","Private","2019-03-06T21:51:00.000",21,"2019-03-07T06:29:00.000",6,13.29,8.639722222,"Mar","Wednesday"
"AsO2","Share-4","Shared","2019-03-07T10:11:00.000",10,"2019-03-07T15:31:00.000",15,6.95,5.341111111,"Mar","Thursday"
"Bl2","Bl2-6","Private","2019-03-07T11:41:00.000",11,"2019-03-07T17:19:00.000",17,12.99,5.63,"Mar","Thursday"
"Bl2","Bl2-5","Private","2019-03-07T15:55:00.000",15,"2019-03-07T17:41:00.000",17,6.26,1.760833333,"Mar","Thursday"
"Bl2","Share-8","Shared","2019-03-07T17:47:00.000",17,"2019-03-07T22:18:00.000",22,14.46,4.528055556,"Mar","Thursday"
"AdO3","AdO3-3","Private","2019-03-07T18:22:00.000",18,"2019-03-08T14:56:00.000",14,15.29,20.57194444,"Mar","Thursday"
"UT9","Share-14","Shared","2019-03-07T18:45:00.000",18,"2019-03-07T21:52:00.000",21,11.51,3.107777778,"Mar","Thursday"
"Bl2","Bl2-1","Private","2019-03-07T19:18:00.000",19,"2019-03-08T07:34:00.000",7,11.96,12.27416667,"Mar","Thursday"
"AdO1","AdO1-3","Private","2019-03-07T19:21:00.000",19,"2019-03-08T07:23:00.000",7,19.5,12.03111111,"Mar","Thursday"
"AdO3","AdO3-2","Private","2019-03-07T19:43:00.000",19,"2019-03-08T11:24:00.000",11,8.52,15.68333333,"Mar","Thursday"
"Bl2","Bl2-2","Private","2019-03-07T20:15:00.000",20,"2019-03-08T09:30:00.000",9,7.24,13.24555556,"Mar","Thursday"
"Bl2","Bl2-4","Private","2019-03-07T21:14:00.000",21,"2019-03-08T13:48:00.000",13,17.71,16.57472222,"Mar","Thursday"
"Bl2","Bl2-5","Private","2019-03-07T21:23:00.000",21,"2019-03-08T07:16:00.000",7,10.25,9.880555556,"Mar","Thursday"
"AdO3","AdO3-2","Private","2019-03-08T14:21:00.000",14,"2019-03-08T17:41:00.000",17,8.39,3.334444444,"Mar","Friday"
"UT9","Share-12","Shared","2019-03-08T15:37:00.000",15,"2019-03-08T17:14:00.000",17,9.96,1.620833333,"Mar","Friday"
"AdO1","AdO1-3","Private","2019-03-08T16:26:00.000",16,"2019-03-11T07:23:00.000",7,18.28,62.94527778,"Mar","Friday"
"Bl2","Bl2-5","Private","2019-03-08T16:45:00.000",16,"2019-03-10T20:07:00.000",20,9.85,51.36,"Mar","Friday"
"AdO3","AdO3-2","Private","2019-03-08T18:10:00.000",18,"2019-03-09T15:16:00.000",15,3.48,21.1075,"Mar","Friday"
"Bl2","Bl2-2","Private","2019-03-08T18:29:00.000",18,"2019-03-09T10:05:00.000",10,12.69,15.60805556,"Mar","Friday"
"Bl2","Bl2-4","Private","2019-03-08T20:08:00.000",20,"2019-03-09T22:45:00.000",22,19.53,26.61944444,"Mar","Friday"
"AdO1","AdO1-1","Private","2019-03-09T14:24:00.000",14,"2019-03-10T14:04:00.000",14,20.41,23.65638889,"Mar","Saturday"
"AdO1","AdO1-2","Private","2019-03-09T15:46:00.000",15,"2019-03-09T18:23:00.000",18,7.68,2.613055556,"Mar","Saturday"
"Bl2","Bl2-2","Private","2019-03-09T17:52:00.000",17,"2019-03-10T13:22:00.000",13,18.83,19.50444444,"Mar","Saturday"
"AdO3","AdO3-2","Private","2019-03-09T17:59:00.000",17,"2019-03-10T14:21:00.000",14,6.67,20.36138889,"Mar","Saturday"
"Bl2","Bl2-1","Private","2019-03-09T21:00:00.000",21,"2019-03-10T06:53:00.000",6,11.42,9.8775,"Mar","Saturday"
"AdO1","AdO1-2","Private","2019-03-09T21:25:00.000",21,"2019-03-10T13:08:00.000",13,6.25,15.71638889,"Mar","Saturday"
"AdO1","AdO1-2","Private","2019-03-10T15:52:00.000",15,"2019-03-10T17:34:00.000",17,4.34,1.690555556,"Mar","Sunday"
"UT9","Share-6","Shared","2019-03-10T17:35:00.000",17,"2019-03-10T21:37:00.000",21,24.6,4.031944444,"Mar","Sunday"
"AdO1","AdO1-2","Private","2019-03-10T20:14:00.000",20,"2019-03-11T10:50:00.000",10,4.47,14.61166667,"Mar","Sunday"
"Bl2","Bl2-5","Private","2019-03-10T21:18:00.000",21,"2019-03-11T06:50:00.000",6,9.96,9.531944444,"Mar","Sunday"
"AdO1","AdO1-3","Private","2019-03-11T11:37:00.000",11,"2019-03-11T17:31:00.000",17,19.5,5.896666667,"Mar","Monday"
"AdO3","AdO3-2","Private","2019-03-11T15:30:00.000",15,"2019-03-11T17:57:00.000",17,8.94,2.457222222,"Mar","Monday"
"Bl2","Bl2-5","Private","2019-03-11T15:55:00.000",15,"2019-03-11T16:45:00.000",16,2.94,0.827222222,"Mar","Monday"
"Bl2","Bl2-1","Private","2019-03-11T19:59:00.000",19,"2019-03-12T08:52:00.000",8,17.61,12.88361111,"Mar","Monday"
"AdO1","AdO1-1","Private","2019-03-11T20:28:00.000",20,"2019-03-12T06:32:00.000",6,14.54,10.06444444,"Mar","Monday"
"AdO1","AdO1-2","Private","2019-03-11T20:34:00.000",20,"2019-03-12T11:00:00.000",11,6.46,14.44361111,"Mar","Monday"
"AdO3","AdO3-2","Private","2019-03-11T20:34:00.000",20,"2019-03-12T13:16:00.000",13,9.73,16.69833333,"Mar","Monday"
"UT9","Share-12","Shared","2019-03-11T21:01:00.000",21,"2019-03-12T07:39:00.000",7,26.25,10.63805556,"Mar","Monday"
"Bl2","Share-8","Shared","2019-03-11T22:05:00.000",22,"2019-03-12T10:20:00.000",10,21.95,12.24972222,"Mar","Monday"
"Bl2","Bl2-5","Private","2019-03-11T22:11:00.000",22,"2019-03-12T07:05:00.000",7,12.92,8.91,"Mar","Monday"
"AdO3","AdO3-3","Private","2019-03-11T23:34:00.000",23,"2019-03-12T15:01:00.000",15,16.01,15.45805556,"Mar","Monday"
"UT9","Share-6","Shared","2019-03-12T13:58:00.000",13,"2019-03-12T18:43:00.000",18,22.91,4.753611111,"Mar","Tuesday"
"Bl2","Bl2-2","Private","2019-03-12T14:49:00.000",14,"2019-03-12T19:38:00.000",19,13.46,4.813611111,"Mar","Tuesday"
"AsO2","AsO2-1","Private","2019-03-12T16:09:00.000",16,"2019-03-13T07:19:00.000",7,12.23,15.17194444,"Mar","Tuesday"
"Bl2","Bl2-1","Private","2019-03-12T17:09:00.000",17,"2019-03-12T18:55:00.000",18,6.28,1.762222222,"Mar","Tuesday"
"AdO1","AdO1-2","Private","2019-03-12T18:48:00.000",18,"2019-03-13T10:15:00.000",10,6.91,15.45333333,"Mar","Tuesday"
"Bl2","Bl2-5","Private","2019-03-12T18:49:00.000",18,"2019-03-12T19:13:00.000",19,1.38,0.391388889,"Mar","Tuesday"
"MS22","AsO4-2","Private","2019-12-22T13:09:00.000",13,null,null,8.92,null,"Dec","Sunday"
"Bl2","Bl2-5","Private","2019-03-12T21:18:00.000",21,"2019-03-13T07:04:00.000",7,13.18,9.76,"Mar","Tuesday"
"AdO1","AdO1-1","Private","2019-03-12T21:36:00.000",21,"2019-03-13T06:39:00.000",6,15.31,9.041111111,"Mar","Tuesday"
"AsO2","Share-4","Shared","2019-03-13T12:50:00.000",12,"2019-03-13T14:32:00.000",14,5.84,1.712777778,"Mar","Wednesday"
"Bl2","Bl2-1","Private","2019-03-13T13:33:00.000",13,"2019-03-13T14:15:00.000",14,2.54,0.711944444,"Mar","Wednesday"
"AdO1","AdO1-2","Private","2019-03-13T13:41:00.000",13,"2019-03-13T18:31:00.000",18,5.28,4.835,"Mar","Wednesday"
"AdO3","AdO3-2","Private","2019-03-13T13:54:00.000",13,"2019-03-14T07:13:00.000",7,8.42,17.31138889,"Mar","Wednesday"
"Bl2","Bl2-1","Private","2019-03-13T14:44:00.000",14,"2019-03-13T16:10:00.000",16,5.1,1.421388889,"Mar","Wednesday"
"Bl2","Bl2-5","Private","2019-03-13T16:15:00.000",16,"2019-03-13T16:48:00.000",16,1.91,0.541111111,"Mar","Wednesday"
"Bl2","Bl2-5","Private","2019-03-13T17:21:00.000",17,"2019-03-13T17:52:00.000",17,1.83,0.515833333,"Mar","Wednesday"
"Bl2","Bl2-1","Private","2019-03-13T17:46:00.000",17,"2019-03-13T20:35:00.000",20,10.08,2.812777778,"Mar","Wednesday"
"AdO1","AdO1-2","Private","2019-03-13T20:11:00.000",20,"2019-03-14T08:09:00.000",8,3.53,11.97111111,"Mar","Wednesday"
"AsO2","AsO2-1","Private","2019-03-13T20:15:00.000",20,"2019-03-15T07:21:00.000",7,14.67,35.10194444,"Mar","Wednesday"
"Bl2","Share-8","Shared","2019-03-13T22:11:00.000",22,"2019-03-14T10:07:00.000",10,22.06,11.92166667,"Mar","Wednesday"
"Bl2","Bl2-2","Private","2019-03-13T22:12:00.000",22,"2019-03-14T08:30:00.000",8,13.83,10.29861111,"Mar","Wednesday"
"Bl2","Bl2-5","Private","2019-03-13T22:33:00.000",22,"2019-03-14T07:10:00.000",7,19.5,8.615833333,"Mar","Wednesday"
"Bl2","Bl2-6","Private","2019-03-14T13:53:00.000",13,"2019-03-16T11:32:00.000",11,11.77,45.66027778,"Mar","Thursday"
"Bl2","Bl2-1","Private","2019-03-14T15:23:00.000",15,"2019-03-14T17:27:00.000",17,7.37,2.057222222,"Mar","Thursday"
"Bl2","Bl2-5","Private","2019-03-14T17:03:00.000",17,"2019-03-14T18:06:00.000",18,3.72,1.050277778,"Mar","Thursday"
"Bl2","Bl2-3","Private","2019-03-14T17:06:00.000",17,"2019-03-15T07:42:00.000",7,43.07,14.59027778,"Mar","Thursday"
"Bl2","Bl2-1","Private","2019-03-14T18:59:00.000",18,"2019-03-14T21:26:00.000",21,7.58,2.439722222,"Mar","Thursday"
"AdO1","AdO1-3","Private","2019-03-14T19:40:00.000",19,"2019-03-15T09:48:00.000",9,11.74,14.12916667,"Mar","Thursday"
"UT9","Share-12","Shared","2019-03-14T20:01:00.000",20,"2019-03-15T07:24:00.000",7,26.24,11.38055556,"Mar","Thursday"
"Bl2","Bl2-5","Private","2019-03-14T21:10:00.000",21,"2019-03-15T07:11:00.000",7,12.24,10.00888889,"Mar","Thursday"
"AdO1","AdO1-1","Private","2019-03-14T21:31:00.000",21,"2019-03-15T06:27:00.000",6,12.25,8.946111111,"Mar","Thursday"
"AdO3","AdO3-4","Private","2019-03-14T23:33:00.000",23,"2019-03-15T10:24:00.000",10,38.23,10.86083333,"Mar","Thursday"
"AsO2","Share-4","Shared","2019-03-15T11:01:00.000",11,"2019-03-15T14:54:00.000",14,6.2,3.872777778,"Mar","Friday"
"AdO3","AdO3-2","Private","2019-03-15T14:36:00.000",14,"2019-03-16T15:02:00.000",15,7.78,24.43333333,"Mar","Friday"
"Bl2","Bl2-3","Private","2019-03-15T16:09:00.000",16,"2019-03-16T14:21:00.000",14,3.56,22.20722222,"Mar","Friday"
