"donation_id","donor_id","amount","donation_date","assignment_id"
507,1609,818.11,"2021-05-09T00:00:00.000",2084
508,3206,678.47,"2021-05-14T00:00:00.000",4628
509,4796,745.51,"2020-02-25T00:00:00.000",1364
510,4548,137.37,"2022-03-26T00:00:00.000",492
511,4851,607.42,"2020-08-18T00:00:00.000",93
512,1338,141.04,"2021-02-03T00:00:00.000",384
513,3548,111.62,"2022-07-25T00:00:00.000",266
514,388,741.91,"2020-08-30T00:00:00.000",734
515,2767,803.65,"2021-08-11T00:00:00.000",2878
516,3923,552.22,"2022-06-24T00:00:00.000",1631
517,1222,149.3,"2021-04-02T00:00:00.000",635
518,1925,751.85,"2021-12-31T00:00:00.000",3986
519,710,115.96,"2020-04-13T00:00:00.000",5000
520,448,588.07,"2020-05-11T00:00:00.000",690
521,351,736.66,"2022-03-13T00:00:00.000",65
522,665,716.4,"2020-03-02T00:00:00.000",3870
523,3716,714.61,"2020-04-13T00:00:00.000",824
524,4422,47.18,"2020-12-15T00:00:00.000",4580
525,425,903.28,"2020-07-21T00:00:00.000",2933
526,4261,487.42,"2020-03-04T00:00:00.000",4790
527,1202,147.47,"2021-04-11T00:00:00.000",2718
528,3512,503.37,"2020-01-24T00:00:00.000",2649
529,2713,501.82,"2021-11-27T00:00:00.000",305
530,674,712.64,"2021-05-28T00:00:00.000",943
531,1939,247.87,"2020-09-06T00:00:00.000",458
532,4559,274.24,"2020-08-19T00:00:00.000",2271
533,754,87.33,"2022-10-16T00:00:00.000",4241
534,1974,122.41,"2021-12-16T00:00:00.000",1657
535,4844,424.08,"2021-07-30T00:00:00.000",3978
536,4143,542.14,"2022-02-23T00:00:00.000",349
537,2688,900.79,"2021-08-16T00:00:00.000",4575
538,338,708.01,"2022-04-03T00:00:00.000",1557
539,3597,991,"2022-02-19T00:00:00.000",3169
540,3703,597.64,"2020-02-22T00:00:00.000",1552
541,1839,939.53,"2022-06-10T00:00:00.000",4007
542,2935,856.41,"2020-05-20T00:00:00.000",1139
543,4385,37.4,"2022-11-20T00:00:00.000",1616
544,116,798.23,"2022-03-15T00:00:00.000",2395
545,2685,231,"2022-07-21T00:00:00.000",573
546,4506,948.82,"2020-04-28T00:00:00.000",3051
547,3247,128.48,"2021-10-24T00:00:00.000",2291
548,2547,213.42,"2020-11-16T00:00:00.000",2280
549,4719,310.33,"2021-03-25T00:00:00.000",2525
550,3405,13.06,"2022-04-11T00:00:00.000",3918
551,3959,23.55,"2022-07-18T00:00:00.000",4555
552,2634,641.93,"2021-10-11T00:00:00.000",4404
553,4243,65.33,"2022-01-19T00:00:00.000",4376
554,2821,110.26,"2021-08-26T00:00:00.000",1131
555,1800,439.22,"2022-08-01T00:00:00.000",3963
556,2692,761.47,"2022-06-29T00:00:00.000",510
557,1073,358.77,"2020-12-28T00:00:00.000",3457
558,3149,887.55,"2020-02-01T00:00:00.000",3623
559,4213,185.57,"2022-10-17T00:00:00.000",3196
560,1518,232.21,"2020-01-01T00:00:00.000",1888
561,1585,53.4,"2020-10-09T00:00:00.000",2142
562,2003,808.2,"2021-04-14T00:00:00.000",3246
563,2228,769.64,"2022-02-26T00:00:00.000",2164
564,2610,928.62,"2022-06-04T00:00:00.000",2062
565,3144,858.5,"2021-01-30T00:00:00.000",3288
566,3506,16.04,"2021-05-31T00:00:00.000",3738
567,4079,638.14,"2020-04-11T00:00:00.000",2185
568,4612,221.27,"2022-02-05T00:00:00.000",2762
569,75,65.96,"2021-02-11T00:00:00.000",1063
570,3394,980.09,"2021-04-15T00:00:00.000",2864
571,3605,302.78,"2021-09-25T00:00:00.000",1598
572,3281,443.83,"2021-08-19T00:00:00.000",316
573,29,478.34,"2021-08-19T00:00:00.000",1443
574,1435,972.89,"2020-04-06T00:00:00.000",21
575,2904,501.05,"2020-09-11T00:00:00.000",4852
576,3253,728.88,"2022-09-22T00:00:00.000",2084
577,1639,277.93,"2020-07-16T00:00:00.000",43
578,778,564.07,"2021-01-06T00:00:00.000",4127
579,3445,516.54,"2021-03-21T00:00:00.000",3184
580,4954,100.01,"2021-06-02T00:00:00.000",2493
581,886,862.23,"2020-03-27T00:00:00.000",3324
582,613,162.1,"2020-02-25T00:00:00.000",4390
583,4187,439.31,"2022-01-17T00:00:00.000",4660
584,1093,910.26,"2021-10-11T00:00:00.000",280
585,618,606.65,"2020-08-06T00:00:00.000",2102
586,1547,391.23,"2022-02-03T00:00:00.000",4321
587,4109,792.94,"2022-07-24T00:00:00.000",2978
588,2274,75.48,"2020-05-06T00:00:00.000",3511
589,2470,762.85,"2022-11-12T00:00:00.000",3521
590,4264,865.97,"2022-12-21T00:00:00.000",58
591,929,779.74,"2020-08-23T00:00:00.000",1234
592,1403,293.58,"2021-07-02T00:00:00.000",3259
593,3362,346.91,"2021-09-30T00:00:00.000",3316
594,923,838.74,"2020-02-24T00:00:00.000",80
595,100,233.88,"2022-08-08T00:00:00.000",1590
596,2355,542.51,"2021-12-25T00:00:00.000",4739
597,2393,563.28,"2021-08-23T00:00:00.000",173
598,4831,814.21,"2021-12-13T00:00:00.000",51
599,1609,25.97,"2020-03-14T00:00:00.000",1190
600,921,999.9,"2020-06-06T00:00:00.000",192
601,3307,148.74,"2022-01-01T00:00:00.000",4823
602,285,362.51,"2020-08-23T00:00:00.000",1751
603,3731,674.03,"2020-02-01T00:00:00.000",182
604,2350,29.29,"2020-02-20T00:00:00.000",1668
605,2871,500.45,"2022-07-18T00:00:00.000",2386
606,1,23.09,"2022-08-17T00:00:00.000",486
607,2187,261.65,"2020-07-25T00:00:00.000",4359
608,4804,920.33,"2022-09-05T00:00:00.000",2600
609,2490,315.51,"2021-05-18T00:00:00.000",3972
610,4039,943.08,"2020-06-12T00:00:00.000",4752
611,2964,394.29,"2022-12-23T00:00:00.000",3967
612,1187,572.08,"2022-05-03T00:00:00.000",4589
613,2099,743.18,"2022-10-05T00:00:00.000",593
614,4967,835.19,"2021-06-22T00:00:00.000",1744
615,2069,55.58,"2020-10-29T00:00:00.000",3201
616,4727,364.01,"2021-08-18T00:00:00.000",289
617,2177,73.43,"2022-01-31T00:00:00.000",3585
618,4202,972.93,"2020-06-21T00:00:00.000",4284
619,226,276.17,"2020-04-03T00:00:00.000",2354
620,1808,423.45,"2022-08-05T00:00:00.000",4532
621,3191,421.89,"2022-12-24T00:00:00.000",4114
622,2200,353.48,"2021-12-26T00:00:00.000",3295
623,1933,137.19,"2022-08-12T00:00:00.000",1876
624,3974,247.97,"2022-09-09T00:00:00.000",988
625,3842,621.68,"2021-06-08T00:00:00.000",2422
626,267,796.23,"2022-10-07T00:00:00.000",845
627,3079,844.46,"2020-07-12T00:00:00.000",1162
628,615,247.43,"2022-11-26T00:00:00.000",3197
629,4007,198.69,"2022-08-24T00:00:00.000",3813
630,4428,467.24,"2021-04-05T00:00:00.000",4472
631,1366,484.78,"2020-07-16T00:00:00.000",2428
632,3455,370.58,"2021-08-25T00:00:00.000",2714
633,2419,356,"2021-04-01T00:00:00.000",2647
634,3331,734.33,"2022-11-23T00:00:00.000",1006
635,4766,979.46,"2020-07-07T00:00:00.000",4958
636,628,22.75,"2022-03-17T00:00:00.000",3041
637,969,119.33,"2020-10-20T00:00:00.000",865
638,4486,247.56,"2020-02-29T00:00:00.000",3111
639,182,885.56,"2021-08-31T00:00:00.000",542
640,2284,876.08,"2021-11-21T00:00:00.000",3743
641,4290,412.78,"2021-07-31T00:00:00.000",2666
642,3135,406.75,"2020-10-22T00:00:00.000",527
643,2381,449.53,"2021-12-08T00:00:00.000",2408
644,121,47.46,"2021-07-07T00:00:00.000",133
645,526,866.66,"2022-09-08T00:00:00.000",3690
646,223,708.36,"2020-04-27T00:00:00.000",2069
647,3677,328.32,"2020-03-10T00:00:00.000",1176
648,4333,33.8,"2020-03-03T00:00:00.000",2833
649,2154,189.8,"2022-01-25T00:00:00.000",1333
650,3286,329.48,"2021-01-31T00:00:00.000",519
651,3591,303.04,"2020-02-11T00:00:00.000",1561
652,4709,887.48,"2022-03-18T00:00:00.000",3356
653,3633,797.06,"2022-11-01T00:00:00.000",2392
654,1577,200.94,"2022-06-03T00:00:00.000",4088
655,923,906.3,"2022-06-07T00:00:00.000",670
656,3558,552.66,"2020-12-01T00:00:00.000",3537
657,3110,310.23,"2020-12-22T00:00:00.000",3400
658,4192,138.85,"2020-05-25T00:00:00.000",1025
659,2545,942.29,"2022-09-01T00:00:00.000",699
660,63,75.17,"2022-02-19T00:00:00.000",2943
661,2443,269.17,"2022-12-21T00:00:00.000",72
662,2445,840.43,"2022-03-24T00:00:00.000",1454
663,2024,286.21,"2021-10-14T00:00:00.000",1444
664,151,486.04,"2022-02-26T00:00:00.000",4489
665,404,786.44,"2021-04-19T00:00:00.000",1566
666,2438,595.09,"2020-06-25T00:00:00.000",3558
667,2853,716.11,"2020-08-14T00:00:00.000",1040
668,4692,319.02,"2021-10-23T00:00:00.000",4908
669,128,206.5,"2022-05-29T00:00:00.000",4668
670,1509,607.44,"2021-10-17T00:00:00.000",269
671,1798,175.51,"2020-05-10T00:00:00.000",1963
672,2509,543.59,"2020-06-11T00:00:00.000",1813
673,3826,843.82,"2021-10-07T00:00:00.000",1239
674,1108,604.8,"2020-04-07T00:00:00.000",424
675,3981,641.94,"2020-06-03T00:00:00.000",3249
676,2023,283.17,"2021-10-06T00:00:00.000",4901
677,1160,990.22,"2020-08-30T00:00:00.000",55
678,3253,301.16,"2020-02-17T00:00:00.000",1931
679,593,363.86,"2021-11-24T00:00:00.000",2198
680,1025,391.99,"2021-10-31T00:00:00.000",762
681,3800,950.45,"2022-12-02T00:00:00.000",4629
682,3716,614.58,"2021-10-09T00:00:00.000",754
683,4670,69.89,"2020-02-16T00:00:00.000",615
684,2372,384.86,"2022-02-10T00:00:00.000",1776
685,3217,155.23,"2021-05-19T00:00:00.000",729
686,1905,147.26,"2021-01-27T00:00:00.000",4384
687,1482,598.84,"2020-05-02T00:00:00.000",2817
688,117,358.5,"2021-07-01T00:00:00.000",1041
689,742,545.16,"2020-04-19T00:00:00.000",4887
690,825,624.45,"2020-07-07T00:00:00.000",44
691,1910,492.94,"2021-07-12T00:00:00.000",3155
692,3594,223.24,"2022-12-10T00:00:00.000",4092
693,4589,101.52,"2020-02-15T00:00:00.000",3443
694,2128,307.37,"2021-06-20T00:00:00.000",634
695,743,543.13,"2021-06-24T00:00:00.000",3906
696,418,286.56,"2020-10-03T00:00:00.000",2411
697,1925,397.86,"2020-01-16T00:00:00.000",4540
698,2961,906.65,"2020-12-24T00:00:00.000",1295
699,2277,36.07,"2021-07-22T00:00:00.000",1235
700,1864,91.9,"2020-04-19T00:00:00.000",1327
701,2415,821.86,"2022-07-15T00:00:00.000",3442
702,8,194.24,"2020-08-10T00:00:00.000",1714
703,791,833.89,"2020-11-19T00:00:00.000",466
704,1891,628.6,"2020-01-06T00:00:00.000",4114
705,2207,118.32,"2020-11-14T00:00:00.000",918
706,1783,340.94,"2022-10-20T00:00:00.000",4806
707,1617,961.97,"2022-11-12T00:00:00.000",4114
708,1180,184.86,"2020-07-10T00:00:00.000",1924
709,4592,419.3,"2020-01-12T00:00:00.000",1828
710,627,314.24,"2021-03-31T00:00:00.000",4024
711,4072,514.72,"2021-07-27T00:00:00.000",911
712,799,440.04,"2022-12-07T00:00:00.000",4468
713,2139,932.54,"2020-02-08T00:00:00.000",4901
714,2615,827.86,"2022-07-28T00:00:00.000",835
715,1874,584.57,"2020-12-27T00:00:00.000",1132
716,4721,340.51,"2020-08-08T00:00:00.000",2604
717,4518,753.62,"2020-10-17T00:00:00.000",2558
718,438,593.69,"2021-12-06T00:00:00.000",71
719,3086,170.85,"2020-06-23T00:00:00.000",1502
720,4884,318.92,"2022-01-10T00:00:00.000",2774
721,3337,572.64,"2021-06-19T00:00:00.000",170
722,1746,702.96,"2021-02-05T00:00:00.000",3365
723,2429,327.3,"2020-07-21T00:00:00.000",418
724,101,911.12,"2020-02-13T00:00:00.000",58
725,1410,414.12,"2020-11-19T00:00:00.000",3778
726,766,157.68,"2021-07-16T00:00:00.000",2811
727,4998,220.22,"2021-06-04T00:00:00.000",2876
728,4327,206.8,"2022-01-05T00:00:00.000",1893
729,4601,241.47,"2021-03-30T00:00:00.000",1793
730,2711,389.84,"2021-04-05T00:00:00.000",3524
731,3103,470.29,"2022-05-09T00:00:00.000",1345
732,1797,546.85,"2022-09-14T00:00:00.000",4743
733,4757,938.65,"2021-05-22T00:00:00.000",4250
734,2635,574.26,"2020-10-12T00:00:00.000",2328
735,124,187.85,"2022-07-10T00:00:00.000",2542
736,2790,460.8,"2020-05-05T00:00:00.000",4434
737,1630,177.12,"2020-06-08T00:00:00.000",4004
738,4778,911.98,"2022-04-08T00:00:00.000",4923
739,2237,176.69,"2022-06-21T00:00:00.000",1320
740,1234,614.45,"2021-04-23T00:00:00.000",1000
741,4788,582.18,"2020-08-30T00:00:00.000",4247
742,1321,626.92,"2021-08-08T00:00:00.000",3511
743,2539,68.03,"2020-08-16T00:00:00.000",1693
744,1503,296.43,"2020-07-13T00:00:00.000",4526
745,2590,360.13,"2020-12-12T00:00:00.000",2748
746,3750,923.93,"2021-05-05T00:00:00.000",1510
747,4479,612.51,"2022-02-28T00:00:00.000",2420
748,2265,809.74,"2021-01-12T00:00:00.000",3830
749,509,501.06,"2021-01-02T00:00:00.000",1032
750,3138,403.33,"2020-10-12T00:00:00.000",1138
751,3273,488.76,"2021-03-28T00:00:00.000",475
752,1409,789.29,"2021-08-01T00:00:00.000",243
753,1112,100.1,"2021-10-14T00:00:00.000",2167
754,3878,954.14,"2022-10-27T00:00:00.000",2065
755,2496,607.52,"2020-03-12T00:00:00.000",187
756,2459,194.36,"2020-07-24T00:00:00.000",4736
757,4826,53.33,"2022-07-22T00:00:00.000",2765
758,1528,136.81,"2020-02-01T00:00:00.000",4132
759,2512,116.03,"2021-09-03T00:00:00.000",1436
760,1126,408.62,"2020-05-01T00:00:00.000",2754
761,1322,695.07,"2022-12-26T00:00:00.000",3389
762,1938,257.68,"2020-04-23T00:00:00.000",2702
763,3953,391.2,"2020-07-24T00:00:00.000",4766
764,3116,568.55,"2021-10-14T00:00:00.000",1815
765,1135,815.33,"2021-04-10T00:00:00.000",119
766,3526,611.6,"2022-05-05T00:00:00.000",832
767,4471,193.36,"2021-10-09T00:00:00.000",941
768,2964,251.74,"2020-08-09T00:00:00.000",577
769,3438,377.7,"2022-07-07T00:00:00.000",2678
770,2168,492.18,"2021-10-17T00:00:00.000",3353
771,4379,885.36,"2021-04-07T00:00:00.000",2856
772,561,254.2,"2022-09-16T00:00:00.000",2859
773,3272,928.41,"2021-07-04T00:00:00.000",3307
774,4336,775.72,"2020-05-11T00:00:00.000",275
775,2743,326.32,"2021-01-20T00:00:00.000",886
776,4705,967.13,"2021-11-21T00:00:00.000",2228
777,4453,375.1,"2022-09-09T00:00:00.000",2916
778,1875,682.64,"2021-07-27T00:00:00.000",2584
779,1430,937.19,"2022-09-16T00:00:00.000",3385
780,2563,791.32,"2022-04-02T00:00:00.000",472
781,3337,887.64,"2020-03-30T00:00:00.000",2195
782,2310,170.05,"2021-08-07T00:00:00.000",4882
783,3367,647.09,"2021-09-26T00:00:00.000",1530
784,613,89.11,"2020-01-14T00:00:00.000",1679
785,4546,980.15,"2021-10-10T00:00:00.000",2873
786,1654,701.3,"2021-05-13T00:00:00.000",3272
787,572,113.18,"2021-11-16T00:00:00.000",3463
788,3749,795.07,"2020-11-12T00:00:00.000",1063
789,902,467.68,"2021-07-31T00:00:00.000",3722
790,2310,88.72,"2021-03-31T00:00:00.000",684
791,3748,806.33,"2022-01-01T00:00:00.000",916
792,1290,44.9,"2020-05-21T00:00:00.000",312
793,4088,797.38,"2020-10-15T00:00:00.000",3487
794,3097,578.48,"2020-06-17T00:00:00.000",4615
795,1631,12.68,"2021-03-06T00:00:00.000",4338
796,3459,450.88,"2020-06-23T00:00:00.000",4497
797,3972,614.48,"2022-05-17T00:00:00.000",2495
798,3662,213.07,"2022-07-29T00:00:00.000",1204
799,1292,243.76,"2022-12-05T00:00:00.000",1228
800,398,74.08,"2020-08-27T00:00:00.000",3460
801,2533,673.04,"2022-12-27T00:00:00.000",1550
802,2130,202.57,"2021-11-24T00:00:00.000",4176
803,1179,862.48,"2021-09-11T00:00:00.000",4607
804,4039,760.94,"2020-10-14T00:00:00.000",3920
805,1712,102.03,"2021-10-17T00:00:00.000",3597
806,3989,562.1,"2021-11-01T00:00:00.000",2603
807,2490,418.38,"2020-09-28T00:00:00.000",2738
808,1170,780.94,"2021-01-20T00:00:00.000",4484
809,4710,665.57,"2021-12-05T00:00:00.000",2354
810,4058,87.37,"2021-06-12T00:00:00.000",4235
811,3317,981.84,"2022-03-23T00:00:00.000",2618
812,184,264.36,"2020-08-09T00:00:00.000",1209
813,3269,263,"2021-07-06T00:00:00.000",1787
814,4208,311.74,"2021-12-19T00:00:00.000",1092
815,2828,976.3,"2022-09-08T00:00:00.000",1038
816,4067,805.74,"2022-09-17T00:00:00.000",3208
817,2287,95.19,"2020-05-14T00:00:00.000",4852
818,2350,423.8,"2022-01-20T00:00:00.000",2003
819,2823,856.73,"2020-11-12T00:00:00.000",1553
820,3929,355.73,"2021-04-02T00:00:00.000",3614
821,2542,298.5,"2020-01-03T00:00:00.000",1095
822,2599,643.01,"2022-12-21T00:00:00.000",2530
823,4148,374,"2021-11-28T00:00:00.000",1590
824,1041,170,"2022-08-19T00:00:00.000",4959
825,3803,488.44,"2021-12-18T00:00:00.000",3116
826,4868,813.58,"2020-01-13T00:00:00.000",2441
827,1883,846.08,"2020-12-05T00:00:00.000",3994
828,4527,619.5,"2021-04-08T00:00:00.000",3519
829,4867,999.13,"2020-06-26T00:00:00.000",4156
830,646,984.82,"2022-09-03T00:00:00.000",646
831,4040,246.31,"2021-04-12T00:00:00.000",1844
832,1444,773.21,"2022-04-26T00:00:00.000",883
833,2740,192.06,"2022-08-04T00:00:00.000",1743
834,3431,417.3,"2020-08-30T00:00:00.000",2917
835,762,19.86,"2021-10-20T00:00:00.000",3349
836,948,209.42,"2022-01-02T00:00:00.000",2950
837,3998,231.38,"2020-05-23T00:00:00.000",1876
838,4792,987.89,"2022-11-19T00:00:00.000",2124
839,626,51.23,"2022-02-12T00:00:00.000",47
840,396,946.39,"2020-12-26T00:00:00.000",136
841,2500,839.81,"2022-04-24T00:00:00.000",1670
842,3963,32.25,"2021-09-21T00:00:00.000",3987
843,3384,145.37,"2021-03-11T00:00:00.000",3465
844,2556,632.74,"2022-09-08T00:00:00.000",1298
845,4601,357.29,"2020-02-03T00:00:00.000",4922
846,3190,347.95,"2020-07-06T00:00:00.000",4388
847,4058,699.51,"2021-02-23T00:00:00.000",4534
848,3309,994.81,"2022-11-04T00:00:00.000",1021
849,4100,339.39,"2020-03-03T00:00:00.000",864
850,166,923.81,"2020-01-01T00:00:00.000",865
851,1416,731.16,"2021-02-02T00:00:00.000",2498
852,1822,848.52,"2021-09-10T00:00:00.000",3813
853,1103,513.75,"2022-03-28T00:00:00.000",3712
854,3852,537.96,"2022-06-22T00:00:00.000",2613
855,3018,551,"2021-09-07T00:00:00.000",188
856,524,569.49,"2021-11-21T00:00:00.000",3730
857,2684,153,"2020-06-07T00:00:00.000",980
858,104,214.97,"2021-01-27T00:00:00.000",4779
859,700,162.19,"2021-07-03T00:00:00.000",4959
860,3766,199.06,"2021-03-16T00:00:00.000",2115
861,449,668.32,"2022-11-10T00:00:00.000",3900
862,4950,214.44,"2020-10-31T00:00:00.000",4034
863,3801,879.61,"2022-07-13T00:00:00.000",4135
864,3468,128.28,"2020-05-12T00:00:00.000",4225
865,2525,988.85,"2020-02-25T00:00:00.000",3575
866,2898,11.42,"2020-04-19T00:00:00.000",3597
867,4536,845.44,"2021-02-11T00:00:00.000",1404
868,3088,11.97,"2021-04-19T00:00:00.000",1718
869,132,787.61,"2022-04-08T00:00:00.000",943
870,2521,730.38,"2021-06-12T00:00:00.000",1314
871,214,697.6,"2020-07-02T00:00:00.000",730
872,3357,357.37,"2022-04-03T00:00:00.000",1495
873,3899,630.82,"2021-01-21T00:00:00.000",4366
874,3798,603.41,"2020-09-11T00:00:00.000",3714
875,1615,742.14,"2020-04-15T00:00:00.000",3491
876,2928,712.91,"2021-10-06T00:00:00.000",2580
877,834,255.75,"2021-03-26T00:00:00.000",2711
878,4941,712.49,"2021-03-15T00:00:00.000",3112
879,1292,319.34,"2022-03-18T00:00:00.000",650
880,1306,391.65,"2020-07-27T00:00:00.000",3167
881,1384,294.9,"2022-06-10T00:00:00.000",3976
882,859,741.81,"2022-03-23T00:00:00.000",2328
883,4846,836.33,"2022-09-01T00:00:00.000",616
884,3071,256.16,"2020-11-22T00:00:00.000",2684
885,657,518.95,"2022-04-05T00:00:00.000",1571
886,3330,708.57,"2020-06-12T00:00:00.000",2599
887,2577,826.29,"2021-09-30T00:00:00.000",330
888,2594,729.98,"2022-09-12T00:00:00.000",1736
889,3106,108.19,"2022-04-24T00:00:00.000",101
890,1511,687.25,"2021-09-18T00:00:00.000",3864
891,809,906.35,"2021-03-08T00:00:00.000",101
892,2377,447.56,"2021-03-30T00:00:00.000",1409
893,2254,745.18,"2021-11-18T00:00:00.000",1511
894,1131,962.31,"2021-07-31T00:00:00.000",1575
895,596,697.03,"2022-06-01T00:00:00.000",3407
896,4851,296.83,"2022-09-03T00:00:00.000",3306
897,1441,457.55,"2020-08-02T00:00:00.000",2798
898,325,474.02,"2020-08-31T00:00:00.000",1190
899,663,850.55,"2020-07-10T00:00:00.000",1332
900,80,968.59,"2022-12-18T00:00:00.000",4683
901,84,597.27,"2020-07-06T00:00:00.000",1751
902,2868,86.15,"2021-08-15T00:00:00.000",3150
903,3469,950.05,"2021-09-15T00:00:00.000",2078
904,2734,994.08,"2022-07-07T00:00:00.000",3742
905,1642,401.62,"2021-12-27T00:00:00.000",1694
906,849,827.59,"2020-08-04T00:00:00.000",627
907,3143,439.54,"2022-05-19T00:00:00.000",2886
908,3807,698.51,"2022-11-04T00:00:00.000",404
909,1732,51.45,"2021-04-09T00:00:00.000",385
910,1361,891.78,"2021-07-04T00:00:00.000",4994
911,1154,54.34,"2022-09-08T00:00:00.000",2800
912,1843,227.87,"2022-01-04T00:00:00.000",3620
913,364,572.07,"2021-10-06T00:00:00.000",1880
914,4563,883.82,"2020-12-04T00:00:00.000",1261
915,2387,279.77,"2022-01-10T00:00:00.000",730
916,698,98.43,"2022-01-29T00:00:00.000",3775
917,3479,811.48,"2022-12-15T00:00:00.000",1495
918,912,365.7,"2022-02-18T00:00:00.000",1797
919,3613,746.18,"2021-05-09T00:00:00.000",4910
920,3400,200.46,"2022-02-04T00:00:00.000",4969
921,4410,240.54,"2022-10-09T00:00:00.000",4700
922,2875,360.53,"2020-04-03T00:00:00.000",3116
923,2265,786.81,"2021-11-20T00:00:00.000",3213
924,2318,938.97,"2021-04-11T00:00:00.000",4010
925,79,789.34,"2020-08-09T00:00:00.000",207
926,3373,17.69,"2022-02-08T00:00:00.000",1979
927,3164,810.37,"2020-03-22T00:00:00.000",4151
928,2046,640.06,"2022-08-22T00:00:00.000",338
929,1624,800.55,"2020-12-01T00:00:00.000",4871
930,1614,576.59,"2020-02-09T00:00:00.000",2365
931,511,38.36,"2021-07-06T00:00:00.000",869
932,4207,805.09,"2022-01-02T00:00:00.000",2605
933,4637,85.6,"2021-08-30T00:00:00.000",3091
934,2098,354.77,"2020-01-16T00:00:00.000",1884
935,2392,545.19,"2022-03-29T00:00:00.000",4712
936,1499,293.02,"2020-04-13T00:00:00.000",1469
937,1777,762.12,"2022-12-03T00:00:00.000",2978
938,1219,974.39,"2020-05-06T00:00:00.000",328
939,2322,467.95,"2022-12-02T00:00:00.000",3777
940,1345,953.24,"2022-11-05T00:00:00.000",1811
941,237,917.86,"2021-09-05T00:00:00.000",912
942,4759,820.09,"2020-01-10T00:00:00.000",90
943,2128,729.59,"2021-07-15T00:00:00.000",350
944,1187,29.83,"2020-03-04T00:00:00.000",111
945,3753,902.6,"2020-06-29T00:00:00.000",4458
946,3063,576.86,"2022-08-22T00:00:00.000",2731
947,374,140.25,"2020-01-06T00:00:00.000",4901
948,3233,694.48,"2021-02-23T00:00:00.000",595
949,2475,279.17,"2022-09-21T00:00:00.000",802
950,1408,694.82,"2022-12-22T00:00:00.000",1853
951,612,89.62,"2021-03-30T00:00:00.000",3038
952,3996,975.3,"2020-12-18T00:00:00.000",2512
953,2353,75.86,"2020-08-06T00:00:00.000",4815
954,1675,869.03,"2022-06-08T00:00:00.000",3144
955,1298,322.73,"2021-03-23T00:00:00.000",2386
956,4568,300.16,"2020-10-24T00:00:00.000",1769
957,2334,401.03,"2020-06-12T00:00:00.000",254
958,4711,774.83,"2021-11-05T00:00:00.000",235
959,1660,207.76,"2021-12-16T00:00:00.000",1499
960,4547,452.61,"2021-05-27T00:00:00.000",2828
961,3550,493.91,"2021-08-19T00:00:00.000",1545
962,2696,908.45,"2020-09-18T00:00:00.000",733
963,2634,559.3,"2021-05-28T00:00:00.000",2687
964,3544,642.27,"2021-10-17T00:00:00.000",2868
965,4498,895.14,"2022-10-03T00:00:00.000",4262
966,244,340.02,"2022-12-03T00:00:00.000",37
967,2582,81.53,"2021-11-07T00:00:00.000",4092
968,3216,790.63,"2020-08-17T00:00:00.000",1765
969,2801,761.15,"2021-11-25T00:00:00.000",2628
970,1682,331.06,"2020-08-17T00:00:00.000",1286
971,3048,948.48,"2022-03-25T00:00:00.000",3381
972,798,835.35,"2021-05-06T00:00:00.000",955
973,2504,12.78,"2020-07-19T00:00:00.000",2219
